run_id,frame,elapsed_seconds,simulation_time,round_number,paused,ai_enabled,ai_mode,ai_last_action,manual_override,root_tip_count,active_tip_count,root_segment_count,branch_count,attachment_count,detach_count,collision_count,wrap_count,mark_count,spill_count,transfer_count,absorption_events,total_absorbed,water_remaining,depleted_water_pockets,droplet_count,fragment_count,nearest_water_x,nearest_water_y,nearest_water_z,lead_tip_x,lead_tip_y,lead_tip_z,lead_tip_dir_x,lead_tip_dir_y,lead_tip_dir_z,lead_tip_radius,active_rock_wrap_scores,stagnation_seconds,completion_seconds
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,585,19.211,19.500,1,0,1,curious_branch,switch_to_curious_branch,0,32,0,1250,17,17,0,0,0,133,0,380,380,3.68380,3.91215,3,0,0,2.0599,-1.1448,1.9987,1.7654,-4.2945,1.8181,0.4114,-0.3000,-0.8607,0.14136,0.00000,11.233,1.100
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,593,19.478,19.767,1,0,1,curious_branch,switch_to_curious_branch,0,32,0,1250,17,17,0,0,0,133,0,380,380,3.68380,3.91215,3,0,0,2.0599,-1.1448,1.9987,1.7654,-4.2945,1.8181,0.4114,-0.3000,-0.8607,0.14136,0.00000,11.233,1.367
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,601,19.745,20.033,1,0,1,curious_branch,switch_to_curious_branch,0,33,0,1250,17,17,0,0,0,133,0,380,380,3.68380,3.91215,3,0,0,2.0599,-1.1448,1.9987,1.7654,-4.2945,1.8181,0.4114,-0.3000,-0.8607,0.14136,0.00000,11.233,0.200
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,609,20.012,20.300,1,0,1,curious_branch,switch_to_curious_branch,0,34,1,1250,17,17,0,0,0,133,0,380,380,3.68380,3.91215,3,0,0,2.8543,0.6056,-0.2807,0.0000,5.6500,0.0000,0.0752,-0.9952,0.0627,0.10500,0.00000,11.233,0.467
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,617,20.279,20.567,1,0,1,curious_branch,switch_to_curious_branch,0,35,0,1250,17,17,0,0,0,133,0,380,380,3.68380,3.91215,3,0,0,2.0599,-1.1448,1.9987,1.7654,-4.2945,1.8181,0.4114,-0.3000,-0.8607,0.14136,0.00000,12.233,0.067
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,625,20.545,20.833,1,0,1,curious_branch,switch_to_curious_branch,0,35,0,1250,17,17,0,0,0,133,0,380,380,3.68380,3.91215,3,0,0,2.0599,-1.1448,1.9987,1.7654,-4.2945,1.8181,0.4114,-0.3000,-0.8607,0.14136,0.00000,12.233,0.333
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,633,20.812,21.100,1,0,1,curious_branch,switch_to_curious_branch,0,35,0,1250,17,17,0,0,0,133,0,380,380,3.68380,3.91215,3,0,0,2.0599,-1.1448,1.9987,1.7654,-4.2945,1.8181,0.4114,-0.3000,-0.8607,0.14136,0.00000,12.233,0.600
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,641,21.078,21.367,1,0,1,curious_branch,switch_to_curious_branch,0,35,0,1250,17,17,0,0,0,133,0,380,380,3.68380,3.91215,3,0,0,2.0599,-1.1448,1.9987,1.7654,-4.2945,1.8181,0.4114,-0.3000,-0.8607,0.14136,0.00000,12.233,0.867
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,649,21.345,21.633,1,0,1,curious_branch,switch_to_curious_branch,0,35,0,1250,17,17,0,0,0,133,0,380,380,3.68380,3.91215,3,0,0,2.0599,-1.1448,1.9987,1.7654,-4.2945,1.8181,0.4114,-0.3000,-0.8607,0.14136,0.00000,13.233,1.133
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,657,21.612,21.900,1,0,1,curious_branch,switch_to_curious_branch,0,35,0,1250,17,17,0,0,0,133,0,380,380,3.68380,3.91215,3,0,0,2.0599,-1.1448,1.9987,1.7654,-4.2945,1.8181,0.4114,-0.3000,-0.8607,0.14136,0.00000,13.233,1.400
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,665,21.879,22.167,1,0,1,curious_branch,switch_to_curious_branch,0,36,0,1250,17,17,0,0,0,133,0,380,380,3.68380,3.91215,3,0,0,2.0599,-1.1448,1.9987,1.7654,-4.2945,1.8181,0.4114,-0.3000,-0.8607,0.14136,0.00000,13.233,0.100
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,673,22.145,22.433,1,0,1,curious_branch,switch_to_curious_branch,0,37,1,1250,17,17,0,0,0,133,0,380,380,3.68380,3.91215,3,0,0,2.8543,0.6056,-0.2807,0.0000,5.6500,0.0000,0.0673,-0.9974,-0.0269,0.10500,0.00000,13.233,0.367
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,681,22.411,22.700,1,0,1,curious_branch,switch_to_curious_branch,0,37,0,1250,17,17,0,0,0,133,0,380,380,3.68380,3.91215,3,0,0,2.0599,-1.1448,1.9987,1.7654,-4.2945,1.8181,0.4114,-0.3000,-0.8607,0.14136,0.00000,14.233,0.233
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,689,22.678,22.967,1,0,1,curious_branch,switch_to_curious_branch,0,37,0,1250,17,17,0,0,0,133,0,380,380,3.68380,3.91215,3,0,0,2.0599,-1.1448,1.9987,1.7654,-4.2945,1.8181,0.4114,-0.3000,-0.8607,0.14136,0.00000,14.233,0.500
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,697,22.945,23.233,1,0,1,curious_branch,switch_to_curious_branch,0,37,0,1250,17,17,0,0,0,133,0,380,380,3.68380,3.91215,3,0,0,2.0599,-1.1448,1.9987,1.7654,-4.2945,1.8181,0.4114,-0.3000,-0.8607,0.14136,0.00000,14.233,0.767
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,705,23.214,23.500,2,0,1,careful_seek,new_round,0,1,1,8,0,0,0,0,0,8,0,0,0,0.00000,6.97062,0,0,0,2.5484,1.7857,-1.8420,0.1422,4.9773,-0.0921,0.2566,-0.9445,-0.2051,0.11800,0.00000,0.000,0.000
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,713,23.481,23.767,2,0,1,careful_seek,new_round,0,1,1,16,0,0,0,0,0,8,0,0,0,0.00000,6.97062,0,0,0,2.5484,1.7857,-1.8420,0.4821,4.2727,-0.2261,0.6581,-0.7436,-0.1178,0.11800,0.00000,0.000,0.000
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,721,23.748,24.033,2,0,1,careful_seek,new_round,0,1,1,24,0,0,0,0,0,8,0,0,0,0.00000,6.97062,0,0,0,2.5484,1.7857,-1.8420,0.3192,3.6236,-0.4325,-0.5907,-0.7561,-0.2820,0.11800,0.00000,0.000,0.000
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,729,24.015,24.300,2,0,1,careful_seek,new_round,0,1,1,32,0,0,0,0,0,8,0,0,0,0.00000,6.97062,0,0,0,2.5484,1.7857,-1.8420,-0.0825,3.0765,-0.7989,-0.4120,-0.6728,-0.6145,0.11800,0.00000,0.000,0.000
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,737,24.281,24.567,2,0,1,careful_seek,new_round,0,1,1,40,0,0,0,0,0,9,0,0,0,0.00000,6.97062,0,0,0,2.5484,1.7857,-1.8420,-0.1489,2.6197,-1.3301,0.1628,-0.6097,-0.7757,0.11800,0.00000,0.000,0.000
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,745,24.549,24.833,2,0,1,careful_seek,new_round,0,1,1,48,0,0,0,0,0,10,0,0,0,0.00000,6.97062,0,0,0,2.5484,1.7857,-1.8420,0.2564,2.2211,-1.8119,0.7693,-0.4763,-0.4259,0.11800,0.00000,0.000,0.000
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,753,24.817,25.100,2,0,1,careful_seek,new_round,0,1,1,56,0,0,0,0,0,10,0,0,0,0.00000,6.97062,0,0,0,2.5484,1.7857,-1.8420,0.9436,1.8856,-1.8782,0.8238,-0.5016,0.2643,0.11800,0.00000,0.000,0.000
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,761,25.083,25.367,2,0,1,careful_seek,new_round,0,1,1,64,0,0,0,0,0,10,0,0,0,0.00000,6.97062,0,0,0,2.5484,1.7857,-1.8420,1.5681,1.5750,-1.6976,0.9689,-0.2309,0.0892,0.11800,0.00000,0.000,0.000
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,769,25.351,25.633,2,0,1,careful_seek,new_round,0,1,1,72,0,0,0,0,0,12,0,5,5,0.04785,6.92277,0,0,0,2.5484,1.7857,-1.8420,2.3047,1.6350,-1.7963,0.9484,0.2726,-0.1620,0.12015,0.00000,0.000,0.000
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,777,25.618,25.900,2,0,1,careful_seek,new_round,0,1,1,80,0,0,0,0,0,13,0,13,13,0.12748,6.84314,0,0,0,2.5484,1.7857,-1.8420,2.5578,1.8066,-1.8327,0.2222,0.9527,0.2072,0.12374,0.00000,0.000,0.000
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,785,25.885,26.167,2,0,1,careful_seek,new_round,0,1,1,88,0,0,0,0,0,13,0,21,21,0.20296,6.76766,0,0,0,2.5484,1.7857,-1.8420,2.5479,1.7793,-1.8402,-0.1058,-0.9941,0.0241,0.12713,0.00000,0.000,0.000
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,793,26.151,26.433,2,0,1,careful_seek,new_round,0,1,1,96,0,0,0,0,0,16,0,29,29,0.27883,6.69179,0,0,0,2.5484,1.7857,-1.8420,2.5237,1.7908,-1.8242,-0.6232,0.6831,0.3807,0.13055,0.00000,0.000,0.000
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,801,26.418,26.700,2,0,1,careful_seek,new_round,0,1,1,104,0,0,0,0,0,16,0,37,37,0.35195,6.61867,0,0,0,2.5484,1.7857,-1.8420,2.5262,1.7310,-1.8221,-0.3996,-0.8342,0.3800,0.13384,0.00000,0.000,0.000
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,809,26.684,26.967,2,0,1,careful_seek,new_round,0,2,2,119,1,1,0,0,0,23,0,52,52,0.49525,6.47537,0,0,0,2.5484,1.7857,-1.8420,2.5355,1.7732,-1.7948,-0.2539,-0.1615,0.9536,0.13716,0.00000,0.000,0.000
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,817,26.951,27.233,2,0,1,careful_seek,new_round,0,2,2,135,1,1,0,0,0,27,0,68,68,0.65544,6.31518,0,0,0,2.5484,1.7857,-1.8420,2.5298,1.7782,-1.7997,-0.3949,0.0753,0.9156,0.14038,0.00000,0.000,0.000
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,825,27.218,27.500,2,0,1,careful_seek,new_round,0,2,2,151,1,1,0,0,0,34,0,84,84,0.81059,6.16003,0,0,0,2.5484,1.7857,-1.8420,2.5533,1.8405,-1.8433,0.0811,0.9965,-0.0215,0.14407,0.00000,0.000,0.000
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,833,27.485,27.767,2,0,1,careful_seek,new_round,0,2,2,167,1,1,0,0,0,34,0,100,100,0.96515,6.00547,0,0,0,2.5484,1.7857,-1.8420,2.5496,1.8304,-1.8308,-0.0118,0.9863,0.1648,0.14763,0.00000,0.000,0.000
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,841,27.752,28.033,2,0,1,careful_seek,new_round,0,2,2,183,1,1,0,0,0,38,0,116,116,1.10863,5.86199,0,0,0,2.5484,1.7857,-1.8420,2.5624,1.8381,-1.8406,0.2156,0.9762,0.0245,0.15090,0.00000,0.000,0.000
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,849,28.019,28.300,2,0,1,careful_seek,new_round,0,2,2,199,1,1,0,0,0,42,0,132,132,1.25221,5.71841,0,0,0,2.5484,1.7857,-1.8420,2.5502,1.8362,-1.8534,0.0496,0.9830,-0.1767,0.15429,0.00000,0.000,0.000
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,857,28.286,28.567,2,0,1,careful_seek,new_round,0,2,2,215,1,1,0,0,0,44,0,148,148,1.40242,5.56820,0,0,0,2.5484,1.7857,-1.8420,2.5529,1.8223,-1.8571,0.0669,0.9564,-0.2843,0.15776,0.00000,0.000,0.000
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,865,28.552,28.833,2,0,1,careful_seek,new_round,0,3,3,237,2,2,0,0,0,47,0,165,165,1.56036,5.39617,1,0,0,2.8953,-2.7516,-1.3156,2.5726,1.6562,-1.8414,0.1694,-0.9853,0.0218,0.16064,0.00000,0.000,0.000
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,873,28.819,29.100,2,0,1,careful_seek,new_round,0,3,3,261,2,2,0,0,0,47,0,165,165,1.56036,5.39617,1,0,0,2.8953,-2.7516,-1.3156,2.5942,0.9125,-1.8112,0.0152,-0.9990,0.0431,0.16064,0.00000,0.000,0.000
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,881,29.086,29.367,2,0,1,careful_seek,new_round,0,4,4,288,3,3,0,0,0,47,0,165,165,1.56036,5.39617,1,0,0,2.8953,-2.7516,-1.3156,2.5972,0.1910,-1.7658,0.0088,-0.9980,0.0622,0.16064,0.00000,0.000,0.000
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,889,29.354,29.633,2,0,1,careful_seek,new_round,0,4,4,320,3,3,0,0,0,47,0,165,165,1.56036,5.39617,1,0,0,2.8953,-2.7516,-1.3156,2.6357,-0.5569,-1.7128,0.0562,-0.9949,0.0840,0.16064,0.00000,0.000,0.000
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,897,29.621,29.900,2,0,1,careful_seek,new_round,0,4,4,352,3,3,0,0,0,47,0,165,165,1.56036,5.39617,1,0,0,2.8953,-2.7516,-1.3156,2.6984,-1.3141,-1.6243,0.0986,-0.9876,0.1219,0.16064,0.00000,0.000,0.000
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,905,29.889,30.167,2,0,1,careful_seek,new_round,0,4,4,384,3,3,0,0,0,47,0,165,165,1.56036,5.39617,1,0,0,2.8953,-2.7516,-1.3156,2.7787,-2.0477,-1.5032,0.1058,-0.9757,0.1917,0.16064,0.00000,0.000,0.000
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,913,30.156,30.433,2,0,1,careful_seek,new_round,0,4,4,416,3,3,0,0,0,50,0,197,197,1.87371,5.08281,1,0,0,2.8953,-2.7516,-1.3156,2.8984,-2.7810,-1.3119,0.2135,-0.9215,0.3246,0.16421,0.00000,0.000,0.000
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,921,30.423,30.700,2,0,1,careful_seek,new_round,0,4,4,448,3,3,0,0,0,56,0,229,229,2.18604,4.77049,1,0,0,2.8953,-2.7516,-1.3156,2.8930,-2.7701,-1.3163,-0.0252,-0.9942,-0.1049,0.16791,0.00000,0.000,0.000
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,929,30.691,30.967,2,0,1,careful_seek,new_round,0,4,4,480,3,3,0,0,0,59,0,261,261,2.48775,4.46878,1,0,0,2.8953,-2.7516,-1.3156,2.8930,-2.7816,-1.3185,-0.0182,-0.9743,-0.2244,0.17136,0.00000,0.000,0.000
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,937,30.958,31.233,2,0,1,careful_seek,new_round,0,4,4,512,3,3,0,0,0,63,0,293,293,2.79950,4.15703,1,0,0,2.8953,-2.7516,-1.3156,2.9006,-2.7830,-1.3148,0.2171,-0.9759,-0.0211,0.17485,0.00000,0.000,0.000
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,945,31.224,31.500,2,0,1,careful_seek,new_round,0,5,5,544,4,4,0,0,0,66,0,325,325,3.10021,3.85631,1,0,0,2.8953,-2.7516,-1.3156,2.8953,-2.7777,-1.3142,0.0740,-0.9972,-0.0091,0.17843,0.00000,0.000,0.000
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,953,31.491,31.767,2,0,1,careful_seek,new_round,0,6,6,590,5,5,0,0,0,68,0,332,332,3.16888,3.76852,2,0,0,3.1067,-2.6050,-0.0111,3.0018,-2.7382,-0.6546,0.1675,-0.0859,0.9821,0.17933,0.00000,0.000,0.000
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,961,31.759,32.033,2,0,1,constructive_thicken,switch_to_constructive_thicken,0,6,6,638,5,5,0,0,0,76,0,373,373,4.24789,2.68951,2,0,0,3.1067,-2.6050,-0.0111,3.0959,-2.6860,-0.0846,0.1693,0.3292,0.9290,0.18825,0.00000,0.000,0.000
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,969,32.029,32.300,2,0,1,constructive_thicken,switch_to_constructive_thicken,0,6,6,686,5,5,0,0,0,80,0,388,388,4.64073,2.29666,3,0,0,-0.1799,-1.1052,1.6076,2.9505,-2.9661,-0.0841,-0.5118,-0.8485,0.1349,0.19154,0.00000,0.000,0.000
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,977,32.299,32.567,2,0,1,constructive_thicken,switch_to_constructive_thicken,0,6,6,734,5,5,0,0,0,81,0,388,388,4.64073,2.29666,3,0,0,-0.1799,-1.1052,1.6076,2.6371,-3.4555,0.0608,-0.5166,-0.8166,0.2574,0.19154,0.00000,0.000,0.000
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,985,32.568,32.833,2,0,1,constructive_thicken,switch_to_constructive_thicken,0,6,6,782,5,5,0,0,0,81,0,388,388,4.64073,2.29666,3,0,0,-0.1799,-1.1052,1.6076,2.3203,-3.9512,0.2220,-0.5001,-0.8226,0.2707,0.19154,0.00000,0.000,0.000
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,993,32.836,33.100,2,0,1,constructive_thicken,switch_to_constructive_thicken,0,6,6,830,5,5,0,0,0,81,0,388,388,4.64073,2.29666,3,0,0,-0.1799,-1.1052,1.6076,2.0238,-4.4519,0.3838,-0.4310,-0.8649,0.2572,0.19154,0.00000,0.000,0.000
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,1001,33.102,33.367,2,0,1,constructive_thicken,switch_to_constructive_thicken,0,6,6,878,5,5,0,0,0,81,0,388,388,4.64073,2.29666,3,0,0,-0.1799,-1.1052,1.6076,1.7755,-4.9511,0.5185,-0.3837,-0.9014,0.2005,0.19154,0.00000,0.000,0.000
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,1009,33.369,33.633,2,0,1,constructive_thicken,switch_to_constructive_thicken,0,6,4,922,5,5,0,0,0,83,0,388,388,4.64073,2.29666,3,0,0,-0.1799,-1.1052,1.6076,1.2935,-5.2798,0.8187,-0.3716,-0.9070,0.1980,0.16407,0.00000,0.000,0.000
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,1017,33.635,33.900,2,0,1,constructive_thicken,switch_to_constructive_thicken,0,6,1,939,5,5,0,0,0,86,0,388,388,4.64073,2.29666,3,0,0,-0.1799,-1.1052,1.6076,0.6849,-5.1017,1.4314,-0.3877,-0.9053,0.1736,0.11844,0.00000,0.000,0.000
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,1025,33.901,34.167,2,0,1,constructive_thicken,switch_to_constructive_thicken,0,7,1,943,5,5,0,0,0,87,0,388,388,4.64073,2.29666,3,0,0,-0.1799,-1.1052,1.6076,0.0026,5.5827,0.0039,0.0389,-0.9976,0.0573,0.10500,0.00000,0.000,0.000
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,1033,34.168,34.433,2,0,1,constructive_thicken,switch_to_constructive_thicken,0,7,1,951,5,5,0,0,0,87,0,388,388,4.64073,2.29666,3,0,0,-0.1799,-1.1052,1.6076,0.0039,4.9478,0.0304,-0.0279,-0.9992,0.0282,0.10500,0.00000,0.000,0.000
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,1041,34.435,34.700,2,0,1,constructive_thicken,switch_to_constructive_thicken,0,7,1,959,5,5,0,0,0,87,0,388,388,4.64073,2.29666,3,0,0,-0.1799,-1.1052,1.6076,-0.0105,4.3283,0.0784,-0.0457,-0.9956,0.0813,0.10500,0.00000,0.000,0.000
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,1049,34.702,34.967,2,0,1,constructive_thicken,switch_to_constructive_thicken,0,7,1,967,5,5,0,0,0,87,0,388,388,4.64073,2.29666,3,0,0,-0.1799,-1.1052,1.6076,-0.1254,3.7218,0.0844,-0.2574,-0.9661,-0.0185,0.10500,0.00000,0.000,0.000
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,1057,34.969,35.233,2,0,1,constructive_thicken,switch_to_constructive_thicken,0,7,1,975,5,5,0,0,0,87,0,388,388,4.64073,2.29666,3,0,0,-0.1799,-1.1052,1.6076,-0.2871,3.1151,0.0595,-0.1997,-0.9785,-0.0521,0.10500,0.00000,0.000,0.000
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,1065,35.236,35.500,2,0,1,constructive_thicken,switch_to_constructive_thicken,0,7,1,983,5,5,0,0,0,87,0,388,388,4.64073,2.29666,3,0,0,-0.1799,-1.1052,1.6076,-0.3591,2.5110,0.0829,-0.0201,-0.9872,0.1581,0.10500,0.00000,0.000,0.000
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,1073,35.517,35.767,2,0,1,constructive_thicken,switch_to_constructive_thicken,0,7,1,991,5,5,0,0,0,87,0,388,388,4.64073,2.29666,3,0,0,-0.1799,-1.1052,1.6076,-0.3645,1.9001,0.1764,-0.0174,-0.9832,0.1818,0.10500,0.00000,0.000,0.000
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,1081,35.788,36.033,2,0,1,constructive_thicken,switch_to_constructive_thicken,0,7,1,999,5,5,0,0,0,87,0,388,388,4.64073,2.29666,3,0,0,-0.1799,-1.1052,1.6076,-0.3565,1.2965,0.3019,0.0144,-0.9793,0.2020,0.10500,0.00000,0.000,0.000
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,1089,36.055,36.300,2,0,1,constructive_thicken,switch_to_constructive_thicken,0,7,1,1007,5,5,0,0,0,87,0,388,388,4.64073,2.29666,3,0,0,-0.1799,-1.1052,1.6076,-0.3342,0.7198,0.4372,0.0469,-0.9667,0.2516,0.10500,0.00000,0.000,0.000
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,1097,36.322,36.567,2,0,1,constructive_thicken,switch_to_constructive_thicken,0,7,1,1015,5,5,0,0,0,88,0,388,388,4.64073,2.29666,3,0,0,-0.1799,-1.1052,1.6076,-0.3067,0.1963,0.7079,0.0750,-0.8578,0.5084,0.10500,0.00000,0.000,0.000
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,1105,36.588,36.833,2,0,1,constructive_thicken,switch_to_constructive_thicken,0,7,1,1023,5,5,0,0,0,88,0,388,388,4.64073,2.29666,3,0,0,-0.1799,-1.1052,1.6076,-0.1943,-0.3527,0.9366,0.2429,-0.8991,0.3642,0.10500,0.00000,0.000,0.000
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,1113,36.855,37.100,2,0,1,constructive_thicken,switch_to_constructive_thicken,0,7,1,1031,5,5,0,0,0,89,0,391,391,4.71493,2.22247,3,0,0,-0.1799,-1.1052,1.6076,-0.1110,-0.8585,1.2426,0.0301,-0.7754,0.6307,0.10834,0.00000,0.000,0.000
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,1121,37.122,37.367,2,0,1,constructive_thicken,switch_to_constructive_thicken,0,7,1,1039,5,5,0,0,0,90,0,399,399,4.90475,2.03265,3,0,0,-0.1799,-1.1052,1.6076,-0.1725,-1.1239,1.5929,0.4338,-0.3964,-0.8091,0.11688,0.00000,0.000,0.000
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,1129,37.389,37.633,2,0,1,constructive_thicken,switch_to_constructive_thicken,0,7,1,1047,5,5,0,0,0,92,0,407,407,5.10605,1.83135,3,0,0,-0.1799,-1.1052,1.6076,-0.1759,-1.1338,1.6008,0.1463,-0.9816,-0.1228,0.12594,0.00000,0.000,0.000
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,1137,37.655,37.900,2,0,1,constructive_thicken,switch_to_constructive_thicken,0,7,1,1055,5,5,0,0,0,97,0,415,415,5.32308,1.61432,3,0,0,-0.1799,-1.1052,1.6076,-0.1553,-1.0758,1.5914,0.5782,0.6991,-0.4207,0.13571,0.00000,0.000,0.000
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,1145,37.922,38.167,2,0,1,constructive_thicken,switch_to_constructive_thicken,0,7,1,1063,5,5,0,0,0,99,0,422,422,5.49570,1.44170,4,0,0,-1.0709,-2.5062,-2.0147,-0.1822,-1.0639,1.5162,-0.0329,0.0356,-0.9988,0.14347,0.00000,0.000,0.000
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,1153,38.189,38.433,2,0,1,constructive_thicken,switch_to_constructive_thicken,0,7,1,1071,5,5,0,0,0,99,0,422,422,5.49570,1.44170,4,0,0,-1.0709,-2.5062,-2.0147,-0.4303,-1.5395,1.2199,-0.4938,-0.8072,-0.3233,0.14347,0.00000,0.000,0.000
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,1161,38.455,38.700,2,0,1,constructive_thicken,switch_to_constructive_thicken,0,7,1,1079,5,5,0,0,0,99,0,422,422,5.49570,1.44170,4,0,0,-1.0709,-2.5062,-2.0147,-0.7548,-2.0005,0.9915,-0.5119,-0.7439,-0.4297,0.14347,0.00000,0.000,0.000
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,1169,38.722,38.967,2,0,1,constructive_thicken,switch_to_constructive_thicken,0,8,2,1089,6,6,0,0,0,100,0,422,422,5.49570,1.44170,4,0,0,-1.0709,-2.5062,-2.0147,-1.0867,-2.4610,0.8495,-0.7447,-0.6158,-0.2571,0.14347,0.00000,0.000,0.000
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,1177,38.989,39.233,2,0,1,constructive_thicken,switch_to_constructive_thicken,0,8,2,1105,6,6,0,0,0,100,0,422,422,5.49570,1.44170,4,0,0,-1.0709,-2.5062,-2.0147,-1.1139,-2.6366,0.3703,0.5669,-0.1865,-0.8024,0.14347,0.00000,0.000,0.000
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,1185,39.256,39.500,2,0,1,constructive_thicken,switch_to_constructive_thicken,0,8,2,1121,6,6,0,0,0,100,0,422,422,5.49570,1.44170,4,0,0,-1.0709,-2.5062,-2.0147,-0.6775,-2.8056,0.0231,0.7711,-0.3620,-0.5238,0.14347,0.00000,0.000,0.000
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,1193,39.523,39.767,2,0,1,constructive_thicken,switch_to_constructive_thicken,0,8,2,1137,6,6,0,0,0,100,0,422,422,5.49570,1.44170,4,0,0,-1.0709,-2.5062,-2.0147,-0.2904,-3.1450,-0.2528,0.5385,-0.7033,-0.4641,0.14347,0.00000,0.000,0.000
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,1201,39.789,40.033,2,0,1,constructive_thicken,switch_to_constructive_thicken,0,8,2,1153,6,6,0,0,0,100,0,422,422,5.49570,1.44170,4,0,0,-1.0709,-2.5062,-2.0147,-0.2127,-3.4311,-0.7447,-0.0988,-0.3117,-0.9450,0.14347,0.00000,0.000,0.000
20260527-223625-sentence-script-a-central-root-cylinder-b0ff51,1209,40.056,40.300,2,0,1,curious_branch,switch_to_curious_branch,0,8,2,1169,6,6,0,0,0,100,0,422,422,5.49570,1.44170,4,0,0,-1.0709,-2.5062,-2.0147,-0.5470,-3.5460,-1.2353,-0.6481,-0.0962,-0.7554,0.14347,0.00000,0.000,0.000
