run_id,frame,elapsed_seconds,round,paused,ai_enabled,ai_mode,simulation_mode_note,unfold_progress,fork_distance,left_fork_x,left_fork_y,left_fork_z,right_fork_x,right_fork_y,right_fork_z,replication_speed,unfold_speed,target_replication_speed,target_unfold_speed,chaos_level,attached_enzyme_count,active_particle_count,attachment_count,detachment_count,collision_count,transfer_count,mark_count,spill_count,enzyme0_x,enzyme0_y,enzyme0_z,enzyme0_attached,enzyme1_x,enzyme1_y,enzyme1_z,enzyme1_attached,completion_hold,ai_stagnation_seconds
20260527-224222-sentence-script-a-coiled-chromosome-fibe-33de09,232,3.910,1,0,1,careful,human override,0.32005,1.73578,-1.73578,0.00000,0.00000,1.73578,0.00000,0.00000,0.51160,0.07500,0.51188,0.07500,0.00000,10,0,10,0,0,1,0,2,-1.76037,-0.26971,-0.46445,1,1.76037,-0.49115,0.21819,1,0.00000,0.00000
20260527-224222-sentence-script-a-coiled-chromosome-fibe-33de09,246,4.175,1,0,1,careful,human override,0.33755,1.85517,-1.85517,0.00000,0.00000,1.85517,0.00000,0.00000,0.51174,0.07500,0.51188,0.07500,0.00000,10,1,10,0,0,1,0,3,-1.87974,0.03758,-0.53544,1,1.87974,-0.52880,-0.09348,1,0.00000,0.00000
20260527-224222-sentence-script-a-coiled-chromosome-fibe-33de09,263,4.434,1,0,1,careful,human override,0.35880,2.00017,-2.00017,0.00000,0.00000,2.00017,0.00000,0.00000,0.51181,0.07500,0.51188,0.07500,0.00000,10,1,10,0,0,1,0,3,-2.02473,0.38428,-0.37437,1,2.02473,-0.33297,-0.42079,1,0.00000,0.00000
20260527-224222-sentence-script-a-coiled-chromosome-fibe-33de09,280,4.698,1,0,1,careful,human override,0.38005,2.14519,-2.14519,0.00000,0.00000,2.14519,0.00000,0.00000,0.51185,0.07500,0.51188,0.07500,0.00000,10,1,10,0,0,1,0,3,-2.16974,0.53578,-0.02098,1,2.16974,0.03352,-0.53519,1,0.00000,0.00000
20260527-224222-sentence-script-a-coiled-chromosome-fibe-33de09,299,4.956,1,0,1,careful,human override,0.40380,2.30728,-2.30728,0.00000,0.00000,2.30728,0.00000,0.00000,0.51187,0.07500,0.51188,0.07500,0.00000,10,1,10,0,0,1,0,3,-2.33183,0.37909,0.37879,1,2.33183,0.41565,-0.33820,1,0.00000,0.00000
20260527-224222-sentence-script-a-coiled-chromosome-fibe-33de09,314,5.219,1,0,1,careful,human override,0.42255,2.43525,-2.43525,0.00000,0.00000,2.43525,0.00000,0.00000,0.51187,0.07500,0.51188,0.07500,0.00000,10,0,10,0,0,1,0,3,-2.45980,0.06946,0.53107,1,2.45980,0.53541,-0.01482,1,0.00000,0.00000
20260527-224222-sentence-script-a-coiled-chromosome-fibe-33de09,328,5.480,1,0,1,careful,human override,0.44005,2.55469,-2.55469,0.00000,0.00000,2.55469,0.00000,0.00000,0.51188,0.07500,0.51188,0.07500,0.00000,10,0,10,0,0,1,0,3,-2.57923,-0.24940,0.47378,1,2.57923,0.44580,0.29649,1,0.00000,0.00000
20260527-224222-sentence-script-a-coiled-chromosome-fibe-33de09,342,5.735,1,0,1,careful,human override,0.45755,2.67413,-2.67413,0.00000,0.00000,2.67413,0.00000,0.00000,0.51188,0.07500,0.51188,0.07500,0.00000,10,0,10,0,0,1,0,3,-2.69867,-0.47729,0.24228,1,2.69867,0.19099,0.49984,1,0.00000,0.00000
20260527-224222-sentence-script-a-coiled-chromosome-fibe-33de09,356,5.998,1,0,1,careful,human override,0.47505,2.79356,-2.79356,0.00000,0.00000,2.79356,0.00000,0.00000,0.51188,0.07500,0.51188,0.07500,0.00000,10,0,10,0,0,1,0,3,-2.81811,-0.52898,-0.08004,1,2.81811,-0.13578,0.51736,1,0.00000,0.00000
20260527-224222-sentence-script-a-coiled-chromosome-fibe-33de09,370,6.259,1,0,1,careful,human override,0.49255,2.91300,-2.91300,0.00000,0.00000,2.91300,0.00000,0.00000,0.51188,0.07500,0.51188,0.07500,0.00000,10,1,10,0,0,1,0,4,-2.93755,-0.38281,-0.37344,1,2.93755,-0.41252,0.34013,1,0.00000,0.00000
