run_id,time_seconds,frame,row_type,object_id,object_kind,round_number,ai_enabled,ai_mode,ai_mode_time,ai_stagnant,ai_completed,boundary_mode,paused,predator_speed_multiplier,active_prey_count,caught_this_round,total_caught,marks_count,particles_count,x,y,z,vx,vy,vz,speed,forward_x,forward_y,forward_z,caught,captor,caught_timer,fear,orbit_radius,max_speed,nearest_predator_distance,nearest_prey_distance,coral_radius,coral_height,mark_intensity,mark_life,particle_life,extra
20260526-184725-sentence-script-a-school-of-small-fish-s-be46e0,0.0167,1,particle,12,visual_particle,1,True,HUNT,0.0167,False,False,bounce,False,1.0,45,1,1,2,45,0.00659,0.99644,0.00428,0.3856,-0.20834,0.25032,0.50473,,,,,,,,,,,,,,,,1.6394,
20260526-184725-sentence-script-a-school-of-small-fish-s-be46e0,0.0167,1,particle,13,visual_particle,1,True,HUNT,0.0167,False,False,bounce,False,1.0,45,1,1,2,45,0.00653,0.99253,-0.02291,0.38221,-0.43675,-1.34004,1.46032,,,,,,,,,,,,,,,,0.84087,
20260526-184725-sentence-script-a-school-of-small-fish-s-be46e0,0.0167,1,particle,14,visual_particle,1,True,HUNT,0.0167,False,False,bounce,False,1.0,45,1,1,2,45,-0.01143,0.9771,-0.0357,-0.66859,-1.33974,-2.08868,2.56992,,,,,,,,,,,,,,,,0.80682,
20260526-184725-sentence-script-a-school-of-small-fish-s-be46e0,0.0167,1,particle,15,visual_particle,1,True,HUNT,0.0167,False,False,bounce,False,1.0,45,1,1,2,45,-0.01702,1.01846,0.00339,-0.99547,1.07994,0.19808,1.48205,,,,,,,,,,,,,,,,1.73692,
20260526-184725-sentence-script-a-school-of-small-fish-s-be46e0,0.0167,1,particle,16,visual_particle,1,True,HUNT,0.0167,False,False,bounce,False,1.0,45,1,1,2,45,0.00939,0.99369,-0.00687,0.54911,-0.36936,-0.40209,0.77435,,,,,,,,,,,,,,,,1.5486,
20260526-184725-sentence-script-a-school-of-small-fish-s-be46e0,0.0167,1,particle,17,visual_particle,1,True,HUNT,0.0167,False,False,bounce,False,1.0,45,1,1,2,45,0.03433,1.01456,0.00653,2.00816,0.85168,0.38204,2.2145,,,,,,,,,,,,,,,,1.01002,
20260526-184725-sentence-script-a-school-of-small-fish-s-be46e0,0.0167,1,particle,18,visual_particle,1,True,HUNT,0.0167,False,False,bounce,False,1.0,45,1,1,2,45,-0.00568,0.99343,-0.00726,-0.33245,-0.38437,-0.42481,0.66237,,,,,,,,,,,,,,,,1.6769,
20260526-184725-sentence-script-a-school-of-small-fish-s-be46e0,0.0167,1,particle,19,visual_particle,1,True,HUNT,0.0167,False,False,bounce,False,1.0,45,1,1,2,45,-0.00627,1.00648,-0.00239,-0.36669,0.37932,-0.13968,0.54576,,,,,,,,,,,,,,,,0.72214,
20260526-184725-sentence-script-a-school-of-small-fish-s-be46e0,0.0167,1,particle,20,visual_particle,1,True,HUNT,0.0167,False,False,bounce,False,1.0,45,1,1,2,45,-0.01058,1.00731,-0.00674,-0.61917,0.42786,-0.39451,0.84974,,,,,,,,,,,,,,,,1.19267,
20260526-184725-sentence-script-a-school-of-small-fish-s-be46e0,0.0167,1,particle,21,visual_particle,1,True,HUNT,0.0167,False,False,bounce,False,1.0,45,1,1,2,45,0.00916,0.9992,0.01572,0.53572,-0.04661,0.91986,1.06552,,,,,,,,,,,,,,,,0.87154,
20260526-184725-sentence-script-a-school-of-small-fish-s-be46e0,0.0167,1,particle,22,visual_particle,1,True,HUNT,0.0167,False,False,bounce,False,1.0,45,1,1,2,45,0.00394,1.00735,0.0132,0.23052,0.43021,0.77196,0.91332,,,,,,,,,,,,,,,,1.075,
