run_id,sim_time,frame,row_type,entity_id,entity_kind,round_number,ai_enabled,ai_mode,human_override_timer,selected_index,paused,mitochondria_count,fuel_count,waste_count,particle_count,total_atp,avg_activity,close_pairs,x,y,z,vx,vy,vz,axis_x,axis_y,axis_z,length,radius,activity,atp,marked,wrapped,orbiting,dipping,organize_target_x,organize_target_y,organize_target_z,particle_kind,particle_age,particle_max_age,attached,target_mito_id,source_mito_id,cell_radius,nucleus_x,nucleus_y,nucleus_z,nucleus_radius
20260525-202225-sentence-script-multiple-elongated-mitoc-bf56f4,0.0,0,particle,18,fuel,1,True,NOURISH,0.0,0,False,6,32,0,32,35.19052,0.54516,0,0.7283,-6.18644,-2.37722,-0.00685,0.2486,0.16482,,,,,0.05694,,,,,,,,,,fuel,0.0,19.23904,False,,,7.0,-2.15,1.75,-0.45,1.55
20260525-202225-sentence-script-multiple-elongated-mitoc-bf56f4,0.0,0,particle,19,fuel,1,True,NOURISH,0.0,0,False,6,32,0,32,35.19052,0.54516,0,-3.9022,0.54348,5.33331,0.23714,-0.05275,-0.3024,,,,,0.07487,,,,,,,,,,fuel,0.0,20.58051,False,,,7.0,-2.15,1.75,-0.45,1.55
20260525-202225-sentence-script-multiple-elongated-mitoc-bf56f4,0.0,0,particle,20,fuel,1,True,NOURISH,0.0,0,False,6,32,0,32,35.19052,0.54516,0,-2.99041,-5.07575,3.60275,0.13261,0.10718,-0.08715,,,,,0.06378,,,,,,,,,,fuel,0.0,19.39474,False,,,7.0,-2.15,1.75,-0.45,1.55
20260525-202225-sentence-script-multiple-elongated-mitoc-bf56f4,0.0,0,particle,21,fuel,1,True,NOURISH,0.0,0,False,6,32,0,32,35.19052,0.54516,0,-2.15455,-3.31288,5.45286,0.21248,0.23145,-0.34085,,,,,0.07282,,,,,,,,,,fuel,0.0,17.07849,False,,,7.0,-2.15,1.75,-0.45,1.55
20260525-202225-sentence-script-multiple-elongated-mitoc-bf56f4,0.0,0,particle,22,fuel,1,True,NOURISH,0.0,0,False,6,32,0,32,35.19052,0.54516,0,-3.87389,-5.50285,-0.05635,0.33752,0.45989,0.03712,,,,,0.07109,,,,,,,,,,fuel,0.0,15.62529,False,,,7.0,-2.15,1.75,-0.45,1.55
20260525-202225-sentence-script-multiple-elongated-mitoc-bf56f4,0.0,0,particle,23,fuel,1,True,NOURISH,0.0,0,False,6,32,0,32,35.19052,0.54516,0,0.54888,6.29593,-2.7594,-0.05657,-0.41952,0.23008,,,,,0.0647,,,,,,,,,,fuel,0.0,20.73992,False,,,7.0,-2.15,1.75,-0.45,1.55
20260525-202225-sentence-script-multiple-elongated-mitoc-bf56f4,0.0,0,particle,24,fuel,1,True,NOURISH,0.0,0,False,6,32,0,32,35.19052,0.54516,0,-5.65461,-2.59666,-2.02726,0.22426,0.05559,0.14424,,,,,0.05387,,,,,,,,,,fuel,0.0,16.55504,False,,,7.0,-2.15,1.75,-0.45,1.55
20260525-202225-sentence-script-multiple-elongated-mitoc-bf56f4,0.0,0,particle,25,fuel,1,True,NOURISH,0.0,0,False,6,32,0,32,35.19052,0.54516,0,6.08909,3.09578,-1.01013,-0.33231,-0.09373,0.07891,,,,,0.0551,,,,,,,,,,fuel,0.0,16.59316,False,,,7.0,-2.15,1.75,-0.45,1.55
20260525-202225-sentence-script-multiple-elongated-mitoc-bf56f4,0.0,0,particle,26,fuel,1,True,NOURISH,0.0,0,False,6,32,0,32,35.19052,0.54516,0,-3.19508,-2.47036,5.53368,0.09183,0.04499,-0.25768,,,,,0.06101,,,,,,,,,,fuel,0.0,17.06283,False,,,7.0,-2.15,1.75,-0.45,1.55
20260525-202225-sentence-script-multiple-elongated-mitoc-bf56f4,0.0,0,particle,27,fuel,1,True,NOURISH,0.0,0,False,6,32,0,32,35.19052,0.54516,0,6.55671,0.43572,1.25481,-0.39611,0.01766,-0.1432,,,,,0.05542,,,,,,,,,,fuel,0.0,19.51754,False,,,7.0,-2.15,1.75,-0.45,1.55
20260525-202225-sentence-script-multiple-elongated-mitoc-bf56f4,0.0,0,particle,28,fuel,1,True,NOURISH,0.0,0,False,6,32,0,32,35.19052,0.54516,0,3.74665,-5.08537,2.5378,-0.23618,0.30486,-0.07553,,,,,0.06119,,,,,,,,,,fuel,0.0,20.04657,False,,,7.0,-2.15,1.75,-0.45,1.55
20260525-202225-sentence-script-multiple-elongated-mitoc-bf56f4,0.0,0,particle,29,fuel,1,True,NOURISH,0.0,0,False,6,32,0,32,35.19052,0.54516,0,-5.1549,-1.2934,-3.97624,0.3891,0.09107,0.37911,,,,,0.07203,,,,,,,,,,fuel,0.0,15.26663,False,,,7.0,-2.15,1.75,-0.45,1.55
20260525-202225-sentence-script-multiple-elongated-mitoc-bf56f4,0.0,0,particle,30,fuel,1,True,NOURISH,0.0,0,False,6,32,0,32,35.19052,0.54516,0,-1.57696,5.70902,3.12221,-0.00213,-0.27904,-0.16146,,,,,0.05185,,,,,,,,,,fuel,0.0,13.62756,False,,,7.0,-2.15,1.75,-0.45,1.55
20260525-202225-sentence-script-multiple-elongated-mitoc-bf56f4,0.0,0,particle,31,fuel,1,True,NOURISH,0.0,0,False,6,32,0,32,35.19052,0.54516,0,-1.48705,-3.00386,-6.03699,0.1605,0.14686,0.39053,,,,,0.05665,,,,,,,,,,fuel,0.0,12.58604,False,,,7.0,-2.15,1.75,-0.45,1.55
20260525-202225-sentence-script-multiple-elongated-mitoc-bf56f4,0.0,0,particle,32,fuel,1,True,NOURISH,0.0,0,False,6,32,0,32,35.19052,0.54516,0,-0.35498,-5.98376,-3.21641,-0.0091,0.1481,0.04978,,,,,0.06413,,,,,,,,,,fuel,0.0,18.74245,False,,,7.0,-2.15,1.75,-0.45,1.55
20260525-202225-sentence-script-multiple-elongated-mitoc-bf56f4,0.0,0,static_cell,cell,cell,1,True,NOURISH,0.0,0,False,6,32,0,32,35.19052,0.54516,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,7.0,-2.15,1.75,-0.45,1.55
20260525-202225-sentence-script-multiple-elongated-mitoc-bf56f4,0.0,0,static_nucleus,nucleus,nucleus,1,True,NOURISH,0.0,0,False,6,32,0,32,35.19052,0.54516,0,-2.15,1.75,-0.45,,,,,,,,1.55,,,,,,,,,,,,,,,,7.0,-2.15,1.75,-0.45,1.55
20260525-202225-sentence-script-multiple-elongated-mitoc-bf56f4,0.025,1,summary,simulation,summary,1,True,NOURISH,0.0,0,False,6,32,0,32,35.18085,0.54592,0,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,-2.15,1.75,-0.45,1.55
20260525-202225-sentence-script-multiple-elongated-mitoc-bf56f4,0.025,1,mitochondrion,1,mitochondrion,1,True,NOURISH,0.0,0,False,6,32,0,32,35.18085,0.54592,0,2.64693,3.59406,3.30827,0.01877,-0.01985,0.19929,0.00191,-0.04441,0.0229,1.64011,0.36844,0.83824,9.19309,True,False,False,False,,,,,,,,,,7.0,-2.15,1.75,-0.45,1.55
20260525-202225-sentence-script-multiple-elongated-mitoc-bf56f4,0.025,1,mitochondrion,2,mitochondrion,1,True,NOURISH,0.0,0,False,6,32,0,32,35.18085,0.54592,0,-1.09134,-2.97616,-4.51985,0.12145,0.03095,-0.14356,-0.03472,-0.00878,-0.03489,2.35265,0.35008,0.49099,4.36263,False,False,False,False,,,,,,,,,,7.0,-2.15,1.75,-0.45,1.55
20260525-202225-sentence-script-multiple-elongated-mitoc-bf56f4,0.025,1,mitochondrion,3,mitochondrion,1,True,NOURISH,0.0,0,False,6,32,0,32,35.18085,0.54592,0,2.45857,0.65816,4.93631,0.21205,0.03465,-0.05161,-0.04033,-0.02341,-0.01805,2.0971,0.35933,0.42448,3.50778,False,False,False,False,,,,,,,,,,7.0,-2.15,1.75,-0.45,1.55
20260525-202225-sentence-script-multiple-elongated-mitoc-bf56f4,0.025,1,mitochondrion,4,mitochondrion,1,True,NOURISH,0.0,0,False,6,32,0,32,35.18085,0.54592,0,0.9195,2.66562,3.61672,-0.14107,0.12334,0.22666,0.03804,-0.0318,-0.00647,2.05787,0.36638,0.39398,6.36028,False,False,False,False,,,,,,,,,,7.0,-2.15,1.75,-0.45,1.55
20260525-202225-sentence-script-multiple-elongated-mitoc-bf56f4,0.025,1,mitochondrion,5,mitochondrion,1,True,NOURISH,0.0,0,False,6,32,0,32,35.18085,0.54592,0,0.00363,2.29337,-1.27802,0.0202,-0.03913,-0.20437,-0.0126,-0.02072,-0.04373,1.52829,0.35234,0.43332,3.40936,True,False,False,False,,,,,,,,,,7.0,-2.15,1.75,-0.45,1.55
20260525-202225-sentence-script-multiple-elongated-mitoc-bf56f4,0.025,1,mitochondrion,6,mitochondrion,1,True,NOURISH,0.0,0,False,6,32,0,32,35.18085,0.54592,0,-2.70683,4.95346,1.07728,0.16444,0.14239,-0.24609,0.00621,0.01157,0.04825,1.76267,0.33603,0.6945,8.34772,False,False,False,False,,,,,,,,,,7.0,-2.15,1.75,-0.45,1.55
20260525-202225-sentence-script-multiple-elongated-mitoc-bf56f4,0.025,1,particle,1,fuel,1,True,NOURISH,0.0,0,False,6,32,0,32,35.18085,0.54592,0,4.74991,3.97667,1.75512,-0.29995,-0.25958,-0.11712,,,,,0.05241,,,,,,,,,,fuel,0.025,13.07641,False,5,,7.0,-2.15,1.75,-0.45,1.55
20260525-202225-sentence-script-multiple-elongated-mitoc-bf56f4,0.025,1,particle,2,fuel,1,True,NOURISH,0.0,0,False,6,32,0,32,35.18085,0.54592,0,-4.90564,3.49317,3.01614,0.28405,-0.28735,-0.17941,,,,,0.06382,,,,,,,,,,fuel,0.025,20.44832,False,5,,7.0,-2.15,1.75,-0.45,1.55
20260525-202225-sentence-script-multiple-elongated-mitoc-bf56f4,0.025,1,particle,3,fuel,1,True,NOURISH,0.0,0,False,6,32,0,32,35.18085,0.54592,0,-2.47775,-5.20166,-3.01399,0.11157,0.21692,0.1928,,,,,0.05316,,,,,,,,,,fuel,0.025,16.20813,False,5,,7.0,-2.15,1.75,-0.45,1.55
20260525-202225-sentence-script-multiple-elongated-mitoc-bf56f4,0.025,1,particle,4,fuel,1,True,NOURISH,0.0,0,False,6,32,0,32,35.18085,0.54592,0,-3.98539,-0.25095,-5.10739,0.26551,0.02035,0.2444,,,,,0.05307,,,,,,,,,,fuel,0.025,12.96222,False,5,,7.0,-2.15,1.75,-0.45,1.55
20260525-202225-sentence-script-multiple-elongated-mitoc-bf56f4,0.025,1,particle,5,fuel,1,True,NOURISH,0.0,0,False,6,32,0,32,35.18085,0.54592,0,2.20101,-5.63946,-2.88775,-0.10241,0.40848,0.17827,,,,,0.05653,,,,,,,,,,fuel,0.025,19.76035,False,5,,7.0,-2.15,1.75,-0.45,1.55
20260525-202225-sentence-script-multiple-elongated-mitoc-bf56f4,0.025,1,particle,6,fuel,1,True,NOURISH,0.0,0,False,6,32,0,32,35.18085,0.54592,0,-3.1717,5.02067,-3.07333,0.16656,-0.21756,0.16131,,,,,0.0724,,,,,,,,,,fuel,0.025,17.18866,False,5,,7.0,-2.15,1.75,-0.45,1.55
20260525-202225-sentence-script-multiple-elongated-mitoc-bf56f4,0.025,1,particle,7,fuel,1,True,NOURISH,0.0,0,False,6,32,0,32,35.18085,0.54592,0,2.49031,5.82638,1.62221,-0.22428,-0.47836,-0.20557,,,,,0.04804,,,,,,,,,,fuel,0.025,16.99327,False,5,,7.0,-2.15,1.75,-0.45,1.55
20260525-202225-sentence-script-multiple-elongated-mitoc-bf56f4,0.025,1,particle,8,fuel,1,True,NOURISH,0.0,0,False,6,32,0,32,35.18085,0.54592,0,4.31045,-2.61303,4.14556,-0.23513,0.21738,-0.32271,,,,,0.05893,,,,,,,,,,fuel,0.025,18.75819,False,5,,7.0,-2.15,1.75,-0.45,1.55
20260525-202225-sentence-script-multiple-elongated-mitoc-bf56f4,0.025,1,particle,9,fuel,1,True,NOURISH,0.0,0,False,6,32,0,32,35.18085,0.54592,0,0.35734,6.09471,2.05037,0.03453,-0.27748,-0.14391,,,,,0.05988,,,,,,,,,,fuel,0.025,18.04553,False,5,,7.0,-2.15,1.75,-0.45,1.55
20260525-202225-sentence-script-multiple-elongated-mitoc-bf56f4,0.025,1,particle,10,fuel,1,True,NOURISH,0.0,0,False,6,32,0,32,35.18085,0.54592,0,-5.85453,0.90218,-2.92118,0.48109,-0.0418,0.19678,,,,,0.07373,,,,,,,,,,fuel,0.025,12.33521,False,5,,7.0,-2.15,1.75,-0.45,1.55
20260525-202225-sentence-script-multiple-elongated-mitoc-bf56f4,0.025,1,particle,11,fuel,1,True,NOURISH,0.0,0,False,6,32,0,32,35.18085,0.54592,0,-3.29223,-3.83754,4.21381,0.2081,0.13557,-0.2078,,,,,0.07327,,,,,,,,,,fuel,0.025,18.79981,False,5,,7.0,-2.15,1.75,-0.45,1.55
20260525-202225-sentence-script-multiple-elongated-mitoc-bf56f4,0.025,1,particle,12,fuel,1,True,NOURISH,0.0,0,False,6,32,0,32,35.18085,0.54592,0,0.91542,-6.07476,2.54703,-0.00608,0.40581,-0.22026,,,,,0.0451,,,,,,,,,,fuel,0.025,16.89016,False,5,,7.0,-2.15,1.75,-0.45,1.55
20260525-202225-sentence-script-multiple-elongated-mitoc-bf56f4,0.025,1,particle,13,fuel,1,True,NOURISH,0.0,0,False,6,32,0,32,35.18085,0.54592,0,-1.05528,5.27651,3.74066,0.10354,-0.31197,-0.15568,,,,,0.06732,,,,,,,,,,fuel,0.025,18.23663,False,5,,7.0,-2.15,1.75,-0.45,1.55
20260525-202225-sentence-script-multiple-elongated-mitoc-bf56f4,0.025,1,particle,14,fuel,1,True,NOURISH,0.0,0,False,6,32,0,32,35.18085,0.54592,0,-1.30553,-6.42695,-1.13503,0.02255,0.31011,-0.01469,,,,,0.07063,,,,,,,,,,fuel,0.025,17.49432,False,5,,7.0,-2.15,1.75,-0.45,1.55
20260525-202225-sentence-script-multiple-elongated-mitoc-bf56f4,0.025,1,particle,15,fuel,1,True,NOURISH,0.0,0,False,6,32,0,32,35.18085,0.54592,0,-6.11863,-2.56308,0.61774,0.3446,0.1468,0.04001,,,,,0.05605,,,,,,,,,,fuel,0.025,19.53504,False,5,,7.0,-2.15,1.75,-0.45,1.55
20260525-202225-sentence-script-multiple-elongated-mitoc-bf56f4,0.025,1,particle,16,fuel,1,True,NOURISH,0.0,0,False,6,32,0,32,35.18085,0.54592,0,3.40603,-2.99961,-4.89587,-0.3547,0.24427,0.43252,,,,,0.04578,,,,,,,,,,fuel,0.025,13.11209,False,5,,7.0,-2.15,1.75,-0.45,1.55
20260525-202225-sentence-script-multiple-elongated-mitoc-bf56f4,0.025,1,particle,17,fuel,1,True,NOURISH,0.0,0,False,6,32,0,32,35.18085,0.54592,0,-2.31807,-1.84727,-6.21762,0.07106,0.13832,0.41015,,,,,0.06794,,,,,,,,,,fuel,0.025,15.59514,False,5,,7.0,-2.15,1.75,-0.45,1.55
20260525-202225-sentence-script-multiple-elongated-mitoc-bf56f4,0.025,1,particle,18,fuel,1,True,NOURISH,0.0,0,False,6,32,0,32,35.18085,0.54592,0,0.72807,-6.17992,-2.37305,-0.00918,0.26066,0.16685,,,,,0.05694,,,,,,,,,,fuel,0.025,19.23904,False,5,,7.0,-2.15,1.75,-0.45,1.55
20260525-202225-sentence-script-multiple-elongated-mitoc-bf56f4,0.025,1,particle,19,fuel,1,True,NOURISH,0.0,0,False,6,32,0,32,35.18085,0.54592,0,-3.89614,0.54225,5.32549,0.24241,-0.04897,-0.31303,,,,,0.07487,,,,,,,,,,fuel,0.025,20.58051,False,5,,7.0,-2.15,1.75,-0.45,1.55
20260525-202225-sentence-script-multiple-elongated-mitoc-bf56f4,0.025,1,particle,20,fuel,1,True,NOURISH,0.0,0,False,6,32,0,32,35.18085,0.54592,0,-2.98702,-5.07281,3.60041,0.13533,0.11753,-0.09353,,,,,0.06378,,,,,,,,,,fuel,0.025,19.39474,False,5,,7.0,-2.15,1.75,-0.45,1.55
20260525-202225-sentence-script-multiple-elongated-mitoc-bf56f4,0.025,1,particle,21,fuel,1,True,NOURISH,0.0,0,False,6,32,0,32,35.18085,0.54592,0,-2.1492,-3.30689,5.44411,0.2142,0.23972,-0.35,,,,,0.07282,,,,,,,,,,fuel,0.025,17.07849,False,5,,7.0,-2.15,1.75,-0.45,1.55
20260525-202225-sentence-script-multiple-elongated-mitoc-bf56f4,0.025,1,particle,22,fuel,1,True,NOURISH,0.0,0,False,6,32,0,32,35.18085,0.54592,0,-3.86535,-5.49106,-0.05546,0.34175,0.47149,0.03546,,,,,0.07109,,,,,,,,,,fuel,0.025,15.62529,False,5,,7.0,-2.15,1.75,-0.45,1.55
20260525-202225-sentence-script-multiple-elongated-mitoc-bf56f4,0.025,1,particle,23,fuel,1,True,NOURISH,0.0,0,False,6,32,0,32,35.18085,0.54592,0,0.54746,6.28515,-2.75355,-0.05681,-0.43132,0.23409,,,,,0.0647,,,,,,,,,,fuel,0.025,20.73992,False,5,,7.0,-2.15,1.75,-0.45,1.55
20260525-202225-sentence-script-multiple-elongated-mitoc-bf56f4,0.025,1,particle,24,fuel,1,True,NOURISH,0.0,0,False,6,32,0,32,35.18085,0.54592,0,-5.64879,-2.59504,-2.02363,0.23271,0.06469,0.14523,,,,,0.05387,,,,,,,,,,fuel,0.025,16.55504,False,5,,7.0,-2.15,1.75,-0.45,1.55
20260525-202225-sentence-script-multiple-elongated-mitoc-bf56f4,0.025,1,particle,25,fuel,1,True,NOURISH,0.0,0,False,6,32,0,32,35.18085,0.54592,0,6.08048,3.09336,-1.00816,-0.34443,-0.09659,0.07893,,,,,0.0551,,,,,,,,,,fuel,0.025,16.59316,False,5,,7.0,-2.15,1.75,-0.45,1.55
20260525-202225-sentence-script-multiple-elongated-mitoc-bf56f4,0.025,1,particle,26,fuel,1,True,NOURISH,0.0,0,False,6,32,0,32,35.18085,0.54592,0,-3.19253,-2.46906,5.52721,0.10191,0.05213,-0.25888,,,,,0.06101,,,,,,,,,,fuel,0.025,17.06283,False,3,,7.0,-2.15,1.75,-0.45,1.55
