run_id,time_seconds,frame,row_type,object_id,parent_id,state,mode,round_index,selected_index,ai_enabled,ai_mode,ai_override_timer,ai_mode_timer,ai_stagnant_timer,ai_completion_timer,fusion_count,active_count,attached_count,detached_count,fused_count,track_count,vesicle_count,particle_count,fusion_effect_count,x,y,z,vx,vy,vz,radius,color_r,color_g,color_b,opacity,track_index,track_s,direction,speed_multiplier,intent,orbiting,cargo_r,cargo_g,cargo_b,age,lifetime,extra
20260525-200937-sentence-script-long-microtubule-tracks-9988d9,0.0010,1,track,20,,microtubule,,1,0,1,CURIOUS_SWITCH,0.0000,0.0010,0.0000,0.0000,0,22,22,0,0,30,22,12,0,-0.18674102011553548,-0.11948275862068969,-0.22377815308604007,-4.624063355241831,-2.958620689655173,-5.541173314511468,0.045,0.16,0.62,0.78,0.82,20,7.8,,,,,,,,,,axis stored in vx/vy/vz
20260525-200937-sentence-script-long-microtubule-tracks-9988d9,0.0010,1,track,21,,microtubule,,1,0,1,CURIOUS_SWITCH,0.0000,0.0010,0.0000,0.0000,0,22,22,0,0,30,22,12,0,0.2790623615979032,-0.14120689655172414,0.03754744606004258,6.910115620519507,-3.496551724137931,0.9297462833915305,0.045,0.25,0.77,0.82,0.82,21,7.8,,,,,,,,,,axis stored in vx/vy/vz
20260525-200937-sentence-script-long-microtubule-tracks-9988d9,0.0010,1,track,22,,microtubule,,1,0,1,CURIOUS_SWITCH,0.0000,0.0010,0.0000,0.0000,0,22,22,0,0,30,22,12,0,-0.2212947574118133,-0.16293103448275864,0.15397112828197643,-5.479679707340138,-4.0344827586206895,3.812618414601321,0.045,0.16,0.62,0.78,0.82,22,7.8,,,,,,,,,,axis stored in vx/vy/vz
20260525-200937-sentence-script-long-microtubule-tracks-9988d9,0.0010,1,track,23,,microtubule,,1,0,1,CURIOUS_SWITCH,0.0000,0.0010,0.0000,0.0000,0,22,22,0,0,30,22,12,0,0.056011829178577006,-0.18465517241379317,-0.24897819642069513,1.386959579660002,-4.57241379310345,-6.16517438756007,0.045,0.25,0.77,0.82,0.82,23,7.8,,,,,,,,,,axis stored in vx/vy/vz
20260525-200937-sentence-script-long-microtubule-tracks-9988d9,0.0010,1,track,24,,microtubule,,1,0,1,CURIOUS_SWITCH,0.0000,0.0010,0.0000,0.0000,0,22,22,0,0,30,22,12,0,0.11831711975072282,-0.2063793103448276,0.20647915012292758,2.929757250970279,-5.110344827586206,5.112817050662969,0.045,0.16,0.62,0.78,0.82,24,7.8,,,,,,,,,,axis stored in vx/vy/vz
20260525-200937-sentence-script-long-microtubule-tracks-9988d9,0.0010,1,track,25,,microtubule,,1,0,1,CURIOUS_SWITCH,0.0000,0.0010,0.0000,0.0000,0,22,22,0,0,30,22,12,0,-0.20696429297721214,-0.22810344827586204,-0.06602725435078932,-5.1248301118166815,-5.648275862068965,-1.634960583924307,0.045,0.25,0.77,0.82,0.82,25,7.8,,,,,,,,,,axis stored in vx/vy/vz
20260525-200937-sentence-script-long-microtubule-tracks-9988d9,0.0010,1,track,26,,microtubule,,1,0,1,CURIOUS_SWITCH,0.0000,0.0010,0.0000,0.0000,0,22,22,0,0,30,22,12,0,0.17417097763054207,-0.2498275862068966,-0.08047140934056568,4.312805160375327,-6.186206896551725,-1.9926253741473405,0.045,0.16,0.62,0.78,0.82,26,7.8,,,,,,,,,,axis stored in vx/vy/vz
20260525-200937-sentence-script-long-microtubule-tracks-9988d9,0.0010,1,track,27,,microtubule,,1,0,1,CURIOUS_SWITCH,0.0000,0.0010,0.0000,0.0000,0,22,22,0,0,30,22,12,0,-0.06163046652382483,-0.271551724137931,0.14726284906171253,-1.5260877424947101,-6.724137931034482,3.6465086434328815,0.045,0.25,0.77,0.82,0.82,27,7.8,,,,,,,,,,axis stored in vx/vy/vz
20260525-200937-sentence-script-long-microtubule-tracks-9988d9,0.0010,1,track,28,,microtubule,,1,0,1,CURIOUS_SWITCH,0.0000,0.0010,0.0000,0.0000,0,22,22,0,0,30,22,12,0,-0.03890621752803724,-0.29327586206896555,-0.10816919600961333,-0.9633920530752078,-7.2620689655172415,-2.678475329761854,0.045,0.16,0.62,0.78,0.82,28,7.8,,,,,,,,,,axis stored in vx/vy/vz
20260525-200937-sentence-script-long-microtubule-tracks-9988d9,0.0010,1,track,29,,microtubule,,1,0,1,CURIOUS_SWITCH,0.0000,0.0010,0.0000,0.0000,0,22,22,0,0,30,22,12,0,0.0,-0.315,0.0,0.0,-7.8,0.0,0.045,0.25,0.77,0.82,0.82,29,7.8,,,,,,,,,,axis stored in vx/vy/vz
