run_id,sample_index,sim_time_s,frame,round,ai_enabled,ai_mode,paused,ion_index,ion_charge,ion_marked,ion_attached_channel,ion_inside,ion_x,ion_y,ion_z,ion_vx,ion_vy,ion_vz,ion_speed,ion_recent_transfer_timer,total_ions,inside_count,outside_count,open_channel_count,total_crossings,global_pressure_bias,global_swirl_strength,electric_x,electric_y,electric_z,channel_open_mask,channel_attached_counts
20260525-190807-sentence-script-a-transparent-3d-cell-me-9e73c0,313,31.32,1566,1,1,ARTIST,0,25,1,0,,0,-6.52176,1.083418,4.026094,-0.026662,0.061039,1.040533,1.042663,0,64,20,44,2,239,0.055972,0.38,0.004311,-0.049722,0.02,0011000000,0|2|3|3|4|4|2|2|1|0
20260525-190807-sentence-script-a-transparent-3d-cell-me-9e73c0,313,31.32,1566,1,1,ARTIST,0,26,-1,0,,1,-0.158391,-0.394499,4.389912,0.678665,-0.054709,0.676395,0.959734,0,64,20,44,2,239,0.055972,0.38,0.004311,-0.049722,0.02,0011000000,0|2|3|3|4|4|2|2|1|0
20260525-190807-sentence-script-a-transparent-3d-cell-me-9e73c0,313,31.32,1566,1,1,ARTIST,0,27,1,0,,0,-5.039695,1.405829,6.452858,0.309224,0.070962,1.005817,1.054667,0,64,20,44,2,239,0.055972,0.38,0.004311,-0.049722,0.02,0011000000,0|2|3|3|4|4|2|2|1|0
20260525-190807-sentence-script-a-transparent-3d-cell-me-9e73c0,313,31.32,1566,1,1,ARTIST,0,28,-1,0,,0,2.183107,-2.169566,-6.925473,-0.684002,-0.117827,-0.841392,1.090726,0,64,20,44,2,239,0.055972,0.38,0.004311,-0.049722,0.02,0011000000,0|2|3|3|4|4|2|2|1|0
20260525-190807-sentence-script-a-transparent-3d-cell-me-9e73c0,313,31.32,1566,1,1,ARTIST,0,29,-1,0,,1,-0.333826,-0.084659,-4.53977,-0.802791,-0.010311,-0.670804,1.046211,0,64,20,44,2,239,0.055972,0.38,0.004311,-0.049722,0.02,0011000000,0|2|3|3|4|4|2|2|1|0
20260525-190807-sentence-script-a-transparent-3d-cell-me-9e73c0,313,31.32,1566,1,1,ARTIST,0,30,1,0,,0,-5.885111,-2.790499,-3.286403,-0.858442,-0.129974,0.509802,1.006833,0,64,20,44,2,239,0.055972,0.38,0.004311,-0.049722,0.02,0011000000,0|2|3|3|4|4|2|2|1|0
20260525-190807-sentence-script-a-transparent-3d-cell-me-9e73c0,313,31.32,1566,1,1,ARTIST,0,31,1,0,,0,5.656755,2.191999,-3.73415,0.049853,0.054605,-0.958406,0.961254,0,64,20,44,2,239,0.055972,0.38,0.004311,-0.049722,0.02,0011000000,0|2|3|3|4|4|2|2|1|0
20260525-190807-sentence-script-a-transparent-3d-cell-me-9e73c0,313,31.32,1566,1,1,ARTIST,0,32,1,0,,1,-4.407747,0.288418,1.507562,-0.372534,0.027435,0.915026,0.988335,0,64,20,44,2,239,0.055972,0.38,0.004311,-0.049722,0.02,0011000000,0|2|3|3|4|4|2|2|1|0
20260525-190807-sentence-script-a-transparent-3d-cell-me-9e73c0,313,31.32,1566,1,1,ARTIST,0,33,1,0,,0,1.647325,2.174539,6.964776,1.008415,0.0778,0.459295,1.110813,0,64,20,44,2,239,0.055972,0.38,0.004311,-0.049722,0.02,0011000000,0|2|3|3|4|4|2|2|1|0
20260525-190807-sentence-script-a-transparent-3d-cell-me-9e73c0,313,31.32,1566,1,1,ARTIST,0,34,1,0,,1,4.571809,0.323224,0.501115,0.787383,0.007779,-0.617696,1.000791,0,64,20,44,2,239,0.055972,0.38,0.004311,-0.049722,0.02,0011000000,0|2|3|3|4|4|2|2|1|0
20260525-190807-sentence-script-a-transparent-3d-cell-me-9e73c0,313,31.32,1566,1,1,ARTIST,0,35,-1,0,,1,-3.543535,-0.382176,2.964129,-0.056204,0.010197,0.970276,0.971956,0,64,20,44,2,239,0.055972,0.38,0.004311,-0.049722,0.02,0011000000,0|2|3|3|4|4|2|2|1|0
20260525-190807-sentence-script-a-transparent-3d-cell-me-9e73c0,313,31.32,1566,1,1,ARTIST,0,36,-1,0,,0,-6.162575,-1.49218,-2.814275,-0.971575,-0.03904,0.477274,1.083177,0,64,20,44,2,239,0.055972,0.38,0.004311,-0.049722,0.02,0011000000,0|2|3|3|4|4|2|2|1|0
20260525-190807-sentence-script-a-transparent-3d-cell-me-9e73c0,313,31.32,1566,1,1,ARTIST,0,37,-1,0,,1,1.546017,0.238542,-4.556354,-1.027054,-0.003147,0.32097,1.076045,0,64,20,44,2,239,0.055972,0.38,0.004311,-0.049722,0.02,0011000000,0|2|3|3|4|4|2|2|1|0
20260525-190807-sentence-script-a-transparent-3d-cell-me-9e73c0,313,31.32,1566,1,1,ARTIST,0,38,-1,0,,1,3.682782,-0.59489,1.606722,0.870067,-0.063394,-0.442243,0.978066,0,64,20,44,2,239,0.055972,0.38,0.004311,-0.049722,0.02,0011000000,0|2|3|3|4|4|2|2|1|0
20260525-190807-sentence-script-a-transparent-3d-cell-me-9e73c0,313,31.32,1566,1,1,ARTIST,0,39,-1,0,4,1,-0.268049,0.026611,-0.097643,-0.011785,0.0,-0.019665,0.022926,0,64,20,44,2,239,0.055972,0.38,0.004311,-0.049722,0.02,0011000000,0|2|3|3|4|4|2|2|1|0
20260525-190807-sentence-script-a-transparent-3d-cell-me-9e73c0,313,31.32,1566,1,1,ARTIST,0,40,-1,0,,0,5.849134,-3.323264,-1.697323,0.284217,-0.130659,-0.998835,1.046672,0,64,20,44,2,239,0.055972,0.38,0.004311,-0.049722,0.02,0011000000,0|2|3|3|4|4|2|2|1|0
20260525-190807-sentence-script-a-transparent-3d-cell-me-9e73c0,313,31.32,1566,1,1,ARTIST,0,41,1,0,,0,-6.294645,1.627158,4.793424,0.12408,0.043917,1.082481,1.090454,0,64,20,44,2,239,0.055972,0.38,0.004311,-0.049722,0.02,0011000000,0|2|3|3|4|4|2|2|1|0
20260525-190807-sentence-script-a-transparent-3d-cell-me-9e73c0,313,31.32,1566,1,1,ARTIST,0,42,-1,0,,1,4.217859,-0.568146,-1.949798,-0.605003,0.096934,-0.61121,0.865449,0,64,20,44,2,239,0.055972,0.38,0.004311,-0.049722,0.02,0011000000,0|2|3|3|4|4|2|2|1|0
20260525-190807-sentence-script-a-transparent-3d-cell-me-9e73c0,313,31.32,1566,1,1,ARTIST,0,43,1,0,,0,5.68432,-2.681008,-4.43221,-0.050113,-0.130477,-0.936832,0.947201,0,64,20,44,2,239,0.055972,0.38,0.004311,-0.049722,0.02,0011000000,0|2|3|3|4|4|2|2|1|0
20260525-190807-sentence-script-a-transparent-3d-cell-me-9e73c0,313,31.32,1566,1,1,ARTIST,0,44,1,0,,1,2.516178,-0.082494,3.829956,0.972743,0.008712,0.157347,0.985426,0,64,20,44,2,239,0.055972,0.38,0.004311,-0.049722,0.02,0011000000,0|2|3|3|4|4|2|2|1|0
20260525-190807-sentence-script-a-transparent-3d-cell-me-9e73c0,313,31.32,1566,1,1,ARTIST,0,45,-1,0,,0,5.45405,-0.979873,3.693572,0.916455,0.043154,-0.553444,1.071472,0,64,20,44,2,239,0.055972,0.38,0.004311,-0.049722,0.02,0011000000,0|2|3|3|4|4|2|2|1|0
20260525-190807-sentence-script-a-transparent-3d-cell-me-9e73c0,313,31.32,1566,1,1,ARTIST,0,46,-1,0,,0,-1.753442,1.893416,6.822365,0.620931,0.070797,0.716822,0.951,0,64,20,44,2,239,0.055972,0.38,0.004311,-0.049722,0.02,0011000000,0|2|3|3|4|4|2|2|1|0
20260525-190807-sentence-script-a-transparent-3d-cell-me-9e73c0,313,31.32,1566,1,1,ARTIST,0,47,1,0,,1,4.149813,0.385558,-1.871759,-0.570407,-0.058217,-0.711457,0.913742,0,64,20,44,2,239,0.055972,0.38,0.004311,-0.049722,0.02,0011000000,0|2|3|3|4|4|2|2|1|0
20260525-190807-sentence-script-a-transparent-3d-cell-me-9e73c0,313,31.32,1566,1,1,ARTIST,0,48,1,0,,0,7.845678,0.764295,3.194277,0.907023,0.012919,-0.537761,1.054535,0,64,20,44,2,239,0.055972,0.38,0.004311,-0.049722,0.02,0011000000,0|2|3|3|4|4|2|2|1|0
20260525-190807-sentence-script-a-transparent-3d-cell-me-9e73c0,313,31.32,1566,1,1,ARTIST,0,49,-1,0,,0,-1.948998,-4.712308,-7.464038,-0.918449,0.17472,0.056479,0.936625,0,64,20,44,2,239,0.055972,0.38,0.004311,-0.049722,0.02,0011000000,0|2|3|3|4|4|2|2|1|0
20260525-190807-sentence-script-a-transparent-3d-cell-me-9e73c0,313,31.32,1566,1,1,ARTIST,0,50,-1,0,,0,-2.09965,-1.514586,7.356208,0.639809,-0.092236,0.732854,0.977209,0,64,20,44,2,239,0.055972,0.38,0.004311,-0.049722,0.02,0011000000,0|2|3|3|4|4|2|2|1|0
20260525-190807-sentence-script-a-transparent-3d-cell-me-9e73c0,313,31.32,1566,1,1,ARTIST,0,51,1,0,,0,8.179994,0.945889,1.16498,0.684022,0.025116,-0.714044,0.989129,0,64,20,44,2,239,0.055972,0.38,0.004311,-0.049722,0.02,0011000000,0|2|3|3|4|4|2|2|1|0
20260525-190807-sentence-script-a-transparent-3d-cell-me-9e73c0,313,31.32,1566,1,1,ARTIST,0,52,1,0,,0,-3.287471,-2.9362,6.616113,0.55273,-0.089757,0.975564,1.124852,0,64,20,44,2,239,0.055972,0.38,0.004311,-0.049722,0.02,0011000000,0|2|3|3|4|4|2|2|1|0
20260525-190807-sentence-script-a-transparent-3d-cell-me-9e73c0,313,31.32,1566,1,1,ARTIST,0,53,-1,0,,0,-8.537687,-1.049955,-3.064373,-0.853192,0.001325,0.577025,1.029998,0,64,20,44,2,239,0.055972,0.38,0.004311,-0.049722,0.02,0011000000,0|2|3|3|4|4|2|2|1|0
20260525-190807-sentence-script-a-transparent-3d-cell-me-9e73c0,313,31.32,1566,1,1,ARTIST,0,54,1,0,,0,-6.071375,5.196163,-1.170226,-0.664463,0.207506,0.737123,1.013864,0,64,20,44,2,239,0.055972,0.38,0.004311,-0.049722,0.02,0011000000,0|2|3|3|4|4|2|2|1|0
20260525-190807-sentence-script-a-transparent-3d-cell-me-9e73c0,313,31.32,1566,1,1,ARTIST,0,55,1,0,,0,1.362716,-0.269924,-7.282401,-0.658621,0.004022,-0.685735,0.950805,0,64,20,44,2,239,0.055972,0.38,0.004311,-0.049722,0.02,0011000000,0|2|3|3|4|4|2|2|1|0
20260525-190807-sentence-script-a-transparent-3d-cell-me-9e73c0,313,31.32,1566,1,1,ARTIST,0,56,-1,0,,0,6.501235,-0.381309,2.146372,0.771533,-0.005445,-0.644928,1.005596,0,64,20,44,2,239,0.055972,0.38,0.004311,-0.049722,0.02,0011000000,0|2|3|3|4|4|2|2|1|0
20260525-190807-sentence-script-a-transparent-3d-cell-me-9e73c0,313,31.32,1566,1,1,ARTIST,0,57,1,0,,0,-6.713397,-1.162625,2.226384,-0.232834,-0.089559,1.04568,1.075025,0,64,20,44,2,239,0.055972,0.38,0.004311,-0.049722,0.02,0011000000,0|2|3|3|4|4|2|2|1|0
20260525-190807-sentence-script-a-transparent-3d-cell-me-9e73c0,313,31.32,1566,1,1,ARTIST,0,58,1,0,,0,3.68159,-2.074109,-7.048119,-0.45584,-0.061827,-0.888473,1.000498,0,64,20,44,2,239,0.055972,0.38,0.004311,-0.049722,0.02,0011000000,0|2|3|3|4|4|2|2|1|0
20260525-190807-sentence-script-a-transparent-3d-cell-me-9e73c0,313,31.32,1566,1,1,ARTIST,0,59,1,0,,1,-1.288635,0.21545,4.493655,0.918126,-0.045185,0.146128,0.93078,0,64,20,44,2,239,0.055972,0.38,0.004311,-0.049722,0.02,0011000000,0|2|3|3|4|4|2|2|1|0
20260525-190807-sentence-script-a-transparent-3d-cell-me-9e73c0,313,31.32,1566,1,1,ARTIST,0,60,-1,0,,0,3.649034,-2.830773,-4.696522,-0.303549,-0.107475,-1.022751,1.072246,0,64,20,44,2,239,0.055972,0.38,0.004311,-0.049722,0.02,0011000000,0|2|3|3|4|4|2|2|1|0
20260525-190807-sentence-script-a-transparent-3d-cell-me-9e73c0,313,31.32,1566,1,1,ARTIST,0,61,-1,0,,0,-5.976036,-1.957113,-5.491302,-1.035857,-0.033343,0.196639,1.054883,0,64,20,44,2,239,0.055972,0.38,0.004311,-0.049722,0.02,0011000000,0|2|3|3|4|4|2|2|1|0
20260525-190807-sentence-script-a-transparent-3d-cell-me-9e73c0,313,31.32,1566,1,1,ARTIST,0,62,1,0,,0,2.440697,-4.165635,6.15417,1.004543,-0.205781,0.262499,1.058469,0,64,20,44,2,239,0.055972,0.38,0.004311,-0.049722,0.02,0011000000,0|2|3|3|4|4|2|2|1|0
20260525-190807-sentence-script-a-transparent-3d-cell-me-9e73c0,313,31.32,1566,1,1,ARTIST,0,63,1,1,,0,4.854865,0.969204,7.529046,1.437443,-0.020708,0.113211,1.442043,0,64,20,44,2,239,0.055972,0.38,0.004311,-0.049722,0.02,0011000000,0|2|3|3|4|4|2|2|1|0
20260525-190807-sentence-script-a-transparent-3d-cell-me-9e73c0,314,31.42,1571,1,1,ARTIST,0,0,-1,0,,0,3.224006,2.977332,6.600043,0.942884,0.12997,0.08219,0.955341,0,64,20,44,2,239,-0.002383,0.38,-0.000183,-0.049999,0.02,0011000000,0|2|3|3|4|4|2|2|1|0
20260525-190807-sentence-script-a-transparent-3d-cell-me-9e73c0,314,31.42,1571,1,1,ARTIST,0,1,1,0,,0,-5.165239,-1.766616,5.785132,0.326042,-0.089519,1.012345,1.067314,0,64,20,44,2,239,-0.002383,0.38,-0.000183,-0.049999,0.02,0011000000,0|2|3|3|4|4|2|2|1|0
20260525-190807-sentence-script-a-transparent-3d-cell-me-9e73c0,314,31.42,1571,1,1,ARTIST,0,2,1,0,,0,-0.913441,1.727352,7.597939,0.820146,0.063022,0.670074,1.060948,0,64,20,44,2,239,-0.002383,0.38,-0.000183,-0.049999,0.02,0011000000,0|2|3|3|4|4|2|2|1|0
20260525-190807-sentence-script-a-transparent-3d-cell-me-9e73c0,314,31.42,1571,1,1,ARTIST,0,3,1,0,,0,0.016093,-4.628811,-7.262119,-1.151084,-0.056993,-0.576674,1.288719,0,64,20,44,2,239,-0.002383,0.38,-0.000183,-0.049999,0.02,0011000000,0|2|3|3|4|4|2|2|1|0
20260525-190807-sentence-script-a-transparent-3d-cell-me-9e73c0,314,31.42,1571,1,1,ARTIST,0,4,1,0,,0,-5.315663,3.051675,-3.726199,-0.897664,0.084768,0.364531,0.972558,0,64,20,44,2,239,-0.002383,0.38,-0.000183,-0.049999,0.02,0011000000,0|2|3|3|4|4|2|2|1|0
20260525-190807-sentence-script-a-transparent-3d-cell-me-9e73c0,314,31.42,1571,1,1,ARTIST,0,5,1,0,,0,7.539439,-0.255508,1.53074,0.818452,-0.046436,-0.654451,1.048964,0,64,20,44,2,239,-0.002383,0.38,-0.000183,-0.049999,0.02,0011000000,0|2|3|3|4|4|2|2|1|0
20260525-190807-sentence-script-a-transparent-3d-cell-me-9e73c0,314,31.42,1571,1,1,ARTIST,0,6,-1,0,,0,-4.033374,-2.189969,-6.681295,-1.062588,-0.092213,-0.076148,1.069296,0,64,20,44,2,239,-0.002383,0.38,-0.000183,-0.049999,0.02,0011000000,0|2|3|3|4|4|2|2|1|0
20260525-190807-sentence-script-a-transparent-3d-cell-me-9e73c0,314,31.42,1571,1,1,ARTIST,0,7,-1,0,,0,-5.352252,3.106388,3.268873,-0.084829,0.180719,0.931613,0.952764,0,64,20,44,2,239,-0.002383,0.38,-0.000183,-0.049999,0.02,0011000000,0|2|3|3|4|4|2|2|1|0
20260525-190807-sentence-script-a-transparent-3d-cell-me-9e73c0,314,31.42,1571,1,1,ARTIST,0,8,-1,0,,1,3.792143,-0.104459,-2.252873,0.163108,0.002736,-1.004136,1.017301,0,64,20,44,2,239,-0.002383,0.38,-0.000183,-0.049999,0.02,0011000000,0|2|3|3|4|4|2|2|1|0
20260525-190807-sentence-script-a-transparent-3d-cell-me-9e73c0,314,31.42,1571,1,1,ARTIST,0,9,1,0,,1,4.004885,0.441149,2.707441,0.74519,-0.038793,-0.750564,1.058376,0,64,20,44,2,239,-0.002383,0.38,-0.000183,-0.049999,0.02,0011000000,0|2|3|3|4|4|2|2|1|0
20260525-190807-sentence-script-a-transparent-3d-cell-me-9e73c0,314,31.42,1571,1,1,ARTIST,0,10,-1,0,,0,7.3405,-2.963837,-2.612326,0.185236,-0.105226,-1.048074,1.069507,0,64,20,44,2,239,-0.002383,0.38,-0.000183,-0.049999,0.02,0011000000,0|2|3|3|4|4|2|2|1|0
20260525-190807-sentence-script-a-transparent-3d-cell-me-9e73c0,314,31.42,1571,1,1,ARTIST,0,11,1,0,,0,4.427235,5.645822,5.659512,0.436784,-0.415348,-0.620487,0.865043,0,64,20,44,2,239,-0.002383,0.38,-0.000183,-0.049999,0.02,0011000000,0|2|3|3|4|4|2|2|1|0
20260525-190807-sentence-script-a-transparent-3d-cell-me-9e73c0,314,31.42,1571,1,1,ARTIST,0,12,1,0,,1,4.405515,0.045821,-1.787415,0.345269,0.003041,-0.888664,0.953385,0,64,20,44,2,239,-0.002383,0.38,-0.000183,-0.049999,0.02,0011000000,0|2|3|3|4|4|2|2|1|0
20260525-190807-sentence-script-a-transparent-3d-cell-me-9e73c0,314,31.42,1571,1,1,ARTIST,0,13,1,0,,0,2.443692,4.029375,6.457637,0.989848,0.161073,0.316639,1.051667,0,64,20,44,2,239,-0.002383,0.38,-0.000183,-0.049999,0.02,0011000000,0|2|3|3|4|4|2|2|1|0
20260525-190807-sentence-script-a-transparent-3d-cell-me-9e73c0,314,31.42,1571,1,1,ARTIST,0,14,1,0,,0,-4.158581,3.483954,5.018268,0.326307,0.078946,0.998267,1.053207,0,64,20,44,2,239,-0.002383,0.38,-0.000183,-0.049999,0.02,0011000000,0|2|3|3|4|4|2|2|1|0
20260525-190807-sentence-script-a-transparent-3d-cell-me-9e73c0,314,31.42,1571,1,1,ARTIST,0,15,1,0,,0,6.084866,-2.686936,6.312741,0.775647,0.01401,-0.450528,0.897106,0,64,20,44,2,239,-0.002383,0.38,-0.000183,-0.049999,0.02,0011000000,0|2|3|3|4|4|2|2|1|0
20260525-190807-sentence-script-a-transparent-3d-cell-me-9e73c0,314,31.42,1571,1,1,ARTIST,0,16,-1,0,,1,-3.392432,-0.160367,-0.309207,-0.774156,-0.001839,0.570599,0.96172,0,64,20,44,2,239,-0.002383,0.38,-0.000183,-0.049999,0.02,0011000000,0|2|3|3|4|4|2|2|1|0
20260525-190807-sentence-script-a-transparent-3d-cell-me-9e73c0,314,31.42,1571,1,1,ARTIST,0,17,-1,0,,1,-4.320681,0.082899,-2.165389,-0.962059,0.025976,0.294396,1.006429,0,64,20,44,2,239,-0.002383,0.38,-0.000183,-0.049999,0.02,0011000000,0|2|3|3|4|4|2|2|1|0
20260525-190807-sentence-script-a-transparent-3d-cell-me-9e73c0,314,31.42,1571,1,1,ARTIST,0,18,1,0,,0,-2.079288,3.303248,5.159792,0.693962,0.002261,0.740042,1.01452,0,64,20,44,2,239,-0.002383,0.38,-0.000183,-0.049999,0.02,0011000000,0|2|3|3|4|4|2|2|1|0
20260525-190807-sentence-script-a-transparent-3d-cell-me-9e73c0,314,31.42,1571,1,1,ARTIST,0,19,1,0,,0,-0.82429,4.518166,7.227985,0.827877,0.185948,0.662523,1.07652,0,64,20,44,2,239,-0.002383,0.38,-0.000183,-0.049999,0.02,0011000000,0|2|3|3|4|4|2|2|1|0
20260525-190807-sentence-script-a-transparent-3d-cell-me-9e73c0,314,31.42,1571,1,1,ARTIST,0,20,-1,0,,0,4.503825,-3.35163,5.072718,0.965803,-0.105419,-0.169193,0.986162,0,64,20,44,2,239,-0.002383,0.38,-0.000183,-0.049999,0.02,0011000000,0|2|3|3|4|4|2|2|1|0
20260525-190807-sentence-script-a-transparent-3d-cell-me-9e73c0,314,31.42,1571,1,1,ARTIST,0,21,1,0,,1,-3.411208,-0.091313,-2.31871,-0.921105,-0.020651,0.241728,0.95252,0,64,20,44,2,239,-0.002383,0.38,-0.000183,-0.049999,0.02,0011000000,0|2|3|3|4|4|2|2|1|0
20260525-190807-sentence-script-a-transparent-3d-cell-me-9e73c0,314,31.42,1571,1,1,ARTIST,0,22,-1,0,,1,0.616793,-0.485931,-4.350269,-0.670074,-0.050781,-0.810148,1.052577,0,64,20,44,2,239,-0.002383,0.38,-0.000183,-0.049999,0.02,0011000000,0|2|3|3|4|4|2|2|1|0
20260525-190807-sentence-script-a-transparent-3d-cell-me-9e73c0,314,31.42,1571,1,1,ARTIST,0,23,1,0,,1,-0.62255,-0.024902,-4.753195,-0.738785,-0.010199,-0.543184,0.917036,0,64,20,44,2,239,-0.002383,0.38,-0.000183,-0.049999,0.02,0011000000,0|2|3|3|4|4|2|2|1|0
20260525-190807-sentence-script-a-transparent-3d-cell-me-9e73c0,314,31.42,1571,1,1,ARTIST,0,24,-1,0,,0,3.943456,-0.94805,4.848951,0.991219,0.024244,-0.131216,1.00016,0,64,20,44,2,239,-0.002383,0.38,-0.000183,-0.049999,0.02,0011000000,0|2|3|3|4|4|2|2|1|0
20260525-190807-sentence-script-a-transparent-3d-cell-me-9e73c0,314,31.42,1571,1,1,ARTIST,0,25,1,0,,0,-6.522624,1.089003,4.129954,0.002447,0.052123,1.04049,1.041798,0,64,20,44,2,239,-0.002383,0.38,-0.000183,-0.049999,0.02,0011000000,0|2|3|3|4|4|2|2|1|0
20260525-190807-sentence-script-a-transparent-3d-cell-me-9e73c0,314,31.42,1571,1,1,ARTIST,0,26,-1,0,,1,-0.090289,-0.399344,4.456259,0.685299,-0.048452,0.650083,0.945827,0,64,20,44,2,239,-0.002383,0.38,-0.000183,-0.049999,0.02,0011000000,0|2|3|3|4|4|2|2|1|0
20260525-190807-sentence-script-a-transparent-3d-cell-me-9e73c0,314,31.42,1571,1,1,ARTIST,0,27,1,0,,0,-5.008556,1.412098,6.552628,0.314743,0.057702,0.991964,1.042298,0,64,20,44,2,239,-0.002383,0.38,-0.000183,-0.049999,0.02,0011000000,0|2|3|3|4|4|2|2|1|0
20260525-190807-sentence-script-a-transparent-3d-cell-me-9e73c0,314,31.42,1571,1,1,ARTIST,0,28,-1,0,,0,2.11426,-2.180818,-7.00838,-0.695333,-0.112387,-0.820234,1.081158,0,64,20,44,2,239,-0.002383,0.38,-0.000183,-0.049999,0.02,0011000000,0|2|3|3|4|4|2|2|1|0
20260525-190807-sentence-script-a-transparent-3d-cell-me-9e73c0,314,31.42,1571,1,1,ARTIST,0,29,-1,0,,1,-0.413783,-0.085163,-4.605257,-0.803026,-0.003362,-0.642211,1.028249,0,64,20,44,2,239,-0.002383,0.38,-0.000183,-0.049999,0.02,0011000000,0|2|3|3|4|4|2|2|1|0
20260525-190807-sentence-script-a-transparent-3d-cell-me-9e73c0,314,31.42,1571,1,1,ARTIST,0,30,1,0,,0,-5.97003,-2.803341,-3.234733,-0.840699,-0.129869,0.516915,0.995411,0,64,20,44,2,239,-0.002383,0.38,-0.000183,-0.049999,0.02,0011000000,0|2|3|3|4|4|2|2|1|0
20260525-190807-sentence-script-a-transparent-3d-cell-me-9e73c0,314,31.42,1571,1,1,ARTIST,0,31,1,0,,0,5.660441,2.197404,-3.829131,0.028003,0.053918,-0.944089,0.946042,0,64,20,44,2,239,-0.002383,0.38,-0.000183,-0.049999,0.02,0011000000,0|2|3|3|4|4|2|2|1|0
20260525-190807-sentence-script-a-transparent-3d-cell-me-9e73c0,314,31.42,1571,1,1,ARTIST,0,32,1,0,,1,-4.443697,0.290612,1.599613,-0.352045,0.017404,0.924524,0.989436,0,64,20,44,2,239,-0.002383,0.38,-0.000183,-0.049999,0.02,0011000000,0|2|3|3|4|4|2|2|1|0
20260525-190807-sentence-script-a-transparent-3d-cell-me-9e73c0,314,31.42,1571,1,1,ARTIST,0,33,1,0,,0,1.748145,2.181596,7.008925,1.003972,0.068364,0.434217,1.095983,0,64,20,44,2,239,-0.002383,0.38,-0.000183,-0.049999,0.02,0011000000,0|2|3|3|4|4|2|2|1|0
20260525-190807-sentence-script-a-transparent-3d-cell-me-9e73c0,314,31.42,1571,1,1,ARTIST,0,34,1,0,,1,4.648745,0.323873,0.438729,0.758073,0.00318,-0.629802,0.985563,0,64,20,44,2,239,-0.002383,0.38,-0.000183,-0.049999,0.02,0011000000,0|2|3|3|4|4|2|2|1|0
20260525-190807-sentence-script-a-transparent-3d-cell-me-9e73c0,314,31.42,1571,1,1,ARTIST,0,35,-1,0,,1,-3.547266,-0.381006,3.060429,-0.022715,0.008716,0.959878,0.960187,0,64,20,44,2,239,-0.002383,0.38,-0.000183,-0.049999,0.02,0011000000,0|2|3|3|4|4|2|2|1|0
20260525-190807-sentence-script-a-transparent-3d-cell-me-9e73c0,314,31.42,1571,1,1,ARTIST,0,36,-1,0,,0,-6.258801,-1.495514,-2.765453,-0.952215,-0.027637,0.49239,1.072346,0,64,20,44,2,239,-0.002383,0.38,-0.000183,-0.049999,0.02,0011000000,0|2|3|3|4|4|2|2|1|0
20260525-190807-sentence-script-a-transparent-3d-cell-me-9e73c0,314,31.42,1571,1,1,ARTIST,0,37,-1,0,,1,1.443452,0.238735,-4.526382,-1.025992,0.006809,0.289398,1.066047,0,64,20,44,2,239,-0.002383,0.38,-0.000183,-0.049999,0.02,0011000000,0|2|3|3|4|4|2|2|1|0
20260525-190807-sentence-script-a-transparent-3d-cell-me-9e73c0,314,31.42,1571,1,1,ARTIST,0,38,-1,0,,1,3.768497,-0.601316,1.561301,0.848932,-0.065742,-0.462191,0.968828,0,64,20,44,2,239,-0.002383,0.38,-0.000183,-0.049999,0.02,0011000000,0|2|3|3|4|4|2|2|1|0
20260525-190807-sentence-script-a-transparent-3d-cell-me-9e73c0,314,31.42,1571,1,1,ARTIST,0,39,-1,0,4,1,-0.232704,0.026611,-0.038664,0.000586,-0.0,0.000978,0.00114,0,64,20,44,2,239,-0.002383,0.38,-0.000183,-0.049999,0.02,0011000000,0|2|3|3|4|4|2|2|1|0
20260525-190807-sentence-script-a-transparent-3d-cell-me-9e73c0,314,31.42,1571,1,1,ARTIST,0,40,-1,0,,0,5.876248,-3.33582,-1.796286,0.260777,-0.125677,-0.983944,1.025643,0,64,20,44,2,239,-0.002383,0.38,-0.000183,-0.049999,0.02,0011000000,0|2|3|3|4|4|2|2|1|0
20260525-190807-sentence-script-a-transparent-3d-cell-me-9e73c0,314,31.42,1571,1,1,ARTIST,0,41,1,0,,0,-6.281118,1.632006,4.900448,0.143279,0.048782,1.061488,1.072225,0,64,20,44,2,239,-0.002383,0.38,-0.000183,-0.049999,0.02,0011000000,0|2|3|3|4|4|2|2|1|0
20260525-190807-sentence-script-a-transparent-3d-cell-me-9e73c0,314,31.42,1571,1,1,ARTIST,0,42,-1,0,,1,4.158025,-0.558123,-2.012322,-0.593636,0.102391,-0.635748,0.875821,0,64,20,44,2,239,-0.002383,0.38,-0.000183,-0.049999,0.02,0011000000,0|2|3|3|4|4|2|2|1|0
20260525-190807-sentence-script-a-transparent-3d-cell-me-9e73c0,314,31.42,1571,1,1,ARTIST,0,43,1,0,,0,5.678314,-2.694495,-4.52569,-0.069124,-0.132547,-0.932745,0.944648,0,64,20,44,2,239,-0.002383,0.38,-0.000183,-0.049999,0.02,0011000000,0|2|3|3|4|4|2|2|1|0
20260525-190807-sentence-script-a-transparent-3d-cell-me-9e73c0,314,31.42,1571,1,1,ARTIST,0,44,1,0,,1,2.613259,-0.08207,3.844439,0.969046,0.003579,0.133389,0.97819,0,64,20,44,2,239,-0.002383,0.38,-0.000183,-0.049999,0.02,0011000000,0|2|3|3|4|4|2|2|1|0
