run_id,elapsed_seconds,wall_time_utc,step_index,round_index,paused,ai_enabled,ai_mode,ai_previous_mode,ai_mode_timer,ai_mode_duration,ai_stagnant_timer,ai_completion_timer,ai_override_timer,active_count,attached_count,detached_count,fused_count,orbiting_count,fusion_count,fusion_effect_count,particle_count,avg_track_position_s,avg_radius_from_centrosome,mean_speed,max_speed,near_membrane_count,inner_count,outer_count,clustered_score,motion_score,detach_events,attach_events,track_switch_events,orbit_events,force_outward_events,collision_events,manual_events,reset_events,selected_vesicle_id,selected_state,selected_track,selected_s,selected_speed_multiplier,selected_direction,selected_radius_from_centrosome,selected_x,selected_y,selected_z,selected_vx,selected_vy,selected_vz,selected_intent
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,0.0,2026-05-27T00:46:31.836400+00:00,0,1,0,1,CURIOUS_SWITCH,,0.001,11.7905,0.0,0.0,0.0,22,22,0,0,0,0,0,28,1.802257,1.825301,0.14843,0.209936,0,22,0,0.04329,6.082713,0,0,0,0,0,4,0,1,0,attached,8,1.278344,0.962455,1,1.309546,0.984423,0.555431,0.661301,0.073219,-0.155437,0.02674,born
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,0.1071,2026-05-27T00:46:31.940930+00:00,9,1,0,1,CURIOUS_SWITCH,,0.1081,11.7905,0.0,0.0,0.0,22,16,6,0,0,0,0,32,1.753255,1.790354,1.762291,19.565179,0,20,0,0.034632,0.326716,6,0,1,0,0,27,0,1,0,attached,8,1.278344,0.962455,1,1.309816,0.990064,0.543455,0.663362,0.031519,-0.066911,0.011511,born
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,0.2053,2026-05-27T00:46:32.039123+00:00,18,1,0,1,CURIOUS_SWITCH,,0.2063,11.7905,0.0,0.0,0.0,22,14,8,0,0,0,0,32,1.841594,1.878218,0.149095,0.253729,0,20,0,0.030303,0.107518,8,0,1,0,0,33,0,1,0,attached,8,1.451585,0.962455,1,1.479394,1.135832,0.620468,0.716596,-0.019931,0.04231,-0.007279,born
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,0.3076,2026-05-27T00:46:32.141330+00:00,28,1,0,1,CURIOUS_SWITCH,,0.3085,11.7905,0.0,0.0,0.0,22,14,8,0,0,0,0,32,1.923903,1.929457,1.929823,23.876956,0,20,0,0.038961,0.298166,8,0,1,0,0,36,0,1,0,attached,8,1.451585,0.962455,1,1.479178,1.131061,0.630597,0.714854,-0.065976,0.14006,-0.024094,born
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,0.4058,2026-05-27T00:46:32.239613+00:00,38,1,0,1,CURIOUS_SWITCH,,0.4068,11.7905,0.0,0.0,0.0,22,13,9,0,0,0,0,32,2.110433,1.98811,0.13081,0.206794,0,20,0,0.034632,0.07975,9,1,2,0,0,43,0,1,0,attached,27,0.573242,0.962455,1,0.639866,-0.380812,-0.48328,0.175645,-0.056376,0.085847,0.134708,switched
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,0.5019,2026-05-27T00:46:32.336958+00:00,48,1,0,1,CURIOUS_SWITCH,,0.5028,11.7905,0.0,0.0,0.0,22,14,8,0,0,0,0,32,2.088861,2.021952,0.140471,0.263707,0,20,0,0.030303,0.230909,11,3,2,0,0,46,0,1,0,attached,27,0.573242,0.962455,1,0.64036,-0.384666,-0.477413,0.184852,-0.024736,0.037666,0.059104,switched
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,0.6056,2026-05-27T00:46:32.439416+00:00,59,1,0,1,CURIOUS_SWITCH,,0.6066,11.7905,0.0,0.0,0.0,22,13,9,0,0,0,0,33,2.042928,2.027384,0.529995,8.558515,0,19,0,0.025974,0.080848,12,3,3,0,0,46,0,1,0,attached,27,0.746484,0.962455,1,0.799202,-0.418718,-0.62652,0.266218,0.018053,-0.02749,-0.043136,switched
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,0.7155,2026-05-27T00:46:32.549323+00:00,66,1,0,1,CURIOUS_SWITCH,,0.7165,11.7905,0.0,0.0,0.0,22,14,8,0,0,0,0,33,2.002232,2.016686,0.593355,10.380129,0,18,0,0.008658,0.45443,12,4,4,0,0,46,0,1,0,attached,27,0.919726,0.962455,1,0.962638,-0.448237,-0.782531,0.336751,0.054658,-0.083232,-0.130603,switched
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,0.816,2026-05-27T00:46:32.651214+00:00,72,1,0,1,CURIOUS_SWITCH,,0.817,11.7905,0.0,0.0,0.0,22,14,8,0,0,0,0,17,2.129039,2.102483,0.578773,10.179262,0,16,0,0.012987,0.511193,12,4,4,0,0,46,0,1,0,attached,27,0.919726,0.962455,1,0.962422,-0.441673,-0.792525,0.321069,0.069692,-0.106125,-0.166526,switched
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,0.9,2026-05-27T00:46:32.733846+00:00,77,1,0,1,CURIOUS_SWITCH,,0.901,11.7905,0.0,0.0,0.0,22,14,8,0,0,0,0,11,2.074516,2.077273,1.111796,12.194548,0,15,0,0.021645,0.108584,12,4,5,0,0,46,0,1,0,attached,27,1.092968,0.962455,1,1.12925,-0.469916,-0.950479,0.388553,0.063373,-0.096502,-0.151427,switched
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,1.0014,2026-05-27T00:46:32.835140+00:00,83,1,0,1,CURIOUS_SWITCH,,1.0024,11.7905,0.0,0.0,0.0,22,14,8,0,0,0,0,11,2.196721,2.161968,0.124315,0.209724,0,14,0,0.021645,0.426669,12,4,6,0,0,46,0,1,0,attached,27,1.26621,0.962455,1,1.297927,-0.498895,-1.107312,0.457798,0.035213,-0.05362,-0.084139,switched
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,1.1023,2026-05-27T00:46:32.936019+00:00,89,1,0,1,CURIOUS_SWITCH,,1.1033,11.7905,0.0,0.0,0.0,22,16,6,0,0,0,0,9,2.246564,2.226609,0.587693,10.434905,0,14,0,0.034632,0.450617,12,6,7,0,0,46,0,1,0,attached,27,1.26621,0.962455,1,1.298019,-0.497686,-1.109153,0.454908,-0.005387,0.008203,0.012872,switched
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,1.2036,2026-05-27T00:46:33.038814+00:00,95,1,0,1,CURIOUS_SWITCH,,1.2045,11.7905,0.0,0.0,0.0,22,16,6,0,0,0,0,11,2.310159,2.276986,2.052425,13.832475,0,13,0,0.025974,0.078115,13,6,7,0,0,48,0,1,0,attached,27,1.439452,0.962455,1,1.46733,-0.534495,-1.254062,0.542861,-0.044177,0.06727,0.105558,switched
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,1.3052,2026-05-27T00:46:33.138910+00:00,101,1,0,1,CURIOUS_SWITCH,,1.3062,11.7905,0.0,0.0,0.0,22,15,7,0,0,0,0,6,2.427522,2.386194,0.579801,10.372558,0,13,0,0.017316,0.558646,13,6,7,0,0,48,0,1,0,attached,27,1.439452,0.962455,1,1.467121,-0.540527,-1.244877,0.557274,-0.067204,0.102336,0.160581,switched
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,1.4067,2026-05-27T00:46:33.240424+00:00,107,1,0,1,CURIOUS_SWITCH,,1.4076,11.7905,0.0,0.0,0.0,22,15,7,0,0,0,0,5,2.492486,2.43535,0.525714,9.462807,0,13,0,0.017316,0.236042,13,6,7,0,0,48,0,1,0,attached,27,1.612694,0.962455,1,1.637471,-0.581384,-1.383622,0.654901,-0.066035,0.100555,0.157787,switched
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,1.5129,2026-05-27T00:46:33.346712+00:00,113,1,0,1,CURIOUS_SWITCH,,1.5139,11.7905,0.0,0.0,0.0,22,15,7,0,0,0,0,6,2.61755,2.523916,0.625127,11.370078,0,11,0,0.017316,0.253382,13,6,7,0,0,48,0,1,0,attached,27,1.612694,0.962455,1,1.637691,-0.586958,-1.375135,0.668218,-0.040257,0.061301,0.096191,switched
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,1.6026,2026-05-27T00:46:33.436346+00:00,118,1,0,1,CURIOUS_SWITCH,,1.6036,11.7905,0.0,0.0,0.0,22,15,7,0,0,0,0,6,2.696654,2.581327,1.128234,13.04404,0,10,0,0.017316,0.418752,13,6,7,0,0,48,0,1,0,attached,27,1.785936,0.962455,1,1.808633,-0.622572,-1.521863,0.753318,-0.00444,0.006762,0.01061,switched
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,1.7042,2026-05-27T00:46:33.538015+00:00,124,1,0,1,CURIOUS_SWITCH,,1.7051,11.7905,0.0,0.0,0.0,22,14,8,0,0,0,0,10,2.685604,2.603446,0.117381,0.208775,0,10,0,0.012987,0.086698,14,6,8,0,0,50,0,1,0,attached,27,1.785936,0.962455,1,1.808525,-0.620557,-1.524932,0.748502,0.036351,-0.055354,-0.086859,switched
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,1.8041,2026-05-27T00:46:33.637914+00:00,130,1,0,1,CURIOUS_SWITCH,,1.8051,11.7905,0.0,0.0,0.0,22,14,8,0,0,0,0,10,2.783563,2.670378,1.65955,14.393725,0,10,0,0.012987,0.830974,14,6,8,0,0,50,0,1,0,attached,27,1.959178,0.962455,1,1.979621,-0.649073,-1.68247,0.816639,0.063683,-0.096974,-0.152167,switched
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,1.9042,2026-05-27T00:46:33.737880+00:00,136,1,0,1,CURIOUS_SWITCH,,1.9051,11.7905,0.0,0.0,0.0,22,14,8,0,0,0,0,10,2.941569,2.773659,0.756757,14.337448,0,10,0,0.012987,0.673268,14,6,9,0,0,50,0,1,0,attached,27,1.959178,0.962455,1,1.979596,-0.642205,-1.692928,0.800229,0.068779,-0.104734,-0.164344,switched
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,2.0048,2026-05-27T00:46:33.839931+00:00,142,1,0,1,CURIOUS_SWITCH,,2.0057,11.7905,0.0,0.0,0.0,22,14,8,0,0,0,0,8,2.688378,2.619551,0.973351,9.904864,0,12,0,0.012987,0.080261,14,6,10,0,0,50,0,1,0,attached,27,2.13242,0.962455,1,2.151335,-0.67012,-1.851381,0.86693,0.049681,-0.075652,-0.11871,switched
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,2.1058,2026-05-27T00:46:33.939671+00:00,148,1,0,1,CURIOUS_SWITCH,,2.1068,11.7905,0.0,0.0,0.0,22,15,7,0,0,0,0,13,2.691758,2.713439,7.962677,173.116492,0,12,0,0.012987,0.720029,14,7,11,0,0,51,0,1,0,attached,27,2.305662,0.962455,1,2.323282,-0.701067,-2.005216,0.940877,0.012869,-0.019596,-0.03075,switched
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,2.2071,2026-05-27T00:46:34.040964+00:00,154,1,0,1,CURIOUS_SWITCH,,2.208,11.7905,0.0,0.0,0.0,22,15,7,0,0,0,0,13,2.641901,2.682209,0.575901,10.264793,0,12,0,0.017316,0.304907,14,7,11,0,0,53,0,1,0,attached,27,2.478903,0.962455,1,2.495254,-0.736137,-2.152775,1.024674,-2.036904,-8.80503,4.867077,switched
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,2.3082,2026-05-27T00:46:34.141893+00:00,160,1,0,1,CURIOUS_SWITCH,,2.3091,11.7905,0.0,0.0,0.0,22,14,8,0,0,0,0,13,2.888126,2.764789,0.596522,10.302278,0,11,0,0.008658,0.104919,15,7,11,0,0,53,0,1,0,attached,27,2.478903,0.962455,1,2.495114,-0.741012,-2.145351,1.036323,-0.059857,0.091148,0.143025,switched
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,2.4091,2026-05-27T00:46:34.242833+00:00,166,1,0,1,CURIOUS_SWITCH,,2.4101,11.7905,0.0,0.0,0.0,22,14,8,0,0,0,0,8,2.447934,2.687385,13.982464,305.014562,0,13,0,0.008658,0.25193,15,7,13,0,0,53,0,1,0,attached,27,2.478903,0.962455,1,2.495063,-0.747836,-2.134959,1.05263,-0.069717,0.106162,0.166586,switched
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,2.5101,2026-05-27T00:46:34.343789+00:00,172,1,0,1,CURIOUS_SWITCH,,2.511,11.7905,0.0,0.0,0.0,22,15,7,0,0,0,0,8,2.609042,2.558222,1.292201,13.858784,0,13,0,0.004329,0.085473,15,8,13,0,0,53,0,1,0,attached,27,2.652145,0.962455,1,2.667352,-0.788084,-2.274632,1.148801,-0.054767,0.083396,0.130862,switched
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,2.6112,2026-05-27T00:46:34.446260+00:00,178,1,0,1,CURIOUS_SWITCH,,2.6121,11.7905,0.0,0.0,0.0,22,16,6,0,0,0,0,8,2.711131,2.650458,0.75444,14.397061,0,13,0,0.004329,0.314918,15,9,13,0,0,53,0,1,0,attached,27,2.825387,0.962455,1,2.839776,-0.825599,-2.418466,1.23844,-0.020273,0.030871,0.048441,switched
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,2.712,2026-05-27T00:46:34.545752+00:00,184,1,0,1,CURIOUS_SWITCH,,2.713,11.7905,0.0,0.0,0.0,22,17,5,0,0,0,0,12,2.702003,2.669592,0.771521,14.395952,0,13,0,0.008658,0.285159,15,10,14,0,0,59,0,1,0,attached,27,2.825387,0.962455,1,2.839762,-0.825193,-2.419085,1.237469,0.021386,-0.032565,-0.0511,switched
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,2.8123,2026-05-27T00:46:34.646038+00:00,190,1,0,1,CURIOUS_SWITCH,,2.8133,11.7905,0.0,0.0,0.0,22,14,8,0,0,0,0,10,3.147065,2.782234,0.152293,0.277926,0,12,0,0.004329,0.354478,18,11,15,0,0,62,0,1,0,detached,27,2.998629,0.962455,1,2.873965,-0.848299,-2.446108,1.247644,-0.144334,-0.140088,0.081197,detached
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,2.9129,2026-05-27T00:46:34.746847+00:00,196,1,0,1,CURIOUS_SWITCH,,2.9139,11.7905,0.0,0.0,0.0,22,15,7,0,0,0,0,5,3.075323,2.863236,1.221319,12.47668,0,12,0,0.004329,0.127478,18,11,15,0,0,62,0,1,0,detached,27,2.998629,0.962455,1,2.972311,-0.922189,-2.515764,1.286519,-0.136871,-0.122971,0.074082,detached
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,3.0139,2026-05-27T00:46:34.849102+00:00,202,1,0,1,CURIOUS_SWITCH,,3.0149,11.7905,0.0,0.0,0.0,22,15,7,0,0,0,0,5,3.200571,2.96479,0.713486,13.05632,0,11,0,0.0,0.507589,18,11,15,0,0,62,0,1,0,detached,27,2.998629,0.962455,1,3.06517,-0.994208,-2.579735,1.323551,-0.129274,-0.119109,0.059907,detached
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,3.1216,2026-05-27T00:46:34.955954+00:00,208,1,0,1,CURIOUS_SWITCH,,3.1226,11.7905,0.0,0.0,0.0,22,15,7,0,0,0,0,5,3.21288,3.062453,0.576429,9.905809,0,10,0,0.0,0.964181,19,13,16,0,0,62,0,1,0,detached,27,2.998629,0.962455,1,3.155379,-1.067323,-2.64261,1.354197,-0.134631,-0.114666,0.055695,detached
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,3.216,2026-05-27T00:46:35.050067+00:00,213,1,0,1,CURIOUS_SWITCH,,3.2169,11.7905,0.0,0.0,0.0,22,16,6,0,0,0,0,5,3.133602,3.120604,5.682897,113.726465,0,10,1,0.004329,0.127167,19,13,17,0,0,62,0,1,0,detached,27,2.998629,0.962455,1,3.229276,-1.128661,-2.693368,1.378449,-0.119665,-0.102109,0.050906,detached
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,3.3008,2026-05-27T00:46:35.134745+00:00,217,1,0,1,CURIOUS_SWITCH,,3.3017,11.7905,0.0,0.0,0.0,22,17,5,0,0,0,0,5,3.000913,3.056962,1.201793,12.201101,0,10,1,0.0,1.116961,19,14,18,0,0,62,0,1,0,detached,27,2.998629,0.962455,1,3.296015,-1.181236,-2.73847,1.403275,-0.119601,-0.107485,0.055362,detached
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,3.415,2026-05-27T00:46:35.248975+00:00,223,1,0,1,CURIOUS_SWITCH,,3.4159,11.7905,0.0,0.0,0.0,22,17,5,0,0,0,0,1,2.993582,3.072911,8.511071,136.689033,0,10,1,0.004329,0.318835,19,14,20,0,0,62,0,1,0,detached,27,2.998629,0.962455,1,3.377068,-1.246171,-2.79448,1.429169,-0.098435,-0.085303,0.039325,detached
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,3.5073,2026-05-27T00:46:35.341782+00:00,228,1,0,1,CURIOUS_SWITCH,,3.5083,11.7905,0.0,0.0,0.0,22,18,4,0,0,0,0,1,2.914496,3.106394,0.142572,0.280622,0,10,2,0.017316,0.654161,19,15,21,0,0,62,0,1,0,detached,27,2.998629,0.962455,1,3.436002,-1.291351,-2.836757,1.446142,-0.090485,-0.085715,0.035467,detached
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,3.6045,2026-05-27T00:46:35.438444+00:00,233,1,0,1,CURIOUS_SWITCH,,3.6054,11.7905,0.0,0.0,0.0,22,18,4,0,0,0,0,2,2.948534,3.14312,2.193934,12.991554,0,9,1,0.017316,0.133641,19,15,22,0,0,62,0,1,0,detached,27,2.998629,0.962455,1,3.495254,-1.334551,-2.878605,1.466088,-0.079579,-0.085599,0.040047,detached
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,3.7142,2026-05-27T00:46:35.549799+00:00,238,1,0,1,CURIOUS_SWITCH,,3.7152,11.7905,0.0,0.0,0.0,22,18,4,0,0,0,0,4,3.031897,3.220651,1.369959,8.219778,0,9,1,0.012987,0.310301,19,15,22,0,0,62,0,1,0,detached,27,2.998629,0.962455,1,3.563685,-1.383617,-2.92722,1.488905,-0.086965,-0.083798,0.032512,detached
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,3.8005,2026-05-27T00:46:35.634309+00:00,243,1,0,1,CURIOUS_SWITCH,,3.8015,11.7905,0.0,0.0,0.0,22,18,4,0,0,0,0,8,2.914703,3.135001,0.108532,0.220422,0,10,2,0.012987,0.311612,19,15,23,0,0,66,0,1,0,detached,27,2.998629,0.962455,1,3.615858,-1.419874,-2.963377,1.508903,-0.08135,-0.079156,0.047194,detached
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,3.9005,2026-05-27T00:46:35.734297+00:00,249,1,0,1,CURIOUS_SWITCH,,3.9015,11.7905,0.0,0.0,0.0,22,18,4,0,0,0,0,7,2.715525,2.983629,0.126001,0.209432,0,11,3,0.008658,1.091484,19,15,24,0,0,72,0,1,0,detached,27,2.998629,0.962455,1,3.673871,-1.45867,-3.00317,1.53316,-0.06801,-0.076916,0.044353,detached
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,4.0152,2026-05-27T00:46:35.849370+00:00,255,1,0,1,CURIOUS_SWITCH,,4.0161,11.7905,0.0,0.0,0.0,22,16,6,0,0,0,0,11,2.757462,3.096034,1.005628,10.919418,0,10,3,0.008658,1.209437,21,15,24,0,0,81,0,1,0,detached,27,2.998629,0.962455,1,3.735296,-1.49624,-3.045056,1.562478,-0.062461,-0.059848,0.047843,detached
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,4.1051,2026-05-27T00:46:35.938898+00:00,260,1,0,1,CURIOUS_SWITCH,,4.1061,11.7905,0.0,0.0,0.0,22,16,6,0,0,0,0,11,2.335609,2.79965,1.070267,11.417407,0,11,2,0.012987,6.257388,21,15,26,0,0,86,0,1,0,detached,27,2.998629,0.962455,1,3.778288,-1.527677,-3.071907,1.582735,-0.067717,-0.054802,0.037713,detached
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,4.2075,2026-05-27T00:46:36.041296+00:00,266,1,0,1,CURIOUS_SWITCH,,4.2084,11.7905,0.0,0.0,0.0,22,14,8,0,0,0,0,15,2.584614,2.886395,0.638611,11.404994,1,11,2,0.012987,0.302078,23,15,26,0,0,92,0,1,0,detached,27,2.998629,0.962455,1,3.819263,-1.560137,-3.095114,1.604059,-0.055387,-0.041607,0.035746,detached
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,4.3095,2026-05-27T00:46:36.143198+00:00,272,1,0,1,CURIOUS_SWITCH,,4.3104,11.7905,0.0,0.0,0.0,22,14,8,0,0,0,0,15,2.458414,2.689675,0.686182,12.087122,1,13,2,0.012987,0.163118,24,16,27,0,0,92,0,1,0,attached,27,3.734197,0.962455,1,3.74509,-0.981015,-3.236025,1.609798,0.024696,-0.037606,-0.05901,attached
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,4.4108,2026-05-27T00:46:36.245893+00:00,278,1,0,1,CURIOUS_SWITCH,,4.4118,11.7905,0.0,0.0,0.0,22,14,8,0,0,0,0,15,2.583882,2.774014,1.534455,10.318512,1,13,2,0.008658,0.470964,24,16,27,0,0,92,0,1,0,attached,27,3.907439,0.962455,1,3.917851,-1.014864,-3.385441,1.69068,-2.029365,-8.840442,4.849063,attached
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,4.5119,2026-05-27T00:46:36.345774+00:00,284,1,0,1,CURIOUS_SWITCH,,4.5129,11.7905,0.0,0.0,0.0,22,15,7,0,0,0,0,10,2.58852,2.81546,1.672624,12.374525,1,13,2,0.004329,0.139753,24,17,27,0,0,92,0,1,0,attached,27,3.907439,0.962455,1,3.917768,-1.018799,-3.379449,1.700082,-0.052651,0.080174,0.125806,attached
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,4.6128,2026-05-27T00:46:36.446544+00:00,290,1,0,1,CURIOUS_SWITCH,,4.6138,11.7905,0.0,0.0,0.0,22,14,8,0,0,0,0,8,2.51486,2.879606,1.218851,13.34394,2,13,2,0.008658,0.315458,25,17,27,0,0,92,0,1,0,attached,27,3.907439,0.962455,1,3.917709,-1.025286,-3.369571,1.715581,-0.069425,0.105718,0.165888,attached
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,4.7134,2026-05-27T00:46:36.547204+00:00,296,1,0,1,CURIOUS_SWITCH,,4.7144,11.7905,0.0,0.0,0.0,22,13,9,0,0,0,0,5,2.45567,2.794778,0.579144,9.919693,2,14,2,0.008658,0.16465,26,17,28,0,0,92,0,1,0,attached,2,0.4,0.962455,1,0.491379,0.297626,0.361578,-0.148773,0.004448,-0.029912,-0.050686,switched
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,4.8141,2026-05-27T00:46:36.647879+00:00,302,1,0,1,CURIOUS_SWITCH,,4.8151,11.7905,0.0,0.0,0.0,22,13,9,0,0,0,0,5,2.41527,2.78827,1.432017,14.399492,2,14,2,0.017316,3.095304,26,17,29,0,0,92,0,1,0,attached,2,0.4,0.962455,1,0.490701,0.29856,0.355297,-0.159416,0.012288,-0.082629,-0.140017,switched
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,4.9142,2026-05-27T00:46:36.748000+00:00,308,1,0,1,CURIOUS_SWITCH,,4.9152,11.7905,0.0,0.0,0.0,22,13,9,0,0,0,0,5,2.5012,2.850563,0.15064,0.2718,2,14,2,0.012987,0.31064,26,17,29,0,0,92,0,1,0,attached,2,0.573242,0.962455,1,0.639506,0.307712,0.494715,-0.263702,0.015769,-0.106035,-0.179678,switched
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,5.0147,2026-05-27T00:46:36.848506+00:00,314,1,0,1,CURIOUS_SWITCH,,5.0157,11.7905,0.0,0.0,0.0,22,13,9,0,0,0,0,1,2.36102,2.780425,1.215302,13.361779,2,15,2,0.004329,0.537886,26,17,31,0,0,92,0,1,0,attached,2,0.746484,0.962455,1,0.798723,0.316897,0.633914,-0.368359,0.013712,-0.092206,-0.156245,switched
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,5.1154,2026-05-27T00:46:36.950538+00:00,320,1,0,1,CURIOUS_SWITCH,,5.1164,11.7905,0.0,0.0,0.0,22,13,9,0,0,0,0,6,2.233018,2.720987,0.549628,9.648257,2,15,2,0.012987,0.361394,26,17,32,0,0,93,0,1,0,attached,2,0.746484,0.962455,1,0.799152,0.317904,0.627143,-0.379831,0.006803,-0.045747,-0.077519,switched
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,5.2164,2026-05-27T00:46:37.050133+00:00,326,1,0,1,CURIOUS_SWITCH,,5.2174,11.7905,0.0,0.0,0.0,22,14,8,0,0,0,0,7,2.552434,2.793226,0.709083,13.306478,2,13,2,0.008658,0.527259,26,18,33,0,0,95,0,1,0,attached,2,0.919726,0.962455,1,0.96303,0.325723,0.775526,-0.468926,-0.002542,0.017096,0.02897,switched
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,5.3006,2026-05-27T00:46:37.134286+00:00,331,1,0,1,CURIOUS_SWITCH,,5.3016,11.7905,0.0,0.0,0.0,22,14,8,0,0,0,0,7,2.657772,2.866657,0.582327,10.287046,2,13,2,0.008658,0.639521,26,18,33,0,0,95,0,1,0,attached,2,1.092968,0.962455,1,1.12944,0.332808,0.928842,-0.549661,0.445969,8.933193,-5.081584,switched
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,5.4015,2026-05-27T00:46:37.235203+00:00,337,1,0,1,CURIOUS_SWITCH,,5.4024,11.7905,0.0,0.0,0.0,22,14,8,0,0,0,0,7,2.742871,2.930193,6.531534,114.888316,2,12,2,0.008658,0.098828,26,18,34,0,0,96,0,1,0,attached,2,1.092968,0.962455,1,1.129165,0.331469,0.937849,-0.534398,-0.015118,0.101661,0.172266,switched
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,5.5024,2026-05-27T00:46:37.336227+00:00,343,1,0,1,CURIOUS_SWITCH,,5.5034,11.7905,0.0,0.0,0.0,22,13,9,0,0,0,0,7,2.830499,2.857755,0.720478,13.062932,2,12,3,0.025974,2.167531,29,19,36,0,0,100,0,1,0,attached,28,0.573242,0.962455,1,0.640096,-0.043509,-0.634992,0.067942,-0.120399,0.01406,0.005186,switched
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,5.6035,2026-05-27T00:46:37.437265+00:00,349,1,0,1,CURIOUS_SWITCH,,5.6045,11.7905,0.0,0.0,0.0,22,12,10,0,0,0,0,7,3.189458,2.975378,0.112222,0.247044,2,12,3,0.017316,0.569474,29,19,36,0,0,101,0,1,0,attached,28,0.573242,0.962455,1,0.639588,-0.060619,-0.632994,0.068679,-0.195806,0.022865,0.008433,switched
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,5.7047,2026-05-27T00:46:37.538722+00:00,355,1,0,1,CURIOUS_SWITCH,,5.7057,11.7905,0.0,0.0,0.0,22,13,9,0,0,0,0,9,3.141715,2.928903,0.7595,14.182474,2,13,3,0.025974,0.986284,29,20,37,0,0,101,0,1,0,attached,28,0.746484,0.962455,1,0.798569,-0.102792,-0.791862,0.010084,-0.201345,0.023512,0.008672,switched
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,5.8107,2026-05-27T00:46:37.644569+00:00,361,1,0,1,CURIOUS_SWITCH,,5.8117,11.7905,0.0,0.0,0.0,21,12,9,1,0,1,1,27,2.855281,2.775175,4.702486,95.986427,1,13,2,0.019048,0.11839,29,20,38,0,0,101,0,1,0,attached,28,0.919726,0.962455,1,0.962841,-0.141764,-0.951104,-0.04865,-0.131054,0.015304,0.005645,switched
20260526-194630-sentence-script-long-microtubule-tracks-2a3c00,5.9099,2026-05-27T00:46:37.744945+00:00,367,1,0,1,CURIOUS_SWITCH,,5.9109,11.7905,0.0,0.0,0.0,21,12,9,1,0,1,1,23,2.937516,2.842436,0.72131,12.72953,1,12,2,0.014286,0.722733,29,20,38,0,0,101,0,1,0,attached,28,0.919726,0.962455,1,0.963058,-0.148314,-0.950339,-0.048368,-0.01649,0.001926,0.00071,switched
