csv_run_id,csv_elapsed_seconds,simulation_time,frame,row_type,object_id,object_kind,round_index,paused,help_visible,ai_enabled,ai_mode,ai_last_mode,ai_mode_timer,ai_override_until,ai_stagnant_time,ai_completion_active,ai_loop_rounds,active_organelle_count,free_organelle_count,marked_organelle_count,wrapped_organelle_count,dissolving_organelle_count,recycled_organelle_count,particle_count,enzyme_particle_count,recycle_particle_count,autophagosome_state,autophagosome_active,autophagosome_target_id,autophagosome_radius,autophagosome_closure,autophagosome_fuse_timer,lysosome_orbit_mode,name,kind,state,id,target_id,x,y,z,vx,vy,vz,radius,damage,age,mark_strength,dissolve_amount,opacity,life,captured,center_x,center_y,center_z,lysosome_x,lysosome_y,lysosome_z,distance_to_lysosome
20260526-205752-sentence-script-damaged-organelles-marke-cd06f6,0.1333,0.1333,8,lysosome,lysosome,lysosome,0,False,True,True,SURVEY,,0.8666666666666663,0,0,False,True,6,6,0,0,0,0,10,10,0,idle,False,,0.35,0.0,0.0,False,lysosome,recycling_center,stationary,,,4.8,-1.1,1.2,,,,1.18,,,,,,,,,,,,,,
20260526-205752-sentence-script-damaged-organelles-marke-cd06f6,0.1333,0.1333,8,autophagosome,autophagosome,autophagosome,0,False,True,True,SURVEY,,0.8666666666666663,0,0,False,True,6,6,0,0,0,0,10,10,0,idle,False,,0.35,0.0,0.0,False,autophagosome,,idle,,,,,,0.0,0.0,0.0,0.35,,,,,,,,-2.0,0.0,0.0,4.8,-1.1,1.2,6.992138442565335
20260526-205752-sentence-script-damaged-organelles-marke-cd06f6,0.1333,0.1333,8,organelle,organelle_1,damaged_organelle,0,False,True,True,SURVEY,,0.8666666666666663,0,0,False,True,6,6,0,0,0,0,10,10,0,idle,False,,0.35,0.0,0.0,False,,damaged_organelle,free,1,,0.5817681100329025,-0.4232965890074918,0.253674009177552,-0.12152119669278873,-0.43240934355553506,0.33700551031694864,0.5993693150884353,0.9783199706880354,0.13333333333333333,0,0.0,0.9,,,,,,4.8,-1.1,1.2,4.375721730742298
20260526-205752-sentence-script-damaged-organelles-marke-cd06f6,0.1333,0.1333,8,organelle,organelle_2,damaged_organelle,0,False,True,True,SURVEY,,0.8666666666666663,0,0,False,True,6,6,0,0,0,0,10,10,0,idle,False,,0.35,0.0,0.0,False,,damaged_organelle,free,2,,-1.7139531769946585,3.8639484468769543,4.511500284624582,-0.27737007357480503,-0.23151718254537368,-0.4097220124066549,0.6732453648154486,0.6421785593076499,0.13333333333333333,0,0.0,0.9,,,,,,4.8,-1.1,1.2,8.833934814701749
20260526-205752-sentence-script-damaged-organelles-marke-cd06f6,0.1333,0.1333,8,organelle,organelle_3,damaged_organelle,0,False,True,True,SURVEY,,0.8666666666666663,0,0,False,True,6,6,0,0,0,0,10,10,0,idle,False,,0.35,0.0,0.0,False,,damaged_organelle,free,3,,-0.2897519607741053,1.0725139100149874,-1.325677181637935,-0.15131226454570873,0.1697945939590529,-0.376405044548099,0.4366628961943726,0.7529779793590975,0.13333333333333333,0,0.0,0.9,,,,,,4.8,-1.1,1.2,6.08312723336106
20260526-205752-sentence-script-damaged-organelles-marke-cd06f6,0.1333,0.1333,8,organelle,organelle_4,damaged_organelle,0,False,True,True,SURVEY,,0.8666666666666663,0,0,False,True,6,6,0,0,0,0,10,10,0,idle,False,,0.35,0.0,0.0,False,,damaged_organelle,free,4,,-1.7616865007601015,2.5780515671435573,-1.2603641188741472,0.22016253844295008,-0.18007886357255107,-0.05055324121457538,0.619590244349461,0.9294483113744395,0.13333333333333333,0,0.0,0.9,,,,,,4.8,-1.1,1.2,7.914365714463028
20260526-205752-sentence-script-damaged-organelles-marke-cd06f6,0.1333,0.1333,8,organelle,organelle_5,damaged_organelle,0,False,True,True,SURVEY,,0.8666666666666663,0,0,False,True,6,6,0,0,0,0,10,10,0,idle,False,,0.35,0.0,0.0,False,,damaged_organelle,free,5,,2.9758137549158445,-2.182220522571161,2.8734537753811025,-0.42895691130797764,-0.005841461795816768,0.030575517288094295,0.5039213920332534,0.7446371040292801,0.13333333333333333,0,0.0,0.9,,,,,,4.8,-1.1,1.2,2.7017224606842376
20260526-205752-sentence-script-damaged-organelles-marke-cd06f6,0.1333,0.1333,8,organelle,organelle_6,damaged_organelle,0,False,True,True,SURVEY,,0.8666666666666663,0,0,False,True,6,6,0,0,0,0,10,10,0,idle,False,,0.35,0.0,0.0,False,,damaged_organelle,free,6,,-0.2668853475433786,1.0882142454484407,0.7233755749143045,-0.43150919062632687,0.18424030148485282,0.22005170318687617,0.42201057424537647,0.7155497331947602,0.13333333333333333,0,0.0,0.9,,,,,,4.8,-1.1,1.2,5.539745441057877
20260526-205752-sentence-script-damaged-organelles-marke-cd06f6,0.1333,0.1333,8,particle,particle_0,recycle_particle,0,False,True,True,SURVEY,,0.8666666666666663,0,0,False,True,6,6,0,0,0,0,10,10,0,idle,False,,0.35,0.0,0.0,False,,enzyme,captured,,,4.6415674931127935,-1.0572119968901037,0.9905004664984763,0.2988430909203418,-0.24983133190562468,-0.04257448774101335,0.04926702626871815,,0.13333333333333333,,,0.9,9.875319685207927,True,,,,4.8,-1.1,1.2,0.266123518288131
20260526-205752-sentence-script-damaged-organelles-marke-cd06f6,0.1333,0.1333,8,particle,particle_1,recycle_particle,0,False,True,True,SURVEY,,0.8666666666666663,0,0,False,True,6,6,0,0,0,0,10,10,0,idle,False,,0.35,0.0,0.0,False,,enzyme,captured,,,4.139805694329742,-1.079525493375021,0.6714490764391853,-0.2743404166893024,0.4732545784016232,0.49293869614243174,0.05076708392981795,,0.13333333333333333,,,0.9,7.343623565376173,True,,,,4.8,-1.1,1.2,0.8459561486613595
