run_id,frame,elapsed_seconds,ai_enabled,ai_mode,ai_round,paused,selected_alveolus,probe_x,probe_y,probe_z,probe_vx,probe_vy,probe_vz,breathing_phase,breathing_rate,breathing_amplitude,blood_flow_speed,membrane_permeability,avg_capillary_saturation,avg_carrier_saturation,air_o2_count,air_co2_count,blood_o2_count,blood_co2_count,o2_to_blood_transfers,co2_to_air_transfers,attach_count,detach_count,collision_count,spill_count,mark_count,reset_count,tissue_exchange_count,exhaled_count,stagnation_timer,completion_timer,alveolus_1_radius,alveolus_2_radius,alveolus_3_radius,alveolus_4_radius,alveolus_5_radius,path_1_saturation,path_2_saturation,path_3_saturation,path_4_saturation,path_5_saturation
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,983,16.0882,1,careful_breath,1,0,1,0.94923,0.86201,-1.15806,0.59664,-0.57512,1.19859,73.49321,0.72021,0.105,1.0,1.14969,0.2252,0.21443,137,17,10,1,2,51,2,51,4208,0,2,0,2,59,4.70401,0.0,0.77449,0.80817,0.911,0.788,0.84886,0.25723,0.18324,0.21476,0.22751,0.24326
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,998,16.3441,1,careful_breath,1,0,1,1.11616,0.71667,-0.88028,0.76067,-0.54596,0.9923,74.65086,0.72017,0.105,1.0,1.14975,0.22255,0.21443,137,17,10,1,2,51,2,51,4331,0,2,0,2,59,4.90887,0.0,0.79841,0.83313,0.93914,0.81233,0.87507,0.25723,0.18082,0.21359,0.22271,0.23841
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,1013,16.6033,1,careful_breath,1,0,1,1.34672,0.58834,-0.61846,0.92391,-0.4327,1.07539,75.82402,0.72013,0.105,1.0,1.1498,0.22026,0.21125,137,17,10,1,2,51,2,51,4331,0,2,0,2,59,5.11661,0.0,0.89706,0.93607,1.05517,0.9127,0.9832,0.25722,0.17899,0.21269,0.21905,0.23334
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,1028,16.865,1,careful_breath,1,0,1,1.53638,0.49806,-0.29238,0.44068,-0.2647,1.41172,77.008,0.72011,0.105,1.0,1.14984,0.21803,0.21125,137,17,10,1,2,51,2,51,4331,0,2,0,2,59,5.37829,0.0,0.94998,0.99129,1.11742,0.96655,1.0412,0.25722,0.17759,0.21201,0.21626,0.22707
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,1043,17.1246,1,careful_breath,1,0,1,1.51736,0.46226,0.06393,-0.50489,-0.03109,1.30783,78.18251,0.72008,0.105,1.0,1.14987,0.21615,0.2086,137,17,10,1,2,51,2,51,4331,0,2,0,2,59,5.58609,0.0,0.89135,0.93011,1.04845,0.90689,0.97693,0.25721,0.17652,0.2115,0.21414,0.22137
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,1058,17.3878,1,careful_breath,1,0,1,1.30208,0.48684,0.35897,-0.97739,0.19978,0.97356,79.37334,0.72007,0.105,1.0,1.1499,0.21427,0.2086,138,16,10,1,2,51,2,51,4438,0,2,0,2,60,5.84929,0.0,0.79294,0.82742,0.9327,0.80677,0.86908,0.25721,0.17571,0.2111,0.21253,0.21478
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,1073,17.6547,1,careful_breath,1,0,1,1.05805,0.56939,0.60319,-0.81215,0.40045,0.9483,80.58084,0.72005,0.105,1.0,1.14992,0.21227,0.20572,138,16,10,1,2,51,2,51,4684,0,2,0,2,60,6.06217,0.0,0.7793,0.81319,0.91665,0.79288,0.85412,0.2572,0.17509,0.20798,0.2113,0.20977
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,1088,17.9198,1,careful_breath,1,0,1,0.86471,0.6973,0.89334,-0.75985,0.56669,1.26963,81.78018,0.72004,0.105,1.0,1.14994,0.21063,0.20572,138,16,10,1,2,51,2,51,4684,0,2,0,2,60,6.32727,0.0,0.86868,0.90645,1.02178,0.88382,0.95208,0.2572,0.17462,0.205,0.21036,0.20595
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,1104,18.1847,1,careful_breath,1,0,1,0.62661,0.85009,1.20394,-1.09567,0.58536,0.99509,82.97865,0.72003,0.105,1.0,1.14995,0.20931,0.20572,138,16,10,1,2,51,2,51,4684,0,2,0,2,60,6.59217,0.0,0.94669,0.98786,1.11355,0.9632,1.03759,0.25721,0.17424,0.2026,0.20961,0.20288
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,1120,18.4488,1,careful_breath,1,0,1,0.28719,0.99705,1.34856,-1.39895,0.51951,0.10166,84.17346,0.72003,0.105,1.0,1.14996,0.20832,0.20572,138,16,10,1,2,51,2,51,4684,0,2,0,2,60,6.85627,0.0,0.91438,0.95414,1.07554,0.93032,1.00217,0.25721,0.17396,0.20081,0.20905,0.20059
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,1136,18.7141,1,careful_breath,1,0,1,-0.07284,1.11537,1.2603,-1.27012,0.37048,-0.61504,85.37348,0.72002,0.105,1.0,1.14997,0.20759,0.20572,141,13,10,1,2,51,2,51,4724,0,2,0,2,63,7.12153,0.0,0.81255,0.84789,0.95577,0.82672,0.89057,0.25721,0.17375,0.19946,0.20863,0.19887
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,1151,18.9718,1,constructive_oxygenation,1,0,1,-0.37131,1.18326,1.0938,-1.16846,0.1711,-0.60889,86.53968,0.73442,0.1072,1.0088,1.16998,0.20706,0.20572,141,13,10,1,2,51,2,51,5030,0,2,0,2,63,7.37931,0.0,0.77046,0.80396,0.90625,0.78389,0.84443,0.25721,0.1736,0.19851,0.20833,0.19766
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,1166,19.2288,1,constructive_oxygenation,1,0,1,-0.74544,1.183,0.92947,-1.6313,-0.17493,-0.57964,87.85811,0.89266,0.13138,1.10551,1.38979,0.20636,0.20322,141,13,9,2,2,51,2,51,5033,0,2,0,3,63,7.58564,0.0,0.84788,0.88475,0.99732,0.86266,0.92929,0.25721,0.17349,0.19629,0.2081,0.19673
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,1181,19.4881,1,constructive_oxygenation,1,0,1,-1.22999,1.07843,0.71243,-1.78172,-0.58903,-1.23697,89.38453,0.97845,0.14448,1.15794,1.50894,0.20543,0.20034,144,13,9,2,2,51,2,51,5033,3,2,0,3,63,7.79353,0.0,0.98204,1.02474,1.15513,0.99916,1.07633,0.25721,0.1734,0.19311,0.20742,0.19603
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,1196,19.7504,1,constructive_oxygenation,1,0,1,-1.46573,0.8901,0.25787,0.0134,-0.80878,-2.03612,91.03687,1.02495,0.15159,1.18636,1.57353,0.20414,0.20034,144,13,9,2,2,51,2,51,5033,3,2,0,3,63,8.05586,0.0,0.86878,0.90656,1.02191,0.88393,0.9522,0.2572,0.17333,0.19068,0.20398,0.19549
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,1211,20.0138,1,constructive_oxygenation,1,0,1,-1.29863,0.67985,-0.24078,0.75207,-0.75843,-1.75883,92.75469,1.05016,0.15544,1.20176,1.60855,0.20315,0.20034,147,13,9,2,2,51,2,51,5310,6,2,0,3,63,8.3193,0.0,0.7267,0.7583,0.85478,0.73937,0.79647,0.2572,0.17328,0.18883,0.20136,0.19508
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,1226,20.274,1,constructive_oxygenation,1,0,1,-1.22227,0.52471,-0.72703,-0.00071,-0.43093,-2.13176,94.48314,1.06382,0.15753,1.21011,1.62753,0.2024,0.20034,150,13,9,2,2,51,2,51,5310,9,2,0,3,63,8.57949,0.0,0.89134,0.9301,1.04844,0.90688,0.97692,0.2572,0.17324,0.18742,0.19936,0.19477
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,1241,20.5376,1,constructive_oxygenation,1,0,1,-1.10502,0.47556,-1.28453,1.11767,0.03683,-1.72471,96.25107,1.07123,0.15866,1.21464,1.63782,0.20338,0.20034,150,14,9,1,2,52,2,52,5310,9,2,0,3,63,8.78956,0.0,0.98358,1.02636,1.15694,1.00073,1.07802,0.2572,0.18099,0.18635,0.19784,0.19453
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,1256,20.8004,1,constructive_oxygenation,1,0,1,-0.6341,0.55109,-1.47506,2.05616,0.4895,0.0957,98.02372,1.07525,0.15927,1.21709,1.6434,0.20198,0.19785,154,13,9,1,2,52,2,52,5315,12,2,0,3,64,8.99998,0.0,0.77863,0.81249,0.91587,0.79221,0.85339,0.25423,0.17911,0.18554,0.19669,0.19435
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,1271,21.0643,1,constructive_oxygenation,1,0,1,-0.12874,0.72657,-1.43798,1.82615,0.77906,-0.20886,99.80848,1.07742,0.15961,1.21843,1.64642,0.20092,0.19785,154,13,9,1,2,52,2,52,5524,12,2,0,3,64,9.26388,0.0,0.76904,0.80249,0.90459,0.78245,0.84288,0.25197,0.17768,0.18491,0.1958,0.19421
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,1286,21.3256,1,constructive_oxygenation,1,0,1,0.40203,0.93629,-1.58176,2.21432,0.77303,-0.44553,101.57833,1.0786,0.15979,1.21915,1.64806,0.20003,0.19645,157,13,9,1,2,52,2,52,5524,15,2,0,3,64,9.52517,0.0,0.97875,1.02132,1.15126,0.99582,1.07273,0.24988,0.17659,0.18444,0.19513,0.1941
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,1301,21.5893,1,constructive_oxygenation,1,0,1,0.91036,1.10971,-1.4411,1.33805,0.50981,1.45725,103.36616,1.07924,0.15988,1.21954,1.64895,0.1991,0.19645,160,13,9,1,2,52,2,52,5524,18,2,0,3,64,9.7889,0.0,0.90124,0.94043,1.06008,0.91695,0.98777,0.24699,0.17576,0.18408,0.19462,0.19402
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,1316,21.8547,1,ritual_reset,1,0,0,0.95917,1.15586,-0.93044,-6.36532,-1.52842,2.33519,105.16586,1.088,0.16554,1.22895,1.66444,0.19731,0.19169,161,12,9,1,2,52,2,52,5694,18,3,0,3,65,10.0013,0.0,0.72268,0.75411,0.85005,0.73528,0.79207,0.23944,0.17513,0.18381,0.19423,0.19396
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,1331,22.1175,1,ritual_reset,1,0,1,0.88626,0.91034,-0.10018,8.56042,0.23757,3.40534,107.03318,1.16782,0.21493,1.33017,1.8177,0.19589,0.19169,161,12,9,1,2,52,2,52,5737,18,3,0,3,65,10.26415,0.0,0.94121,0.96299,1.02642,0.87428,0.98765,0.23337,0.17465,0.1836,0.19394,0.19391
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,1346,22.3753,1,ritual_reset,1,0,2,2.3136,0.59792,1.23144,6.43364,-2.77854,6.47082,108.95198,1.19937,0.23156,1.38504,1.88871,0.19433,0.1875,161,12,9,1,2,52,2,52,5737,18,4,0,3,65,10.47034,0.0,1.04918,1.04252,1.1616,1.04834,1.17155,0.22874,0.17429,0.18344,0.1918,0.1934
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,1361,22.6391,1,ritual_reset,1,0,3,1.21863,-0.30843,1.97229,-12.37044,-5.21122,0.14784,110.95137,1.21185,0.23716,1.41479,1.9216,0.19236,0.18574,162,11,9,1,2,52,2,52,5852,18,5,0,3,66,10.73417,0.0,0.65855,0.67861,0.81731,0.74387,0.77762,0.22521,0.17268,0.18332,0.18872,0.19186
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,1376,22.9065,1,ritual_reset,1,0,4,-0.04665,-0.84935,1.79807,-1.30211,-0.23772,-0.63678,112.9921,1.21678,0.23904,1.43091,1.93684,0.1907,0.18574,162,11,9,1,2,52,2,52,6034,18,5,0,3,66,11.00159,0.0,0.80149,0.88473,1.03627,0.87044,0.88374,0.22253,0.17068,0.18322,0.18637,0.19068
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,1391,23.1692,1,ritual_reset,1,0,0,-2.37979,0.1157,1.40343,-10.67998,4.92158,-3.22598,115.00186,1.21873,0.23968,1.43965,1.9439,0.18943,0.18574,162,11,9,1,2,52,2,52,6034,18,5,0,3,66,11.26425,0.0,1.06691,1.14515,1.25753,1.03851,1.11633,0.22048,0.16915,0.18315,0.18459,0.18979
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,1406,23.4296,1,ritual_reset,1,0,1,-2.43442,0.95052,0.11995,4.47893,1.69935,-4.95226,116.99656,1.2195,0.23989,1.44439,1.94718,0.18821,0.18352,162,11,9,1,2,52,2,52,6053,18,5,0,3,66,11.47212,0.0,0.76102,0.76249,0.80344,0.69522,0.80133,0.21893,0.168,0.18178,0.18323,0.18911
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,1421,23.6954,1,ritual_reset,1,0,2,-0.51319,0.71594,-0.84819,5.06848,-1.54868,-4.28459,119.03395,1.2198,0.23996,1.44696,1.94869,0.18618,0.17855,162,11,9,1,2,52,2,52,6218,18,5,0,3,66,11.68407,0.0,0.79911,0.7856,0.89048,0.82,0.91253,0.21774,0.16711,0.17941,0.18219,0.18446
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,1436,23.9634,1,ritual_reset,1,0,3,-1.0225,-0.56317,-1.91135,0.92677,-3.3989,-2.9898,121.08762,1.21992,0.23999,1.44835,1.94939,0.18531,0.17317,162,12,9,0,2,53,2,53,6218,18,5,0,3,66,11.84505,0.0,1.02554,1.07913,1.27495,1.12596,1.17413,0.21659,0.16644,0.18538,0.179,0.17912
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,1451,24.2298,1,ritual_reset,1,0,4,1.10587,-1.07087,-1.97975,5.46823,-0.61215,3.09376,123.12991,1.21997,0.24,1.44911,1.94972,0.18199,0.17066,165,9,9,0,2,53,2,53,6223,18,5,0,3,69,12.00624,0.0,0.71465,0.79811,0.92181,0.75835,0.76979,0.2127,0.16593,0.18215,0.17581,0.17336
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,1466,24.4918,1,ritual_reset,1,0,1,0.21054,0.17006,-1.04117,10.39641,4.69122,1.57111,125.13821,1.21999,0.24,1.44952,1.94987,0.17885,0.16829,165,9,9,0,2,53,2,53,6352,18,5,0,3,69,12.21605,0.0,0.78126,0.83201,0.89063,0.72824,0.79989,0.20974,0.16375,0.17969,0.17338,0.16769
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,1481,24.7579,1,ritual_reset,1,0,2,2.44635,0.82784,-0.04095,11.29394,-0.109,6.52411,127.17822,1.22,0.24,1.44974,1.94994,0.17625,0.16829,165,9,9,0,2,53,2,53,6352,18,5,0,3,69,12.48218,0.0,1.10574,1.10954,1.20481,1.06027,1.19725,0.20749,0.16104,0.17782,0.17153,0.16337
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,1495,25.0095,1,ritual_reset,1,0,3,2.52255,0.47933,1.28267,-13.32446,-5.86306,3.33862,129.10672,1.22,0.24,1.44985,1.94997,0.17438,0.16829,165,9,9,0,2,53,2,53,6352,18,5,0,3,69,12.73377,0.0,0.79571,0.78984,0.9117,0.83972,0.9194,0.20587,0.15911,0.17647,0.1702,0.16026
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,1510,25.2745,1,ritual_reset,1,0,4,0.86909,-0.48695,1.68131,0.32783,-2.69193,0.6882,131.13811,1.22,0.24,1.44992,1.94999,0.17238,0.1655,165,9,9,0,2,53,2,53,6508,18,5,0,3,69,12.92973,0.0,0.66817,0.72001,0.8703,0.7626,0.77347,0.20222,0.15751,0.17537,0.16911,0.15771
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,1525,25.5327,1,ritual_reset,1,0,0,-0.99997,-0.33404,1.97254,-13.14767,3.42935,0.41769,133.11743,1.22,0.24,1.44996,1.94999,0.17066,0.1655,165,9,9,0,2,53,2,53,6508,18,5,0,3,69,13.18794,0.0,1.03088,1.12745,1.27986,1.06148,1.10416,0.19844,0.1563,0.17453,0.16828,0.15577
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,1540,25.795,1,ritual_reset,1,0,1,-2.24866,0.26642,1.30901,1.19793,2.03668,-4.93591,135.12754,1.22,0.24,1.44998,1.95,0.16935,0.1655,166,8,9,0,2,53,2,53,6508,18,5,0,3,70,13.45017,0.0,0.88412,0.9274,0.9912,0.82309,0.91387,0.19556,0.15537,0.17389,0.16765,0.15429
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,1555,26.0602,1,ritual_reset,1,0,2,-0.87908,0.44923,0.19956,4.93492,0.55011,-3.82078,137.16037,1.22,0.24,1.44999,1.95,0.16835,0.1655,167,7,9,0,2,53,2,53,6599,18,5,0,3,71,13.71536,0.0,0.71408,0.6956,0.7479,0.67546,0.78076,0.19336,0.15467,0.1734,0.16716,0.15316
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,1570,26.3244,1,ritual_reset,1,0,3,-1.79774,-0.11908,-0.97834,-3.52899,-1.95291,-5.41378,139.18594,1.22,0.24,1.44999,1.95,0.16707,0.16048,167,7,8,1,2,53,2,53,6599,18,5,0,4,71,13.92929,0.0,1.01309,1.02822,1.19562,1.08234,1.16457,0.1891,0.15413,0.17302,0.1668,0.15231
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,1585,26.5846,1,ritual_reset,1,0,4,-0.29895,-0.42646,-2.13404,7.46603,-0.95577,-1.08048,141.18023,1.22,0.24,1.45,1.95,0.16435,0.15458,167,7,8,1,2,53,2,53,6599,18,5,0,4,71,14.08593,0.0,0.85622,0.92782,1.10053,0.94824,0.96804,0.181,0.15373,0.17274,0.16264,0.15165
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,1600,26.8512,1,ritual_reset,1,0,0,-0.76344,0.30477,-1.55521,0.13955,0.85602,2.26231,143.22394,1.22,0.24,1.45,1.95,0.16158,0.15288,167,7,8,1,2,53,2,53,6675,18,5,0,4,71,14.35254,0.0,0.65512,0.73029,0.81413,0.65373,0.67848,0.17337,0.15341,0.17253,0.15923,0.14936
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,1615,27.1183,1,careful_breath,2,0,4,1.33737,0.03017,-1.18742,6.40097,-8.07685,3.62472,0.27541,0.81557,0.105,1.0,1.00665,0.35051,0.28522,80,26,10,49,0,1,0,1,0,0,1,1,0,0,0.0,0.0,0.88432,0.92278,1.04019,0.89974,0.96923,0.33996,0.37833,0.39594,0.32192,0.31638
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,1630,27.3713,1,careful_breath,2,0,4,2.27877,-1.00805,-0.55218,2.33766,-2.18155,2.24596,1.55732,0.79618,0.105,1.0,1.03573,0.3411,0.28522,80,30,10,45,0,5,0,5,0,0,1,1,0,0,0.10522,0.0,0.95004,0.99136,1.11749,0.96661,1.04126,0.32934,0.37807,0.37799,0.31155,0.30853
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,1652,27.6267,1,careful_breath,2,0,3,1.49148,-1.19208,0.10312,-9.54501,0.25322,3.08564,2.81844,0.77463,0.105,1.0,1.06805,0.33088,0.28522,81,35,10,39,0,11,0,11,0,0,2,1,0,1,0.2149,0.0,0.88844,0.92708,1.04503,0.90393,0.97375,0.3131,0.38155,0.34778,0.30483,0.30716
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,1679,27.8803,1,careful_breath,2,0,0,0.17671,-0.56461,0.48136,-7.79147,10.37131,-0.31364,4.03788,0.75633,0.105,1.0,1.09551,0.32902,0.2893,81,36,12,36,2,14,2,14,57,0,3,1,0,3,0.3008,0.0,0.78927,0.82359,0.92838,0.80303,0.86505,0.29294,0.36817,0.33593,0.31084,0.33722
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,1695,28.1388,1,careful_breath,2,0,0,-0.40508,0.17077,0.59997,-1.13612,1.43092,0.82846,5.25996,0.74852,0.105,1.0,1.10721,0.32592,0.29273,80,36,13,36,3,14,3,14,116,0,3,1,0,3,0.55933,0.0,0.7827,0.81673,0.92065,0.79634,0.85785,0.28488,0.36281,0.35839,0.29556,0.32799
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,1710,28.3896,1,careful_breath,2,0,3,-0.03505,-0.44707,1.0107,1.44564,-2.33332,1.76746,6.43497,0.74274,0.105,1.0,1.11589,0.32527,0.29335,79,37,14,35,4,15,4,15,116,0,3,1,0,3,0.60949,0.0,0.87342,0.91141,1.02737,0.88865,0.95729,0.28654,0.35734,0.34526,0.28475,0.35245
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,1726,28.6546,1,careful_breath,2,0,3,0.03699,-0.64904,1.40915,-0.46516,0.01847,1.23047,7.66809,0.73785,0.105,1.0,1.12322,0.32514,0.29335,79,42,14,30,4,20,4,20,116,0,3,1,0,3,0.72501,0.0,0.9485,0.98974,1.11567,0.96503,1.03957,0.28909,0.35116,0.35004,0.27604,0.35936
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,1742,28.9243,1,careful_breath,2,0,3,-0.21688,-0.57952,1.62343,-1.02573,0.28496,0.29659,8.91519,0.73402,0.105,1.0,1.12897,0.31776,0.28676,79,43,13,30,4,21,4,21,116,0,3,1,1,3,0.82941,0.0,0.90381,0.94312,1.06311,0.91957,0.99059,0.28199,0.35037,0.33805,0.26953,0.34886
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,1757,29.1825,1,careful_breath,2,0,3,-0.55953,-0.49971,1.61569,-1.33484,0.25181,-0.28313,10.10372,0.73118,0.105,1.0,1.13324,0.31209,0.28676,80,43,13,29,4,22,4,22,153,0,3,1,1,4,1.03762,0.0,0.80308,0.83801,0.94463,0.81709,0.88019,0.27697,0.34117,0.32693,0.27393,0.34144
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,1772,29.4416,1,careful_breath,2,0,3,-0.88266,-0.46217,1.53709,-1.20182,0.0451,-0.22498,11.29212,0.72891,0.105,1.0,1.13664,0.30597,0.28676,80,43,13,29,4,22,4,22,290,0,3,1,1,4,1.24545,0.0,0.77344,0.80707,0.90976,0.78692,0.8477,0.27315,0.33417,0.31846,0.26827,0.33578
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,1787,29.7015,1,careful_breath,2,0,3,-1.20621,-0.48189,1.52111,-1.32607,-0.18189,0.04102,12.48083,0.7271,0.105,1.0,1.13935,0.30131,0.28676,80,43,13,29,4,22,4,22,290,0,3,1,1,4,1.50532,0.0,0.85206,0.88912,1.00224,0.86692,0.93387,0.27024,0.32884,0.31202,0.26397,0.33148
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,1802,29.9752,1,careful_breath,2,0,3,-1.57188,-0.55866,1.50541,-0.83944,-0.23464,-0.16923,13.7302,0.72566,0.105,1.0,1.14151,0.3043,0.28676,80,47,13,25,4,26,4,26,290,0,3,1,1,4,1.6228,0.0,0.94268,0.98367,1.10883,0.95911,1.03319,0.26802,0.32477,0.3071,0.26968,0.35193
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,1822,30.2328,1,careful_breath,2,0,3,-2.06691,-0.48983,1.26407,0.19869,-2.05316,-0.64805,14.90368,0.72418,0.105,1.0,1.14372,0.30455,0.28676,80,51,13,21,4,30,4,30,290,0,3,1,1,4,1.71372,0.0,0.9248,0.96502,1.0878,0.94093,1.0136,0.27353,0.3277,0.30934,0.26378,0.34839
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,1850,30.4838,1,careful_breath,2,0,3,-2.07642,-0.85709,0.92139,-0.01662,-0.81545,-1.56884,16.04433,0.72274,0.105,1.0,1.14589,0.29917,0.28223,88,45,13,19,4,32,4,32,299,0,3,1,1,12,1.88377,0.0,0.82998,0.86607,0.97626,0.84445,0.90967,0.28089,0.32143,0.29884,0.25844,0.33624
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,1872,30.7468,1,careful_breath,2,0,3,-2.07283,-0.99215,0.62469,-0.03915,-0.50031,-1.15881,17.23812,0.72197,0.105,1.0,1.14705,0.29453,0.27985,89,45,13,18,4,33,4,33,581,0,3,1,1,13,2.07982,0.0,0.76957,0.80304,0.90521,0.78299,0.84346,0.27435,0.32444,0.28793,0.25576,0.33017
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,1892,30.9994,1,careful_breath,2,0,3,-2.13351,-1.11239,0.31469,-0.43104,-0.41665,-1.28918,18.38345,0.72145,0.105,1.0,1.14782,0.29138,0.27985,89,46,13,17,4,34,4,34,597,0,3,1,1,13,2.29409,0.0,0.8192,0.85483,0.96359,0.83349,0.89786,0.27029,0.32062,0.2785,0.26108,0.32641
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,1915,31.254,1,careful_breath,2,0,3,-2.24848,-1.18841,-0.0363,-0.33444,-0.18703,-1.47528,19.5374,0.72103,0.105,1.0,1.14846,0.29027,0.27985,89,48,13,15,4,36,4,36,597,0,3,1,1,13,2.48226,0.0,0.91709,0.95697,1.07873,0.93308,1.00514,0.26714,0.32476,0.27853,0.25741,0.32349
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,1932,31.5075,1,careful_breath,2,0,3,-2.24041,-1.20247,-0.34177,0.36498,0.03088,-1.20478,20.68543,0.72079,0.105,1.0,1.14881,0.29233,0.27985,89,51,13,12,4,39,4,39,597,0,3,1,1,13,2.58471,0.0,0.9469,0.98808,1.11379,0.96341,1.03782,0.27315,0.33017,0.28086,0.25551,0.32197
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,1947,31.7634,1,careful_breath,2,0,3,-2.04429,-1.16742,-0.60717,1.07078,0.23182,-0.82842,21.84448,0.72063,0.105,1.0,1.14905,0.28876,0.27549,89,51,13,12,4,39,4,39,597,0,3,1,1,13,2.78883,0.0,0.87297,0.91093,1.02683,0.88819,0.95679,0.27024,0.32579,0.27253,0.25425,0.32096
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,1962,32.0228,1,careful_breath,2,0,2,-1.29249,-0.8453,-0.81743,13.01658,6.76373,-1.97136,23.0187,0.7205,0.105,1.0,1.14924,0.29232,0.27514,89,50,13,13,5,39,5,39,692,0,4,1,2,14,2.99534,0.0,0.78249,0.81652,0.92041,0.79614,0.85763,0.26802,0.32246,0.26326,0.28765,0.32019
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,1977,32.2878,1,careful_breath,2,0,2,0.51423,0.08113,-1.14583,3.63412,1.85218,-0.97133,24.21843,0.7204,0.105,1.0,1.1494,0.28814,0.27514,89,50,13,13,5,39,5,39,845,0,4,1,2,14,3.2074,0.0,0.78826,0.82254,0.9272,0.80201,0.86395,0.26633,0.31992,0.25202,0.28281,0.31961
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,1992,32.5481,1,careful_breath,2,0,2,1.14073,0.39448,-1.40359,1.83896,0.86313,-0.99634,25.39632,0.72032,0.105,1.0,1.14952,0.28496,0.27514,89,50,13,13,5,39,5,39,845,0,4,1,2,14,3.46764,0.0,0.88329,0.92171,1.03898,0.8987,0.96811,0.26505,0.31798,0.24347,0.27913,0.31916
20260527-223837-sentence-script-a-cluster-of-semi-transp-5ee96f,2007,32.8074,1,careful_breath,2,0,2,1.57916,0.57054,-1.60065,1.68145,0.57382,-0.4475,26.56985,0.72026,0.105,1.0,1.14962,0.28421,0.27514,89,51,13,12,5,40,5,40,845,0,4,1,2,14,3.67496,0.0,0.94925,0.99052,1.11655,0.9658,1.04039,0.26407,0.31651,0.23696,0.28469,0.31882
