csv_run_id,csv_elapsed_seconds,simulation_time,frame,row_type,object_id,object_kind,round_number,ai_enabled,ai_mode,ai_controller_mode,selected_index,network_activity,neuron_count,branch_count,synapse_count,signal_count,free_particle_count,avg_neuron_activity,max_neuron_activity,stagnant_for,loop_cooldown,neuron_index,neuron_name,source_neuron,target_neuron,selected,x,y,z,vx,vy,vz,activity,energy,mark_count,live_branch_count,branch_index,branch_kind,branch_alive,branch_length,branch_max_len,branch_age,branch_glow,tip_x,tip_y,tip_z,synapse_index,synapse_alive,synapse_strength,synapse_age,synapse_distance,detaching,signal_index,signal_t,signal_speed,signal_forward,particle_index,particle_mode,particle_alive,particle_life,particle_max_life,particle_radius,particle_opacity
20260525-194659-sentence-script-multiple-branching-neuro-3d284c,0.0167,0.0167,1,neuron,neuron_2,neuron,1,True,construct,construct,0,0.14620425361994355,6,27,5,0,0,0.2151304865368485,0.3912206560515446,0.0,0.0,2,N3,,,False,-1.6591985234077107,0.4876601321742766,2.406110944105991,0.09870084191456693,-0.0,0.06816148231371284,0.3745876616701967,0.4901023528739602,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260525-194659-sentence-script-multiple-branching-neuro-3d284c,0.0167,0.0167,1,branch,neuron_2_branch_0,branch,1,True,construct,construct,0,0.14620425361994355,6,27,5,0,0,0.2151304865368485,0.3912206560515446,0.0,0.0,2,N3,,,,,,,,,,,,,,0,dendrite,True,0.08983188307351539,1.5217899058186983,0.016666666666666666,0.15537678974964345,-1.6510328302146922,0.5432423027977172,2.476208811263259,,,,,,,,,,,,,,,,,
20260525-194659-sentence-script-multiple-branching-neuro-3d284c,0.0167,0.0167,1,branch,neuron_2_branch_1,branch,1,True,construct,construct,0,0.14620425361994355,6,27,5,0,0,0.2151304865368485,0.3912206560515446,0.0,0.0,2,N3,,,,,,,,,,,,,,1,axon,True,0.06810026159289648,1.4369150067010026,0.016666666666666666,0.14827224802202055,-1.6297393892433951,0.5789368485232875,2.5301544728688783,,,,,,,,,,,,,,,,,
20260525-194659-sentence-script-multiple-branching-neuro-3d284c,0.0167,0.0167,1,branch,neuron_2_branch_2,branch,1,True,construct,construct,0,0.14620425361994355,6,27,5,0,0,0.2151304865368485,0.3912206560515446,0.0,0.0,2,N3,,,,,,,,,,,,,,2,dendrite,True,0.058821231977099896,1.0935728103025286,0.016666666666666666,0.03254112496098311,-1.6213055757418589,0.6290594108230299,2.559760838225564,,,,,,,,,,,,,,,,,
20260525-194659-sentence-script-multiple-branching-neuro-3d284c,0.0167,0.0167,1,branch,neuron_2_branch_3,branch,1,True,construct,construct,0,0.14620425361994355,6,27,5,0,0,0.2151304865368485,0.3912206560515446,0.0,0.0,2,N3,,,,,,,,,,,,,,3,dendrite,True,0.16488287622194106,1.2929799178687467,0.016666666666666666,0.91,-1.7109409460023075,0.36420415039125575,2.5023798650371645,,,,,,,,,,,,,,,,,
20260525-194659-sentence-script-multiple-branching-neuro-3d284c,0.0167,0.0167,1,branch,neuron_2_branch_4,branch,1,True,construct,construct,0,0.14620425361994355,6,27,5,0,0,0.2151304865368485,0.3912206560515446,0.0,0.0,2,N3,,,,,,,,,,,,,,4,dendrite,True,0.10730094250585498,0.9385666636234842,0.016666666666666666,0.91,-1.7456097674461446,0.5429344439160422,2.3746253977736003,,,,,,,,,,,,,,,,,
20260525-194659-sentence-script-multiple-branching-neuro-3d284c,0.0167,0.0167,1,neuron,neuron_3,neuron,1,True,construct,construct,0,0.14620425361994355,6,27,5,0,0,0.2151304865368485,0.3912206560515446,0.0,0.0,3,N4,,,False,-3.2564366362039916,0.06458842199915571,0.0023258111735565737,1.845427137526661e-17,-0.0,0.13954867041336858,0.3912206560515446,0.6114559072161836,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260525-194659-sentence-script-multiple-branching-neuro-3d284c,0.0167,0.0167,1,branch,neuron_3_branch_0,branch,1,True,construct,construct,0,0.14620425361994355,6,27,5,0,0,0.2151304865368485,0.3912206560515446,0.0,0.0,3,N4,,,,,,,,,,,,,,0,dendrite,True,0.12770922398288045,1.2059547736454224,0.016666666666666666,0.05971012941114222,-3.335859707052779,-0.03511040008476586,-0.005533360687178109,,,,,,,,,,,,,,,,,
20260525-194659-sentence-script-multiple-branching-neuro-3d284c,0.0167,0.0167,1,branch,neuron_3_branch_1,branch,1,True,construct,construct,0,0.14620425361994355,6,27,5,0,0,0.2151304865368485,0.3912206560515446,0.0,0.0,3,N4,,,,,,,,,,,,,,1,dendrite,True,0.0693889192593208,0.9221874676061949,0.016666666666666666,0.8383833597037071,-3.2182399330881144,0.11741603764143041,0.026097159738712957,,,,,,,,,,,,,,,,,
20260525-194659-sentence-script-multiple-branching-neuro-3d284c,0.0167,0.0167,1,branch,neuron_3_branch_2,branch,1,True,construct,construct,0,0.14620425361994355,6,27,5,0,0,0.2151304865368485,0.3912206560515446,0.0,0.0,3,N4,,,,,,,,,,,,,,2,dendrite,True,0.0970518428025668,1.3813946812367792,0.016666666666666666,0.91,-3.265217225037478,-0.021358977539487053,0.046541260551079704,,,,,,,,,,,,,,,,,
20260525-194659-sentence-script-multiple-branching-neuro-3d284c,0.0167,0.0167,1,branch,neuron_3_branch_3,branch,1,True,construct,construct,0,0.14620425361994355,6,27,5,0,0,0.2151304865368485,0.3912206560515446,0.0,0.0,3,N4,,,,,,,,,,,,,,3,axon,True,0.08260277437968042,1.8822068580440572,0.016666666666666666,0.24196484792599574,-3.22504562068898,0.1361216350818037,0.0291739378536279,,,,,,,,,,,,,,,,,
20260525-194659-sentence-script-multiple-branching-neuro-3d284c,0.0167,0.0167,1,branch,neuron_3_branch_4,branch,1,True,construct,construct,0,0.14620425361994355,6,27,5,0,0,0.2151304865368485,0.3912206560515446,0.0,0.0,3,N4,,,,,,,,,,,,,,4,dendrite,True,0.06486405152278614,1.3705994177069691,0.016666666666666666,0.91,-3.191745623991231,0.1771693368793375,0.06677103318054539,,,,,,,,,,,,,,,,,
20260525-194659-sentence-script-multiple-branching-neuro-3d284c,0.0167,0.0167,1,neuron,neuron_4,neuron,1,True,construct,construct,0,0.14620425361994355,6,27,5,0,0,0.2151304865368485,0.3912206560515446,0.0,0.0,4,N5,,,False,-1.8027932306359737,-0.314558152574521,-2.558770010493602,-0.08294970952394463,0.0,0.05837558728428218,0.06994058300938624,0.5120475458777037,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260525-194659-sentence-script-multiple-branching-neuro-3d284c,0.0167,0.0167,1,branch,neuron_4_branch_0,branch,1,True,construct,construct,0,0.14620425361994355,6,27,5,0,0,0.2151304865368485,0.3912206560515446,0.0,0.0,4,N5,,,,,,,,,,,,,,0,axon,True,0.08621828523415238,1.2950556797309645,0.016666666666666666,0.07577085990470363,-1.8627075362531136,-0.2932025902615682,-2.6169748955929752,,,,,,,,,,,,,,,,,
20260525-194659-sentence-script-multiple-branching-neuro-3d284c,0.0167,0.0167,1,branch,neuron_4_branch_1,branch,1,True,construct,construct,0,0.14620425361994355,6,27,5,0,0,0.2151304865368485,0.3912206560515446,0.0,0.0,4,N5,,,,,,,,,,,,,,1,dendrite,True,0.06094645709652506,1.305648194939908,0.016666666666666666,0.17203307536337833,-1.8616035919670415,-0.24647469162068636,-2.656086983599617,,,,,,,,,,,,,,,,,
20260525-194659-sentence-script-multiple-branching-neuro-3d284c,0.0167,0.0167,1,branch,neuron_4_branch_2,branch,1,True,construct,construct,0,0.14620425361994355,6,27,5,0,0,0.2151304865368485,0.3912206560515446,0.0,0.0,4,N5,,,,,,,,,,,,,,2,dendrite,True,0.14955113458837307,1.4280721281486914,0.016666666666666666,0.21884907689042865,-1.9058297537160491,-0.3883877261529626,-2.479408742651762,,,,,,,,,,,,,,,,,
20260525-194659-sentence-script-multiple-branching-neuro-3d284c,0.0167,0.0167,1,branch,neuron_4_branch_3,branch,1,True,construct,construct,0,0.14620425361994355,6,27,5,0,0,0.2151304865368485,0.3912206560515446,0.0,0.0,4,N5,,,,,,,,,,,,,,3,axon,True,0.15120574181893295,1.7423450436722026,0.016666666666666666,0.13653668313046832,-1.9809713745906699,-0.1678663500979256,-2.705435108929492,,,,,,,,,,,,,,,,,
20260525-194659-sentence-script-multiple-branching-neuro-3d284c,0.0167,0.0167,1,branch,neuron_4_branch_4,branch,1,True,construct,construct,0,0.14620425361994355,6,27,5,0,0,0.2151304865368485,0.3912206560515446,0.0,0.0,4,N5,,,,,,,,,,,,,,4,dendrite,True,0.15408611544247602,1.0534764311341307,0.016666666666666666,0.22641965095303662,-1.7560541369131717,-0.4205271772909461,-2.660399503706807,,,,,,,,,,,,,,,,,
20260525-194659-sentence-script-multiple-branching-neuro-3d284c,0.0167,0.0167,1,neuron,neuron_5,neuron,1,True,construct,construct,0,0.14620425361994355,6,27,5,0,0,0.2151304865368485,0.3912206560515446,0.0,0.0,5,N6,,,False,1.7954624650899411,-0.7023897056821327,-2.5592274566261772,-0.1045639184485855,0.0,-0.07346465751065323,0.12935365955145733,0.5940094875036789,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260525-194659-sentence-script-multiple-branching-neuro-3d284c,0.0167,0.0167,1,branch,neuron_5_branch_0,branch,1,True,construct,construct,0,0.14620425361994355,6,27,5,0,0,0.2151304865368485,0.3912206560515446,0.0,0.0,5,N6,,,,,,,,,,,,,,0,dendrite,True,0.11520784863074135,0.8821458445127338,0.016666666666666666,0.1776075281089976,1.8541453854360066,-0.7688668663137811,-2.6327798213749407,,,,,,,,,,,,,,,,,
20260525-194659-sentence-script-multiple-branching-neuro-3d284c,0.0167,0.0167,1,branch,neuron_5_branch_1,branch,1,True,construct,construct,0,0.14620425361994355,6,27,5,0,0,0.2151304865368485,0.3912206560515446,0.0,0.0,5,N6,,,,,,,,,,,,,,1,dendrite,True,0.128880439959991,0.9460941170278334,0.016666666666666666,0.10371713615757366,1.892172773637817,-0.617209129213822,-2.5604738182838656,,,,,,,,,,,,,,,,,
20260525-194659-sentence-script-multiple-branching-neuro-3d284c,0.0167,0.0167,1,branch,neuron_5_branch_2,branch,1,True,construct,construct,0,0.14620425361994355,6,27,5,0,0,0.2151304865368485,0.3912206560515446,0.0,0.0,5,N6,,,,,,,,,,,,,,2,dendrite,True,0.16235513522839395,1.0881745413422796,0.016666666666666666,0.833734196370348,2.035275690656371,-0.5506463884585769,-2.598554608965795,,,,,,,,,,,,,,,,,
20260525-194659-sentence-script-multiple-branching-neuro-3d284c,0.0167,0.0167,1,branch,neuron_5_branch_3,branch,1,True,construct,construct,0,0.14620425361994355,6,27,5,0,0,0.2151304865368485,0.3912206560515446,0.0,0.0,5,N6,,,,,,,,,,,,,,3,dendrite,True,0.13639789213226827,1.2969109393711375,0.016666666666666666,0.17075865490989667,1.7718346741903974,-0.8322625990998507,-2.524888789927492,,,,,,,,,,,,,,,,,
20260525-194659-sentence-script-multiple-branching-neuro-3d284c,0.0167,0.0167,1,synapse,synapse_0,synapse,1,True,construct,construct,0,0.14620425361994355,6,27,5,0,0,0.2151304865368485,0.3912206560515446,0.0,0.0,,,N3,N4,,-2.468677695718688,0.3600518903976898,1.220698215477073,,,,,,,,,,,,,,,,,,0,True,0.7930730285214886,0.016666666666666666,2.7479601156643767,False,,,,,,,,,,,
20260525-194659-sentence-script-multiple-branching-neuro-3d284c,0.0167,0.0167,1,synapse,synapse_1,synapse,1,True,construct,construct,0,0.14620425361994355,6,27,5,0,0,0.2151304865368485,0.3912206560515446,0.0,0.0,,,N3,N4,,-2.4819248502671294,0.3301752407787363,1.2003612787561566,,,,,,,,,,,,,,,,,,1,True,0.8639755296305622,0.016666666666666666,2.804512507314673,False,,,,,,,,,,,
20260525-194659-sentence-script-multiple-branching-neuro-3d284c,0.0167,0.0167,1,synapse,synapse_2,synapse,1,True,construct,construct,0,0.14620425361994355,6,27,5,0,0,0.2151304865368485,0.3912206560515446,0.0,0.0,,,N3,N4,,-2.505413496241811,0.2607877331882776,1.21058332916234,,,,,,,,,,,,,,,,,,2,True,0.5134953568642475,0.016666666666666666,2.836830915062142,False,,,,,,,,,,,
20260525-194659-sentence-script-multiple-branching-neuro-3d284c,0.0167,0.0167,1,synapse,synapse_3,synapse,1,True,construct,construct,0,0.14620425361994355,6,27,5,0,0,0.2151304865368485,0.3912206560515446,0.0,0.0,,,N1,N6,,2.651373547172794,-0.40493880724117687,-1.3263614099881966,,,,,,,,,,,,,,,,,,3,True,0.3593709245511501,0.016666666666666666,2.842029418252536,False,,,,,,,,,,,
