run_id,elapsed_seconds,step_index,round_index,ai_enabled,ai_mode,ai_previous_mode,ai_mode_timer,ai_mode_duration,ai_stagnant_timer,ai_completion_timer,active_count,attached_count,detached_count,fused_count,orbiting_count,fusion_count,fusion_effect_count,particle_count,avg_track_position_s,avg_radius_from_centrosome,mean_speed,max_speed,near_membrane_count,inner_count,outer_count,clustered_score,motion_score,total_detach_events,total_track_switch_events,total_collision_events,representative_vesicle_id,representative_state,representative_track,representative_s,representative_radius_from_centrosome,representative_x,representative_y,representative_z,representative_intent
20260526-194049-sentence-script-long-microtubule-tracks-723305,54.8,3288,3,1,CURIOUS_SWITCH,PAINT_MEMBRANE,7.45,9.8633,0.0167,0.0,1,1,0,21,0,9,9,5,0.922,0.95731,0.16408,0.16408,0,1,0,0.0,0.00273,36,53,20,19,attached,18,0.922,0.95731,0.81123,-0.24504,-0.44532,switched
20260526-194049-sentence-script-long-microtubule-tracks-723305,54.9,3294,3,1,CURIOUS_SWITCH,PAINT_MEMBRANE,7.55,9.8633,0.0,0.0,1,1,0,21,0,9,9,5,0.4,0.476,91.79494,91.79494,0,1,0,0.0,1.52992,36,54,20,19,attached,22,0.4,0.476,-0.41592,-0.23033,-0.02317,switched
20260526-194049-sentence-script-long-microtubule-tracks-723305,55.0,3300,3,1,CURIOUS_SWITCH,PAINT_MEMBRANE,7.65,9.8633,0.0667,0.0,1,1,0,21,0,9,9,6,0.661,0.70912,15.66124,15.66124,0,1,0,0.0,0.26102,36,54,20,19,attached,22,0.661,0.70912,-0.60653,-0.3507,0.10945,switched
20260526-194049-sentence-script-long-microtubule-tracks-723305,55.1,3306,3,1,CURIOUS_SWITCH,PAINT_MEMBRANE,7.75,9.8633,0.0667,0.0,1,1,0,21,0,9,9,5,0.661,0.70912,0.2033,0.2033,0,1,0,0.0,0.00339,36,54,20,19,attached,22,0.661,0.70912,-0.61532,-0.333,0.11556,switched
20260526-194049-sentence-script-long-microtubule-tracks-723305,55.2,3312,3,1,CURIOUS_SWITCH,PAINT_MEMBRANE,7.85,9.8633,0.0333,0.0,1,1,0,21,0,9,9,7,0.4,0.47611,0.10661,0.10661,0,1,0,0.0,0.00178,36,55,20,19,attached,5,0.4,0.47611,0.37653,0.28415,0.06456,switched
20260526-194049-sentence-script-long-microtubule-tracks-723305,55.3,3318,3,1,CURIOUS_SWITCH,PAINT_MEMBRANE,7.95,9.8633,0.0167,0.0,1,1,0,21,0,9,9,7,0.661,0.70917,0.19009,0.19009,0,1,0,0.0,0.00317,36,55,20,19,attached,5,0.661,0.70917,0.55173,0.44307,-0.04689,switched
20260526-194049-sentence-script-long-microtubule-tracks-723305,55.4,3324,3,1,CURIOUS_SWITCH,PAINT_MEMBRANE,8.05,9.8633,0.1167,0.0,1,1,0,21,0,9,9,8,0.4,0.47607,68.49237,68.49237,0,1,0,0.0,1.14154,37,57,20,19,attached,14,0.4,0.47607,-0.44037,-0.0147,0.18028,switched
20260526-194049-sentence-script-long-microtubule-tracks-723305,55.5,3330,3,1,CURIOUS_SWITCH,PAINT_MEMBRANE,8.15,9.8633,0.0667,0.0,1,1,0,21,0,9,9,8,0.4,0.47537,0.19316,0.19316,0,1,0,0.0,0.00322,37,57,20,19,attached,14,0.4,0.47537,-0.44004,0.00173,0.17981,switched
20260526-194049-sentence-script-long-microtubule-tracks-723305,55.6,3336,3,1,CURIOUS_SWITCH,PAINT_MEMBRANE,8.25,9.8633,0.0167,0.0,1,1,0,21,0,9,9,8,0.661,0.7091,0.20582,0.20582,0,1,0,0.0,0.00343,37,57,20,19,attached,14,0.661,0.7091,-0.58965,0.03137,0.39262,switched
20260526-194049-sentence-script-long-microtubule-tracks-723305,55.7,3342,3,1,CURIOUS_SWITCH,PAINT_MEMBRANE,8.35,9.8633,0.0,0.0,1,1,0,21,0,9,9,8,0.4,0.4765,44.76861,44.76861,0,1,0,0.0,0.74614,37,58,20,19,attached,27,0.4,0.4765,-0.32658,-0.32709,0.11578,switched
20260526-194049-sentence-script-long-microtubule-tracks-723305,55.8,3348,3,1,CURIOUS_SWITCH,PAINT_MEMBRANE,8.45,9.8633,0.0667,0.0,1,1,0,21,0,9,9,8,0.4,0.47598,3.48656,3.48656,0,1,0,0.0,0.05811,37,59,20,19,attached,27,0.4,0.47598,-0.30592,-0.35856,0.0664,switched
20260526-194049-sentence-script-long-microtubule-tracks-723305,55.9,3354,3,1,CURIOUS_SWITCH,PAINT_MEMBRANE,8.55,9.8633,0.0,0.0,1,0,1,21,0,9,9,6,0.0,0.66217,0.24612,0.24612,0,1,0,0.0,0.02133,38,59,20,19,detached,27,0.4,0.66217,-0.38932,-0.52398,0.11109,detached
20260526-194049-sentence-script-long-microtubule-tracks-723305,56.0,3360,3,1,CURIOUS_SWITCH,PAINT_MEMBRANE,8.65,9.8633,0.0,0.0,1,1,0,21,0,9,9,6,0.661,0.70978,15.66016,15.66016,0,1,0,0.0,0.261,38,60,20,19,attached,20,0.661,0.70978,-0.18702,-0.28062,-0.62455,switched
20260526-194049-sentence-script-long-microtubule-tracks-723305,56.1,3366,3,1,CURIOUS_SWITCH,PAINT_MEMBRANE,8.75,9.8633,0.0667,0.0,1,1,0,21,0,9,9,4,0.661,0.7093,0.17008,0.17008,0,1,0,0.0,0.00283,38,60,20,19,attached,20,0.661,0.7093,-0.19024,-0.26837,-0.62841,switched
20260526-194049-sentence-script-long-microtubule-tracks-723305,56.2,3372,3,1,CURIOUS_SWITCH,PAINT_MEMBRANE,8.85,9.8633,0.1667,0.0,1,1,0,21,0,9,9,4,0.922,0.95703,15.66141,15.66141,0,1,0,0.0,0.26102,38,60,20,19,attached,20,0.922,0.95703,-0.3498,-0.34896,-0.81962,switched
20260526-194049-sentence-script-long-microtubule-tracks-723305,56.3,3378,3,1,CURIOUS_SWITCH,PAINT_MEMBRANE,8.95,9.8633,0.0667,0.0,1,1,0,21,0,9,9,3,0.922,0.95725,0.1763,0.1763,0,1,0,0.0,0.00294,38,60,20,19,attached,20,0.922,0.95725,-0.35457,-0.33081,-0.82533,switched
20260526-194049-sentence-script-long-microtubule-tracks-723305,56.4,3384,3,1,CURIOUS_SWITCH,PAINT_MEMBRANE,9.05,9.8633,0.1667,0.0,1,0,1,21,0,9,9,4,0.0,0.95971,0.06569,0.06569,0,1,0,0.0,0.00569,39,60,20,19,detached,20,0.922,0.95971,-0.33941,-0.30013,-0.84602,detached
20260526-194049-sentence-script-long-microtubule-tracks-723305,56.5,3390,3,1,CURIOUS_SWITCH,PAINT_MEMBRANE,9.15,9.8633,0.2667,0.0,1,0,1,21,0,9,9,3,0.0,0.96177,0.06213,0.06213,0,1,0,0.0,0.00538,39,60,20,19,detached,20,0.922,0.96177,-0.32508,-0.27449,-0.86255,detached
20260526-194049-sentence-script-long-microtubule-tracks-723305,56.6,3396,3,1,CURIOUS_SWITCH,PAINT_MEMBRANE,9.25,9.8633,0.3667,0.0,1,0,1,21,0,9,9,3,0.0,0.9619,0.07192,0.07192,0,1,0,0.0,0.00623,39,60,20,19,detached,20,0.922,0.9619,-0.31233,-0.24345,-0.87661,detached
20260526-194049-sentence-script-long-microtubule-tracks-723305,56.7,3402,3,1,CURIOUS_SWITCH,PAINT_MEMBRANE,9.35,9.8633,0.4667,0.0,1,0,1,21,0,9,9,4,0.0,0.96732,0.08142,0.08142,0,1,0,0.0,0.00706,39,60,20,19,detached,20,0.922,0.96732,-0.29916,-0.20873,-0.8959,detached
20260526-194049-sentence-script-long-microtubule-tracks-723305,56.8,3408,3,1,CURIOUS_SWITCH,PAINT_MEMBRANE,9.45,9.8633,0.5667,0.0,1,1,0,21,0,9,9,4,0.94986,0.97368,0.0,0.0,0,1,0,0.0,0.0073,39,60,20,19,attached,15,0.94986,0.97368,-0.27842,-0.17668,-0.91615,attached
20260526-194049-sentence-script-long-microtubule-tracks-723305,56.9,3414,3,1,CURIOUS_SWITCH,PAINT_MEMBRANE,9.55,9.8633,0.0333,0.0,1,1,0,21,0,9,9,4,0.4,0.47522,59.45428,59.45428,0,1,0,0.0,0.9909,39,61,20,19,attached,25,0.4,0.47522,-0.18353,-0.29096,-0.32786,switched
20260526-194049-sentence-script-long-microtubule-tracks-723305,57.0,3420,3,1,CURIOUS_SWITCH,PAINT_MEMBRANE,9.65,9.8633,0.0,0.0,1,1,0,21,0,9,9,4,0.4,0.47623,0.08658,0.08658,0,1,0,0.0,0.00144,39,64,20,19,attached,13,0.4,0.47623,0.44052,0.07234,0.16585,switched
20260526-194049-sentence-script-long-microtubule-tracks-723305,57.1,3426,3,1,CURIOUS_SWITCH,PAINT_MEMBRANE,9.75,9.8633,0.0333,0.0,1,1,0,21,0,9,9,3,0.661,0.70924,0.17943,0.17943,0,1,0,0.0,0.00299,39,64,20,19,attached,13,0.661,0.70924,0.69553,0.08494,0.10978,switched
20260526-194049-sentence-script-long-microtubule-tracks-723305,57.2,3432,3,1,CURIOUS_SWITCH,PAINT_MEMBRANE,9.85,9.8633,0.0333,0.0,1,1,0,21,0,9,9,3,0.922,0.95704,0.2096,0.2096,0,1,0,0.0,0.00349,39,64,20,19,attached,13,0.922,0.95704,0.95112,0.09175,0.05359,switched
20260526-194049-sentence-script-long-microtubule-tracks-723305,57.3,3438,3,1,ORBIT_DANCE,CURIOUS_SWITCH,0.0833,9.6331,0.0,0.0,1,0,1,21,1,9,9,2,0.0,1.03765,0.86006,0.86006,0,1,0,0.0,0.07454,39,64,20,19,detached,13,0.922,1.03765,0.87303,0.19537,0.52571,orbit
20260526-194049-sentence-script-long-microtubule-tracks-723305,57.4,3444,3,1,ORBIT_DANCE,CURIOUS_SWITCH,0.1833,9.6331,0.0,0.0,1,0,1,21,1,9,9,2,0.0,1.10075,0.93582,0.93582,0,1,0,0.0,0.0811,39,64,20,19,detached,13,0.922,1.10075,0.57944,0.29891,0.88687,orbit
20260526-194049-sentence-script-long-microtubule-tracks-723305,57.5,3450,3,1,ORBIT_DANCE,CURIOUS_SWITCH,0.2833,9.6331,0.0,0.0,1,0,1,21,1,9,9,1,0.0,1.26663,0.84959,0.84959,0,1,0,0.0,0.07363,39,64,20,19,detached,13,0.922,1.26663,0.23882,0.38279,1.18355,orbit
20260526-194049-sentence-script-long-microtubule-tracks-723305,57.6,3456,3,1,ORBIT_DANCE,CURIOUS_SWITCH,0.3833,9.6331,0.05,0.0,1,0,1,21,1,9,9,0,0.0,1.45355,0.75519,0.75519,0,1,0,0.0,0.06545,39,64,20,19,detached,13,0.922,1.45355,-0.12067,0.44521,1.37842,orbit
20260526-194049-sentence-script-long-microtubule-tracks-723305,57.7,3462,3,1,ORBIT_DANCE,CURIOUS_SWITCH,0.4833,9.6331,0.0,0.0,1,0,1,21,1,9,9,0,0.0,1.49393,0.80012,0.80012,0,1,0,0.0,0.06934,39,64,20,19,detached,13,0.922,1.49393,-0.55378,0.46434,1.3075,orbit
20260526-194049-sentence-script-long-microtubule-tracks-723305,57.8,3468,3,1,ORBIT_DANCE,CURIOUS_SWITCH,0.5833,9.6331,0.0,0.0,1,0,1,21,1,9,9,0,0.0,1.52105,1.06031,1.06031,0,1,0,0.0,0.09189,39,64,20,19,detached,13,0.922,1.52105,-0.97911,0.45098,1.07311,orbit
20260526-194049-sentence-script-long-microtubule-tracks-723305,57.9,3474,3,1,ORBIT_DANCE,CURIOUS_SWITCH,0.6833,9.6331,0.0,0.0,1,0,1,21,1,9,9,0,0.0,1.55611,1.32179,1.32179,0,1,0,0.0,0.11456,39,64,20,19,detached,13,0.922,1.55611,-1.37018,0.38626,0.6284,orbit
20260526-194049-sentence-script-long-microtubule-tracks-723305,58.0,3480,3,1,ORBIT_DANCE,CURIOUS_SWITCH,0.7833,9.6331,0.0,0.0,1,0,1,21,1,9,9,0,0.0,1.71377,1.1534,1.1534,0,1,0,0.0,0.09996,39,64,20,19,detached,13,0.922,1.71377,-1.68603,0.29472,0.0863,orbit
20260526-194049-sentence-script-long-microtubule-tracks-723305,58.1,3486,3,1,ORBIT_DANCE,CURIOUS_SWITCH,0.8833,9.6331,0.0,0.0,1,0,1,21,1,9,9,0,0.0,1.94361,1.00595,1.00595,0,1,0,0.0,0.08718,39,64,20,19,detached,13,0.922,1.94361,-1.88724,0.19969,-0.4196,orbit
20260526-194049-sentence-script-long-microtubule-tracks-723305,58.2,3492,3,1,ORBIT_DANCE,CURIOUS_SWITCH,0.9833,9.6331,0.0,0.0,1,0,1,21,1,9,9,0,0.0,2.16616,0.87325,0.87325,0,1,0,0.0,0.07568,39,64,20,19,detached,13,0.922,2.16616,-1.97443,0.11022,-0.88416,orbit
20260526-194049-sentence-script-long-microtubule-tracks-723305,58.3,3498,3,1,ORBIT_DANCE,CURIOUS_SWITCH,1.0833,9.6331,0.0167,0.0,1,0,1,21,1,9,9,0,0.0,2.35645,0.79109,0.79109,0,1,0,0.0,0.06856,39,64,20,19,detached,13,0.922,2.35645,-1.96397,0.02241,-1.302,orbit
20260526-194049-sentence-script-long-microtubule-tracks-723305,58.4,3504,3,1,ORBIT_DANCE,CURIOUS_SWITCH,1.1833,9.6331,0.1167,0.0,1,0,1,21,1,9,9,0,0.0,2.48438,1.23139,1.23139,0,1,0,0.0,0.10672,39,64,20,19,detached,13,0.922,2.48438,-1.81872,-0.07244,-1.6909,orbit
20260526-194049-sentence-script-long-microtubule-tracks-723305,58.5,3510,3,1,ORBIT_DANCE,CURIOUS_SWITCH,1.2833,9.6331,0.0,0.0,1,0,1,21,1,9,9,0,0.0,2.54653,1.08512,1.08512,0,1,0,0.0,0.09404,39,64,20,19,detached,13,0.922,2.54653,-1.41432,-0.19941,-2.10825,orbit
20260526-194049-sentence-script-long-microtubule-tracks-723305,58.6,3516,3,1,ORBIT_DANCE,CURIOUS_SWITCH,1.3833,9.6331,0.0,0.0,1,0,1,21,1,9,9,0,0.0,2.58964,1.2046,1.2046,0,1,0,0.0,0.1044,39,64,20,19,detached,13,0.922,2.58964,-0.84592,-0.31993,-2.42658,orbit
20260526-194049-sentence-script-long-microtubule-tracks-723305,58.7,3522,3,1,ORBIT_DANCE,CURIOUS_SWITCH,1.4833,9.6331,0.0,0.0,1,0,1,21,1,9,9,0,0.0,2.6799,0.97401,0.97401,0,1,0,0.0,0.08441,39,64,20,19,detached,13,0.922,2.6799,-0.32141,-0.41174,-2.6285,orbit
20260526-194049-sentence-script-long-microtubule-tracks-723305,58.8,3528,3,1,ORBIT_DANCE,CURIOUS_SWITCH,1.5833,9.6331,0.0,0.0,1,0,1,21,1,9,9,0,0.0,2.69363,0.89768,0.89768,0,1,0,0.0,0.0778,39,64,20,19,detached,13,0.922,2.69363,0.1583,-0.4581,-2.64966,orbit
20260526-194049-sentence-script-long-microtubule-tracks-723305,58.9,3534,3,1,ORBIT_DANCE,CURIOUS_SWITCH,1.6833,9.6331,0.0,0.0,1,0,1,21,1,9,9,0,0.0,2.73414,0.84541,0.84541,0,0,0,0.0,0.07327,39,64,20,19,detached,13,0.922,2.73414,0.60795,-0.4921,-2.61988,orbit
20260526-194049-sentence-script-long-microtubule-tracks-723305,59.0,3540,3,1,ORBIT_DANCE,CURIOUS_SWITCH,1.7833,9.6331,0.0,0.0,1,0,1,21,1,9,9,0,0.0,2.78272,0.80212,0.80212,0,0,0,0.0,0.06952,39,64,20,19,detached,13,0.922,2.78272,1.02597,-0.50894,-2.53612,orbit
20260526-194049-sentence-script-long-microtubule-tracks-723305,59.1,3546,3,1,ORBIT_DANCE,CURIOUS_SWITCH,1.8833,9.6331,0.0,0.0,1,0,1,21,1,9,9,0,0.0,2.82247,1.29615,1.29615,0,0,0,0.0,0.11233,39,64,20,19,detached,13,0.922,2.82247,1.53002,-0.50309,-2.31782,orbit
20260526-194049-sentence-script-long-microtubule-tracks-723305,59.2,3552,3,1,ORBIT_DANCE,CURIOUS_SWITCH,1.9833,9.6331,0.0,0.0,1,0,1,21,1,9,9,0,0.0,2.91411,1.12135,1.12135,0,0,0,0.0,0.09718,39,64,20,19,detached,13,0.922,2.91411,2.06169,-0.48488,-2.0016,orbit
20260526-194049-sentence-script-long-microtubule-tracks-723305,59.3,3558,3,1,ORBIT_DANCE,CURIOUS_SWITCH,2.0833,9.6331,0.0,0.0,1,0,1,21,1,9,9,0,0.0,3.03448,0.97708,0.97708,0,0,0,0.0,0.08468,39,64,20,19,detached,13,0.922,3.03448,2.48875,-0.45494,-1.67547,orbit
20260526-194049-sentence-script-long-microtubule-tracks-723305,59.4,3564,3,1,ORBIT_DANCE,CURIOUS_SWITCH,2.1833,9.6331,0.0,0.0,1,0,1,21,1,9,9,0,0.0,3.13211,1.04232,1.04232,0,0,0,0.0,0.09033,39,64,20,19,detached,13,0.922,3.13211,2.81576,-0.41099,-1.3087,orbit
20260526-194049-sentence-script-long-microtubule-tracks-723305,59.5,3570,3,1,ORBIT_DANCE,CURIOUS_SWITCH,2.2833,9.6331,0.0,0.0,1,0,1,21,1,9,9,0,0.0,3.15362,0.9514,0.9514,0,0,0,0.0,0.08245,39,64,20,19,detached,13,0.922,3.15362,3.02026,-0.32972,-0.84538,orbit
20260526-194049-sentence-script-long-microtubule-tracks-723305,59.6,3576,3,1,ORBIT_DANCE,CURIOUS_SWITCH,2.3833,9.6331,0.0,0.0,1,0,1,21,1,9,9,0,0.0,3.19028,0.88372,0.88372,0,0,0,0.0,0.07659,39,64,20,19,detached,13,0.922,3.19028,3.15513,-0.25015,-0.40057,orbit
20260526-194049-sentence-script-long-microtubule-tracks-723305,59.7,3582,3,1,ORBIT_DANCE,CURIOUS_SWITCH,2.4833,9.6331,0.0,0.0,1,0,1,21,1,9,9,0,0.0,3.20083,1.30099,1.30099,0,0,0,0.0,0.11275,39,64,20,19,detached,13,0.922,3.20083,3.19627,-0.15568,0.06984,orbit
20260526-194049-sentence-script-long-microtubule-tracks-723305,59.8,3588,3,1,ORBIT_DANCE,CURIOUS_SWITCH,2.5833,9.6331,0.0,0.0,1,0,1,21,1,9,9,0,0.0,3.23036,1.14837,1.14837,0,0,0,0.0,0.09953,39,64,20,19,detached,13,0.922,3.23036,3.15697,-0.02497,0.68423,orbit
20260526-194049-sentence-script-long-microtubule-tracks-723305,59.9,3594,3,1,ORBIT_DANCE,CURIOUS_SWITCH,2.6833,9.6331,0.0,0.0,1,0,1,21,1,9,9,0,0.0,3.2546,1.06954,1.06954,0,0,0,0.0,0.09269,39,64,20,19,detached,13,0.922,3.2546,3.01124,0.10515,1.23038,orbit
20260526-194049-sentence-script-long-microtubule-tracks-723305,60.0,3600,3,1,ORBIT_DANCE,CURIOUS_SWITCH,2.7833,9.6331,0.0,0.0,1,0,1,21,1,9,9,0,0.0,3.29655,1.36214,1.36214,0,0,0,0.0,0.11805,39,64,20,19,detached,13,0.922,3.29655,2.79797,0.22936,1.728,orbit
