run_id,frame,elapsed_seconds,sim_time,round_number,ai_enabled,ai_mode,paused,director_x,director_y,director_z,active_channels,molecules_free_inside,molecules_free_outside,molecules_attached,vesicles_alive,first_vesicle_state,first_vesicle_x,first_vesicle_y,first_vesicle_z,first_molecule_kind,first_molecule_inside,first_molecule_state,first_molecule_x,first_molecule_y,first_molecule_z,first_molecule_vx,first_molecule_vy,first_molecule_vz,passes,bounces,collisions,buds,fusions,transfers,marks,spills,detaches,resets,nucleus_absorbed,golgi_absorbed,lysosome_absorbed,er_absorbed
20260526-040130-sentence-script-a-transparent-spherical-2682c1,781,12.7618,17.182,1,1,constructive_delivery,0,-0.9704,-0.0543,0.7629,2,37,19,2,1,budding,-4.7903,-0.6115,1.5288,waste,1,free,0.1032,0.0489,-2.8351,-0.9653,0.8332,0.1635,1,88,58,6,5,11,571,0,0,1,2,6,0,3
20260526-040130-sentence-script-a-transparent-spherical-2682c1,793,12.9639,17.446,1,1,constructive_delivery,0,-0.923,0.0643,0.7005,3,37,19,2,1,budding,-4.6605,-0.595,1.4874,waste,1,free,-0.1548,0.2567,-2.7941,-1.0083,0.7742,0.1504,1,89,58,6,5,11,571,0,0,1,2,6,0,3
20260526-040130-sentence-script-a-transparent-spherical-2682c1,805,13.1656,17.71,1,1,constructive_delivery,0,-0.9705,0.2324,0.7344,4,37,19,2,1,budding,-4.5307,-0.5784,1.446,waste,1,free,-0.4146,0.462,-2.7501,-0.9665,0.7817,0.1873,1,92,58,6,5,11,571,0,0,1,2,6,0,3
20260526-040130-sentence-script-a-transparent-spherical-2682c1,817,13.368,17.974,1,1,constructive_delivery,0,-1.0403,0.4034,0.7302,4,37,19,2,1,travel,-3.4246,-0.4825,1.1363,waste,1,free,-0.672,0.6693,-2.6909,-0.9823,0.7844,0.2324,1,93,58,6,5,11,571,0,0,1,2,6,0,3
20260526-040130-sentence-script-a-transparent-spherical-2682c1,829,13.5701,18.238,1,1,constructive_delivery,0,-1.1606,0.4361,0.7533,3,37,19,2,1,travel,-2.235,-0.2978,0.8647,waste,1,free,-0.9271,0.8843,-2.6255,-0.9398,0.8281,0.2511,1,94,58,6,5,11,571,0,0,1,2,6,0,3
20260526-040130-sentence-script-a-transparent-spherical-2682c1,841,13.7734,18.502,1,1,constructive_delivery,0,-1.0374,0.5307,0.7375,3,37,19,2,1,travel,-1.1317,-0.0299,0.6836,waste,1,free,-1.1756,1.1028,-2.5489,-0.9262,0.8364,0.3032,1,97,58,6,5,11,571,0,0,1,2,6,0,3
20260526-040130-sentence-script-a-transparent-spherical-2682c1,853,13.9743,18.766,1,1,constructive_delivery,0,-0.8499,0.6287,0.7145,3,37,19,2,1,travel,-0.1004,0.3295,0.5943,waste,1,free,-1.4098,1.3225,-2.4628,-0.8646,0.8347,0.3095,1,100,58,6,5,11,571,0,0,1,2,6,0,3
20260526-040130-sentence-script-a-transparent-spherical-2682c1,865,14.1743,19.03,1,1,constructive_delivery,0,-0.4654,0.6465,0.7007,4,37,19,2,1,travel,0.789,0.7508,0.5989,waste,1,free,-1.634,1.5343,-2.3826,-0.8589,0.7977,0.2912,1,101,58,6,5,11,571,0,0,1,2,6,0,3
20260526-040130-sentence-script-a-transparent-spherical-2682c1,877,14.3753,19.294,1,1,constructive_delivery,0,-0.4889,0.7852,0.601,4,35,19,4,2,travel,1.6407,1.2876,0.701,waste,1,free,-1.8632,1.7381,-2.3089,-0.89,0.7754,0.2794,1,102,58,7,5,11,571,0,0,1,2,6,0,3
20260526-040130-sentence-script-a-transparent-spherical-2682c1,889,14.5757,19.558,1,1,constructive_delivery,0,-0.5821,0.964,0.4685,4,35,19,4,2,fusing,1.7242,1.349,0.7174,waste,1,free,-2.0984,1.9418,-2.2315,-0.9012,0.7696,0.3178,1,103,58,7,5,11,571,0,0,1,2,6,0,3
20260526-040130-sentence-script-a-transparent-spherical-2682c1,901,14.7752,19.822,1,1,constructive_delivery,0,-0.7269,1.0777,0.3345,2,35,19,4,2,fusing,1.7242,1.349,0.7174,waste,1,free,-2.3302,2.1419,-2.1498,-0.8664,0.7454,0.3075,1,106,58,7,5,11,571,0,0,1,2,6,0,3
20260526-040130-sentence-script-a-transparent-spherical-2682c1,913,14.9766,20.086,1,1,constructive_delivery,0,-0.7178,1.1199,0.3838,2,37,19,2,1,budding,4.8437,0.3875,0.5812,waste,1,free,-2.558,2.3417,-2.0749,-0.8803,0.7674,0.2726,1,108,61,7,6,13,573,0,0,1,2,8,0,3
20260526-040130-sentence-script-a-transparent-spherical-2682c1,925,15.1781,20.35,1,1,constructive_delivery,0,-0.6693,1.3826,0.3228,2,37,19,2,1,travel,4.5712,0.3571,0.5574,waste,1,free,-2.7953,2.551,-2.0026,-0.8903,0.8042,0.2927,1,108,73,7,6,13,575,0,0,1,2,8,0,3
20260526-040130-sentence-script-a-transparent-spherical-2682c1,937,15.3799,20.614,1,1,constructive_delivery,0,-0.5256,1.7565,0.2391,2,37,19,2,1,travel,2.7139,0.0893,0.4492,waste,1,free,-3.0235,2.7606,-1.9253,-0.8499,0.7887,0.3,1,109,88,7,6,13,581,0,0,1,2,8,0,3
20260526-040130-sentence-script-a-transparent-spherical-2682c1,949,15.582,20.878,1,1,constructive_delivery,0,-0.3819,2.1304,0.1554,2,37,19,2,1,travel,1.2188,-0.1467,0.3679,waste,1,free,-3.2447,2.9776,-1.8494,-0.8578,0.837,0.3162,1,109,100,7,6,13,593,0,0,1,2,8,0,3
20260526-040130-sentence-script-a-transparent-spherical-2682c1,961,15.7874,21.142,1,1,constructive_delivery,0,-0.2383,2.5043,0.0718,2,37,19,2,1,travel,-0.0256,-0.3684,0.3075,waste,1,free,-3.4762,3.2044,-1.7563,-0.8646,0.8527,0.3514,1,111,119,7,6,13,597,0,0,1,2,8,0,3
20260526-040130-sentence-script-a-transparent-spherical-2682c1,973,15.9889,21.406,1,1,constructive_delivery,0,-0.0858,2.8432,0.0212,2,37,19,2,1,travel,-0.9529,-0.5648,0.2714,waste,1,free,-3.7028,3.4317,-1.6668,-0.8326,0.8742,0.3227,1,113,139,7,6,13,603,0,0,1,2,8,0,3
20260526-040130-sentence-script-a-transparent-spherical-2682c1,985,16.1915,21.67,1,1,constructive_delivery,0,0.145,2.8613,0.2714,2,35,19,4,2,travel,-1.5688,-0.7344,0.2587,waste,1,free,-3.9234,3.6609,-1.5772,-0.8196,0.8421,0.34,1,113,155,8,6,13,609,0,0,1,2,8,0,3
20260526-040130-sentence-script-a-transparent-spherical-2682c1,997,16.4289,21.934,1,1,constructive_delivery,0,0.3947,2.8071,0.5909,2,35,19,4,2,fusing,-1.6679,-0.7697,0.2589,waste,1,free,-4.1241,3.8711,-1.4759,0.6217,-0.5,0.8369,1,114,168,8,6,13,613,0,0,1,2,8,0,3
20260526-040130-sentence-script-a-transparent-spherical-2682c1,1009,16.6392,22.198,1,1,constructive_delivery,0,0.6445,2.7528,0.9105,1,35,19,4,2,fusing,-1.6679,-0.7697,0.2589,waste,1,free,-3.9545,3.7402,-1.2524,0.6724,-0.4878,0.844,1,114,180,8,6,13,615,0,0,1,2,8,0,3
20260526-040130-sentence-script-a-transparent-spherical-2682c1,1021,16.8568,22.462,1,1,constructive_delivery,0,0.6831,2.6125,1.1668,1,37,19,2,1,budding,0.7281,4.7568,-0.4854,waste,1,free,-3.7747,3.6178,-1.0331,0.6931,-0.453,0.8289,1,116,196,8,7,15,623,0,0,1,4,8,0,3
20260526-040130-sentence-script-a-transparent-spherical-2682c1,1033,17.0575,22.726,1,1,constructive_delivery,0,0.5956,2.4256,1.3776,2,37,19,2,1,travel,0.5772,4.1041,-0.3911,waste,1,free,-3.5921,3.5032,-0.8163,0.6692,-0.3984,0.8238,1,117,208,8,7,15,627,0,0,1,4,8,0,3
20260526-040130-sentence-script-a-transparent-spherical-2682c1,1045,17.2585,22.99,1,1,constructive_delivery,0,0.6479,2.3077,1.6116,2,37,19,2,1,travel,0.3687,3.0553,-0.2164,waste,1,free,-3.4146,3.4008,-0.598,0.6784,-0.3954,0.832,1,119,222,8,7,15,631,0,0,1,4,8,0,3
20260526-040130-sentence-script-a-transparent-spherical-2682c1,1057,17.4603,23.254,1,1,constructive_delivery,0,0.3698,2.0467,1.7598,1,37,19,2,1,travel,0.2692,2.2462,-0.0561,waste,1,free,-3.232,3.3034,-0.3792,0.6859,-0.3638,0.8497,1,120,226,8,7,15,635,0,0,1,4,8,0,3
20260526-040130-sentence-script-a-transparent-spherical-2682c1,1069,17.6648,23.518,1,1,constructive_delivery,0,0.0916,1.7856,1.9079,1,37,19,2,1,travel,0.2711,1.5701,0.1133,waste,1,free,-3.0509,3.2104,-0.1511,0.6619,-0.3531,0.8738,1,123,232,8,7,15,637,0,0,1,4,8,0,3
20260526-040130-sentence-script-a-transparent-spherical-2682c1,1081,17.8672,23.782,1,1,constructive_delivery,0,-0.1343,1.5532,2.0603,2,37,19,2,1,travel,0.3676,1.151,0.258,waste,1,free,-2.8849,3.12,0.0762,0.6247,-0.3282,0.8818,1,123,243,8,7,15,641,0,0,1,4,8,0,3
20260526-040130-sentence-script-a-transparent-spherical-2682c1,1093,18.0688,24.046,1,1,constructive_delivery,0,-0.2577,1.3808,2.2147,3,34,19,5,2,travel,0.5861,0.884,0.4156,waste,1,free,-2.7245,3.0273,0.3091,0.6024,-0.3785,0.8887,1,123,259,9,7,15,651,0,0,1,4,8,0,3
20260526-040130-sentence-script-a-transparent-spherical-2682c1,1105,18.2708,24.31,1,1,constructive_delivery,0,-0.5415,1.1215,2.3549,3,34,19,5,2,travel,0.8932,0.8296,0.5572,waste,1,free,-2.5604,2.9252,0.5439,0.6175,-0.3761,0.9037,1,124,287,9,7,15,661,0,0,1,4,8,0,3
20260526-040130-sentence-script-a-transparent-spherical-2682c1,1117,18.4735,24.574,1,1,constructive_delivery,0,-0.6713,0.9043,2.4176,4,34,19,5,2,travel,1.2963,0.9622,0.6921,waste,1,free,-2.398,2.8212,0.7787,0.6257,-0.4087,0.9044,1,124,300,9,7,15,669,0,0,1,4,8,0,3
20260526-040130-sentence-script-a-transparent-spherical-2682c1,1129,18.6757,24.838,1,1,constructive_delivery,0,-0.5788,0.7289,2.3205,4,34,19,5,2,fusing,1.6614,1.1827,0.7892,waste,1,free,-2.2351,2.7121,1.017,0.6116,-0.4167,0.9302,1,125,312,9,7,15,673,0,0,1,4,8,0,3
20260526-040130-sentence-script-a-transparent-spherical-2682c1,1141,18.8784,25.102,1,1,constructive_delivery,0,-0.4965,0.5634,2.1131,3,34,19,5,2,fusing,1.6614,1.1827,0.7892,waste,1,free,-2.0798,2.6043,1.2646,0.5724,-0.419,0.9496,1,125,325,9,7,15,681,0,0,1,4,8,0,3
20260526-040130-sentence-script-a-transparent-spherical-2682c1,1153,19.0787,25.366,1,1,curious_sample,0,-0.381,0.6996,2.0026,4,34,19,5,2,fusing,1.6614,1.1827,0.7892,waste,1,free,-1.9301,2.4916,1.5168,0.5429,-0.4032,0.9661,1,125,330,9,7,15,685,0,0,1,4,8,0,3
20260526-040130-sentence-script-a-transparent-spherical-2682c1,1165,19.2762,25.63,1,1,curious_sample,0,-0.2974,1.0304,1.829,4,36,19,3,1,travel,1.0393,0.4428,1.4295,waste,1,free,-1.7847,2.3896,1.7803,0.5662,-0.3854,1.0073,1,127,330,9,8,17,687,0,0,1,4,10,0,3
20260526-040130-sentence-script-a-transparent-spherical-2682c1,1177,19.4738,25.894,1,1,curious_sample,0,-0.1827,1.1152,1.7307,6,36,19,3,1,travel,0.8527,-0.1652,0.7705,waste,1,free,-1.6415,2.2848,2.0504,0.5385,-0.4201,1.047,1,131,341,9,8,17,693,0,0,1,4,10,0,3
20260526-040130-sentence-script-a-transparent-spherical-2682c1,1189,19.6729,26.158,1,1,curious_sample,0,0.0675,1.2079,1.9375,6,34,19,5,2,travel,0.9907,-0.6645,0.2987,waste,1,free,-1.4948,2.1804,2.3204,0.5738,-0.38,1.0051,1,131,346,10,8,17,696,0,0,1,4,10,0,3
20260526-040130-sentence-script-a-transparent-spherical-2682c1,1201,19.8719,26.422,1,1,curious_sample,0,0.3646,1.328,2.1468,4,34,19,5,2,travel,1.4495,-1.0969,-0.0292,waste,1,free,-1.3388,2.0811,2.5779,0.6086,-0.3687,0.9644,1,133,346,10,8,17,696,0,0,1,4,10,0,3
20260526-040130-sentence-script-a-transparent-spherical-2682c1,1213,20.0734,26.686,1,1,curious_sample,0,0.6618,1.448,2.3562,4,34,19,5,2,fusing,1.9673,-1.3551,-0.167,waste,1,free,-1.1737,1.9811,2.8434,0.6115,-0.3819,1.0428,1,134,346,10,8,17,696,0,0,1,4,10,0,3
20260526-040130-sentence-script-a-transparent-spherical-2682c1,1225,20.2738,26.95,1,1,curious_sample,0,0.9589,1.5681,2.5655,3,34,19,5,2,fusing,1.9673,-1.3551,-0.167,waste,1,free,-1.0135,1.8815,3.1218,0.6077,-0.3797,1.0611,1,137,346,10,8,17,696,0,0,1,4,10,0,3
20260526-040130-sentence-script-a-transparent-spherical-2682c1,1237,20.4745,27.214,1,1,curious_sample,0,1.256,1.6882,2.7748,2,34,19,5,2,fusing,1.9673,-1.3551,-0.167,waste,1,free,-0.8546,1.7896,3.4059,0.6028,-0.2986,1.0864,1,137,346,10,8,17,696,0,0,1,4,10,0,3
20260526-040130-sentence-script-a-transparent-spherical-2682c1,1249,20.676,27.478,1,1,curious_sample,0,1.5532,1.8083,2.9842,2,37,19,2,1,travel,1.1462,0.5824,1.5678,waste,1,free,-0.6969,1.7165,3.6919,0.5772,-0.2627,1.0919,1,138,355,10,9,20,699,0,0,1,4,10,3,3
20260526-040130-sentence-script-a-transparent-spherical-2682c1,1261,20.8777,27.742,1,1,curious_sample,0,1.8503,1.9284,3.1935,2,37,19,2,1,travel,0.8702,-0.1344,0.7369,waste,1,free,-0.5427,1.643,3.9802,0.5909,-0.2767,1.0868,1,139,356,10,9,20,701,0,0,1,4,10,3,3
20260526-040130-sentence-script-a-transparent-spherical-2682c1,1273,21.0764,28.006,1,1,curious_sample,0,2.1475,2.0485,3.4028,2,37,19,2,1,travel,1.0075,-0.7957,0.0398,waste,1,free,-0.3883,1.5646,4.2741,0.572,-0.3088,1.1308,1,139,356,10,9,20,701,0,0,1,4,10,3,3
20260526-040130-sentence-script-a-transparent-spherical-2682c1,1285,21.2683,28.27,1,1,curious_sample,0,2.4446,2.1686,3.6122,2,37,19,2,1,travel,1.528,-1.3399,-0.4617,waste,1,free,-0.2392,1.4727,4.5672,0.5702,-0.368,1.1048,1,139,356,10,9,20,701,0,0,1,4,10,3,3
20260526-040130-sentence-script-a-transparent-spherical-2682c1,1297,21.4578,28.534,1,1,curious_sample,0,2.7418,2.2887,3.8215,3,37,19,2,1,fusing,2.0036,-1.6204,-0.6834,waste,1,free,-0.0831,1.3653,4.8584,0.6236,-0.4166,1.1089,1,141,356,10,9,20,701,0,0,1,4,10,3,3
20260526-040130-sentence-script-a-transparent-spherical-2682c1,1309,21.6456,28.798,1,1,curious_sample,0,2.9667,2.4231,3.9472,4,37,19,2,1,fusing,2.0036,-1.6204,-0.6834,waste,1,free,0.0786,1.2513,5.1579,0.5836,-0.4446,1.1796,1,141,356,10,9,20,701,0,0,1,4,10,3,3
20260526-040130-sentence-script-a-transparent-spherical-2682c1,1321,21.8334,29.062,1,1,curious_sample,0,2.8302,2.629,3.6548,4,37,19,2,1,fusing,2.0036,-1.6204,-0.6834,waste,1,free,0.2275,1.1261,5.4694,0.5591,-0.4694,1.1904,1,141,356,10,9,20,701,0,0,1,4,10,3,3
20260526-040130-sentence-script-a-transparent-spherical-2682c1,1333,22.0364,29.326,1,1,curious_sample,0,2.6938,2.835,3.3624,4,39,19,0,0,,,,,waste,1,free,0.3707,0.9956,5.7249,0.3834,-0.8049,-0.9482,1,144,356,10,10,22,703,0,0,1,4,10,5,3
20260526-040130-sentence-script-a-transparent-spherical-2682c1,1345,22.2397,29.59,1,1,curious_sample,0,2.5573,3.0409,3.07,5,39,19,0,0,,,,,waste,1,free,0.4728,0.7813,5.4791,0.3746,-0.8199,-0.925,1,147,356,10,10,22,703,0,0,1,4,10,5,3
20260526-040130-sentence-script-a-transparent-spherical-2682c1,1357,22.4426,29.854,1,1,curious_sample,0,2.4425,3.098,2.8487,5,39,19,0,0,,,,,waste,1,free,0.5727,0.5669,5.2373,0.3754,-0.8123,-0.9306,1,149,356,10,10,22,703,0,0,1,4,10,5,3
20260526-040130-sentence-script-a-transparent-spherical-2682c1,1369,22.6451,30.118,1,1,curious_sample,0,2.2888,2.8021,2.7436,7,36,19,3,1,budding,-1.1619,-5.0173,0.9506,waste,1,free,0.6725,0.3501,4.9917,0.393,-0.8238,-0.928,1,151,356,11,10,22,703,0,0,1,4,10,5,3
20260526-040130-sentence-script-a-transparent-spherical-2682c1,1381,22.8481,30.382,1,1,curious_sample,0,2.1402,2.4567,2.6721,5,36,19,3,1,budding,-1.1314,-4.8857,0.9257,waste,1,free,0.7843,0.1296,4.7458,0.4602,-0.8055,-0.9357,1,152,356,11,10,22,703,0,0,1,4,10,5,3
20260526-040130-sentence-script-a-transparent-spherical-2682c1,1393,23.049,30.646,1,1,curious_sample,0,1.9916,2.1112,2.6007,5,36,19,3,1,budding,-1.101,-4.7542,0.9008,waste,1,free,0.91,-0.0847,4.4946,0.4766,-0.8168,-0.9623,1,152,356,11,10,22,703,0,0,1,4,10,5,3
20260526-040130-sentence-script-a-transparent-spherical-2682c1,1405,23.2504,30.91,1,1,curious_sample,0,1.843,1.7657,2.5292,5,36,19,3,1,budding,-1.0705,-4.6227,0.8759,waste,1,free,1.0427,-0.2951,4.2345,0.5134,-0.7781,-0.9909,1,153,356,11,10,22,703,0,0,1,4,10,5,3
20260526-040130-sentence-script-a-transparent-spherical-2682c1,1417,23.4519,31.174,1,1,curious_sample,0,1.6945,1.4202,2.4578,5,36,19,3,1,travel,-0.9526,-3.8473,0.7575,waste,1,free,1.1812,-0.495,3.9659,0.542,-0.7505,-0.9862,1,154,356,11,10,22,703,0,0,1,4,10,5,3
20260526-040130-sentence-script-a-transparent-spherical-2682c1,1429,23.6531,31.438,1,1,curious_sample,0,1.5459,1.0747,2.3863,5,36,19,3,1,travel,-0.7089,-2.8193,0.5892,waste,1,free,1.323,-0.6961,3.7016,0.5544,-0.7433,-1.0132,1,155,356,11,10,22,703,0,0,1,4,10,5,3
20260526-040130-sentence-script-a-transparent-spherical-2682c1,1441,23.8547,31.702,1,1,curious_sample,0,1.3973,0.7293,2.3149,3,36,19,3,1,travel,-0.4029,-2.096,0.4501,waste,1,free,1.4823,-0.8852,3.4358,0.6382,-0.6972,-1.0186,1,155,356,11,10,22,703,0,0,1,4,10,5,3
20260526-040130-sentence-script-a-transparent-spherical-2682c1,1453,24.0563,31.966,1,1,curious_sample,0,1.2488,0.3838,2.2434,3,36,19,3,1,travel,0.0119,-1.6021,0.3236,waste,1,free,1.6468,-1.0719,3.1597,0.6053,-0.7316,-1.0357,1,160,356,11,10,22,703,0,0,1,4,10,5,3
20260526-040130-sentence-script-a-transparent-spherical-2682c1,1465,24.2579,32.23,1,1,curious_sample,0,1.1002,0.0383,2.172,2,36,19,3,1,travel,0.4505,-1.4174,0.2329,waste,1,free,1.8125,-1.2677,2.8888,0.644,-0.7665,-1.0385,1,162,356,11,10,22,703,0,0,1,4,10,5,3
20260526-040130-sentence-script-a-transparent-spherical-2682c1,1477,24.4619,32.494,1,1,curious_sample,0,0.9516,-0.3072,2.1005,2,36,19,3,1,travel,1.0204,-1.4976,0.1559,waste,1,free,1.9853,-1.4714,2.6155,0.6739,-0.7924,-1.0411,1,162,356,11,10,22,703,0,0,1,4,10,5,3
20260526-040130-sentence-script-a-transparent-spherical-2682c1,1489,24.6663,32.758,1,1,curious_sample,0,0.8031,-0.6527,2.0291,2,36,19,3,1,fusing,1.5184,-1.7652,0.1138,waste,1,free,2.1615,-1.6795,2.3438,0.6844,-0.7585,-1.0259,1,163,356,11,10,22,703,0,0,1,4,10,5,3
20260526-040130-sentence-script-a-transparent-spherical-2682c1,1501,24.8707,33.022,1,1,curious_sample,0,0.6545,-0.9982,1.9576,4,36,19,3,1,fusing,1.5184,-1.7652,0.1138,waste,1,free,2.3476,-1.8674,2.0746,0.6887,-0.6977,-1.026,1,164,356,11,10,22,703,0,0,1,4,10,5,3
20260526-040130-sentence-script-a-transparent-spherical-2682c1,1513,25.0724,33.286,1,1,curious_sample,0,0.5059,-1.3436,1.8862,4,36,19,3,1,fusing,1.5184,-1.7652,0.1138,waste,1,free,2.541,-2.0499,1.8108,0.7363,-0.6702,-0.9846,1,165,356,11,10,22,703,0,0,1,4,10,5,3
20260526-040130-sentence-script-a-transparent-spherical-2682c1,1525,25.2745,33.55,1,1,curious_sample,0,0.3574,-1.6891,1.8147,3,39,19,0,0,,,,,waste,1,free,2.7347,-2.2323,1.5379,0.6818,-0.7063,-1.0812,1,166,356,11,11,25,706,0,0,1,4,10,8,3
20260526-040130-sentence-script-a-transparent-spherical-2682c1,1537,25.4772,33.814,1,1,curious_sample,0,0.2765,-1.7183,1.7721,8,37,19,2,1,budding,5.274,0.4219,0.6329,waste,1,free,2.9177,-2.4216,1.2538,0.6917,-0.751,-1.0871,1,168,356,12,11,25,707,0,0,1,4,10,8,3
20260526-040130-sentence-script-a-transparent-spherical-2682c1,1549,25.6803,34.078,1,1,curious_sample,0,0.6252,-1.5773,1.7009,7,37,19,2,1,budding,5.1381,0.411,0.6166,waste,1,free,3.0984,-2.6224,0.9649,0.6879,-0.7822,-1.1036,1,169,356,12,11,25,707,0,0,1,4,10,8,3
20260526-040130-sentence-script-a-transparent-spherical-2682c1,1561,25.8831,34.342,1,1,curious_sample,0,0.9739,-1.4363,1.6298,5,37,19,2,1,budding,5.0022,0.4002,0.6003,waste,1,free,3.2792,-2.8341,0.6753,0.6839,-0.8091,-1.0775,1,171,356,12,11,25,707,0,0,1,4,10,8,3
20260526-040130-sentence-script-a-transparent-spherical-2682c1,1573,26.082,34.606,1,1,curious_sample,0,1.3226,-1.2953,1.5586,3,37,19,2,1,budding,4.8664,0.3893,0.584,waste,1,free,3.4575,-3.0428,0.3882,0.6708,-0.786,-1.0829,1,171,356,12,11,25,707,0,0,1,4,10,8,3
20260526-040130-sentence-script-a-transparent-spherical-2682c1,1585,26.2746,34.87,1,1,curious_sample,0,1.6713,-1.1543,1.4874,2,37,19,2,1,budding,4.7305,0.3784,0.5677,waste,1,free,3.6295,-3.2512,0.1038,0.6368,-0.8105,-1.0843,1,171,356,12,11,25,707,0,0,1,4,10,8,3
20260526-040130-sentence-script-a-transparent-spherical-2682c1,1597,26.4637,35.134,1,1,curious_sample,0,2.02,-1.0133,1.4162,2,37,19,2,1,travel,3.1579,0.1064,0.4499,waste,1,free,3.8087,-3.4673,-0.1858,0.6644,-0.8255,-1.1013,1,171,356,12,11,25,707,0,0,1,4,10,8,3
20260526-040130-sentence-script-a-transparent-spherical-2682c1,1609,26.6507,35.398,1,1,curious_sample,0,2.3687,-0.8722,1.3451,2,37,19,2,1,travel,1.9376,-0.2429,0.3029,waste,1,free,3.9846,-3.6828,-0.4868,0.6655,-0.8243,-1.1431,1,172,356,12,11,25,707,0,0,1,4,10,8,3
20260526-040130-sentence-script-a-transparent-spherical-2682c1,1621,26.841,35.662,2,1,careful_import,0,-1.1127,-4.9659,0.9108,1,38,20,0,0,,,,,nutrient,1,free,-4.4408,0.9916,-0.76,0.5004,0.104,-0.0559,1,173,356,12,11,25,707,0,0,2,0,0,0,0
20260526-040130-sentence-script-a-transparent-spherical-2682c1,1633,27.0419,35.926,2,1,careful_import,0,-0.8672,-4.8705,0.712,1,38,20,0,0,,,,,nutrient,1,free,-4.3129,1.0232,-0.7773,0.5193,0.1269,-0.0836,1,173,356,12,11,25,707,0,0,2,0,0,0,0
20260526-040130-sentence-script-a-transparent-spherical-2682c1,1645,27.242,36.19,2,1,careful_import,0,-0.6216,-4.7752,0.5133,1,38,20,0,0,,,,,nutrient,1,free,-4.1803,1.0527,-0.8029,0.4866,0.1233,-0.1127,1,173,356,12,11,25,707,0,0,2,0,0,0,0
20260526-040130-sentence-script-a-transparent-spherical-2682c1,1657,27.4427,36.454,2,1,careful_import,0,-0.376,-4.6798,0.3145,1,36,20,2,1,budding,3.3692,-2.9888,-2.7171,nutrient,1,free,-4.0567,1.0849,-0.8291,0.4526,0.1291,-0.1156,1,174,356,13,11,25,707,0,0,2,0,0,0,0
20260526-040130-sentence-script-a-transparent-spherical-2682c1,1669,27.6444,36.718,2,1,careful_import,0,-0.1304,-4.5845,0.1158,1,36,20,2,1,budding,3.2812,-2.9108,-2.6462,nutrient,1,free,-3.9379,1.113,-0.8594,0.461,0.0987,-0.1006,1,175,356,13,11,25,707,0,0,2,0,0,0,0
20260526-040130-sentence-script-a-transparent-spherical-2682c1,1681,27.8466,36.982,2,1,careful_import,0,0.1151,-4.4892,-0.083,1,36,20,2,1,budding,3.1933,-2.8328,-2.5753,nutrient,1,free,-3.8146,1.1401,-0.8856,0.4709,0.1184,-0.0945,1,178,356,13,11,25,707,0,0,2,0,0,0,0
20260526-040130-sentence-script-a-transparent-spherical-2682c1,1693,28.0453,37.246,2,1,careful_import,0,0.3607,-4.3938,-0.2817,1,36,20,2,1,budding,3.1054,-2.7548,-2.5043,nutrient,1,free,-3.6908,1.1687,-0.9103,0.4666,0.1093,-0.0896,1,180,356,13,11,25,707,0,0,2,0,0,0,0
20260526-040130-sentence-script-a-transparent-spherical-2682c1,1705,28.237,37.51,2,1,careful_import,0,0.6063,-4.2985,-0.4805,1,36,20,2,1,travel,2.6239,-2.4294,-2.1355,nutrient,1,free,-3.5712,1.1965,-0.9366,0.4278,0.1196,-0.1069,1,186,356,13,11,25,707,0,0,2,0,0,0,0
20260526-040130-sentence-script-a-transparent-spherical-2682c1,1717,28.4259,37.774,2,1,careful_import,0,0.8519,-4.2031,-0.6792,1,36,20,2,1,travel,1.7424,-1.8723,-1.4319,nutrient,1,free,-3.4686,1.2268,-0.9717,0.3854,0.0963,-0.1362,1,188,356,13,11,25,707,0,0,2,0,0,0,0
20260526-040130-sentence-script-a-transparent-spherical-2682c1,1729,28.6142,38.038,2,1,careful_import,0,0.9136,-4.0189,-0.8405,1,36,20,2,1,travel,1.1542,-1.5262,-0.911,nutrient,1,free,-3.368,1.2494,-1.0117,0.376,0.0995,-0.1471,1,190,356,13,11,25,707,0,0,2,0,0,0,0
20260526-040130-sentence-script-a-transparent-spherical-2682c1,1741,28.8041,38.302,2,1,careful_import,0,0.977,-3.8418,-0.9977,1,36,20,2,1,travel,0.7778,-1.3462,-0.4941,nutrient,1,free,-3.2718,1.2714,-1.0483,0.362,0.0586,-0.1172,1,191,356,13,11,25,707,0,0,2,0,0,0,0
20260526-040130-sentence-script-a-transparent-spherical-2682c1,1753,29.0051,38.566,2,1,careful_import,0,1.0421,-3.6728,-1.1502,1,36,20,2,1,travel,0.6846,-1.3598,-0.2738,nutrient,1,free,-3.1779,1.2943,-1.0828,0.3358,0.1008,-0.1564,1,191,356,13,11,25,707,0,0,2,0,0,0,0
20260526-040130-sentence-script-a-transparent-spherical-2682c1,1765,29.2056,38.83,2,1,careful_import,0,1.0739,-3.493,-1.2923,1,36,20,2,1,travel,0.8442,-1.5745,-0.1722,nutrient,1,free,-3.0941,1.3259,-1.1255,0.3177,0.126,-0.1608,1,191,356,13,11,25,707,0,0,2,0,0,0,0
20260526-040130-sentence-script-a-transparent-spherical-2682c1,1777,29.4061,39.094,2,1,careful_import,0,1.1409,-3.3407,-1.4341,1,36,20,2,1,travel,1.2567,-1.9702,-0.2298,nutrient,1,free,-3.0101,1.3624,-1.1642,0.3091,0.1664,-0.1326,1,192,356,13,11,25,707,0,0,2,0,0,0,0
