run_id,frame,elapsed_seconds,round,paused,ai_enabled,ai_mode,simulation_mode_note,unfold_progress,fork_distance,left_fork_x,left_fork_y,left_fork_z,right_fork_x,right_fork_y,right_fork_z,replication_speed,unfold_speed,target_replication_speed,target_unfold_speed,chaos_level,attached_enzyme_count,active_particle_count,attachment_count,detachment_count,collision_count,transfer_count,mark_count,spill_count,enzyme0_x,enzyme0_y,enzyme0_z,enzyme0_attached,enzyme1_x,enzyme1_y,enzyme1_z,enzyme1_attached,completion_hold,ai_stagnation_seconds,active_loop_count
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,1053,17.822,1,0,1,artistic,artistic,1.00000,8.94232,-8.94232,0.00000,0.00000,8.94232,0.00000,0.00000,0.66000,0.12000,0.66000,0.12000,1.00000,10,51,10,0,235,147,4,227,-8.92869,0.17308,-0.54006,1,8.85490,-0.40243,-0.25379,1,0.00000,0.00000,7
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,1067,18.081,1,0,1,artistic,artistic,1.00000,9.09632,-9.09632,0.00000,0.00000,9.09632,0.00000,0.00000,0.66000,0.12000,0.66000,0.12000,1.00000,10,48,10,0,235,154,4,232,-9.22409,0.48335,-0.15793,1,9.00933,-0.04646,-0.55556,1,0.00000,0.00000,8
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,1081,18.344,1,0,1,artistic,artistic,1.00000,9.25032,-9.25032,0.00000,0.00000,9.25032,0.00000,0.00000,0.66000,0.12000,0.66000,0.12000,1.00000,10,46,10,0,249,163,5,243,-9.23107,0.09596,0.46136,1,9.36656,0.41707,-0.05250,1,0.00000,0.00000,8
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,1096,18.611,1,0,1,artistic,artistic,1.00000,9.41532,-9.41532,0.00000,0.00000,9.41532,0.00000,0.00000,0.66000,0.12000,0.66000,0.12000,1.00000,10,41,10,0,249,171,5,248,-9.32177,-0.37460,0.35733,1,9.42405,0.28110,0.51823,1,0.00000,0.00000,8
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,1110,18.871,1,0,1,artistic,artistic,1.00000,9.56932,-9.56932,0.00000,0.00000,9.56932,0.00000,0.00000,0.66000,0.12000,0.66000,0.12000,1.00000,10,41,10,0,260,180,6,259,-9.66070,-0.25705,-0.30747,1,9.46156,-0.32181,0.27785,1,0.00000,0.00000,8
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,1124,19.137,1,0,1,artistic,artistic,1.00000,9.72332,-9.72332,0.00000,0.00000,9.72332,0.00000,0.00000,0.66000,0.12000,0.66000,0.12000,1.00000,10,40,10,0,284,190,6,269,-9.78904,0.19409,-0.51320,1,9.78653,-0.47630,-0.36128,1,0.00000,0.00000,8
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,1138,19.403,1,0,1,artistic,artistic,1.00000,9.87732,-9.87732,0.00000,0.00000,9.87732,0.00000,0.00000,0.66000,0.12000,0.66000,0.12000,1.00000,10,39,10,0,287,195,6,274,-9.77158,0.36572,0.06578,1,9.97031,0.11815,-0.45384,1,0.00000,0.00000,8
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,1152,19.663,1,0,1,artistic,artistic,1.00000,10.03132,-10.03132,0.00000,0.00000,10.03132,0.00000,0.00000,0.66000,0.12000,0.66000,0.12000,1.00000,10,47,10,0,302,201,6,290,-10.04752,0.04065,0.55217,1,9.93619,0.55943,0.12088,1,0.00000,0.00000,7
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,1166,19.927,1,0,1,artistic,artistic,1.00000,10.18532,-10.18532,0.00000,0.00000,10.18532,0.00000,0.00000,0.66000,0.12000,0.66000,0.12000,1.00000,10,42,10,0,318,206,6,290,-10.30601,-0.36062,0.19177,1,10.16450,0.12125,0.49910,1,0.00000,0.00000,8
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,1179,20.180,1,0,1,artistic,artistic,1.00000,10.32832,-10.32832,0.00000,0.00000,10.32832,0.00000,0.00000,0.66000,0.12000,0.66000,0.12000,1.00000,10,45,10,0,319,212,6,300,-10.28112,-0.29231,-0.43758,1,10.45247,-0.48511,0.17253,1,0.00000,0.00000,8
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,1192,20.437,1,0,1,artistic,artistic,1.00000,10.47132,-10.47132,0.00000,0.00000,10.47132,0.00000,0.00000,0.66000,0.12000,0.66000,0.12000,1.00000,10,45,10,0,320,222,7,311,-10.39245,0.18467,-0.46791,1,10.46316,-0.39763,-0.36346,1,0.00000,0.00000,8
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,1205,20.688,1,0,1,artistic,artistic,1.00000,10.61432,-10.61432,0.00000,0.00000,10.61432,0.00000,0.00000,0.66000,0.12000,0.66000,0.12000,1.00000,10,46,10,0,339,225,7,316,-10.71474,0.46740,0.15044,1,10.51412,0.23207,-0.40241,1,0.00000,0.00000,8
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,1221,20.947,1,0,1,artistic,artistic,1.00000,10.79032,-10.79032,0.00000,0.00000,10.79032,0.00000,0.00000,0.66000,0.12000,0.66000,0.12000,1.00000,10,48,10,0,346,231,8,327,-10.83622,-0.02334,0.55336,1,10.87860,0.47601,0.21146,1,0.00000,0.00000,8
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,1239,21.200,1,0,1,destructive,destructive,1.00000,10.96090,-10.96090,0.00000,0.00000,10.96090,0.00000,0.00000,0.46044,0.08199,0.24000,0.04000,1.00000,10,41,10,0,348,241,8,332,-10.85154,-0.46218,-0.17047,1,11.06055,-0.27769,0.41320,1,0.00000,0.05000,7
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,1258,21.463,1,0,1,destructive,destructive,1.00000,11.08237,-11.08237,0.00000,0.00000,11.08237,0.00000,0.00000,0.33191,0.05751,0.24000,0.04000,1.00000,10,34,10,0,359,256,8,342,-11.14645,0.20842,-0.44434,1,10.99977,-0.37549,-0.39915,1,0.00000,0.36667,7
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,1274,21.729,1,0,1,destructive,destructive,1.00000,11.16331,-11.16331,0.00000,0.00000,11.16331,0.00000,0.00000,0.28400,0.04838,0.24000,0.04000,1.00000,9,40,10,1,361,259,8,352,-11.32387,0.35879,0.26928,1,11.19333,0.40536,-0.36033,1,0.00000,0.63333,7
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,1291,21.983,1,0,1,destructive,destructive,1.00000,11.23976,-11.23976,0.00000,0.00000,11.23976,0.00000,0.00000,0.26011,0.04383,0.24000,0.04000,1.00000,9,38,10,1,373,269,8,362,-11.20968,-0.28494,0.32403,1,11.41896,0.28896,0.45855,1,0.00000,0.91667,6
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,1309,22.246,1,0,1,destructive,destructive,1.00000,11.31577,-11.31577,0.00000,0.00000,11.31577,0.00000,0.00000,0.24878,0.04167,0.24000,0.04000,1.00000,9,32,10,1,381,279,8,367,-11.29427,-0.14047,-0.35511,1,11.31788,-0.52990,0.19546,1,0.00000,1.21667,6
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,1326,22.507,1,0,1,destructive,destructive,1.00000,11.38546,-11.38546,0.00000,0.00000,11.38546,0.00000,0.00000,0.24401,0.04076,0.24000,0.04000,1.00000,8,39,10,2,396,286,8,382,-11.55382,0.35034,-0.01095,1,11.33124,-0.03907,-0.51519,1,0.00000,1.50000,8
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,1344,22.769,1,0,1,destructive,destructive,1.00000,11.45826,-11.45826,0.00000,0.00000,11.45826,0.00000,0.00000,0.24175,0.04033,0.24000,0.04000,1.00000,8,35,10,2,405,294,8,387,-11.52127,-0.16581,0.28569,1,11.61598,0.51627,0.07149,1,0.00000,1.80000,8
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,1363,23.035,1,0,1,destructive,destructive,1.00000,11.53462,-11.53462,0.00000,0.00000,11.53462,0.00000,0.00000,0.24073,0.04014,0.24000,0.04000,1.00000,7,41,10,3,415,301,8,402,-11.45757,-0.11258,-0.37427,1,11.63916,-0.34387,0.31529,1,0.00000,2.11667,7
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,1383,23.288,1,0,1,destructive,destructive,1.00000,11.61477,-11.61477,0.00000,0.00000,11.61477,0.00000,0.00000,0.24029,0.04006,0.24000,0.04000,1.00000,7,39,10,3,425,306,8,407,-11.72214,0.36998,0.21644,1,11.53463,-0.08295,-0.33053,1,0.00000,2.45000,7
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,1397,23.554,1,0,1,destructive,destructive,1.00000,11.67082,-11.67082,0.00000,0.00000,11.67082,0.00000,0.00000,0.24015,0.04003,0.24000,0.04000,1.00000,7,30,10,3,431,317,8,412,-11.82676,-0.22062,0.44895,1,11.72028,0.41920,0.05078,1,0.00000,2.68333,7
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,1411,23.821,1,0,1,destructive,destructive,1.00000,11.72685,-11.72685,0.00000,0.00000,11.72685,0.00000,0.00000,0.24008,0.04002,0.24000,0.04000,1.00000,6,39,10,4,447,322,8,427,-12.18705,-0.45333,-0.25073,0,11.89224,0.02413,0.33350,1,0.00000,2.91667,7
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,1425,24.085,1,0,1,destructive,destructive,1.00000,11.78286,-11.78286,0.00000,0.00000,11.78286,0.00000,0.00000,0.24004,0.04001,0.24000,0.04000,1.00000,6,38,10,4,451,328,8,432,-11.96954,-0.66927,-0.96358,0,11.77274,-0.41866,-0.13643,1,0.00000,3.15000,8
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,1438,24.341,1,0,1,destructive,destructive,1.00000,11.83487,-11.83487,0.00000,0.00000,11.83487,0.00000,0.00000,0.24002,0.04000,0.24000,0.04000,1.00000,6,44,10,4,457,332,8,442,-11.24813,-0.93013,-1.57758,0,11.80721,-0.00595,-0.34338,1,0.00000,3.36667,8
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,1452,24.606,1,0,1,destructive,destructive,1.00000,11.89087,-11.89087,0.00000,0.00000,11.89087,0.00000,0.00000,0.24001,0.04000,0.24000,0.04000,1.00000,5,46,10,5,464,339,8,452,-10.11970,-1.26633,-2.18896,0,12.04939,0.41434,0.19195,1,0.00000,3.60000,8
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,1465,24.862,1,0,1,destructive,destructive,1.00000,11.94287,-11.94287,0.00000,0.00000,11.94287,0.00000,0.00000,0.24001,0.04000,0.24000,0.04000,1.00000,5,43,10,5,468,346,8,457,-8.91551,-1.61866,-2.71267,0,12.03009,-0.02672,0.35890,1,0.00000,3.81667,8
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,1479,25.129,1,0,1,repair,destructive,1.00000,11.99887,-11.99887,0.00000,0.00000,11.99887,0.00000,0.00000,0.24000,0.04000,0.24000,0.04000,1.00000,5,38,10,5,472,353,8,462,-7.60902,-2.02744,-3.23184,0,11.93559,-0.39897,-0.25574,1,0.15000,4.05000,8
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,1492,25.388,1,0,1,repair,repair,1.00000,12.00000,-12.00000,0.00000,0.00000,12.00000,0.00000,0.00000,0.45620,0.08054,0.72000,0.13000,0.13188,7,34,12,5,474,360,8,467,-10.52788,-0.34337,-0.98640,1,12.05977,0.06722,-0.45808,1,0.36667,4.26667,8
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,1506,25.651,1,0,1,repair,repair,1.00000,12.00000,-12.00000,0.00000,0.00000,12.00000,0.00000,0.00000,0.58154,0.10404,0.72000,0.13000,0.01488,7,26,12,5,475,367,8,467,-11.86725,0.08123,0.31566,1,12.08118,0.47215,-0.09421,1,0.60000,4.50000,8
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,1520,25.904,1,0,1,repair,repair,1.00000,12.00000,-12.00000,0.00000,0.00000,12.00000,0.00000,0.00000,0.64733,0.11637,0.72000,0.13000,0.00168,7,20,12,5,477,372,8,467,-12.05111,-0.32311,0.36722,1,12.07990,0.31604,0.37946,1,0.83333,4.73333,7
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,1534,26.168,1,0,1,repair,repair,1.00000,12.00000,-12.00000,0.00000,0.00000,12.00000,0.00000,0.00000,0.68186,0.12285,0.72000,0.13000,0.00019,9,15,14,5,477,379,8,472,-12.07616,-0.49189,-0.08027,1,12.07995,-0.17037,0.46671,1,1.06667,4.96667,6
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,1548,26.434,1,0,1,repair,repair,1.00000,12.00000,-12.00000,0.00000,0.00000,12.00000,0.00000,0.00000,0.69998,0.12625,0.72000,0.13000,0.00002,9,11,14,5,479,383,8,472,-12.07948,-0.18807,-0.46230,1,12.08000,-0.48938,0.09899,1,1.30000,5.20000,6
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,1562,26.706,1,0,1,repair,repair,1.00000,12.00000,-12.00000,0.00000,0.00000,12.00000,0.00000,0.00000,0.70949,0.12803,0.72000,0.13000,0.00000,9,5,14,5,479,389,8,472,-12.07993,0.29036,-0.40817,1,12.08000,-0.35022,-0.35913,1,1.53333,5.43333,6
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,1576,26.965,1,0,1,repair,repair,1.00000,12.00000,-12.00000,0.00000,0.00000,12.00000,0.00000,0.00000,0.71448,0.12897,0.72000,0.13000,0.00000,10,10,15,5,482,389,8,477,-12.07999,0.50264,0.01605,1,12.08000,0.10133,-0.49351,1,1.76667,5.66667,6
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,1590,27.225,1,0,1,repair,repair,1.00000,12.00000,-12.00000,0.00000,0.00000,12.00000,0.00000,0.00000,0.71711,0.12946,0.72000,0.13000,0.00000,10,10,15,5,487,389,8,477,-12.08000,0.27461,0.42370,1,12.08000,0.46309,-0.20354,1,2.00000,5.90000,7
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,1604,27.493,1,0,1,repair,repair,1.00000,12.00000,-12.00000,0.00000,0.00000,12.00000,0.00000,0.00000,0.71848,0.12972,0.72000,0.13000,0.00000,10,11,15,5,488,392,8,482,-12.08000,-0.18333,0.47237,1,12.08000,0.43985,0.25321,1,2.23333,6.13333,6
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,1617,27.748,1,0,1,repair,repair,1.00000,12.00000,-12.00000,0.00000,0.00000,12.00000,0.00000,0.00000,0.71916,0.12984,0.72000,0.13000,0.00000,10,11,15,5,488,392,8,482,-12.08000,-0.47954,0.16790,1,12.08000,0.09715,0.49948,1,2.45000,6.35000,6
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,1631,28.009,1,0,1,ritual,ritual,1.00000,12.00000,-12.00000,0.00000,0.00000,12.00000,0.00000,0.00000,0.65868,0.11861,0.41941,0.07500,0.00000,10,9,15,5,488,393,8,482,-12.08000,-0.42691,-0.27832,1,12.08000,-0.33520,0.38455,1,2.68333,6.58333,6
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,1646,28.273,1,0,1,ritual,ritual,1.00000,12.00000,-12.00000,0.00000,0.00000,12.00000,0.00000,0.00000,0.53089,0.09686,0.39236,0.07500,0.00000,10,4,15,5,488,396,8,482,-12.08000,-0.00774,-0.50949,1,12.08000,-0.50662,-0.05979,1,2.93333,6.83333,6
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,1661,28.537,1,0,1,ritual,ritual,1.00000,12.00000,-12.00000,0.00000,0.00000,12.00000,0.00000,0.00000,0.45755,0.08596,0.38031,0.07500,0.00000,10,5,15,5,488,396,8,483,-12.08000,0.42051,-0.28620,1,12.08000,-0.23023,-0.45391,1,3.18333,7.08333,7
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,1675,28.787,1,0,1,ritual,ritual,1.00000,12.00000,-12.00000,0.00000,0.00000,12.00000,0.00000,0.00000,0.42159,0.08075,0.38517,0.07500,0.00000,10,4,15,5,490,399,9,485,-12.08000,0.47973,0.16636,1,12.08000,0.22678,-0.45427,1,3.41667,7.31667,8
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,1689,29.051,1,0,1,ritual,ritual,1.00000,12.00000,-12.00000,0.00000,0.00000,12.00000,0.00000,0.00000,0.40963,0.07802,0.40639,0.07500,0.00000,10,4,15,5,493,400,9,486,-12.08000,0.14558,0.48505,1,12.08000,0.49983,-0.08391,1,3.65000,7.55000,8
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,1703,29.308,1,0,1,ritual,ritual,1.00000,12.00000,-12.00000,0.00000,0.00000,12.00000,0.00000,0.00000,0.41676,0.07658,0.43860,0.07500,0.00000,10,3,15,5,493,401,9,486,-12.08000,-0.31127,0.39846,1,12.08000,0.35607,0.35865,1,3.88333,7.78333,8
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,1716,29.565,1,0,1,ritual,ritual,1.00000,12.00000,-12.00000,0.00000,0.00000,12.00000,0.00000,0.00000,0.43621,0.07587,0.47526,0.07500,0.00000,10,2,15,5,493,402,9,486,-12.08000,-0.50517,0.00916,1,12.08000,-0.05837,0.50107,1,4.10000,8.00000,8
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,1729,29.821,2,0,1,repair,repair,0.02912,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.64689,0.12225,0.72000,0.13000,0.00000,10,0,25,15,493,402,10,488,0.92891,0.96559,0.82694,1,-2.07407,-0.89567,1.11074,1,0.00000,8.04167,0
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,1742,30.077,2,0,1,repair,repair,0.05606,0.08967,-0.08967,0.00000,0.00000,0.08967,0.00000,0.00000,0.67982,0.12574,0.72000,0.13000,0.00000,10,0,25,15,493,402,10,488,0.25200,0.30288,-0.30522,1,-0.43021,-0.54951,-0.03555,1,0.00000,7.87917,0
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,1758,30.332,2,0,1,repair,repair,0.08994,0.27426,-0.27426,0.00000,0.00000,0.27426,0.00000,0.00000,0.70077,0.12796,0.72000,0.13000,0.00000,10,0,25,15,493,402,10,488,0.29487,0.50647,-0.12453,1,-0.31293,-0.08674,-0.48756,1,0.00000,7.67917,0
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,1776,30.594,2,0,1,repair,repair,0.12853,0.48643,-0.48643,0.00000,0.00000,0.48643,0.00000,0.00000,0.71160,0.12911,0.72000,0.13000,0.00000,10,5,25,15,494,402,10,493,0.49093,0.31756,0.40035,1,-0.49230,0.43552,-0.26174,1,0.00000,7.45417,1
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,1794,30.853,2,0,1,repair,repair,0.16735,0.70076,-0.70076,0.00000,0.00000,0.70076,0.00000,0.00000,0.71633,0.12961,0.72000,0.13000,0.00000,10,5,25,15,495,402,10,493,0.70342,-0.24251,0.44937,1,-0.70352,0.41602,0.29655,1,0.00000,7.22917,1
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,1810,31.105,2,0,1,repair,repair,0.20195,0.89208,-0.89208,0.00000,0.00000,0.89208,0.00000,0.00000,0.71825,0.12981,0.72000,0.13000,0.00000,10,10,25,15,497,402,10,498,0.89436,-0.51118,0.02979,1,-0.89437,-0.03128,0.51147,1,0.00000,7.02917,2
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,1825,31.357,2,0,1,repair,repair,0.23441,1.07177,-1.07177,0.00000,0.00000,1.07177,0.00000,0.00000,0.71912,0.12991,0.72000,0.13000,0.00000,10,10,25,15,497,402,10,498,1.07391,-0.32751,-0.39539,1,-1.07391,-0.43085,0.27975,1,0.00000,6.84167,3
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,1842,31.614,2,0,1,repair,repair,0.27123,1.27560,-1.27560,0.00000,0.00000,1.27560,0.00000,0.00000,0.71960,0.12996,0.72000,0.13000,0.00000,10,10,25,15,498,405,10,503,1.27766,0.17869,-0.48265,1,-1.27766,-0.45908,-0.23281,1,0.00000,6.62917,4
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,1859,31.869,2,0,1,repair,repair,0.30806,1.47952,-1.47952,0.00000,0.00000,1.47952,0.00000,0.00000,0.71982,0.12998,0.72000,0.13000,0.00000,10,8,25,15,499,407,10,503,1.48155,0.50710,-0.09405,1,-1.48155,-0.03672,-0.51465,1,0.00000,6.41667,5
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,1875,32.123,2,0,1,repair,repair,0.34272,1.67149,-1.67149,0.00000,0.00000,1.67149,0.00000,0.00000,0.71991,0.12999,0.72000,0.13000,0.00000,10,8,25,15,499,407,10,503,1.67350,0.36962,0.36126,1,-1.67350,0.39940,-0.32851,1,0.00000,6.21667,6
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,1898,32.383,2,0,1,repair,repair,0.39255,1.94747,-1.94747,0.00000,0.00000,1.94747,0.00000,0.00000,0.71997,0.13000,0.72000,0.13000,0.00000,10,10,25,15,502,411,10,509,1.94947,-0.27371,0.44025,1,-1.94947,0.40961,0.31805,1,0.00000,5.92917,8
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,1923,32.636,2,0,1,repair,repair,0.44672,2.24746,-2.24746,0.00000,0.00000,2.24746,0.00000,0.00000,0.71999,0.13000,0.72000,0.13000,0.00000,10,10,25,15,502,416,10,514,2.24946,-0.47358,-0.21452,1,-2.24946,-0.26196,0.44923,1,0.00000,5.61667,8
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,1938,32.897,2,0,1,repair,repair,0.47922,2.42746,-2.42746,0.00000,0.00000,2.42746,0.00000,0.00000,0.72000,0.13000,0.72000,0.13000,0.00000,10,10,25,15,504,417,10,515,2.42946,-0.15068,-0.49839,1,-2.42946,-0.51114,0.09915,1,0.00000,5.42917,8
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,1952,33.147,2,0,1,repair,repair,0.50955,2.59546,-2.59546,0.00000,0.00000,2.59546,0.00000,0.00000,0.72000,0.13000,0.72000,0.13000,0.00000,10,7,25,15,504,420,10,515,2.59746,0.24716,-0.45894,1,-2.59746,-0.43104,-0.29298,1,0.00000,5.25417,8
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,1966,33.412,2,0,1,repair,repair,0.53988,2.76346,-2.76346,0.00000,0.00000,2.76346,0.00000,0.00000,0.72000,0.13000,0.72000,0.13000,0.00000,10,10,25,15,504,422,10,520,2.76546,0.49927,-0.15159,1,-2.76546,-0.09896,-0.51221,1,0.00000,5.07917,8
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,1980,33.675,2,0,1,repair,repair,0.57021,2.93146,-2.93146,0.00000,0.00000,2.93146,0.00000,0.00000,0.72000,0.13000,0.72000,0.13000,0.00000,10,8,25,15,507,424,10,520,2.93346,0.46277,0.24200,1,-2.93346,0.28889,-0.43503,1,0.00000,4.90417,8
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,1994,33.925,2,0,1,repair,repair,0.60055,3.09946,-3.09946,0.00000,0.00000,3.09946,0.00000,0.00000,0.72000,0.13000,0.72000,0.13000,0.00000,10,7,25,15,507,426,10,521,3.10146,0.16316,0.49656,1,-3.10146,0.51083,-0.11102,1,0.00000,4.72917,7
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,2008,34.180,2,0,1,repair,repair,0.63088,3.26746,-3.26746,0.00000,0.00000,3.26746,0.00000,0.00000,0.72000,0.13000,0.72000,0.13000,0.00000,10,10,25,15,510,428,10,526,3.26946,-0.22731,0.47110,1,-3.26946,0.44518,0.27463,1,0.00000,4.55417,8
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,2022,34.439,2,0,1,repair,repair,0.66121,3.43546,-3.43546,0.00000,0.00000,3.43546,0.00000,0.00000,0.72000,0.13000,0.72000,0.13000,0.00000,10,9,25,15,512,429,10,526,3.43746,-0.49012,0.18397,1,-3.43746,0.13249,0.50646,1,0.00000,4.37917,8
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,2036,34.702,2,0,1,repair,repair,0.69155,3.60346,-3.60346,0.00000,0.00000,3.60346,0.00000,0.00000,0.72000,0.13000,0.72000,0.13000,0.00000,10,12,25,15,512,431,10,531,3.60546,-0.48343,-0.20238,1,-3.60546,-0.25136,0.45981,1,0.00000,4.20417,7
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,2050,34.955,2,0,1,repair,repair,0.72188,3.77146,-3.77146,0.00000,0.00000,3.77146,0.00000,0.00000,0.72000,0.13000,0.72000,0.13000,0.00000,10,10,25,15,517,433,10,531,3.77346,-0.21551,-0.47812,1,-3.77346,-0.49785,0.16508,1,0.00000,4.02917,7
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,2064,35.216,2,0,1,repair,repair,0.75221,3.93946,-3.93946,0.00000,0.00000,3.93946,0.00000,0.00000,0.72000,0.13000,0.72000,0.13000,0.00000,10,7,25,15,519,437,10,532,3.94146,0.16743,-0.49723,1,-3.94146,-0.47782,-0.21710,1,0.00000,3.85417,7
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,2077,35.468,2,0,1,repair,repair,0.78038,4.09546,-4.09546,0.00000,0.00000,4.09546,0.00000,0.00000,0.72000,0.13000,0.72000,0.13000,0.00000,10,10,25,15,519,439,10,537,4.09746,0.44666,-0.27558,1,-4.09746,-0.23049,-0.47183,1,0.00000,3.69167,7
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,2090,35.727,2,0,1,repair,repair,0.80855,4.25146,-4.25146,0.00000,0.00000,4.25146,0.00000,0.00000,0.72000,0.13000,0.72000,0.13000,0.00000,10,10,25,15,520,439,10,537,4.25346,0.51993,0.07256,1,-4.25346,0.12162,-0.51103,1,0.00000,3.52917,6
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,2103,35.982,2,0,1,repair,repair,0.83671,4.40746,-4.40746,0.00000,0.00000,4.40746,0.00000,0.00000,0.72000,0.13000,0.72000,0.13000,0.00000,10,9,25,15,520,440,10,537,4.40946,0.35451,0.38729,1,-4.40946,0.41766,-0.31909,1,0.00000,3.36667,6
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,2124,36.233,2,0,1,repair,repair,0.88221,4.65946,-4.65946,0.00000,0.00000,4.65946,0.00000,0.00000,0.72000,0.13000,0.72000,0.13000,0.00000,10,11,25,15,522,442,10,542,4.66146,-0.19030,0.48967,1,-4.66146,0.47420,0.22766,1,0.00000,3.10417,5
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,2158,36.485,2,0,1,repair,repair,0.95588,5.06746,-5.06746,0.00000,0.00000,5.06746,0.00000,0.00000,0.72000,0.13000,0.72000,0.13000,0.00000,10,8,25,15,523,450,10,547,5.06946,-0.43893,-0.28994,1,-5.06946,-0.31596,0.42134,1,0.00000,2.67917,4
20260527-233410-sentence-script-a-coiled-chromosome-fibe-88d0cc,2174,36.736,2,0,1,repair,repair,0.99055,5.25946,-5.25946,0.00000,0.00000,5.25946,0.00000,0.00000,0.72000,0.13000,0.72000,0.13000,0.00000,10,7,25,15,526,451,10,547,5.26146,-0.07999,-0.52011,1,-5.26146,-0.52407,0.05217,1,0.00000,2.47917,3
