wall_timestamp,run_id,sim_time,round_time,round_index,paused,ai_enabled,ai_mode,ai_human_override,ai_reset_countdown,ai_stagnant_timer,cell_count,max_cells,particle_count,link_count,boundary_cell_count,selected_cell_count,colony_center_x,colony_center_y,colony_center_z,colony_radius,colony_height,avg_speed,packing_score,avg_cell_radius,avg_cell_age,avg_cell_nutrient,avg_cell_z,min_cell_z,max_cell_z,avg_generation,division_multiplier,adhesion_multiplier,packing_bonus,wrap_opacity,cursor_x,cursor_y,cursor_z,cursor_target_x,cursor_target_y,cursor_target_z
2026-05-26T20:04:48.737,20260526-200419-sentence-script-starting-from-a-single-c-d95744,26.406,26.406,1,0,1,OBSERVE,0,-1.0,0.0,43,135,32,0,20,0,0.866873,-0.063887,0.0,5.442698,12.981612,0.511809,3.767442,0.441373,4.699498,0.634639,10.150345,6.736777,12.535136,2.651163,1.0,1.0,0.0,0.42,-0.787457,5.665828,12.734564,-1.348535,5.385785,12.768313
2026-05-26T20:04:48.984,20260526-200419-sentence-script-starting-from-a-single-c-d95744,26.604,26.604,1,0,1,OBSERVE,0,-1.0,0.0,45,135,46,0,22,0,0.830909,-0.055954,0.0,5.429513,13.002977,0.600366,3.777778,0.437936,4.364247,0.629935,10.161595,6.759649,12.554065,2.644444,1.0,1.0,0.0,0.42,-1.357006,5.393889,12.764257,-1.956754,5.107918,12.790069
2026-05-26T20:04:49.208,20260526-200419-sentence-script-starting-from-a-single-c-d95744,26.802,26.802,1,0,1,OBSERVE,0,-1.0,0.0,46,135,53,0,23,0,0.912613,-0.053634,0.0,5.299485,12.997576,0.502959,3.826087,0.438921,4.335464,0.634435,10.249922,6.768729,12.547018,2.695652,1.0,1.0,0.0,0.42,-1.864621,5.053838,12.779132,-2.340588,4.661398,12.785718
2026-05-26T20:04:49.451,20260526-200419-sentence-script-starting-from-a-single-c-d95744,27.0,27.0,1,0,1,OBSERVE,0,-1.0,0.0,47,135,61,0,24,0,0.929811,-0.061967,0.0,5.210153,13.006499,0.631285,4.042553,0.439457,4.285414,0.638185,10.293438,6.762155,12.554829,2.702128,1.0,1.0,0.0,0.42,-2.31938,4.652866,12.787669,-2.75632,4.201995,12.795262
2026-05-26T20:04:49.722,20260526-200419-sentence-script-starting-from-a-single-c-d95744,27.216,27.216,1,0,1,OBSERVE,0,-1.0,0.0,52,135,93,0,27,0,1.011771,-0.012582,0.0,5.070046,13.058697,0.668601,4.076923,0.430004,3.349993,0.639187,10.34997,6.75634,12.592429,2.769231,1.0,1.0,0.0,0.42,-2.694208,4.146574,12.79649,-3.037712,3.678476,12.831578
2026-05-26T20:04:49.991,20260526-200419-sentence-script-starting-from-a-single-c-d95744,27.414,27.414,1,0,1,OBSERVE,0,-1.0,0.0,52,135,78,0,27,0,1.011795,-0.010421,0.0,5.026321,13.152628,0.493573,4.230769,0.43711,3.547993,0.639187,10.412277,6.767989,12.686062,2.769231,1.0,1.0,0.0,0.42,-3.032565,3.682003,12.854322,-3.377271,3.191332,12.922158
2026-05-26T20:04:50.246,20260526-200419-sentence-script-starting-from-a-single-c-d95744,27.612,27.612,1,0,1,OBSERVE,0,-1.0,0.0,52,135,63,0,27,0,1.012183,-0.009428,0.0,4.981326,13.272293,0.445437,4.192308,0.441912,3.745993,0.639187,10.476699,6.800956,12.805527,2.769231,1.0,1.0,0.0,0.42,-3.348981,3.191203,12.930532,-3.656701,2.672165,13.02744
2026-05-26T20:04:50.510,20260526-200419-sentence-script-starting-from-a-single-c-d95744,27.81,27.81,1,0,1,OBSERVE,0,-1.0,0.0,53,135,55,0,27,0,1.041451,-0.026426,0.0,4.905536,13.375604,0.486156,4.377358,0.44204,3.745816,0.638821,10.533203,6.836218,12.908702,2.792453,1.0,1.0,0.0,0.42,-3.596941,2.66178,13.026389,-3.816267,2.099121,13.123598
2026-05-26T20:04:50.744,20260526-200419-sentence-script-starting-from-a-single-c-d95744,28.008,28.008,1,0,1,OBSERVE,0,-1.0,0.0,54,135,50,0,26,0,1.03118,-0.025695,0.0,4.871942,13.512122,0.580244,4.481481,0.441677,3.737005,0.636753,10.576426,6.844201,13.045128,2.796296,1.0,1.0,0.0,0.42,-3.79456,2.11393,13.131577,-3.993931,1.548385,13.247865
2026-05-26T20:04:50.986,20260526-200419-sentence-script-starting-from-a-single-c-d95744,28.206,28.206,1,0,1,OBSERVE,0,-1.0,0.0,55,135,40,0,25,0,0.997858,-0.000771,0.0,4.865035,13.658758,0.580456,4.690909,0.441935,3.746785,0.63549,10.665566,6.843609,13.191701,2.836364,1.0,1.0,0.0,0.42,-3.985536,1.574546,13.2506,-4.161023,1.016298,13.380777
2026-05-26T20:04:51.246,20260526-200419-sentence-script-starting-from-a-single-c-d95744,28.404,28.404,1,0,1,OBSERVE,0,-1.0,0.0,58,135,59,0,25,0,0.928846,-0.052377,0.0,4.8835,13.810381,0.771316,4.724138,0.436591,3.364872,0.634039,10.599265,6.638935,13.343283,2.844828,1.0,1.0,0.0,0.42,-4.121371,0.998868,13.380539,-4.329018,0.399831,13.519629
2026-05-26T20:04:51.499,20260526-200419-sentence-script-starting-from-a-single-c-d95744,28.602,28.602,1,0,1,OBSERVE,0,-1.0,0.0,58,135,54,0,25,0,0.925485,-0.053243,0.0,4.843917,13.959644,0.608487,4.862069,0.441438,3.562872,0.634039,10.681999,6.575984,13.492518,2.844828,1.0,1.0,0.0,0.42,-4.242533,0.420229,13.517985,-4.30831,-0.174276,13.658462
2026-05-26T20:04:51.787,20260526-200419-sentence-script-starting-from-a-single-c-d95744,28.8,28.8,1,0,1,OBSERVE,0,-1.0,0.0,62,135,88,0,28,0,1.083219,-0.077154,0.0,5.179047,14.10721,0.793535,5.193548,0.434397,3.046446,0.636534,10.822286,6.575554,13.640064,2.935484,1.0,1.0,0.0,0.42,-4.320313,-0.177262,13.655047,-4.51576,-0.813821,13.795329
2026-05-26T20:04:52.084,20260526-200419-sentence-script-starting-from-a-single-c-d95744,29.016,29.016,1,0,1,OBSERVE,0,-1.0,0.0,66,135,113,0,28,0,1.061812,-0.079666,0.0,5.341044,14.255841,0.750058,4.909091,0.432082,2.570014,0.633905,10.967022,6.604359,13.788681,2.969697,1.0,1.0,0.0,0.42,-4.430085,-0.859134,13.80087,-4.523483,-1.510873,13.934363
2026-05-26T20:04:52.370,20260526-200419-sentence-script-starting-from-a-single-c-d95744,29.214,29.214,1,0,1,OBSERVE,0,-1.0,0.0,67,135,109,0,29,0,1.011372,-0.081488,0.0,5.357836,14.397646,0.666644,4.80597,0.436499,2.582512,0.635444,11.055911,6.62466,13.930478,3.0,1.0,1.0,0.0,0.42,-4.453451,-1.485208,13.925438,-4.409941,-2.120475,14.058821
2026-05-26T20:04:52.650,20260526-200419-sentence-script-starting-from-a-single-c-d95744,29.412,29.412,1,0,1,OBSERVE,0,-1.0,0.0,67,135,86,0,29,0,1.011695,-0.081547,0.0,5.395241,14.6086,0.653865,4.895522,0.441459,2.780512,0.635444,11.153901,6.641368,14.141426,3.0,1.0,1.0,0.0,0.42,-4.338187,-2.089728,14.079053,-4.181905,-2.710773,14.253014
2026-05-26T20:04:52.952,20260526-200419-sentence-script-starting-from-a-single-c-d95744,29.61,29.61,1,0,1,OBSERVE,0,-1.0,0.0,69,135,83,0,31,0,0.973121,-0.053076,0.0,5.469653,14.767103,0.749131,5.130435,0.440189,2.631357,0.636583,11.291716,6.667458,14.299925,3.014493,1.0,1.0,0.0,0.42,-4.166939,-2.680569,14.2417,-3.97508,-3.277492,14.402225
2026-05-26T20:04:53.257,20260526-200419-sentence-script-starting-from-a-single-c-d95744,29.808,29.808,1,0,1,DIP,0,-1.0,0.0,71,135,92,0,32,0,0.968959,-0.083113,0.0,5.454108,14.870069,0.781107,5.267606,0.440072,2.55705,0.634514,11.392459,6.691702,14.402889,3.014085,1.05,1.25,0.04,0.55,-1.324837,-1.52516,10.386179,1.144592,-0.419874,6.771572
2026-05-26T20:04:53.538,20260526-200419-sentence-script-starting-from-a-single-c-d95744,30.006,30.006,1,0,1,DIP,0,-1.0,0.0,73,135,87,0,34,1,0.905161,-0.083826,0.0,5.460438,15.016813,0.845969,5.452055,0.439822,2.56151,0.637251,11.572126,6.772433,14.549631,3.054795,1.05,1.25,0.04,0.55,0.157757,-0.846089,8.008343,1.105596,-0.406801,6.300324
2026-05-26T20:04:53.852,20260526-200419-sentence-script-starting-from-a-single-c-d95744,30.204,30.204,1,0,1,DIP,0,-1.0,0.0,73,135,79,0,34,1,0.910935,-0.079811,0.0,5.373402,15.20179,0.758943,5.506849,0.443751,2.75951,0.637251,11.690817,6.846976,14.734607,3.054795,1.05,1.25,0.04,0.55,0.742428,-0.572677,6.889514,1.135219,-0.386474,6.104998
2026-05-26T20:04:54.142,20260526-200419-sentence-script-starting-from-a-single-c-d95744,30.402,30.402,1,0,1,DIP,0,-1.0,0.0,73,135,49,0,33,1,0.915009,-0.077821,0.0,5.334625,15.410983,0.778201,5.671233,0.446407,2.95751,0.637251,11.818393,6.979216,14.943799,3.054795,1.05,1.25,0.04,0.55,0.990444,-0.452451,6.435412,1.162197,-0.366335,6.199944
2026-05-26T20:04:54.459,20260526-200419-sentence-script-starting-from-a-single-c-d95744,30.6,30.6,1,0,1,DIP,0,-1.0,0.0,73,135,33,0,34,1,0.917264,-0.077335,0.0,5.294293,15.629991,0.794662,5.890411,0.448201,3.15551,0.637251,11.954565,7.234038,15.162806,3.054795,1.05,1.25,0.04,0.55,1.10339,-0.392725,6.429226,1.185814,-0.346038,6.597646
2026-05-26T20:04:54.789,20260526-200419-sentence-script-starting-from-a-single-c-d95744,30.816,30.816,1,0,1,DIP,0,-1.0,0.0,73,135,13,0,34,1,0.918538,-0.077733,0.0,5.235456,15.839891,0.807267,5.972603,0.449502,3.37151,0.637251,12.109475,7.298263,15.372707,3.054795,1.05,1.25,0.04,0.55,1.165108,-0.353927,6.8159,1.20858,-0.323135,7.339375
2026-05-26T20:04:55.105,20260526-200419-sentence-script-starting-from-a-single-c-d95744,31.014,31.014,1,0,1,DIP,0,-1.0,0.0,75,135,25,0,36,1,0.880373,-0.082114,0.0,5.204455,16.000189,0.871529,6.08,0.446509,3.301145,0.636677,12.333818,7.283366,15.709271,3.08,1.05,1.25,0.04,0.55,1.180645,-0.329268,7.465841,1.188532,-0.304764,8.256344
2026-05-26T20:04:55.435,20260526-200419-sentence-script-starting-from-a-single-c-d95744,31.212,31.212,1,0,1,DIP,0,-1.0,0.0,75,135,20,0,35,1,0.877334,-0.081872,0.0,5.126438,16.228472,0.885542,6.053333,0.44825,3.499145,0.636677,12.48928,7.268377,15.882621,3.08,1.05,1.25,0.04,0.55,1.190539,-0.305359,8.364178,1.201727,-0.280433,9.394314
2026-05-26T20:04:55.723,20260526-200419-sentence-script-starting-from-a-single-c-d95744,31.41,31.41,1,0,1,DIP,0,-1.0,0.0,75,135,20,0,34,1,0.870812,-0.081383,0.0,5.048875,16.47651,0.82786,6.0,0.449426,3.697145,0.636677,12.644447,7.253334,16.093538,3.08,1.05,1.25,0.04,0.55,1.200629,-0.280713,9.459421,1.209785,-0.25477,10.661807
2026-05-26T20:04:56.020,20260526-200419-sentence-script-starting-from-a-single-c-d95744,31.608,31.608,1,0,1,DIP,0,-1.0,0.0,75,135,13,0,35,1,0.860489,-0.079778,0.0,4.978496,16.693943,0.807422,6.053333,0.450221,3.895145,0.636677,12.790799,7.238257,16.285884,3.08,1.05,1.25,0.04,0.55,1.20717,-0.254641,10.670186,1.211884,-0.226985,11.945175
2026-05-26T20:04:56.274,20260526-200419-sentence-script-starting-from-a-single-c-d95744,31.806,31.806,1,0,1,DIP,0,-1.0,0.0,75,135,10,0,34,1,0.851912,-0.078232,0.0,4.90499,16.90779,0.813121,6.08,0.450758,4.093145,0.636677,12.935963,7.22316,16.482779,3.08,1.05,1.25,0.04,0.55,1.210332,-0.227101,11.907654,1.213053,-0.198246,13.170222
2026-05-26T20:04:56.525,20260526-200419-sentence-script-starting-from-a-single-c-d95744,32.004,32.004,1,0,1,DIP,0,-1.0,0.0,77,135,23,0,37,1,0.856414,-0.060716,0.0,4.818088,17.089091,0.90186,6.0,0.447101,4.047948,0.636101,13.134037,7.208051,16.652625,3.090909,1.05,1.25,0.04,0.55,1.212858,-0.192332,13.081105,1.224829,-0.152996,14.229302
2026-05-26T20:04:56.796,20260526-200419-sentence-script-starting-from-a-single-c-d95744,32.202,32.202,1,0,1,DIP,0,-1.0,0.0,78,135,30,0,38,1,0.872011,-0.060636,0.0,4.716343,17.257873,0.969702,6.205128,0.446362,4.110103,0.638104,13.316613,7.192935,16.813665,3.089744,1.05,1.25,0.04,0.55,1.224724,-0.157305,14.092137,1.246085,-0.1246,15.044411
2026-05-26T20:04:57.102,20260526-200419-sentence-script-starting-from-a-single-c-d95744,32.4,32.4,1,0,1,DIP,0,-1.0,0.0,80,135,50,0,40,1,0.868259,-0.041294,0.0,4.610105,17.52939,0.934375,6.0,0.44437,4.075378,0.63704,13.447361,7.177815,17.079951,3.1125,1.05,1.25,0.04,0.55,1.235705,-0.12358,14.918405,1.246458,-0.07677,15.671974
2026-05-26T20:04:57.470,20260526-200419-sentence-script-starting-from-a-single-c-d95744,32.616,32.616,1,0,1,DIP,0,-1.0,0.0,83,135,75,0,41,1,0.872176,-0.017372,0.0,4.426037,17.801521,0.911939,6.240964,0.441386,3.949031,0.637807,13.594633,7.161317,17.348288,3.144578,1.05,1.25,0.04,0.55,1.258571,-0.074218,15.543929,1.276833,-0.025827,15.976716
2026-05-26T20:04:57.782,20260526-200419-sentence-script-starting-from-a-single-c-d95744,32.814,32.814,1,0,1,DIP,0,-1.0,0.0,84,135,77,0,40,1,0.883188,-0.016041,0.0,4.323529,18.032188,0.852107,6.166667,0.443106,4.035186,0.638849,13.751246,7.146192,17.576649,3.154762,1.05,1.25,0.04,0.55,1.259526,-0.03108,15.785677,1.26311,0.008776,15.880029
2026-05-26T20:04:58.117,20260526-200419-sentence-script-starting-from-a-single-c-d95744,33.012,33.012,1,0,1,DIP,0,-1.0,0.0,85,135,75,0,43,1,0.846166,-0.011467,0.0,4.267955,18.212748,0.794005,6.352941,0.444731,4.114777,0.640502,13.916484,7.131066,17.755651,3.176471,1.05,1.25,0.04,0.55,1.241774,0.005137,15.682508,1.223238,0.04215,15.412087
2026-05-26T20:04:58.403,20260526-200419-sentence-script-starting-from-a-single-c-d95744,33.21,33.21,1,0,1,DIP,0,-1.0,0.0,86,135,68,0,42,1,0.850203,0.000548,0.0,4.153609,18.383774,0.790412,6.372093,0.445339,4.182374,0.637334,14.065356,7.11594,17.925625,3.186047,1.05,1.25,0.04,0.55,1.230191,0.043136,15.24233,1.221717,0.082881,14.644961
2026-05-26T20:04:58.721,20260526-200419-sentence-script-starting-from-a-single-c-d95744,33.408,33.408,1,0,1,DIP,0,-1.0,0.0,90,135,90,0,47,1,0.861445,-0.010028,0.0,4.025856,18.542141,0.890364,6.377778,0.441041,3.914773,0.637025,14.122397,6.894718,18.226103,3.222222,1.05,1.25,0.04,0.55,1.22547,0.068842,14.51169,1.225052,0.100493,13.641323
2026-05-26T20:04:59.060,20260526-200419-sentence-script-starting-from-a-single-c-d95744,33.606,33.606,1,0,1,DIP,0,-1.0,0.0,91,135,77,0,44,1,0.895584,-0.007304,0.0,4.18809,18.793573,0.879842,6.483516,0.443454,4.00129,0.637216,14.263279,6.873505,18.439715,3.241758,1.05,1.25,0.04,0.55,1.236315,0.099682,13.575924,1.249182,0.130837,12.5529
2026-05-26T20:04:59.402,20260526-200419-sentence-script-starting-from-a-single-c-d95744,33.804,33.804,1,0,1,DIP,0,-1.0,0.0,94,135,93,0,44,0,0.919559,-0.002662,0.0,4.188207,19.056941,0.946355,6.510638,0.441248,3.850243,0.638015,14.404696,6.935657,18.668894,3.255319,1.05,1.25,0.04,0.55,1.247453,0.131984,12.532155,1.261495,0.162044,11.418549
2026-05-26T20:04:59.743,20260526-200419-sentence-script-starting-from-a-single-c-d95744,34.002,34.002,1,0,1,DIP,0,-1.0,0.0,96,135,98,0,45,1,0.893522,0.009021,0.0,4.105918,19.292912,0.931445,6.583333,0.441882,3.789872,0.633577,14.55331,6.912112,18.881762,3.260417,1.05,1.25,0.04,0.55,1.237432,0.164139,11.43775,1.222473,0.199331,10.307122
2026-05-26T20:05:00.104,20260526-200419-sentence-script-starting-from-a-single-c-d95744,34.2,34.2,1,0,1,DIP,0,-1.0,0.0,98,135,98,0,46,1,0.901892,0.016904,0.0,4.015653,19.531031,0.918004,6.734694,0.441791,3.790089,0.632753,14.738455,6.891838,19.104267,3.285714,1.05,1.25,0.04,0.55,1.230335,0.19416,10.378267,1.215873,0.231721,9.334339
2026-05-26T20:05:00.397,20260526-200419-sentence-script-starting-from-a-single-c-d95744,34.416,34.416,1,0,1,DIP,0,-1.0,0.0,99,135,79,0,48,1,0.894073,0.023936,0.0,3.890794,19.785015,0.945153,6.727273,0.443843,3.886136,0.632008,14.874814,6.870892,19.346931,3.272727,1.05,1.25,0.04,0.55,1.211199,0.228744,9.381963,1.189222,0.26392,8.540325
2026-05-26T20:05:00.724,20260526-200419-sentence-script-starting-from-a-single-c-d95744,34.614,34.614,1,0,1,DIP,0,-1.0,0.0,102,135,89,0,49,0,0.858432,0.012286,0.0,3.823247,20.0051,1.001866,6.823529,0.441583,3.794237,0.629029,15.01639,6.852631,19.560136,3.303922,1.05,1.25,0.04,0.55,1.180152,0.256638,8.702743,1.134284,0.274168,8.131554
2026-05-26T20:05:01.013,20260526-200419-sentence-script-starting-from-a-single-c-d95744,34.812,34.812,1,0,1,DIP,0,-1.0,0.0,105,135,102,0,51,0,0.849617,0.023389,0.0,3.777593,20.203648,0.955985,6.72381,0.440982,3.711495,0.629903,15.189111,6.835109,19.754035,3.314286,1.05,1.25,0.04,0.55,1.141765,0.275111,8.320406,1.104459,0.305383,8.079691
2026-05-26T20:05:01.573,20260526-200419-sentence-script-starting-from-a-single-c-d95744,35.01,35.01,1,0,1,DIP,0,-1.0,0.0,110,135,130,0,54,0,0.886277,-0.020171,0.0,4.247852,20.367204,1.007554,6.709091,0.437131,3.354744,0.633329,15.435008,6.818544,19.914448,3.372727,1.05,1.25,0.04,0.55,1.131194,0.287856,8.276,1.118858,0.280548,8.39786
2026-05-26T20:05:02.049,20260526-200419-sentence-script-starting-from-a-single-c-d95744,35.208,35.208,1,0,1,DIP,0,-1.0,0.0,110,135,118,0,55,0,0.885113,-0.020706,0.0,4.368689,20.523616,0.948008,6.709091,0.442034,3.552744,0.633329,15.608222,6.818366,20.068737,3.372727,1.05,1.25,0.04,0.55,1.114502,0.289541,8.593256,1.094132,0.296729,9.089444
2026-05-26T20:05:02.383,20260526-200419-sentence-script-starting-from-a-single-c-d95744,35.406,35.406,1,0,1,DIP,0,-1.0,0.0,110,135,92,0,55,0,0.884346,-0.020759,0.0,4.30344,20.697006,0.946693,6.745455,0.445347,3.750744,0.633329,15.784884,6.835167,20.240693,3.372727,1.05,1.25,0.04,0.55,1.09257,0.299581,9.266362,1.068533,0.311651,10.122627
2026-05-26T20:05:02.748,20260526-200419-sentence-script-starting-from-a-single-c-d95744,35.604,35.604,1,0,1,DIP,0,-1.0,0.0,114,135,111,0,57,1,0.880991,-0.019012,0.0,4.167301,20.897137,1.106368,6.912281,0.441843,3.578262,0.625339,15.919328,6.86245,20.439853,3.377193,1.05,1.25,0.04,0.55,1.07624,0.314031,10.270505,1.043254,0.331177,11.444564
2026-05-26T20:05:03.162,20260526-200419-sentence-script-starting-from-a-single-c-d95744,35.802,35.802,1,0,1,DIP,0,-1.0,0.0,118,135,119,0,60,1,0.93026,-0.015853,0.0,3.98857,21.099685,1.063057,6.864407,0.440512,3.425026,0.628742,16.153712,6.896534,20.759908,3.415254,1.05,1.25,0.04,0.55,1.070489,0.323967,11.536185,1.061941,0.340639,12.948601
2026-05-26T20:05:03.582,20260526-200419-sentence-script-starting-from-a-single-c-d95744,36.0,36.0,1,0,1,DIP,0,-1.0,0.0,119,135,104,0,60,1,0.940453,-0.014264,0.0,3.800733,21.376096,1.013444,6.957983,0.443214,3.524979,0.630009,16.339919,6.93268,20.993415,3.428571,1.05,1.25,0.04,0.55,1.06162,0.338563,13.008903,1.045045,0.351334,14.594254
2026-05-26T20:05:04.089,20260526-200419-sentence-script-starting-from-a-single-c-d95744,36.216,36.216,1,0,1,DIP,0,-1.0,0.0,123,135,128,0,62,1,0.934329,0.012269,0.0,3.571544,21.708299,1.032207,7.056911,0.441396,3.364113,0.626463,16.609026,6.95306,21.29451,3.455285,1.05,1.25,0.04,0.55,1.037294,0.360924,14.738291,1.007919,0.38517,16.388718
2026-05-26T20:05:04.556,20260526-200419-sentence-script-starting-from-a-single-c-d95744,36.414,36.414,1,0,1,DIP,0,-1.0,0.0,124,135,117,0,65,1,0.930508,0.000515,0.0,3.472159,21.962094,1.024148,7.241935,0.443756,3.485941,0.625959,16.825311,6.958138,21.529398,3.459677,1.05,1.25,0.04,0.55,1.006501,0.371998,16.297298,0.974984,0.378094,17.853029
2026-05-26T20:05:04.999,20260526-200419-sentence-script-starting-from-a-single-c-d95744,36.612,36.612,1,0,1,DIP,0,-1.0,0.0,129,135,136,0,67,1,0.921794,-0.021362,0.0,3.462513,22.196348,1.092316,7.255814,0.440348,3.261893,0.626127,16.967381,6.954896,21.750875,3.488372,1.05,1.25,0.04,0.55,0.975635,0.37114,17.704573,0.936871,0.358766,19.052533
2026-05-26T20:05:05.526,20260526-200419-sentence-script-starting-from-a-single-c-d95744,36.81,36.81,1,0,1,DIP,0,-1.0,0.0,133,135,140,0,69,1,0.956689,-0.04027,0.0,3.397336,22.435644,1.078716,7.172932,0.439676,3.137214,0.628795,17.152703,6.946596,21.981536,3.503759,1.05,1.25,0.04,0.55,0.950422,0.357307,18.863547,0.942628,0.340244,19.91878
2026-05-26T20:05:06.091,20260526-200419-sentence-script-starting-from-a-single-c-d95744,37.008,37.008,1,0,1,COMPACT,0,-1.0,0.0,135,135,149,0,71,1,0.942114,-0.040443,0.0,3.388697,22.714358,1.076014,7.348148,0.441073,3.193831,0.628924,17.324637,6.935401,22.254416,3.511111,0.92,1.55,0.07,0.5,0.940525,0.337417,19.581849,0.961262,0.259524,18.872036
2026-05-26T20:05:06.678,20260526-200419-sentence-script-starting-from-a-single-c-d95744,37.206,37.206,1,0,1,COMPACT,0,-1.0,0.0,135,135,129,0,71,1,0.947686,-0.045792,0.0,3.351059,22.921157,1.096409,7.57037,0.444629,3.391831,0.628924,17.511396,6.928588,22.457272,3.511111,0.92,1.55,0.07,0.5,0.94308,0.288329,19.218046,0.93439,0.254281,19.042291
2026-05-26T20:05:07.212,20260526-200419-sentence-script-starting-from-a-single-c-d95744,37.404,37.404,1,0,1,COMPACT,0,-1.0,0.0,135,135,95,0,73,1,0.951301,-0.048804,0.0,3.239324,23.128222,1.090491,7.644444,0.447032,3.589831,0.628924,17.705694,6.914613,22.661673,3.511111,0.92,1.55,0.07,0.5,0.927098,0.265455,19.173422,0.905677,0.247962,19.207381
2026-05-26T20:05:07.635,20260526-200419-sentence-script-starting-from-a-single-c-d95744,37.602,37.602,1,0,1,COMPACT,0,-1.0,0.0,135,135,70,0,71,1,0.953539,-0.050661,0.0,3.234343,23.329616,1.120107,7.688889,0.448656,3.787831,0.628924,17.906141,6.898133,22.861266,3.511111,0.92,1.55,0.07,0.5,0.902997,0.251747,19.255664,0.876028,0.239341,19.369655
2026-05-26T20:05:08.049,20260526-200419-sentence-script-starting-from-a-single-c-d95744,37.8,37.8,1,0,1,COMPACT,0,-1.0,0.0,135,135,15,0,71,1,0.954966,-0.051699,0.0,3.178343,23.550625,1.143339,7.718519,0.449753,3.985831,0.628924,18.112394,6.894155,23.081058,3.511111,0.92,1.55,0.07,0.5,0.875547,0.240137,19.387812,0.84647,0.228109,19.542795
2026-05-26T20:05:08.514,20260526-200419-sentence-script-starting-from-a-single-c-d95744,38.016,38.016,1,0,1,COMPACT,0,-1.0,0.0,135,135,7,0,72,1,0.955855,-0.052405,0.0,3.067274,23.801507,1.156609,7.807407,0.450549,4.201831,0.628924,18.342837,6.907547,23.331058,3.511111,0.92,1.55,0.07,0.5,0.844466,0.226479,19.570214,0.815031,0.212577,19.746679
2026-05-26T20:05:08.903,20260526-200419-sentence-script-starting-from-a-single-c-d95744,38.214,38.214,1,0,1,COMPACT,0,-1.0,0.0,135,135,1,0,72,1,0.955846,-0.0532,0.0,2.965718,24.061789,1.166086,7.911111,0.451033,4.399831,0.628924,18.558705,6.929315,23.590804,3.511111,0.92,1.55,0.07,0.5,0.816113,0.211581,19.749476,0.787131,0.194921,19.948871
2026-05-26T20:05:09.428,20260526-200419-sentence-script-starting-from-a-single-c-d95744,38.412,38.412,1,0,1,COMPACT,0,-1.0,0.0,135,135,0,0,72,1,0.955793,-0.053871,0.0,2.875229,24.323658,1.17159,7.911111,0.451359,4.597831,0.628924,18.778327,6.956607,23.85231,3.511111,0.92,1.55,0.07,0.5,0.78865,0.193904,19.95082,0.761077,0.174404,20.160223
2026-05-26T20:05:09.910,20260526-200419-sentence-script-starting-from-a-single-c-d95744,38.61,38.61,1,0,1,COMPACT,0,-1.0,0.0,135,135,0,0,72,1,0.955933,-0.05398,0.0,2.829646,24.596499,1.182641,7.896296,0.45158,4.795831,0.628924,19.001951,6.987586,24.124906,3.511111,0.92,1.55,0.07,0.5,0.763025,0.173693,20.157515,0.737576,0.151751,20.376361
2026-05-26T20:05:10.333,20260526-200419-sentence-script-starting-from-a-single-c-d95744,38.808,38.808,1,0,1,COMPACT,0,-1.0,0.0,135,135,0,0,71,1,0.955947,-0.054209,0.0,2.780978,24.857245,1.184278,7.896296,0.451729,4.993831,0.628924,19.228681,7.021265,24.385486,3.511111,0.92,1.55,0.07,0.5,0.739594,0.151093,20.371408,0.716534,0.126604,20.588018
2026-05-26T20:05:10.745,20260526-200419-sentence-script-starting-from-a-single-c-d95744,39.006,39.006,1,0,1,COMPACT,0,-1.0,0.0,135,135,0,0,72,1,0.955925,-0.054444,0.0,2.729735,25.099211,1.193533,8.0,0.45183,5.191831,0.628924,19.457656,7.05712,24.627341,3.511111,0.92,1.55,0.07,0.5,0.718646,0.126079,20.575489,0.698288,0.099262,20.781855
2026-05-26T20:05:11.154,20260526-200419-sentence-script-starting-from-a-single-c-d95744,39.204,39.204,1,0,1,COMPACT,0,-1.0,0.0,135,135,0,0,73,1,0.955875,-0.054743,0.0,2.707446,25.339555,1.199214,7.955556,0.451898,5.389831,0.628924,19.688975,7.094874,24.867609,3.511111,0.92,1.55,0.07,0.5,0.700447,0.098964,20.77243,0.683055,0.070067,20.973766
2026-05-26T20:05:11.573,20260526-200419-sentence-script-starting-from-a-single-c-d95744,39.402,39.402,1,0,1,COMPACT,0,-1.0,0.0,135,135,0,0,73,1,0.955855,-0.05512,0.0,2.674841,25.606574,1.202794,7.940741,0.451945,5.587831,0.628924,19.922092,7.134377,25.134577,3.511111,0.92,1.55,0.07,0.5,0.685274,0.069973,20.972029,0.671094,0.039296,21.184762
2026-05-26T20:05:12.016,20260526-200419-sentence-script-starting-from-a-single-c-d95744,39.6,39.6,1,0,1,COMPACT,0,-1.0,0.0,135,135,0,0,73,1,0.95577,-0.055409,0.0,2.625174,25.886961,1.202789,7.896296,0.451976,5.785831,0.628924,20.156288,7.175532,25.41493,3.511111,0.92,1.55,0.07,0.5,0.67328,0.039494,21.185392,0.66244,0.007489,21.409449
