run_id,sim_time,frame,row_type,entity_id,entity_kind,round_number,ai_enabled,ai_mode,human_override_timer,selected_index,paused,mitochondria_count,fuel_count,waste_count,particle_count,total_atp,avg_activity,close_pairs,x,y,z,vx,vy,vz,axis_x,axis_y,axis_z,length,radius,activity,atp,marked,wrapped,orbiting,dipping,organize_target_x,organize_target_y,organize_target_z,particle_kind,particle_age,particle_max_age,attached,target_mito_id,source_mito_id,cell_radius,nucleus_x,nucleus_y,nucleus_z,nucleus_radius
20260525-202417-sentence-script-multiple-elongated-mitoc-d8bf0e,0.0,0,summary,simulation,summary,1,True,NOURISH,0.0,0,False,6,32,0,32,44.45807,0.58062,0,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,-2.15,1.75,-0.45,1.55
20260525-202417-sentence-script-multiple-elongated-mitoc-d8bf0e,0.0,0,mitochondrion,1,mitochondrion,1,True,NOURISH,0.0,0,False,6,32,0,32,44.45807,0.58062,0,4.87272,0.50284,1.20478,0.12623,0.14214,-0.04459,-0.97293,0.21789,-0.07697,2.12928,0.37522,0.56868,4.35737,True,False,False,False,,,,,,,,,,7.0,-2.15,1.75,-0.45,1.55
20260525-202417-sentence-script-multiple-elongated-mitoc-d8bf0e,0.0,0,mitochondrion,2,mitochondrion,1,True,NOURISH,0.0,0,False,6,32,0,32,44.45807,0.58062,0,1.9388,-0.79572,-0.32447,-0.08617,-0.02278,-0.21021,0.79678,-0.5369,0.27728,2.34691,0.39685,0.59501,7.03763,False,False,False,False,,,,,,,,,,7.0,-2.15,1.75,-0.45,1.55
20260525-202417-sentence-script-multiple-elongated-mitoc-d8bf0e,0.0,0,mitochondrion,3,mitochondrion,1,True,NOURISH,0.0,0,False,6,32,0,32,44.45807,0.58062,0,-2.67485,4.9464,0.78784,-0.04592,0.21534,-0.06309,-0.79483,-0.51374,0.32298,2.37082,0.39123,0.91479,14.49161,False,False,False,False,,,,,,,,,,7.0,-2.15,1.75,-0.45,1.55
20260525-202417-sentence-script-multiple-elongated-mitoc-d8bf0e,0.0,0,mitochondrion,4,mitochondrion,1,True,NOURISH,0.0,0,False,6,32,0,32,44.45807,0.58062,0,-4.1731,3.62466,-0.94307,0.04013,0.28344,-0.01251,0.43522,-0.81322,-0.38634,2.22291,0.32243,0.43309,5.30957,False,False,False,False,,,,,,,,,,7.0,-2.15,1.75,-0.45,1.55
20260525-202417-sentence-script-multiple-elongated-mitoc-d8bf0e,0.0,0,mitochondrion,5,mitochondrion,1,True,NOURISH,0.0,0,False,6,32,0,32,44.45807,0.58062,0,2.45326,-4.98343,-0.88433,0.25515,0.06319,-0.05308,0.07788,-0.64929,-0.75654,2.552,0.30035,0.47016,5.88283,False,False,False,False,,,,,,,,,,7.0,-2.15,1.75,-0.45,1.55
20260525-202417-sentence-script-multiple-elongated-mitoc-d8bf0e,0.0,0,mitochondrion,6,mitochondrion,1,True,NOURISH,0.0,0,False,6,32,0,32,44.45807,0.58062,0,0.50653,-2.44728,-4.5806,0.14083,0.02889,0.19952,0.90086,-0.09283,-0.42406,2.38146,0.4345,0.50198,7.37906,False,False,False,False,,,,,,,,,,7.0,-2.15,1.75,-0.45,1.55
20260525-202417-sentence-script-multiple-elongated-mitoc-d8bf0e,0.0,0,particle,1,fuel,1,True,NOURISH,0.0,0,False,6,32,0,32,44.45807,0.58062,0,3.39194,5.02632,2.65669,-0.20626,-0.23262,-0.18921,,,,,0.07243,,,,,,,,,,fuel,0.0,12.53961,False,,,7.0,-2.15,1.75,-0.45,1.55
20260525-202417-sentence-script-multiple-elongated-mitoc-d8bf0e,0.0,0,particle,2,fuel,1,True,NOURISH,0.0,0,False,6,32,0,32,44.45807,0.58062,0,2.57209,-5.69901,-2.48904,-0.09987,0.40194,0.13047,,,,,0.07305,,,,,,,,,,fuel,0.0,17.189,False,,,7.0,-2.15,1.75,-0.45,1.55
20260525-202417-sentence-script-multiple-elongated-mitoc-d8bf0e,0.0,0,particle,3,fuel,1,True,NOURISH,0.0,0,False,6,32,0,32,44.45807,0.58062,0,4.88475,-1.23139,4.3476,-0.39949,0.04876,-0.27461,,,,,0.06955,,,,,,,,,,fuel,0.0,12.02211,False,,,7.0,-2.15,1.75,-0.45,1.55
20260525-202417-sentence-script-multiple-elongated-mitoc-d8bf0e,0.0,0,particle,4,fuel,1,True,NOURISH,0.0,0,False,6,32,0,32,44.45807,0.58062,0,-2.32041,1.87919,-5.72577,0.12998,-0.16323,0.52634,,,,,0.06993,,,,,,,,,,fuel,0.0,14.79263,False,,,7.0,-2.15,1.75,-0.45,1.55
20260525-202417-sentence-script-multiple-elongated-mitoc-d8bf0e,0.0,0,particle,5,fuel,1,True,NOURISH,0.0,0,False,6,32,0,32,44.45807,0.58062,0,5.49117,1.76793,-3.27028,-0.26286,-0.15216,0.13814,,,,,0.0515,,,,,,,,,,fuel,0.0,17.60887,False,,,7.0,-2.15,1.75,-0.45,1.55
20260525-202417-sentence-script-multiple-elongated-mitoc-d8bf0e,0.0,0,particle,6,fuel,1,True,NOURISH,0.0,0,False,6,32,0,32,44.45807,0.58062,0,5.25067,-2.40563,2.91987,-0.30077,0.1049,-0.23941,,,,,0.07386,,,,,,,,,,fuel,0.0,20.50963,False,,,7.0,-2.15,1.75,-0.45,1.55
20260525-202417-sentence-script-multiple-elongated-mitoc-d8bf0e,0.0,0,particle,7,fuel,1,True,NOURISH,0.0,0,False,6,32,0,32,44.45807,0.58062,0,3.21136,0.95707,5.76927,-0.1865,-0.02957,-0.17994,,,,,0.04544,,,,,,,,,,fuel,0.0,15.69224,False,,,7.0,-2.15,1.75,-0.45,1.55
20260525-202417-sentence-script-multiple-elongated-mitoc-d8bf0e,0.0,0,particle,8,fuel,1,True,NOURISH,0.0,0,False,6,32,0,32,44.45807,0.58062,0,6.34401,-0.08233,-2.1454,-0.43182,-0.02984,0.22155,,,,,0.05408,,,,,,,,,,fuel,0.0,15.50589,False,,,7.0,-2.15,1.75,-0.45,1.55
20260525-202417-sentence-script-multiple-elongated-mitoc-d8bf0e,0.0,0,particle,9,fuel,1,True,NOURISH,0.0,0,False,6,32,0,32,44.45807,0.58062,0,-4.55242,-5.05117,-1.05876,0.31018,0.23259,0.07192,,,,,0.06698,,,,,,,,,,fuel,0.0,12.00513,False,,,7.0,-2.15,1.75,-0.45,1.55
20260525-202417-sentence-script-multiple-elongated-mitoc-d8bf0e,0.0,0,particle,10,fuel,1,True,NOURISH,0.0,0,False,6,32,0,32,44.45807,0.58062,0,-4.1471,5.01329,0.14341,0.30039,-0.27587,-0.01387,,,,,0.05324,,,,,,,,,,fuel,0.0,17.3228,False,,,7.0,-2.15,1.75,-0.45,1.55
20260525-202417-sentence-script-multiple-elongated-mitoc-d8bf0e,0.0,0,particle,11,fuel,1,True,NOURISH,0.0,0,False,6,32,0,32,44.45807,0.58062,0,-1.78626,3.19059,-5.41863,0.12468,-0.0618,0.19025,,,,,0.06598,,,,,,,,,,fuel,0.0,14.34383,False,,,7.0,-2.15,1.75,-0.45,1.55
20260525-202417-sentence-script-multiple-elongated-mitoc-d8bf0e,0.0,0,particle,12,fuel,1,True,NOURISH,0.0,0,False,6,32,0,32,44.45807,0.58062,0,0.44024,6.40396,-2.35732,-0.00478,-0.37012,0.13598,,,,,0.05239,,,,,,,,,,fuel,0.0,14.64843,False,,,7.0,-2.15,1.75,-0.45,1.55
20260525-202417-sentence-script-multiple-elongated-mitoc-d8bf0e,0.0,0,particle,13,fuel,1,True,NOURISH,0.0,0,False,6,32,0,32,44.45807,0.58062,0,1.22548,-6.27068,-0.94175,-0.01839,0.4824,0.08212,,,,,0.05263,,,,,,,,,,fuel,0.0,16.99025,False,,,7.0,-2.15,1.75,-0.45,1.55
20260525-202417-sentence-script-multiple-elongated-mitoc-d8bf0e,0.0,0,particle,14,fuel,1,True,NOURISH,0.0,0,False,6,32,0,32,44.45807,0.58062,0,-4.32978,5.12453,-0.69924,0.25043,-0.27354,-0.04043,,,,,0.05761,,,,,,,,,,fuel,0.0,20.79003,False,,,7.0,-2.15,1.75,-0.45,1.55
20260525-202417-sentence-script-multiple-elongated-mitoc-d8bf0e,0.0,0,particle,15,fuel,1,True,NOURISH,0.0,0,False,6,32,0,32,44.45807,0.58062,0,3.18548,5.55705,-1.06276,-0.20367,-0.38733,0.05498,,,,,0.06851,,,,,,,,,,fuel,0.0,16.21349,False,,,7.0,-2.15,1.75,-0.45,1.55
20260525-202417-sentence-script-multiple-elongated-mitoc-d8bf0e,0.0,0,particle,16,fuel,1,True,NOURISH,0.0,0,False,6,32,0,32,44.45807,0.58062,0,0.16897,-5.79317,3.56843,-0.05308,0.53279,-0.31049,,,,,0.06294,,,,,,,,,,fuel,0.0,20.8564,False,,,7.0,-2.15,1.75,-0.45,1.55
20260525-202417-sentence-script-multiple-elongated-mitoc-d8bf0e,0.0,0,particle,17,fuel,1,True,NOURISH,0.0,0,False,6,32,0,32,44.45807,0.58062,0,-2.61552,-3.47975,-4.97755,0.19464,0.1365,0.22721,,,,,0.0518,,,,,,,,,,fuel,0.0,14.19299,False,,,7.0,-2.15,1.75,-0.45,1.55
20260525-202417-sentence-script-multiple-elongated-mitoc-d8bf0e,0.0,0,particle,18,fuel,1,True,NOURISH,0.0,0,False,6,32,0,32,44.45807,0.58062,0,4.49746,-3.20968,3.94401,-0.26417,0.17729,-0.28359,,,,,0.04904,,,,,,,,,,fuel,0.0,18.84849,False,,,7.0,-2.15,1.75,-0.45,1.55
20260525-202417-sentence-script-multiple-elongated-mitoc-d8bf0e,0.0,0,particle,19,fuel,1,True,NOURISH,0.0,0,False,6,32,0,32,44.45807,0.58062,0,3.6897,3.5661,-3.95641,-0.07789,-0.16539,0.088,,,,,0.0563,,,,,,,,,,fuel,0.0,18.9404,False,,,7.0,-2.15,1.75,-0.45,1.55
20260525-202417-sentence-script-multiple-elongated-mitoc-d8bf0e,0.0,0,particle,20,fuel,1,True,NOURISH,0.0,0,False,6,32,0,32,44.45807,0.58062,0,0.52884,6.29772,-1.48436,-0.0811,-0.48805,0.18373,,,,,0.0723,,,,,,,,,,fuel,0.0,15.81727,False,,,7.0,-2.15,1.75,-0.45,1.55
20260525-202417-sentence-script-multiple-elongated-mitoc-d8bf0e,0.0,0,particle,21,fuel,1,True,NOURISH,0.0,0,False,6,32,0,32,44.45807,0.58062,0,-6.18447,2.99354,-0.45322,0.34733,-0.21202,0.03625,,,,,0.06719,,,,,,,,,,fuel,0.0,17.26358,False,,,7.0,-2.15,1.75,-0.45,1.55
20260525-202417-sentence-script-multiple-elongated-mitoc-d8bf0e,0.0,0,particle,22,fuel,1,True,NOURISH,0.0,0,False,6,32,0,32,44.45807,0.58062,0,0.13816,-0.81234,-6.87515,0.00579,-0.04132,0.26367,,,,,0.06696,,,,,,,,,,fuel,0.0,15.87148,False,,,7.0,-2.15,1.75,-0.45,1.55
20260525-202417-sentence-script-multiple-elongated-mitoc-d8bf0e,0.0,0,particle,23,fuel,1,True,NOURISH,0.0,0,False,6,32,0,32,44.45807,0.58062,0,5.7032,0.13603,-3.55569,-0.26948,0.04258,0.15457,,,,,0.07253,,,,,,,,,,fuel,0.0,18.55554,False,,,7.0,-2.15,1.75,-0.45,1.55
20260525-202417-sentence-script-multiple-elongated-mitoc-d8bf0e,0.0,0,particle,24,fuel,1,True,NOURISH,0.0,0,False,6,32,0,32,44.45807,0.58062,0,-1.74859,-4.58848,4.21151,0.13956,0.27772,-0.35866,,,,,0.04968,,,,,,,,,,fuel,0.0,20.57952,False,,,7.0,-2.15,1.75,-0.45,1.55
20260525-202417-sentence-script-multiple-elongated-mitoc-d8bf0e,0.0,0,particle,25,fuel,1,True,NOURISH,0.0,0,False,6,32,0,32,44.45807,0.58062,0,3.38177,-3.88651,-4.25349,-0.23339,0.20726,0.29355,,,,,0.07252,,,,,,,,,,fuel,0.0,12.32997,False,,,7.0,-2.15,1.75,-0.45,1.55
20260525-202417-sentence-script-multiple-elongated-mitoc-d8bf0e,0.0,0,particle,26,fuel,1,True,NOURISH,0.0,0,False,6,32,0,32,44.45807,0.58062,0,-3.71969,-4.31982,3.09034,0.21722,0.16663,-0.13865,,,,,0.06488,,,,,,,,,,fuel,0.0,13.97276,False,,,7.0,-2.15,1.75,-0.45,1.55
20260525-202417-sentence-script-multiple-elongated-mitoc-d8bf0e,0.0,0,particle,27,fuel,1,True,NOURISH,0.0,0,False,6,32,0,32,44.45807,0.58062,0,-3.87681,5.30881,-0.73563,0.18081,-0.27134,0.02439,,,,,0.04879,,,,,,,,,,fuel,0.0,20.48565,False,,,7.0,-2.15,1.75,-0.45,1.55
20260525-202417-sentence-script-multiple-elongated-mitoc-d8bf0e,0.0,0,particle,28,fuel,1,True,NOURISH,0.0,0,False,6,32,0,32,44.45807,0.58062,0,-2.09945,5.99482,2.22885,0.18106,-0.43371,-0.0976,,,,,0.05931,,,,,,,,,,fuel,0.0,12.23259,False,,,7.0,-2.15,1.75,-0.45,1.55
20260525-202417-sentence-script-multiple-elongated-mitoc-d8bf0e,0.0,0,particle,29,fuel,1,True,NOURISH,0.0,0,False,6,32,0,32,44.45807,0.58062,0,4.73486,-3.16488,3.05292,-0.34501,0.17143,-0.20424,,,,,0.06023,,,,,,,,,,fuel,0.0,17.83298,False,,,7.0,-2.15,1.75,-0.45,1.55
20260525-202417-sentence-script-multiple-elongated-mitoc-d8bf0e,0.0,0,particle,30,fuel,1,True,NOURISH,0.0,0,False,6,32,0,32,44.45807,0.58062,0,-1.18874,-3.66846,-5.33346,0.1028,0.22604,0.21366,,,,,0.0624,,,,,,,,,,fuel,0.0,18.49631,False,,,7.0,-2.15,1.75,-0.45,1.55
20260525-202417-sentence-script-multiple-elongated-mitoc-d8bf0e,0.0,0,particle,31,fuel,1,True,NOURISH,0.0,0,False,6,32,0,32,44.45807,0.58062,0,2.31476,1.54427,6.01532,-0.09261,0.01167,-0.27272,,,,,0.05726,,,,,,,,,,fuel,0.0,17.74211,False,,,7.0,-2.15,1.75,-0.45,1.55
20260525-202417-sentence-script-multiple-elongated-mitoc-d8bf0e,0.0,0,particle,32,fuel,1,True,NOURISH,0.0,0,False,6,32,0,32,44.45807,0.58062,0,5.84202,-2.47429,1.91991,-0.49032,0.27225,-0.17344,,,,,0.06563,,,,,,,,,,fuel,0.0,17.31064,False,,,7.0,-2.15,1.75,-0.45,1.55
20260525-202417-sentence-script-multiple-elongated-mitoc-d8bf0e,0.0,0,static_cell,cell,cell,1,True,NOURISH,0.0,0,False,6,32,0,32,44.45807,0.58062,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,7.0,-2.15,1.75,-0.45,1.55
20260525-202417-sentence-script-multiple-elongated-mitoc-d8bf0e,0.0,0,static_nucleus,nucleus,nucleus,1,True,NOURISH,0.0,0,False,6,32,0,32,44.45807,0.58062,0,-2.15,1.75,-0.45,,,,,,,,1.55,,,,,,,,,,,,,,,,7.0,-2.15,1.75,-0.45,1.55
20260525-202417-sentence-script-multiple-elongated-mitoc-d8bf0e,0.025,1,summary,simulation,summary,1,True,NOURISH,0.0,0,False,6,32,0,32,44.44564,0.57762,0,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,-2.15,1.75,-0.45,1.55
20260525-202417-sentence-script-multiple-elongated-mitoc-d8bf0e,0.025,1,mitochondrion,1,mitochondrion,1,True,NOURISH,0.0,0,False,6,32,0,32,44.44564,0.57762,0,4.87543,0.50595,1.20349,0.10763,0.12316,-0.05097,-0.04862,0.01099,-0.00389,2.12928,0.37522,0.56332,4.35497,True,False,False,False,,,,,,,,,,7.0,-2.15,1.75,-0.45,1.55
20260525-202417-sentence-script-multiple-elongated-mitoc-d8bf0e,0.025,1,mitochondrion,2,mitochondrion,1,True,NOURISH,0.0,0,False,6,32,0,32,44.44564,0.57762,0,1.93644,-0.79666,-0.33018,-0.09376,-0.0373,-0.22638,0.03984,-0.02688,0.0138,2.34691,0.39685,0.58915,7.0355,False,False,False,False,,,,,,,,,,7.0,-2.15,1.75,-0.45,1.55
20260525-202417-sentence-script-multiple-elongated-mitoc-d8bf0e,0.025,1,mitochondrion,3,mitochondrion,1,True,NOURISH,0.0,0,False,6,32,0,32,44.44564,0.57762,0,-2.57647,4.76638,0.75684,0.0844,-0.0994,-0.08467,-0.03971,-0.02578,0.0161,2.37082,0.39123,0.90998,14.48876,False,False,False,False,,,,,,,,,,7.0,-2.15,1.75,-0.45,1.55
20260525-202417-sentence-script-multiple-elongated-mitoc-d8bf0e,0.025,1,mitochondrion,4,mitochondrion,1,True,NOURISH,0.0,0,False,6,32,0,32,44.44564,0.57762,0,-4.17184,3.63116,-0.94285,0.18478,0.05588,0.04006,0.02182,-0.04064,-0.0193,2.22291,0.32243,0.43206,5.30823,True,False,False,False,,,,,,,,,,7.0,-2.15,1.75,-0.45,1.55
20260525-202417-sentence-script-multiple-elongated-mitoc-d8bf0e,0.025,1,mitochondrion,5,mitochondrion,1,True,NOURISH,0.0,0,False,6,32,0,32,44.44564,0.57762,0,2.3939,-4.84761,-0.86143,0.15629,0.12951,-0.01248,0.00393,-0.03244,-0.03784,2.552,0.30035,0.46691,5.88052,False,False,False,False,,,,,,,,,,7.0,-2.15,1.75,-0.45,1.55
20260525-202417-sentence-script-multiple-elongated-mitoc-d8bf0e,0.025,1,mitochondrion,6,mitochondrion,1,True,NOURISH,0.0,0,False,6,32,0,32,44.44564,0.57762,0,0.51044,-2.44622,-4.57518,0.15494,0.04212,0.21523,0.04514,-0.0046,-0.021,2.38146,0.4345,0.50427,7.37765,False,False,False,False,,,,,,,,,,7.0,-2.15,1.75,-0.45,1.55
20260525-202417-sentence-script-multiple-elongated-mitoc-d8bf0e,0.025,1,particle,1,fuel,1,True,NOURISH,0.0,0,False,6,32,0,32,44.44564,0.57762,0,3.38649,5.02043,2.65186,-0.21767,-0.23538,-0.19336,,,,,0.07243,,,,,,,,,,fuel,0.025,12.53961,False,4,,7.0,-2.15,1.75,-0.45,1.55
20260525-202417-sentence-script-multiple-elongated-mitoc-d8bf0e,0.025,1,particle,2,fuel,1,True,NOURISH,0.0,0,False,6,32,0,32,44.44564,0.57762,0,2.56939,-5.68873,-2.48572,-0.10802,0.41109,0.1327,,,,,0.07305,,,,,,,,,,fuel,0.025,17.189,False,4,,7.0,-2.15,1.75,-0.45,1.55
20260525-202417-sentence-script-multiple-elongated-mitoc-d8bf0e,0.025,1,particle,3,fuel,1,True,NOURISH,0.0,0,False,6,32,0,32,44.44564,0.57762,0,4.8745,-1.23007,4.34062,-0.41004,0.05316,-0.27955,,,,,0.06955,,,,,,,,,,fuel,0.025,12.02211,False,4,,7.0,-2.15,1.75,-0.45,1.55
20260525-202417-sentence-script-multiple-elongated-mitoc-d8bf0e,0.025,1,particle,4,fuel,1,True,NOURISH,0.0,0,False,6,32,0,32,44.44564,0.57762,0,-2.31724,1.87522,-5.71233,0.12699,-0.1587,0.53755,,,,,0.06993,,,,,,,,,,fuel,0.025,14.79263,False,4,,7.0,-2.15,1.75,-0.45,1.55
20260525-202417-sentence-script-multiple-elongated-mitoc-d8bf0e,0.025,1,particle,5,fuel,1,True,NOURISH,0.0,0,False,6,32,0,32,44.44564,0.57762,0,5.48431,1.76417,-3.26672,-0.27448,-0.15037,0.14226,,,,,0.0515,,,,,,,,,,fuel,0.025,17.60887,False,4,,7.0,-2.15,1.75,-0.45,1.55
20260525-202417-sentence-script-multiple-elongated-mitoc-d8bf0e,0.025,1,particle,6,fuel,1,True,NOURISH,0.0,0,False,6,32,0,32,44.44564,0.57762,0,5.24289,-2.40287,2.9138,-0.31144,0.11041,-0.2427,,,,,0.07386,,,,,,,,,,fuel,0.025,20.50963,False,4,,7.0,-2.15,1.75,-0.45,1.55
20260525-202417-sentence-script-multiple-elongated-mitoc-d8bf0e,0.025,1,particle,7,fuel,1,True,NOURISH,0.0,0,False,6,32,0,32,44.44564,0.57762,0,3.20645,0.95639,5.76459,-0.19624,-0.02716,-0.18731,,,,,0.04544,,,,,,,,,,fuel,0.025,15.69224,False,4,,7.0,-2.15,1.75,-0.45,1.55
20260525-202417-sentence-script-multiple-elongated-mitoc-d8bf0e,0.025,1,particle,8,fuel,1,True,NOURISH,0.0,0,False,6,32,0,32,44.44564,0.57762,0,6.33292,-0.08298,-2.1398,-0.4435,-0.02637,0.2241,,,,,0.05408,,,,,,,,,,fuel,0.025,15.50589,False,4,,7.0,-2.15,1.75,-0.45,1.55
20260525-202417-sentence-script-multiple-elongated-mitoc-d8bf0e,0.025,1,particle,9,fuel,1,True,NOURISH,0.0,0,False,6,32,0,32,44.44564,0.57762,0,-4.54467,-5.04504,-1.05698,0.30987,0.245,0.07101,,,,,0.06698,,,,,,,,,,fuel,0.025,12.00513,False,4,,7.0,-2.15,1.75,-0.45,1.55
20260525-202417-sentence-script-multiple-elongated-mitoc-d8bf0e,0.025,1,particle,10,fuel,1,True,NOURISH,0.0,0,False,6,32,0,32,44.44564,0.57762,0,-4.13961,5.00613,0.1429,0.29966,-0.28637,-0.02053,,,,,0.05324,,,,,,,,,,fuel,0.025,17.3228,False,4,,7.0,-2.15,1.75,-0.45,1.55
20260525-202417-sentence-script-multiple-elongated-mitoc-d8bf0e,0.025,1,particle,11,fuel,1,True,NOURISH,0.0,0,False,6,32,0,32,44.44564,0.57762,0,-1.78325,3.18908,-5.41359,0.12007,-0.06038,0.20173,,,,,0.06598,,,,,,,,,,fuel,0.025,14.34383,False,4,,7.0,-2.15,1.75,-0.45,1.55
20260525-202417-sentence-script-multiple-elongated-mitoc-d8bf0e,0.025,1,particle,12,fuel,1,True,NOURISH,0.0,0,False,6,32,0,32,44.44564,0.57762,0,0.43988,6.39455,-2.35381,-0.01449,-0.37658,0.14036,,,,,0.05239,,,,,,,,,,fuel,0.025,14.64843,False,4,,7.0,-2.15,1.75,-0.45,1.55
20260525-202417-sentence-script-multiple-elongated-mitoc-d8bf0e,0.025,1,particle,13,fuel,1,True,NOURISH,0.0,0,False,6,32,0,32,44.44564,0.57762,0,1.22484,-6.25837,-0.9397,-0.02552,0.49261,0.08214,,,,,0.05263,,,,,,,,,,fuel,0.025,16.99025,False,4,,7.0,-2.15,1.75,-0.45,1.55
20260525-202417-sentence-script-multiple-elongated-mitoc-d8bf0e,0.025,1,particle,14,fuel,1,True,NOURISH,0.0,0,False,6,32,0,32,44.44564,0.57762,0,-4.32347,5.11738,-0.70028,0.25251,-0.28579,-0.0413,,,,,0.05761,,,,,,,,,,fuel,0.025,20.79003,False,4,,7.0,-2.15,1.75,-0.45,1.55
20260525-202417-sentence-script-multiple-elongated-mitoc-d8bf0e,0.025,1,particle,15,fuel,1,True,NOURISH,0.0,0,False,6,32,0,32,44.44564,0.57762,0,3.18009,5.54727,-1.06134,-0.21548,-0.39098,0.05644,,,,,0.06851,,,,,,,,,,fuel,0.025,16.21349,False,4,,7.0,-2.15,1.75,-0.45,1.55
20260525-202417-sentence-script-multiple-elongated-mitoc-d8bf0e,0.025,1,particle,16,fuel,1,True,NOURISH,0.0,0,False,6,32,0,32,44.44564,0.57762,0,0.16749,-5.77961,3.56055,-0.05906,0.54249,-0.31552,,,,,0.06294,,,,,,,,,,fuel,0.025,20.8564,False,4,,7.0,-2.15,1.75,-0.45,1.55
20260525-202417-sentence-script-multiple-elongated-mitoc-d8bf0e,0.025,1,particle,17,fuel,1,True,NOURISH,0.0,0,False,6,32,0,32,44.44564,0.57762,0,-2.61071,-3.47605,-4.97175,0.19265,0.14779,0.23208,,,,,0.0518,,,,,,,,,,fuel,0.025,14.19299,False,4,,7.0,-2.15,1.75,-0.45,1.55
20260525-202417-sentence-script-multiple-elongated-mitoc-d8bf0e,0.025,1,particle,18,fuel,1,True,NOURISH,0.0,0,False,6,32,0,32,44.44564,0.57762,0,4.49061,-3.2051,3.93681,-0.27401,0.18351,-0.28802,,,,,0.04904,,,,,,,,,,fuel,0.025,18.84849,False,4,,7.0,-2.15,1.75,-0.45,1.55
20260525-202417-sentence-script-multiple-elongated-mitoc-d8bf0e,0.025,1,particle,19,fuel,1,True,NOURISH,0.0,0,False,6,32,0,32,44.44564,0.57762,0,3.68748,3.56196,-3.95407,-0.08897,-0.16563,0.09367,,,,,0.0563,,,,,,,,,,fuel,0.025,18.9404,False,4,,7.0,-2.15,1.75,-0.45,1.55
20260525-202417-sentence-script-multiple-elongated-mitoc-d8bf0e,0.025,1,particle,20,fuel,1,True,NOURISH,0.0,0,False,6,32,0,32,44.44564,0.57762,0,0.52655,6.28535,-1.47971,-0.09144,-0.49452,0.18622,,,,,0.0723,,,,,,,,,,fuel,0.025,15.81727,False,4,,7.0,-2.15,1.75,-0.45,1.55
20260525-202417-sentence-script-multiple-elongated-mitoc-d8bf0e,0.025,1,particle,21,fuel,1,True,NOURISH,0.0,0,False,6,32,0,32,44.44564,0.57762,0,-6.17551,2.98834,-0.45241,0.3584,-0.20801,0.0322,,,,,0.06719,,,,,,,,,,fuel,0.025,17.26358,False,4,,7.0,-2.15,1.75,-0.45,1.55
20260525-202417-sentence-script-multiple-elongated-mitoc-d8bf0e,0.025,1,particle,22,fuel,1,True,NOURISH,0.0,0,False,6,32,0,32,44.44564,0.57762,0,0.13818,-0.8132,-6.86833,0.00076,-0.03455,0.27283,,,,,0.06696,,,,,,,,,,fuel,0.025,15.87148,False,4,,7.0,-2.15,1.75,-0.45,1.55
20260525-202417-sentence-script-multiple-elongated-mitoc-d8bf0e,0.025,1,particle,23,fuel,1,True,NOURISH,0.0,0,False,6,32,0,32,44.44564,0.57762,0,5.69618,0.13718,-3.55172,-0.28065,0.04607,0.15883,,,,,0.07253,,,,,,,,,,fuel,0.025,18.55554,False,4,,7.0,-2.15,1.75,-0.45,1.55
20260525-202417-sentence-script-multiple-elongated-mitoc-d8bf0e,0.025,1,particle,24,fuel,1,True,NOURISH,0.0,0,False,6,32,0,32,44.44564,0.57762,0,-1.74521,-4.58129,4.20238,0.13532,0.28736,-0.36531,,,,,0.04968,,,,,,,,,,fuel,0.025,20.57952,False,4,,7.0,-2.15,1.75,-0.45,1.55
20260525-202417-sentence-script-multiple-elongated-mitoc-d8bf0e,0.025,1,particle,25,fuel,1,True,NOURISH,0.0,0,False,6,32,0,32,44.44564,0.57762,0,3.37572,-3.88113,-4.24603,-0.24186,0.21497,0.29844,,,,,0.07252,,,,,,,,,,fuel,0.025,12.32997,False,4,,7.0,-2.15,1.75,-0.45,1.55
20260525-202417-sentence-script-multiple-elongated-mitoc-d8bf0e,0.025,1,particle,26,fuel,1,True,NOURISH,0.0,0,False,6,32,0,32,44.44564,0.57762,0,-3.71401,-4.31566,3.08668,0.22727,0.16668,-0.14632,,,,,0.06488,,,,,,,,,,fuel,0.025,13.97276,False,5,,7.0,-2.15,1.75,-0.45,1.55
20260525-202417-sentence-script-multiple-elongated-mitoc-d8bf0e,0.025,1,particle,27,fuel,1,True,NOURISH,0.0,0,False,6,32,0,32,44.44564,0.57762,0,-3.87204,5.3019,-0.73477,0.19072,-0.27639,0.03456,,,,,0.04879,,,,,,,,,,fuel,0.025,20.48565,False,3,,7.0,-2.15,1.75,-0.45,1.55
20260525-202417-sentence-script-multiple-elongated-mitoc-d8bf0e,0.025,1,particle,28,fuel,1,True,NOURISH,0.0,0,False,6,32,0,32,44.44564,0.57762,0,-2.09504,5.98377,2.22611,0.1766,-0.44209,-0.1093,,,,,0.05931,,,,,,,,,,fuel,0.025,12.23259,False,3,,7.0,-2.15,1.75,-0.45,1.55
20260525-202417-sentence-script-multiple-elongated-mitoc-d8bf0e,0.025,1,particle,29,fuel,1,True,NOURISH,0.0,0,False,6,32,0,32,44.44564,0.57762,0,4.72624,-3.16029,3.0477,-0.34452,0.18374,-0.2089,,,,,0.06023,,,,,,,,,,fuel,0.025,17.83298,False,1,,7.0,-2.15,1.75,-0.45,1.55
