run_id,frame,elapsed_seconds,simulation_seconds,round_index,ai_enabled,human_override,paused,ai_mode,ai_action,cell_x,cell_y,cell_z,cell_vx,cell_vy,cell_vz,pathogen_x,pathogen_y,pathogen_z,pathogen_vx,pathogen_vy,pathogen_vz,distance,attached,engulfed,digest_complete,wrap_progress,digestion_progress,bacterium_scale,collision_count,attach_count,detach_count,engulf_count,orbit_count,mark_count,spill_count,reset_count,trail_count,enzyme_particle_count,digest_particle_count,stagnation_timer
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,1205,19.99943,20.00041,1,1,0,0,reset_pause,reset_pause:completion,11.63184,1.05,7.59945,-0.0135,0.0,0.03593,11.68294,0.97199,7.72164,0.0,0.0,0.0,0.13245,0,1,1,1.25,1.0,0.04,33,1,0,1,0,46,146,0,0,28,34,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,1220,20.25851,20.25948,1,1,0,0,reset_pause,reset_pause:completion,11.62881,1.05,7.60752,-0.01026,0.0,0.0273,11.61202,0.96932,7.67519,0.0,0.0,0.0,0.06973,0,1,1,1.25,1.0,0.04,33,1,0,1,0,46,146,0,0,24,34,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,1235,20.51916,20.52014,1,1,0,0,reset_pause,reset_pause:completion,11.6265,1.05,7.61368,-0.00779,0.0,0.02071,11.54363,0.97703,7.61885,0.0,0.0,0.0,0.08303,0,1,1,1.25,1.0,0.04,33,1,0,1,0,46,146,0,0,19,34,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,1250,20.77686,20.77784,2,1,0,0,seek,seek:reset,-7.59068,1.05,-1.36358,1.03697,0.0,0.17732,9.47066,0.86,1.55643,0.28741,0.0,0.07143,17.30941,0,0,0,0.0,0.0,1.0,33,1,0,1,0,48,146,1,2,0,0,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,1265,21.02828,21.02925,2,1,0,0,seek,seek:reset,-7.19785,1.05,-1.29636,1.99081,0.0,0.34094,9.60272,0.86,1.59308,0.72645,0.0,0.22886,17.04723,0,0,0,0.0,0.0,1.0,33,1,0,1,0,49,146,1,3,0,0,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,1280,21.2791,21.28007,2,1,0,0,seek,seek:reset,-6.59221,1.05,-1.19242,2.76001,0.0,0.47469,9.83593,0.86,1.67275,1.09594,0.0,0.39173,16.67613,0,0,0,0.0,0.0,1.0,33,1,0,1,0,50,146,1,4,0,0,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,1295,21.53075,21.53173,2,1,0,0,seek,seek:reset,-5.82474,1.05,-1.05988,3.15295,0.0,0.54673,10.1566,0.86,1.78574,1.41978,0.0,0.49778,16.2327,0,0,0,0.0,0.0,1.0,33,1,0,1,0,52,146,1,6,0,0,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,1310,21.78308,21.78406,2,1,0,0,seek,seek:reset,-5.02931,1.05,-0.92106,3.15177,0.0,0.55348,10.55305,0.86,1.91382,1.69832,0.0,0.51125,15.83814,0,0,0,0.0,0.0,1.0,33,1,0,1,0,53,146,1,7,0,0,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,1325,22.0362,22.03718,2,1,0,0,seek,seek:reset,-4.23171,1.05,-0.77988,3.15034,0.0,0.56159,11.0168,0.86,2.04067,1.94085,0.0,0.47407,15.50718,0,0,0,0.0,0.0,1.0,33,1,0,1,0,54,146,1,8,0,0,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,1339,22.29718,22.29816,2,1,0,0,seek,seek:reset,-3.40975,1.05,-0.63219,3.14893,0.0,0.56943,11.5606,0.86,2.15632,2.20183,0.0,0.40232,15.22784,0,0,0,0.0,0.0,1.0,33,1,0,1,0,56,146,1,10,0,0,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,1353,22.54762,22.5486,2,1,0,0,seek,seek:reset,-2.62126,1.05,-0.48882,3.14797,0.0,0.57469,12.13978,0.86,2.25187,2.40462,0.0,0.37259,15.01332,0,0,0,0.0,0.0,1.0,33,1,0,1,0,57,146,1,11,0,0,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,1368,22.80837,22.80935,2,1,0,0,seek,seek:reset,-1.80052,1.05,-0.33855,3.14751,0.0,0.5772,12.78836,0.86,2.34886,2.52199,0.0,0.37695,14.83433,0,0,0,0.0,0.0,1.0,33,1,0,1,0,59,146,1,13,0,0,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,1383,23.06104,23.06202,2,1,0,0,seek,seek:reset,-1.00524,1.05,-0.19265,3.14747,0.0,0.57742,13.42437,0.86,2.4517,2.50877,0.0,0.45671,14.66991,0,0,0,0.0,0.0,1.0,33,1,0,1,0,60,146,1,14,0,0,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,1398,23.31209,23.31306,2,1,0,0,seek,seek:reset,-0.21509,1.05,-0.0477,3.14744,0.0,0.57757,14.05112,0.86,2.58179,2.48589,0.0,0.56819,14.50651,0,0,0,0.0,0.0,1.0,33,1,0,1,0,61,146,1,15,0,0,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,1413,23.56489,23.56586,2,1,0,0,seek,seek:reset,0.58054,1.05,0.09854,3.14707,0.0,0.57964,14.67758,0.86,2.73374,2.47241,0.0,0.62425,14.34122,0,0,0,0.0,0.0,1.0,33,1,0,1,0,63,146,1,17,0,0,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,1428,23.82981,23.83078,2,1,0,0,seek,seek:reset,1.41415,1.05,0.2527,3.14621,0.0,0.58425,15.33263,0.86,2.89886,2.47611,0.0,0.60939,14.16779,0,0,0,0.0,0.0,1.0,33,1,0,1,0,64,146,1,18,0,0,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,1443,24.08585,24.08682,2,1,0,0,seek,seek:reset,2.21957,1.05,0.40307,3.14514,0.0,0.59001,15.96857,0.86,3.04659,2.4932,0.0,0.53522,14.00084,0,0,0,0.0,0.0,1.0,33,1,0,1,0,65,146,1,19,0,0,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,1458,24.33829,24.33927,2,1,0,0,seek,seek:reset,3.0134,1.05,0.55273,3.14418,0.0,0.59508,15.93939,0.86,3.04341,-1.56445,0.0,-0.33304,13.16377,0,0,0,0.0,0.0,1.0,33,1,0,1,0,67,146,1,21,0,0,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,1473,24.59695,24.59793,2,1,0,0,seek,seek:reset,3.82658,1.05,0.70711,3.14364,0.0,0.59796,15.63497,0.86,2.96408,-0.84198,0.0,-0.26854,12.02214,0,0,0,0.0,0.0,1.0,33,1,0,1,0,68,146,1,22,0,0,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,1488,24.85549,24.85647,2,1,0,0,seek,seek:reset,4.63934,1.05,0.86173,3.1437,0.0,0.59765,15.50804,0.86,2.91315,-0.20287,0.0,-0.11943,11.0606,0,0,0,0.0,0.0,1.0,33,1,0,1,0,69,146,1,23,0,0,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,1503,25.11302,25.114,2,1,0,0,seek,seek:reset,5.449,1.05,1.01537,3.14409,0.0,0.59556,15.52786,0.86,2.90779,0.31178,0.0,0.06131,10.25499,0,0,0,0.0,0.0,1.0,33,1,0,1,0,71,146,1,25,0,0,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,1518,25.36387,25.36484,2,1,0,0,seek,seek:reset,6.23771,1.05,1.16456,3.14431,0.0,0.59441,15.66302,0.86,2.94897,0.74165,0.0,0.24799,9.59274,0,0,0,0.0,0.0,1.0,33,1,0,1,0,72,146,1,26,0,0,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,1533,25.61562,25.6166,2,1,0,0,seek,seek:reset,7.02927,1.05,1.31443,3.14385,0.0,0.59681,15.89699,0.86,3.03474,1.10162,0.0,0.40845,9.03305,0,0,0,0.0,0.0,1.0,33,1,0,1,0,74,146,1,28,0,0,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,1548,25.86827,25.86925,2,1,0,0,seek,seek:reset,7.8234,1.05,1.46609,3.14248,0.0,0.60399,16.19863,0.86,3.13917,-1.26727,0.0,-0.08776,8.5407,0,0,0,0.0,0.0,1.0,33,1,0,1,0,75,146,1,29,0,0,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,1563,26.12127,26.12225,2,1,0,0,seek,seek:reset,8.61818,1.05,1.62024,3.1405,0.0,0.6142,15.97027,0.86,3.12376,-0.5951,0.0,-0.04036,7.50425,0,0,0,0.0,0.0,1.0,33,1,0,1,0,76,146,1,30,0,0,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,1578,26.37222,26.3732,2,1,0,0,seek,seek:reset,9.40602,1.05,1.77577,3.1385,0.0,0.62437,15.90021,0.86,3.11544,-0.0111,0.0,-0.03216,6.63092,0,0,0,0.0,0.0,1.0,33,1,0,1,0,78,146,1,32,0,0,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,1593,26.63817,26.63915,2,1,0,0,seek,seek:reset,10.24049,1.05,1.94289,3.13721,0.0,0.63081,15.97554,0.86,3.10757,0.52124,0.0,-0.01259,5.85211,0,0,0,0.0,0.0,1.0,33,1,0,1,0,79,146,1,33,0,0,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,1607,26.89143,26.89241,2,1,0,0,seek,seek:reset,11.035,1.05,2.10267,3.13738,0.0,0.62998,16.16425,0.86,3.11442,0.9303,0.0,0.07241,5.22808,0,0,0,0.0,0.0,1.0,33,1,0,1,0,80,146,1,34,0,0,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,1622,27.15782,27.1588,2,1,0,0,seek,seek:reset,11.87093,1.05,2.26966,3.13866,0.0,0.62357,16.07613,0.86,3.07997,-0.36859,0.0,-0.09821,4.28256,0,0,0,0.0,0.0,1.0,33,1,0,1,0,82,146,1,36,0,0,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,1637,27.40787,27.40885,2,1,0,0,curious_dip,curious_dip:timer,12.65133,1.05,2.43196,3.09172,0.0,0.71692,16.04065,0.86,3.07233,-0.00089,0.0,-0.00275,3.44928,0,0,0,0.0,0.0,1.0,33,1,0,1,0,83,148,1,37,2,0,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,1652,27.65948,27.66046,2,1,0,0,wrap,wrap:contact,13.43371,1.05,2.61815,3.11549,0.0,0.73057,15.45893,0.97313,2.97052,0.00443,0.0,0.0008,2.05564,1,0,0,0.21756,0.0,1.0,40,2,0,1,0,85,150,1,39,4,0,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,1667,27.9106,27.91158,2,1,0,0,wrap,wrap:contact,14.21621,1.05,2.80102,3.11794,0.0,0.72002,15.69168,1.042,3.01327,0.0,0.0,0.0,1.49066,1,0,0,0.71855,0.0,1.0,55,2,0,1,0,87,157,1,41,11,0,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,1682,28.16616,28.16714,2,1,0,0,digest,digest:inside,14.35972,1.05,2.84449,-1.16846,0.0,-0.20529,14.77214,0.99136,3.04085,0.0,0.0,0.0,0.45678,0,1,0,1.03173,0.01038,0.99004,64,2,0,2,0,88,173,1,41,27,34,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,1698,28.42711,28.42809,2,1,0,0,digest,digest:inside,14.11194,1.05,2.8052,-0.77924,0.0,-0.09595,14.4675,0.95123,3.10868,0.0,0.0,0.0,0.46746,0,1,0,1.05782,0.03647,0.96499,64,2,0,2,0,88,175,1,41,29,34,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,1714,28.68121,28.68219,2,1,0,0,digest,digest:inside,13.94924,1.05,2.79805,-0.5383,0.0,0.03216,14.20636,0.9134,3.1701,0.0,0.0,0.0,0.45224,0,1,0,1.08323,0.06188,0.94059,64,2,0,2,0,88,177,1,40,31,34,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,1730,28.93613,28.93711,2,1,0,0,digest,digest:inside,13.83055,1.05,2.8222,-0.41862,0.0,0.14457,13.95975,0.88757,3.22107,0.0,0.0,0.0,0.41928,0,1,0,1.10872,0.08738,0.91612,64,2,0,2,0,88,183,1,40,37,34,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,1746,29.19431,29.19529,2,1,0,0,digest,digest:inside,13.72795,1.05,2.86962,-0.38996,0.0,0.20828,13.71506,0.88113,3.25114,0.0,0.0,0.0,0.38173,0,1,0,1.13454,0.11319,0.89133,64,2,0,2,0,88,194,1,39,48,34,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,1761,29.44766,29.44864,2,1,0,0,digest,digest:inside,13.62704,1.05,2.9232,-0.40924,0.0,0.20349,13.48031,0.89569,3.2472,0.0,0.0,0.0,0.35567,0,1,0,1.15988,0.13853,0.86701,64,2,0,2,0,88,194,1,39,48,34,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,1776,29.70419,29.70517,2,1,0,0,digest,digest:inside,13.51872,1.05,2.96701,-0.43066,0.0,0.13315,13.25899,0.92718,3.19945,0.0,0.0,0.0,0.34855,0,1,0,1.18553,0.16418,0.84239,64,2,0,2,0,88,197,1,38,49,34,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,1791,29.95879,29.95977,2,1,0,0,digest,digest:inside,13.4099,1.05,2.98616,-0.41716,0.0,0.02033,13.07378,0.96633,3.10541,0.0,0.0,0.0,0.35665,0,1,0,1.21099,0.18964,0.81794,64,2,0,2,0,88,204,1,37,51,34,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,1806,30.21873,30.2197,2,1,0,0,digest,digest:inside,13.30979,1.05,2.97412,-0.34806,0.0,-0.10264,12.94121,1.00333,2.9683,0.0,0.0,0.0,0.36862,0,1,0,1.23698,0.21563,0.79299,64,2,0,2,0,88,210,1,37,54,34,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,1821,30.47163,30.4726,2,1,0,0,digest,digest:inside,13.23674,1.05,2.93509,-0.2306,0.0,-0.19246,12.88335,1.02687,2.81191,0.0,0.0,0.0,0.37424,0,1,0,1.25,0.24092,0.76871,64,2,0,2,0,88,216,1,34,54,34,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,1836,30.72731,30.72828,2,1,0,0,digest,digest:inside,13.19749,1.05,2.88,-0.08431,0.0,-0.2251,12.90298,1.03236,2.65524,0.0,0.0,0.0,0.37048,0,1,0,1.25,0.26649,0.74417,64,2,0,2,0,88,220,1,33,56,34,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,1851,30.98475,30.98572,2,1,0,0,digest,digest:inside,13.19557,1.05,2.82561,0.05576,0.0,-0.18861,12.99565,1.01877,2.52648,0.0,0.0,0.0,0.35979,0,1,0,1.25,0.29224,0.71945,64,2,0,2,0,88,222,1,33,56,34,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,1866,31.24081,31.24178,2,1,0,0,digest,digest:inside,13.22429,1.05,2.78921,0.15258,0.0,-0.0944,13.14053,0.99102,2.45108,0.0,0.0,0.0,0.34834,0,1,0,1.25,0.31784,0.69487,64,2,0,2,0,88,227,1,33,54,34,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,1881,31.49849,31.49947,2,1,0,0,digest,digest:inside,13.26935,1.05,2.78166,0.18295,0.0,0.02935,13.30915,0.95747,2.44265,0.0,0.0,0.0,0.34134,0,1,0,1.25,0.34361,0.67013,64,2,0,2,0,88,230,1,31,54,34,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,1896,31.75444,31.75542,2,1,0,0,digest,digest:inside,13.31197,1.05,2.80529,0.14177,0.0,0.14295,13.46532,0.92846,2.50229,0.0,0.0,0.0,0.33959,0,1,0,1.25,0.36921,0.64556,64,2,0,2,0,88,231,1,29,51,34,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,1911,32.02046,32.02143,2,1,0,0,digest,digest:inside,13.33636,1.05,2.85473,0.0411,0.0,0.21352,13.583,0.9118,2.62253,0.0,0.0,0.0,0.33875,0,1,0,1.25,0.39581,0.62002,64,2,0,2,0,88,237,1,26,52,34,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,1926,32.27575,32.27673,2,1,0,0,digest,digest:inside,13.33075,1.05,2.91085,-0.07741,0.0,0.21442,13.63245,0.91327,2.76982,0.0,0.0,0.0,0.33303,0,1,0,1.25,0.42134,0.59552,64,2,0,2,0,88,243,1,26,55,34,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,1941,32.53126,32.53224,2,1,0,0,digest,digest:inside,13.29642,1.05,2.958,-0.1786,0.0,0.14919,13.61358,0.93126,2.92016,0.0,0.0,0.0,0.3194,0,1,0,1.25,0.44689,0.57099,64,2,0,2,0,88,248,1,26,55,34,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,1956,32.78626,32.78724,2,1,0,0,digest,digest:inside,13.24262,1.05,2.98159,-0.22971,0.0,0.03816,13.53512,0.96054,3.04706,0.0,0.0,0.0,0.29974,0,1,0,1.25,0.47239,0.54651,64,2,0,2,0,88,256,1,25,58,34,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,1971,33.03947,33.04045,2,1,0,0,digest,digest:inside,13.18509,1.05,2.97463,-0.21449,0.0,-0.08385,13.41799,0.99279,3.13194,0.0,0.0,0.0,0.28106,0,1,0,1.25,0.49771,0.5222,64,2,0,2,0,88,262,1,24,60,34,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,1986,33.29656,33.29753,2,1,0,0,digest,digest:inside,13.13958,1.05,2.93872,-0.13562,0.0,-0.18167,13.28509,1.02,3.16864,0.0,0.0,0.0,0.27209,0,1,0,1.25,0.52342,0.49752,64,2,0,2,0,88,268,1,23,60,34,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,2001,33.54993,33.55091,2,1,0,0,digest,digest:inside,13.12056,1.05,2.88576,-0.01859,0.0,-0.2229,13.16519,1.03456,3.15992,0.0,0.0,0.0,0.27778,0,1,0,1.25,0.54876,0.47319,64,2,0,2,0,88,268,1,22,55,34,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,2016,33.81701,33.81799,2,1,0,0,digest,digest:inside,13.13407,1.05,2.82881,0.10833,0.0,-0.19323,13.07098,1.03332,3.11622,0.0,0.0,0.0,0.29426,0,1,0,1.25,0.57546,0.44756,64,2,0,2,0,88,271,1,21,52,34,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,2031,34.07475,34.07573,2,1,0,0,digest,digest:inside,13.17507,1.05,2.79036,0.19545,0.0,-0.10299,13.0203,1.01742,3.05791,0.0,0.0,0.0,0.3091,0,1,0,1.25,0.60124,0.42281,64,2,0,2,0,88,273,1,19,46,34,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,2046,34.33736,34.33834,2,1,0,0,digest,digest:inside,13.23143,1.05,2.78053,0.22005,0.0,0.02189,13.00746,0.99207,2.9985,0.0,0.0,0.0,0.31253,0,1,0,1.25,0.6275,0.3976,64,2,0,2,0,88,278,1,17,48,34,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,2068,34.58783,34.5888,2,1,0,0,digest,digest:inside,13.28223,1.05,2.80138,0.1771,0.0,0.13535,13.02254,0.96681,2.95078,0.0,0.0,0.0,0.29959,0,1,0,1.25,0.65254,0.37356,64,2,0,2,0,88,287,1,15,54,34,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,2100,34.8441,34.84507,2,1,0,0,digest,digest:inside,13.31551,1.05,2.84722,0.07857,0.0,0.21069,13.05302,0.94738,2.91356,0.0,0.0,0.0,0.27075,0,1,0,1.25,0.67817,0.34896,64,2,0,2,0,88,289,1,12,51,34,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,2116,35.10382,35.1048,2,1,0,0,digest,digest:inside,13.31868,1.05,2.90471,-0.04698,0.0,0.21948,13.08684,0.93983,2.88331,0.0,0.0,0.0,0.23283,0,1,0,1.25,0.70414,0.32402,64,2,0,2,0,88,289,1,10,46,34,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,2131,35.35812,35.3591,2,1,0,0,digest,digest:inside,13.2913,1.05,2.95386,-0.15564,0.0,0.16084,13.11729,0.94636,2.8526,0.0,0.0,0.0,0.20133,0,1,0,1.25,0.72957,0.29961,64,2,0,2,0,88,292,1,8,45,34,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,2146,35.61377,35.61474,2,1,0,0,digest,digest:inside,13.24187,1.05,2.98099,-0.2169,0.0,0.05288,13.145,0.96471,2.81404,0.0,0.0,0.0,0.19302,0,1,0,1.25,0.75514,0.27507,64,2,0,2,0,88,300,1,6,49,34,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,2161,35.87131,35.87229,2,1,0,0,digest,digest:inside,13.18531,1.05,2.97739,-0.21097,0.0,-0.07195,13.17468,0.98982,2.76561,0.0,0.0,0.0,0.21204,0,1,0,1.25,0.78089,0.25034,64,2,0,2,0,88,311,1,6,53,34,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,2176,36.12382,36.1248,2,1,0,0,digest,digest:inside,13.14028,1.05,2.94485,-0.14103,0.0,-0.17254,13.21154,1.0142,2.71374,0.0,0.0,0.0,0.24185,0,1,0,1.25,0.80614,0.2261,64,2,0,2,0,88,318,1,6,56,34,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,2191,36.37737,36.37834,2,1,0,0,digest,digest:inside,13.11922,1.05,2.8932,-0.02811,0.0,-0.22114,13.25996,1.03215,2.6681,0.0,0.0,0.0,0.26547,0,1,0,1.25,0.8315,0.20176,64,2,0,2,0,88,320,1,5,53,34,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,2206,36.63235,36.63333,2,1,0,0,digest,digest:inside,13.12889,1.05,2.83793,0.094,0.0,-0.20226,13.31856,1.03938,2.64267,0.0,0.0,0.0,0.27222,0,1,0,1.25,0.857,0.17728,64,2,0,2,0,88,321,1,2,51,34,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,2221,36.88842,36.8894,2,1,0,0,digest,digest:inside,13.16672,1.05,2.79613,0.1876,0.0,-0.12084,13.37929,1.03467,2.65038,0.0,0.0,0.0,0.25773,0,1,0,1.25,0.8826,0.1527,64,2,0,2,0,88,325,1,2,53,34,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,2237,37.1523,37.15327,2,1,0,0,digest,digest:inside,13.2228,1.05,2.78098,0.22334,0.0,0.0018,13.42986,1.01975,2.69993,0.0,0.0,0.0,0.22235,0,1,0,1.25,0.90899,0.12737,64,2,0,2,0,88,330,1,2,54,34,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,2253,37.41013,37.4111,2,1,0,0,digest,digest:inside,13.27695,1.05,2.79827,0.1876,0.0,0.1215,13.45238,1.00041,2.78596,0.0,0.0,0.0,0.17585,0,1,0,1.25,0.93477,0.10262,64,2,0,2,0,88,333,1,2,55,34,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,2269,37.66422,37.6652,2,1,0,0,digest,digest:inside,13.31305,1.05,2.84118,0.0948,0.0,0.20251,13.43726,0.98273,2.89416,0.0,0.0,0.0,0.13503,0,1,0,1.25,0.96018,0.07822,64,2,0,2,0,88,342,1,2,61,34,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,2285,37.92337,37.92435,2,1,0,0,digest,digest:inside,13.32076,1.05,2.89782,-0.02936,0.0,0.22159,13.38007,0.97143,3.00767,0.0,0.0,0.0,0.12484,0,1,0,1.25,0.9861,0.05334,64,2,0,2,0,88,347,1,1,59,34,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,2300,38.17845,38.17943,2,1,0,0,reset_pause,reset_pause:completion,13.30395,1.05,2.94911,-0.06624,0.0,0.17806,13.29561,0.96908,3.10158,0.0,0.0,0.0,0.1527,0,1,1,1.25,1.0,0.04,64,2,0,2,0,88,347,1,0,52,34,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,2315,38.43403,38.435,2,1,0,0,reset_pause,reset_pause:completion,13.28925,1.05,2.98862,-0.05053,0.0,0.13582,13.21532,0.97535,3.16918,0.0,0.0,0.0,0.19511,0,1,1,1.25,1.0,0.04,64,2,0,2,0,88,347,1,0,42,34,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,2330,38.69251,38.69349,2,1,0,0,reset_pause,reset_pause:completion,13.27793,1.05,3.01905,-0.03842,0.0,0.10328,13.1472,0.99015,3.20793,0.0,0.0,0.0,0.2297,0,1,1,1.25,1.0,0.04,64,2,0,2,0,88,347,1,0,40,34,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,2345,38.94923,38.95021,2,1,0,0,reset_pause,reset_pause:completion,13.26937,1.05,3.04206,-0.02927,0.0,0.07869,13.09899,1.0091,3.21828,0.0,0.0,0.0,0.24512,0,1,1,1.25,1.0,0.04,64,2,0,2,0,88,347,1,0,36,34,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,2361,39.20884,39.20981,2,1,0,0,reset_pause,reset_pause:completion,13.26279,1.05,3.05976,-0.02224,0.0,0.05977,13.07446,1.02705,3.20343,0.0,0.0,0.0,0.23687,0,1,1,1.25,1.0,0.04,64,2,0,2,0,88,347,1,0,32,34,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,2377,39.46712,39.4681,2,1,0,0,reset_pause,reset_pause:completion,13.2578,1.05,3.07316,-0.01691,0.0,0.04547,13.07603,1.03857,3.16834,0.0,0.0,0.0,0.20518,0,1,1,1.25,1.0,0.04,64,2,0,2,0,88,347,1,0,26,34,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,2393,39.72377,39.72475,2,1,0,0,reset_pause,reset_pause:completion,13.25404,1.05,3.08329,-0.01289,0.0,0.03465,13.10208,1.04048,3.11974,0.0,0.0,0.0,0.15627,0,1,1,1.25,1.0,0.04,64,2,0,2,0,88,347,1,0,23,34,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,2409,39.98466,39.98564,2,1,0,0,reset_pause,reset_pause:completion,13.25112,1.05,3.09112,-0.00978,0.0,0.02628,13.14933,1.03212,3.0638,0.0,0.0,0.0,0.1054,0,1,1,1.25,1.0,0.04,64,2,0,2,0,88,347,1,0,19,34,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,2424,40.24165,40.24263,2,1,0,0,reset_pause,reset_pause:completion,13.24894,1.05,3.09698,-0.00745,0.0,0.02002,13.20973,1.0161,3.00985,0.0,0.0,0.0,0.09555,0,1,1,1.25,1.0,0.04,64,2,0,2,0,88,347,1,0,19,34,0.0
20260527-224029-sentence-script-a-large-flexible-amoeboi-2376c7,2438,40.50265,40.50362,3,1,0,0,artistic_mark,artistic_mark:reset,3.75765,1.05,4.61526,-0.08399,0.0,-0.44245,-3.01326,0.86,-8.08523,0.19342,0.0,-0.38094,14.39262,0,0,0,0.0,0.0,1.0,64,2,0,2,0,104,347,2,16,0,0,0.0
