run_id,sim_time,round_number,row_type,entity_id,entity_state,x,y,z,vx,vy,vz,radius,opacity,color_r,color_g,color_b,selected,ai_enabled,ai_mode,human_override_active,paused,event_count,free_viruses,bound_viruses,injecting_viruses,endocytosed_viruses,released_viruses,open_receptors,occupied_receptors,used_receptors,marked_receptors,particles_count,loose_genomes_count,active_genomes_count,target_receptor_id,bound_receptor_id,bound_time,genome_length,genome_active,receptor_use_count,receptor_marked,extra
20260526-185455-sentence-script-virus-particles-with-spi-772194,15.2100,1,loose_genome,17,branch,-0.7477367018549961,0.48513590914403076,-0.3005009381161604,,,,0.035,,0.72,1.0,0.344,,1,cleanup_reset,0,0,95,0,0,0,0,10,12,0,10,4,33,44,0,,,,1.4114,0,,,
20260526-185455-sentence-script-virus-particles-with-spi-772194,15.2100,1,loose_genome,18,branch,-0.06746883777575348,-0.31497408277361705,-0.05197603039225543,,,,0.035,,0.24000000000000002,1.0,0.6400000000000001,,1,cleanup_reset,0,0,95,0,0,0,0,10,12,0,10,4,33,44,0,,,,0.9289,0,,,
20260526-185455-sentence-script-virus-particles-with-spi-772194,15.2100,1,loose_genome,19,branch,-0.9019971789545158,0.47499771672094865,-0.5797703754457382,,,,0.035,,0.776,1.0,0.4752,,1,cleanup_reset,0,0,95,0,0,0,0,10,12,0,10,4,33,44,0,,,,0.6203,0,,,
20260526-185455-sentence-script-virus-particles-with-spi-772194,15.2100,1,loose_genome,20,branch,0.0015346500712013125,-0.37215879646607836,-0.3190074243324498,,,,0.035,,0.72,1.0,0.344,,1,cleanup_reset,0,0,95,0,0,0,0,10,12,0,10,4,33,44,0,,,,1.1196,0,,,
20260526-185455-sentence-script-virus-particles-with-spi-772194,15.2100,1,loose_genome,21,branch,0.02345058636301891,0.05410954629300577,-0.1549503297345769,,,,0.035,,0.2,0.9200000000000002,1.0,,1,cleanup_reset,0,0,95,0,0,0,0,10,12,0,10,4,33,44,0,,,,1.0885,0,,,
20260526-185455-sentence-script-virus-particles-with-spi-772194,15.2100,1,loose_genome,22,branch,-0.025040324546693745,0.07665685742251235,-0.07360553293584439,,,,0.035,,0.392,1.0,0.7120000000000002,,1,cleanup_reset,0,0,95,0,0,0,0,10,12,0,10,4,33,44,0,,,,0.4309,0,,,
20260526-185455-sentence-script-virus-particles-with-spi-772194,15.2100,1,loose_genome,23,branch,0.1018884359208787,-0.10037429457278446,0.12015522681855628,,,,0.035,,0.24000000000000002,1.0,0.6400000000000001,,1,cleanup_reset,0,0,95,0,0,0,0,10,12,0,10,4,33,44,0,,,,1.2446,0,,,
20260526-185455-sentence-script-virus-particles-with-spi-772194,15.2100,1,loose_genome,24,branch,0.022873238183009285,0.1244370654743791,0.10500245619947661,,,,0.035,,0.24000000000000002,1.0,0.6400000000000001,,1,cleanup_reset,0,0,95,0,0,0,0,10,12,0,10,4,33,44,0,,,,1.0644,0,,,
20260526-185455-sentence-script-virus-particles-with-spi-772194,15.2100,1,loose_genome,25,branch,0.00972712457266578,-0.007748181699733514,0.029894717509961442,,,,0.035,,0.5136000000000001,1.0,0.7696000000000003,,1,cleanup_reset,0,0,95,0,0,0,0,10,12,0,10,4,33,44,0,,,,0.1671,0,,,
20260526-185455-sentence-script-virus-particles-with-spi-772194,15.2100,1,loose_genome,26,branch,-0.016613116798737892,0.06225378058593812,0.005209097669165191,,,,0.035,,0.72,1.0,0.344,,1,cleanup_reset,0,0,95,0,0,0,0,10,12,0,10,4,33,44,0,,,,1.2495,0,,,
20260526-185455-sentence-script-virus-particles-with-spi-772194,15.2100,1,loose_genome,27,branch,-0.00921560201674014,0.1752828848658963,-0.019762064328843226,,,,0.035,,0.24000000000000002,1.0,0.6400000000000001,,1,cleanup_reset,0,0,95,0,0,0,0,10,12,0,10,4,33,44,0,,,,1.4595,0,,,
20260526-185455-sentence-script-virus-particles-with-spi-772194,15.2100,1,loose_genome,28,branch,0.031049527559698094,0.08328853725486346,0.0068513415918249575,,,,0.035,,0.6108800000000001,1.0,0.8156800000000002,,1,cleanup_reset,0,0,95,0,0,0,0,10,12,0,10,4,33,44,0,,,,0.0963,0,,,
20260526-185455-sentence-script-virus-particles-with-spi-772194,15.2100,1,loose_genome,29,branch,-0.0035397023794251636,-0.10643912808766348,0.08938004755557155,,,,0.035,,0.776,1.0,0.4752,,1,cleanup_reset,0,0,95,0,0,0,0,10,12,0,10,4,33,44,0,,,,0.4779,0,,,
20260526-185455-sentence-script-virus-particles-with-spi-772194,15.2100,1,loose_genome,30,branch,-0.049347120362862186,0.004650790818265416,-0.013967366415205,,,,0.035,,0.6887040000000001,1.0,0.8525440000000002,,1,cleanup_reset,0,0,95,0,0,0,0,10,12,0,10,4,33,44,0,,,,0.1144,0,,,
20260526-185455-sentence-script-virus-particles-with-spi-772194,15.2100,1,loose_genome,31,branch,0.023811965603637193,0.14524420344985156,-0.32564266562566313,,,,0.035,,1.0,0.8240000000000001,0.29600000000000004,,1,cleanup_reset,0,0,95,0,0,0,0,10,12,0,10,4,33,44,0,,,,1.1862,0,,,
20260526-185455-sentence-script-virus-particles-with-spi-772194,15.2100,1,loose_genome,32,branch,0.1878869585934387,-0.32198061892463536,-0.03142728739633681,,,,0.035,,0.36000000000000004,0.9360000000000002,1.0,,1,cleanup_reset,0,0,95,0,0,0,0,10,12,0,10,4,33,44,0,,,,0.4298,0,,,
20260526-185455-sentence-script-virus-particles-with-spi-772194,15.2100,1,loose_genome,33,branch,0.2160615371289617,0.0781234571518958,-0.10857148159496378,,,,0.035,,1.0,0.8240000000000001,0.29600000000000004,,1,cleanup_reset,0,0,95,0,0,0,0,10,12,0,10,4,33,44,0,,,,1.1192,0,,,
20260526-185455-sentence-script-virus-particles-with-spi-772194,15.2100,1,loose_genome,34,branch,-0.269903217076626,0.45359888246988034,0.24658608225682585,,,,0.035,,0.776,1.0,0.4752,,1,cleanup_reset,0,0,95,0,0,0,0,10,12,0,10,4,33,44,0,,,,0.3875,0,,,
20260526-185455-sentence-script-virus-particles-with-spi-772194,15.2100,1,loose_genome,35,branch,0.09891835810010355,-0.05269467071802683,0.04966489369275069,,,,0.035,,0.392,1.0,0.7120000000000002,,1,cleanup_reset,0,0,95,0,0,0,0,10,12,0,10,4,33,44,0,,,,0.3608,0,,,
20260526-185455-sentence-script-virus-particles-with-spi-772194,15.2100,1,loose_genome,36,branch,-0.039347213418626986,0.07708485191244341,-0.15719377917622948,,,,0.035,,0.392,1.0,0.7120000000000002,,1,cleanup_reset,0,0,95,0,0,0,0,10,12,0,10,4,33,44,0,,,,0.4506,0,,,
20260526-185455-sentence-script-virus-particles-with-spi-772194,15.2100,1,loose_genome,37,branch,-0.05172832047766305,-0.0013331205502794125,0.09045520876537852,,,,0.035,,0.5136000000000001,1.0,0.7696000000000003,,1,cleanup_reset,0,0,95,0,0,0,0,10,12,0,10,4,33,44,0,,,,0.1860,0,,,
20260526-185455-sentence-script-virus-particles-with-spi-772194,15.2100,1,loose_genome,38,branch,0.17100796291020715,0.16309368674209196,-0.1445753125797583,,,,0.035,,1.0,0.8592000000000002,0.4368000000000001,,1,cleanup_reset,0,0,95,0,0,0,0,10,12,0,10,4,33,44,0,,,,0.4702,0,,,
20260526-185455-sentence-script-virus-particles-with-spi-772194,15.2100,1,loose_genome,39,branch,-0.14864043380606617,-0.0712518681014282,0.08023752826674746,,,,0.035,,0.6108800000000001,1.0,0.8156800000000002,,1,cleanup_reset,0,0,95,0,0,0,0,10,12,0,10,4,33,44,0,,,,0.1199,0,,,
20260526-185455-sentence-script-virus-particles-with-spi-772194,15.2100,1,loose_genome,40,branch,-0.15377892530115228,0.062894414898166,-0.2091811163402617,,,,0.035,,1.0,0.8592000000000002,0.4368000000000001,,1,cleanup_reset,0,0,95,0,0,0,0,10,12,0,10,4,33,44,0,,,,0.4657,0,,,
20260526-185455-sentence-script-virus-particles-with-spi-772194,15.2100,1,loose_genome,41,branch,0.13159308631447653,-0.07583398977075884,0.08292218198576014,,,,0.035,,0.5136000000000001,1.0,0.7696000000000003,,1,cleanup_reset,0,0,95,0,0,0,0,10,12,0,10,4,33,44,0,,,,0.2061,0,,,
20260526-185455-sentence-script-virus-particles-with-spi-772194,15.2100,1,loose_genome,42,branch,-0.15887382955116902,-0.0006655659190785077,-0.09235375761483448,,,,0.035,,1.0,0.8873600000000001,0.5494400000000002,,1,cleanup_reset,0,0,95,0,0,0,0,10,12,0,10,4,33,44,0,,,,0.1348,0,,,
20260526-185455-sentence-script-virus-particles-with-spi-772194,15.2100,1,loose_genome,43,branch,-0.12273603580254139,0.011211117196191524,-0.2333947913054231,,,,0.035,,1.0,0.9098880000000003,0.6395520000000001,,1,cleanup_reset,0,0,95,0,0,0,0,10,12,0,10,4,33,44,0,,,,0.0823,0,,,
20260526-185455-sentence-script-virus-particles-with-spi-772194,15.2100,1,particle,0,burst_particle,0.20530812528283482,4.75086750474297,-0.04840035222025721,0.13553427472017662,-0.01977609958529455,-0.056178867855426806,0.03458707223607188,0.35264802542927476,1.0365363366553684,0.7874022524915263,0.28913408416384206,,1,cleanup_reset,0,0,95,0,0,0,0,10,12,0,10,4,33,44,0,,,,,,,,life=0.8416972597334549
20260526-185455-sentence-script-virus-particles-with-spi-772194,15.2100,1,particle,1,burst_particle,0.01605872355762914,4.790358861093293,0.034837818289407615,-0.019291203654974196,0.039839691065810146,0.018881287785114786,0.026767242316380595,0.1820269381563571,0.7609348858266844,0.5807011643700133,0.2202337214566711,,1,cleanup_reset,0,0,95,0,0,0,0,10,12,0,10,4,33,44,0,,,,,,,,life=0.3104947175162758
20260526-185455-sentence-script-virus-particles-with-spi-772194,15.2100,1,particle,2,burst_particle,0.0911525625633651,4.850698311490687,0.21424869102900013,0.0417664520282607,0.07019916699970707,0.17994442820470669,0.019957130742474738,0.09657797397296582,0.9001702936687711,0.6851277202515783,0.2550425734171928,,1,cleanup_reset,0,0,95,0,0,0,0,10,12,0,10,4,33,44,0,,,,,,,,life=0.14414158411764222
20260526-185455-sentence-script-virus-particles-with-spi-772194,15.2100,1,particle,3,burst_particle,0.09233172531498662,4.633265503882898,-0.21550019701071269,0.09762877019029834,-0.09868428640618282,-0.17254801969148056,0.022495373314520582,0.27820508827790547,1.0316623635499123,0.7837467726624343,0.2879155908874781,,1,cleanup_reset,0,0,95,0,0,0,0,10,12,0,10,4,33,44,0,,,,,,,,life=0.5655083051153409
20260526-185455-sentence-script-virus-particles-with-spi-772194,15.2100,1,particle,4,burst_particle,-0.03434888815065486,4.985901679912075,-0.09826633904103292,-0.016672011862686388,0.1432982305494425,-0.07323484676682397,0.038460637618880494,0.07779436569168993,0.8562361329978804,0.6521770997484103,0.2440590332494701,,1,cleanup_reset,0,0,95,0,0,0,0,10,12,0,10,4,33,44,0,,,,,,,,life=0.11300144733769582
20260526-185455-sentence-script-virus-particles-with-spi-772194,15.2100,1,particle,5,burst_particle,0.11273970268758876,4.703740902439398,-0.08495646263120875,0.053428258580037136,-0.045867327140015894,-0.05538508418609654,0.034002680623711506,0.2842679628124079,0.948347546181414,0.7212606596360606,0.2670868865453535,,1,cleanup_reset,0,0,95,0,0,0,0,10,12,0,10,4,33,44,0,,,,,,,,life=0.5848993010692465
20260526-185455-sentence-script-virus-particles-with-spi-772194,15.2100,1,particle,6,burst_particle,-0.011122736648651299,4.902751573382237,0.16926991496714844,-0.004747230306722426,0.08290086540431753,0.1386803319549162,0.02411118241961156,0.357599346210226,0.8530766886928007,0.6498075165196006,0.24326917217320018,,1,cleanup_reset,0,0,95,0,0,0,0,10,12,0,10,4,33,44,0,,,,,,,,life=0.8635198119649812
20260526-185455-sentence-script-virus-particles-with-spi-772194,15.2100,1,particle,7,burst_particle,0.009090726642986224,-0.016061629108835896,-0.3196904880852925,0.03927074332175049,-0.019487755382576806,-0.24090227982285686,0.022020519659669027,0.19442844662500963,0.9717049393966962,0.8599003466690927,0.26360918545520706,,1,cleanup_reset,0,0,95,0,0,0,0,10,12,0,10,4,33,44,0,,,,,,,,life=0.33867255746030245
20260526-185455-sentence-script-virus-particles-with-spi-772194,15.2100,1,particle,8,burst_particle,-0.04008169044390572,-0.07726837308042328,-0.03985408972354764,-0.019325390440306952,-0.04976857907994482,-0.06051136036650885,0.028121821051903733,0.1749484612769736,0.9918300543921852,0.877610447865123,0.26843921305412444,,1,cleanup_reset,0,0,95,0,0,0,0,10,12,0,10,4,33,44,0,,,,,,,,life=0.29492930615320834
20260526-185455-sentence-script-virus-particles-with-spi-772194,15.2100,1,particle,9,burst_particle,-0.001049545137253927,-0.03049212576751454,-0.1616360010143258,0.0232201273951925,-0.014888044779917975,-0.0982915261310459,0.04220346546216601,0.3304627783339725,1.03948505855177,0.9195468515255577,0.2798764140524248,,1,cleanup_reset,0,0,95,0,0,0,0,10,12,0,10,4,33,44,0,,,,,,,,life=0.7498200764142096
20260526-185455-sentence-script-virus-particles-with-spi-772194,15.2100,1,particle,10,burst_particle,0.6508006774839242,-0.05424173061906388,-0.08715810906854453,0.46745828748540247,-0.060103252523265434,-0.043776774873041914,0.02604376430874999,0.27111486310285615,0.9604574916496244,0.8500025926516694,0.2609097979959098,,1,cleanup_reset,0,0,95,0,0,0,0,10,12,0,10,4,33,44,0,,,,,,,,life=0.543417640473959
20260526-185455-sentence-script-virus-particles-with-spi-772194,15.2100,1,particle,11,burst_particle,0.1780725740013967,0.12297510908703627,0.09849183061125023,0.11271663807842011,0.08712422546318263,0.0466792305942119,0.021163897252588527,0.26522302157184696,0.8116967976103563,0.7190931818971136,0.2252072314264855,,1,cleanup_reset,0,0,95,0,0,0,0,10,12,0,10,4,33,44,0,,,,,,,,life=0.5255236604195606
20260526-185455-sentence-script-virus-particles-with-spi-772194,15.2100,1,particle,12,burst_particle,0.28247886644795633,-0.052957330196955824,-0.366775388387346,0.2164464883144226,-0.028894034251400785,-0.3041961639901028,0.04379157648892695,0.3408832437763274,0.8616457594101208,0.7630482682809063,0.23719498225842897,,1,cleanup_reset,0,0,95,0,0,0,0,10,12,0,10,4,33,44,0,,,,,,,,life=0.7918188129326271
20260526-185455-sentence-script-virus-particles-with-spi-772194,15.2100,1,particle,13,burst_particle,0.13106225543770808,-0.10620697032675513,0.2625627977884818,0.10187706662462942,-0.08554010350617074,0.16285980201944736,0.029298020099381657,0.14236135919929138,0.8829286053317045,0.7817771726919,0.24230286527960906,,1,cleanup_reset,0,0,95,0,0,0,0,10,12,0,10,4,33,44,0,,,,,,,,life=0.22772864925647077
20260526-185455-sentence-script-virus-particles-with-spi-772194,15.2100,1,particle,14,burst_particle,-0.22038348954912987,-0.010163493657189656,-0.5493794281952711,-0.1732030793273809,-0.013255537594852717,-0.3772130876478273,0.020786234264400967,0.33703220615116536,1.006322735710429,0.8903640074251776,0.271917456570503,,1,cleanup_reset,0,0,95,0,0,0,0,10,12,0,10,4,33,44,0,,,,,,,,life=0.7760673688875526
20260526-185455-sentence-script-virus-particles-with-spi-772194,15.2100,1,particle,15,burst_particle,-0.27543884021904463,-0.2752956502105856,-0.16674199732928127,-0.2018233279933699,-0.22051692450813096,-0.09464664611888725,0.03297671525481753,0.2805699604912808,0.7931704448117107,0.7027899914343054,0.22076090675481055,,1,cleanup_reset,0,0,95,0,0,0,0,10,12,0,10,4,33,44,0,,,,,,,,life=0.5730159122639447
20260526-185455-sentence-script-virus-particles-with-spi-772194,15.2100,1,particle,16,burst_particle,-0.2882923598473574,0.1946994218334339,-0.2773470585085793,-0.24769762063337172,0.14843734119746682,-0.2027988472873917,0.03894004920755059,0.2585102615404435,0.9937246464946615,0.8792776889153021,0.26889391515871874,,1,cleanup_reset,0,0,95,0,0,0,0,10,12,0,10,4,33,44,0,,,,,,,,life=0.5056292527445427
20260526-185455-sentence-script-virus-particles-with-spi-772194,15.2100,1,particle,17,burst_particle,-0.24196045897834836,-0.06143400809341379,0.4963174982030133,-0.16090496758371767,-0.058519363251175974,0.3451414107123212,0.044559511351258074,0.3561301318292184,0.8156794309154944,0.7225978992056351,0.22616306341971865,,1,cleanup_reset,0,0,95,0,0,0,0,10,12,0,10,4,33,44,0,,,,,,,,life=0.8569911705057662
20260526-185455-sentence-script-virus-particles-with-spi-772194,15.2100,1,particle,18,burst_particle,-0.8126702548595408,-0.22144794141539847,0.016372163794898458,-0.5751459195997998,-0.14951697983970508,0.013596290434033747,0.025649049028158077,0.3404530208548286,0.7686177705821998,0.6811836381123358,0.21486826493972794,,1,cleanup_reset,0,0,95,0,0,0,0,10,12,0,10,4,33,44,0,,,,,,,,life=0.790045428016088
20260526-185455-sentence-script-virus-particles-with-spi-772194,15.2100,1,particle,19,burst_particle,0.31062423559694347,0.1725752200446098,0.7048682180547796,0.20342038032632487,0.1389669400281147,0.5401257413394219,0.02921719669089274,0.12674878280841964,0.9872365255407158,0.8735681424758299,0.26733676612977175,,1,cleanup_reset,0,0,95,0,0,0,0,10,12,0,10,4,33,44,0,,,,,,,,life=0.1979081784499344
20260526-185455-sentence-script-virus-particles-with-spi-772194,15.2100,1,particle,20,burst_particle,-0.6229725232828968,-0.19459565641123275,-0.13344911306473742,-0.45689434356638914,-0.13643760816631362,-0.0676310995808638,0.02907393894593851,0.3299435138067249,0.8325359589863173,0.7374316439079592,0.23020863015671614,,1,cleanup_reset,0,0,95,0,0,0,0,10,12,0,10,4,33,44,0,,,,,,,,life=0.7477780998768513
20260526-185455-sentence-script-virus-particles-with-spi-772194,15.2100,1,particle,21,burst_particle,-0.03699014016023276,-0.1130326516896644,0.06334795438473312,-0.05611046887012076,-0.07561655459385917,0.03189740186033019,0.031937845992786665,0.2897461118949942,0.8780146259946515,0.7774528708752934,0.24112351023871637,,1,cleanup_reset,0,0,95,0,0,0,0,10,12,0,10,4,33,44,0,,,,,,,,life=0.6028326165351969
20260526-185455-sentence-script-virus-particles-with-spi-772194,15.2100,1,particle,22,burst_particle,0.2589926962533867,0.14888397473427853,-0.15307956082204893,0.17780240293049882,0.13077435334360682,-0.13629201775423397,0.02645750089926728,0.11599180373492197,0.8310846239763797,0.7361544690992141,0.22986030975433114,,1,cleanup_reset,0,0,95,0,0,0,0,10,12,0,10,4,33,44,0,,,,,,,,life=0.17817798104767588
20260526-185455-sentence-script-virus-particles-with-spi-772194,15.2100,1,particle,23,burst_particle,0.04703542486589477,0.14149491212170826,0.029462103722791084,0.057428797014562646,0.11897664064901399,0.0011250619261732586,0.035586282244377335,0.09197759383742327,1.0017631467359753,0.8863515691276584,0.2708231552166341,,1,cleanup_reset,0,0,95,0,0,0,0,10,12,0,10,4,33,44,0,,,,,,,,life=0.1363576896244324
20260526-185455-sentence-script-virus-particles-with-spi-772194,15.2100,1,particle,24,burst_particle,0.08870652156055209,0.096990332069272,-0.015272401112908025,0.08627341931741257,0.06452654643296897,-0.03692666246695606,0.023191026691161108,0.3215023429662473,0.9641820596666875,0.853280212506685,0.26180369432000494,,1,cleanup_reset,0,0,95,0,0,0,0,10,12,0,10,4,33,44,0,,,,,,,,life=0.7152324222268196
20260526-185455-sentence-script-virus-particles-with-spi-772194,15.2100,1,particle,25,burst_particle,-0.12213852205893441,-0.3038266643198904,0.11201079805638883,-0.0870048115447951,-0.2238315461619834,0.11655953244906576,0.024709932213704024,0.1890396848860394,0.9094600212286205,0.805124818681186,0.2486704050948689,,1,cleanup_reset,0,0,95,0,0,0,0,10,12,0,10,4,33,44,0,,,,,,,,life=0.32628329458396355
20260526-185455-sentence-script-virus-particles-with-spi-772194,15.2100,1,particle,26,burst_particle,-0.17647937109901446,0.32665621331991235,-0.050125646933994766,-0.099206281727357,0.24043870035506243,-0.02832508228685755,0.03734492363612396,0.16247272158462725,1.0047689369479784,0.888996664514221,0.2715445448675148,,1,cleanup_reset,0,0,95,0,0,0,0,10,12,0,10,4,33,44,0,,,,,,,,life=0.26836413840952433
20260526-185455-sentence-script-virus-particles-with-spi-772194,15.2100,1,particle,27,burst_particle,0.6313778507317959,-0.32657769951404425,-0.14692371824545228,0.46051769381801366,-0.22263030174088913,-0.1341487571468225,0.018989501146208385,0.34346906064202626,0.8320411287826872,0.7369961933287648,0.2300898709078449,,1,cleanup_reset,0,0,95,0,0,0,0,10,12,0,10,4,33,44,0,,,,,,,,life=0.8025512289463974
20260526-185455-sentence-script-virus-particles-with-spi-772194,15.2100,1,particle,28,burst_particle,0.2435256298798767,0.052739048085940585,-0.20871455253917937,0.2056605437105271,0.026763545897559034,-0.17460911050515637,0.019773974706969566,0.3507632819542505,0.9495796422505602,0.840430085180493,0.25829911414013446,,1,cleanup_reset,0,0,95,0,0,0,0,10,12,0,10,4,33,44,0,,,,,,,,life=0.8335226986690418
20260526-185455-sentence-script-virus-particles-with-spi-772194,15.2100,1,particle,29,burst_particle,0.2665110896941625,0.06719763890450194,-0.13055644019617277,0.1841957739753294,0.022090628093823762,-0.10905132067573765,0.024590095746054173,0.006638021032993509,0.9789223145973504,0.8662516368456683,0.2653413555033641,,1,cleanup_reset,0,0,95,0,0,0,0,10,12,0,10,4,33,44,0,,,,,,,,life=0.008754996544693389
20260526-185455-sentence-script-virus-particles-with-spi-772194,15.2100,1,particle,30,burst_particle,-0.49776840792921095,0.25181217022427677,0.11885402290462847,-0.3511131265277978,0.18376918170561357,0.06140572935466766,0.030073680960946043,0.3448814430813604,0.7646785922008659,0.677717161136762,0.2139228621282078,,1,cleanup_reset,0,0,95,0,0,0,0,10,12,0,10,4,33,44,0,,,,,,,,life=0.8084671783115078
20260526-185455-sentence-script-virus-particles-with-spi-772194,15.2100,1,particle,31,burst_particle,0.0745275952693155,-0.1460731573699205,-0.06762162315241003,0.048617349847028965,-0.07594838573459949,-0.050988200198605595,0.03903296433930725,0.12100714151726628,0.8641700363541999,0.7652696319916958,0.23780080872500797,,1,cleanup_reset,0,0,95,0,0,0,0,10,12,0,10,4,33,44,0,,,,,,,,life=0.18729684663319554
20260526-185455-sentence-script-virus-particles-with-spi-772194,15.2100,1,particle,32,burst_particle,-0.022855867119905594,0.02562835065713471,-0.13729943890078575,0.005388635095711557,0.006443747317306991,-0.08073697656641601,0.03577975928554404,0.17504151782907085,0.881370688681239,0.7804062060394904,0.24192896528349736,,1,cleanup_reset,0,0,95,0,0,0,0,10,12,0,10,4,33,44,0,,,,,,,,life=0.2951315725749355
20260526-185455-sentence-script-virus-particles-with-spi-772194,15.3000,1,summary,simulation,running,0.0,0.0,0.0,,,,,,,,,,1,cleanup_reset,0,0,95,0,0,0,0,10,12,0,10,4,32,44,0,,,,,,,,csv_output=20260526-185455-sentence-script-virus-particles-with-spi-772194-virus-entry-state-log.csv
20260526-185455-sentence-script-virus-particles-with-spi-772194,15.3000,1,host_cell,host_cell,membrane,0.0,0.0,0.0,,,,4.0,0.2233337020125769,0.45,0.72,1.0,,1,cleanup_reset,0,0,95,0,0,0,0,10,12,0,10,4,32,44,0,,,,,,,,
20260526-185455-sentence-script-virus-particles-with-spi-772194,15.3000,1,nucleus,nucleus,stationary,0.0,0.0,0.0,,,,1.0245073731258878,0.3345051577485295,0.67,0.58,0.95,,1,cleanup_reset,0,0,95,0,0,0,0,10,12,0,10,4,32,44,0,,,,,,,,
20260526-185455-sentence-script-virus-particles-with-spi-772194,15.3000,1,virus,0,released,-3.391131573792159,2.7145238095238096,-0.5998434268692633,0.0,0.0,0.0,0.34,0.28,1.0,0.42,0.42,1,1,cleanup_reset,0,0,95,0,0,0,0,10,12,0,10,4,32,44,0,8,8,0.3300,,,,,orbiting=0;injection_started=1;endocytosis_started=0;release_started=0
20260526-185455-sentence-script-virus-particles-with-spi-772194,15.3000,1,virus_genome,0:0,injected genome,-0.5210588196465208,0.14936337719734175,-0.1627802953538536,,,,0.035,,0.65,1.0,0.18,,1,cleanup_reset,0,0,95,0,0,0,0,10,12,0,10,4,32,44,0,,,,4.4477,0,,,
20260526-185455-sentence-script-virus-particles-with-spi-772194,15.3000,1,virus,1,released,-1.905489955351762,1.4616666666666667,-3.6689049572875407,0.0,0.0,0.0,0.34,0.28,1.0,0.54,0.7,0,1,cleanup_reset,0,0,95,0,0,0,0,10,12,0,10,4,32,44,0,5,5,1.2300,,,,,orbiting=0;injection_started=1;endocytosis_started=0;release_started=0
20260526-185455-sentence-script-virus-particles-with-spi-772194,15.3000,1,virus_genome,1:0,injected genome,-0.6981833003997749,0.6465382342327863,-1.0254850720044963,,,,0.035,,0.65,1.0,0.18,,1,cleanup_reset,0,0,95,0,0,0,0,10,12,0,10,4,32,44,0,,,,3.1813,0,,,
20260526-185455-sentence-script-virus-particles-with-spi-772194,15.3000,1,virus,2,released,4.15955990696842,-1.0440476190476193,-0.914467577064308,0.0,0.0,0.0,0.34,0.28,0.9,0.48,1.0,0,1,cleanup_reset,0,0,95,0,0,0,0,10,12,0,10,4,32,44,0,17,17,0.4500,,,,,orbiting=0;injection_started=1;endocytosis_started=0;release_started=0
20260526-185455-sentence-script-virus-particles-with-spi-772194,15.3000,1,virus_genome,2:0,injected genome,0.7056344681305662,-0.08498733489332166,0.1742238301748417,,,,0.035,,0.05,1.0,0.55,,1,cleanup_reset,0,0,95,0,0,0,0,10,12,0,10,4,32,44,0,,,,4.3059,0,,,
20260526-185455-sentence-script-virus-particles-with-spi-772194,15.3000,1,virus,3,released,-0.20263398025333682,-0.7416773016413728,-1.5920657638651934,0.0,0.0,0.0,0.34,0.18,1.0,0.62,0.38,0,1,cleanup_reset,0,0,95,0,0,0,0,10,12,0,10,4,32,44,0,4,4,1.9800,,,,,orbiting=0;injection_started=0;endocytosis_started=1;release_started=1
20260526-185455-sentence-script-virus-particles-with-spi-772194,15.3000,1,virus_genome,3:0,vesicle release,-0.16074937060440747,0.22680283543656837,-0.3036339607878354,,,,0.035,,1.0,0.78,0.12,,1,cleanup_reset,0,0,95,0,0,0,0,10,12,0,10,4,32,44,0,,,,4.0154,0,,,
20260526-185455-sentence-script-virus-particles-with-spi-772194,15.3000,1,virus_genome,3:1,vesicle release,0.09525569184655602,0.01308372773620322,-0.1781399267379315,,,,0.035,,1.0,0.78,0.12,,1,cleanup_reset,0,0,95,0,0,0,0,10,12,0,10,4,32,44,0,,,,4.2710,0,,,
20260526-185455-sentence-script-virus-particles-with-spi-772194,15.3000,1,virus,4,released,-0.5505838200308808,1.5872943498614913,0.5119772737889529,0.0,0.0,0.0,0.34,0.18,0.65,0.62,1.0,0,1,cleanup_reset,0,0,95,0,0,0,0,10,12,0,10,4,32,44,0,12,12,1.5600,,,,,orbiting=0;injection_started=0;endocytosis_started=1;release_started=1
20260526-185455-sentence-script-virus-particles-with-spi-772194,15.3000,1,virus_genome,4:0,vesicle release,-0.020625948625779218,0.12393880266725733,0.03773010509302444,,,,0.035,,0.05,1.0,0.55,,1,cleanup_reset,0,0,95,0,0,0,0,10,12,0,10,4,32,44,0,,,,2.9482,0,,,
20260526-185455-sentence-script-virus-particles-with-spi-772194,15.3000,1,virus_genome,4:1,vesicle release,0.09567530143624628,-0.1686777041690145,0.06669123041137429,,,,0.035,,0.65,1.0,0.18,,1,cleanup_reset,0,0,95,0,0,0,0,10,12,0,10,4,32,44,0,,,,3.2322,0,,,
20260526-185455-sentence-script-virus-particles-with-spi-772194,15.3000,1,virus_genome,4:2,vesicle release,0.05341917971082654,0.12808695246219307,0.33068463493032874,,,,0.035,,0.05,1.0,0.55,,1,cleanup_reset,0,0,95,0,0,0,0,10,12,0,10,4,32,44,0,,,,3.6694,0,,,
20260526-185455-sentence-script-virus-particles-with-spi-772194,15.3000,1,virus,5,released,2.1752987471625125,-3.1321428571428567,-2.1647127945855043,0.0,0.0,0.0,0.34,0.28,1.0,0.42,0.42,0,1,cleanup_reset,0,0,95,0,0,0,0,10,12,0,10,4,32,44,0,10,10,2.1600,,,,,orbiting=0;injection_started=1;endocytosis_started=0;release_started=0
