run_id,sample_index,sim_time_s,frame,round,ai_enabled,ai_mode,paused,ion_index,ion_charge,ion_marked,ion_attached_channel,ion_inside,ion_x,ion_y,ion_z,ion_vx,ion_vy,ion_vz,ion_speed,ion_recent_transfer_timer,total_ions,inside_count,outside_count,open_channel_count,total_crossings,global_pressure_bias,global_swirl_strength,electric_x,electric_y,electric_z,channel_open_mask,channel_attached_counts
20260525-190407-sentence-script-a-transparent-3d-cell-me-8bbf3b,0,0.02,1,1,1,BALANCE,0,22,1,0,,0,0.545643,-6.174985,2.006209,0.504903,0.500459,-0.18308,0.734102,0,64,0,64,5,0,-0.72,0.18,0.0008,0.02,0.029994,1010101010,0|0|0|0|0|0|0|0|0|0
20260525-190407-sentence-script-a-transparent-3d-cell-me-8bbf3b,0,0.02,1,1,1,BALANCE,0,23,1,0,,0,-4.569506,-3.599428,4.765451,0.517199,-0.395811,-0.143787,0.66696,0,64,0,64,5,0,-0.72,0.18,0.0008,0.02,0.029994,1010101010,0|0|0|0|0|0|0|0|0|0
20260525-190407-sentence-script-a-transparent-3d-cell-me-8bbf3b,0,0.02,1,1,1,BALANCE,0,24,1,0,,0,0.570393,-1.217294,-6.561444,-0.050989,0.270248,-0.156209,0.316283,0,64,0,64,5,0,-0.72,0.18,0.0008,0.02,0.029994,1010101010,0|0|0|0|0|0|0|0|0|0
20260525-190407-sentence-script-a-transparent-3d-cell-me-8bbf3b,0,0.02,1,1,1,BALANCE,0,25,-1,0,,0,5.473477,-2.232702,4.042286,0.440139,-0.494277,0.035614,0.662798,0,64,0,64,5,0,-0.72,0.18,0.0008,0.02,0.029994,1010101010,0|0|0|0|0|0|0|0|0|0
20260525-190407-sentence-script-a-transparent-3d-cell-me-8bbf3b,0,0.02,1,1,1,BALANCE,0,26,-1,0,,0,-0.650709,2.692105,-5.662477,-0.139954,-0.209832,0.153542,0.295282,0,64,0,64,5,0,-0.72,0.18,0.0008,0.02,0.029994,1010101010,0|0|0|0|0|0|0|0|0|0
20260525-190407-sentence-script-a-transparent-3d-cell-me-8bbf3b,0,0.02,1,1,1,BALANCE,0,27,-1,0,,0,5.604663,-3.65897,-0.443662,-0.679653,0.036633,-0.034289,0.681502,0,64,0,64,5,0,-0.72,0.18,0.0008,0.02,0.029994,1010101010,0|0|0|0|0|0|0|0|0|0
20260525-190407-sentence-script-a-transparent-3d-cell-me-8bbf3b,0,0.02,1,1,1,BALANCE,0,28,-1,0,,0,-2.465121,-7.217111,0.290378,-0.432605,0.063191,-0.103204,0.449212,0,64,0,64,5,0,-0.72,0.18,0.0008,0.02,0.029994,1010101010,0|0|0|0|0|0|0|0|0|0
20260525-190407-sentence-script-a-transparent-3d-cell-me-8bbf3b,0,0.02,1,1,1,BALANCE,0,29,-1,0,,0,-5.77271,1.994462,0.589464,0.140192,-0.003843,-0.239719,0.27773,0,64,0,64,5,0,-0.72,0.18,0.0008,0.02,0.029994,1010101010,0|0|0|0|0|0|0|0|0|0
20260525-190407-sentence-script-a-transparent-3d-cell-me-8bbf3b,0,0.02,1,1,1,BALANCE,0,30,1,0,,0,6.057938,-3.11416,-3.074411,-0.186566,-0.228208,-0.198998,0.355648,0,64,0,64,5,0,-0.72,0.18,0.0008,0.02,0.029994,1010101010,0|0|0|0|0|0|0|0|0|0
20260525-190407-sentence-script-a-transparent-3d-cell-me-8bbf3b,0,0.02,1,1,1,BALANCE,0,31,1,0,,0,1.658858,4.438675,-5.030799,-0.020021,-0.580235,0.069986,0.584783,0,64,0,64,5,0,-0.72,0.18,0.0008,0.02,0.029994,1010101010,0|0|0|0|0|0|0|0|0|0
