csv_run_id,csv_elapsed_seconds,simulation_time,frame,row_type,object_id,object_kind,round_number,phase,paused,ai_enabled,manual_override,ai_mode,ai_mode_timer,ai_stagnation_timer,ai_reset_wait,pending_reset,selected_scavenger_index,cleared_count,body_count,free_body_count,marked_body_count,captured_body_count,bleb_count,particle_count,scavenger_count,visual_count,avg_body_speed,avg_body_radius,avg_scavenger_speed,main_cell_radius,main_cell_fragmented,name,source,state,marked,captured_by,dead,x,y,z,vx,vy,vz,radius,age,life,max_life,engulfed_count,wrap_timer,target_body_id,opacity
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,0.0167,0.0167,1,summary,apoptosis_scene,summary,1,healthy,False,True,False,OBSERVE,0.016666666666666666,0,0.0,False,0,0,0,0,0,0,0,0,3,77,0.0,0.0,0.072375,2.251283045790935,False,,,,,,,,,,,,,,,,,,,,
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,0.0167,0.0167,1,main_cell,main_cell,cell,1,healthy,False,True,False,OBSERVE,0.016666666666666666,0,0.0,False,0,0,0,0,0,0,0,0,3,77,0.0,0.0,0.072375,2.251283045790935,False,,,healthy,,,False,0.0,0.0,0.0,,,,2.251283045790935,,,,,,,0.32
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,0.0167,0.0167,1,scavenger,scavenger_0,scavenger,1,healthy,False,True,False,OBSERVE,0.016666666666666666,0,0.0,False,0,0,0,0,0,0,0,0,3,77,0.0,0.0,0.072375,2.251283045790935,False,,,active,,,,-5.69877901177926,0.14998421895675657,-2.4997327197659973,0.07069521798084004,-0.0009137224037952819,0.015475525548759674,0.8611034193802041,,,,0,0,,0.36
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,0.0167,0.0167,1,scavenger,scavenger_1,scavenger,1,healthy,False,True,False,OBSERVE,0.016666666666666666,0,0.0,False,0,0,0,0,0,0,0,0,3,77,0.0,0.0,0.072375,2.251283045790935,False,,,active,,,,5.598841456451161,0.4500271653687171,2.2004685497713,-0.06707967147780068,0.0015728748487207939,0.027129031758258444,0.8859074323552545,,,,0,0,,0.36
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,0.0167,0.0167,1,scavenger,scavenger_2,scavenger,1,healthy,False,True,False,OBSERVE,0.016666666666666666,0,0.0,False,0,0,0,0,0,0,0,0,3,77,0.0,0.0,0.072375,2.251283045790935,False,,,active,,,,0.5994971736961762,0.24999633138175786,5.8988555996114025,-0.02911364299140122,-0.00021241299622043862,-0.06626078249981864,0.8868922715011297,,,,0,0,,0.36
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,0.1333,0.1333,8,summary,apoptosis_scene,summary,1,healthy,False,True,False,OBSERVE,0.13333333333333333,0,0.0,False,0,0,0,0,0,0,0,0,3,77,0.0,0.0,0.4219393003476,2.260120067188681,False,,,,,,,,,,,,,,,,,,,,
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,0.1333,0.1333,8,main_cell,main_cell,cell,1,healthy,False,True,False,OBSERVE,0.13333333333333333,0,0.0,False,0,0,0,0,0,0,0,0,3,77,0.0,0.0,0.4219393003476,2.260120067188681,False,,,healthy,,,False,0.0,0.0,0.0,,,,2.260120067188681,,,,,,,0.32
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,0.1333,0.1333,8,scavenger,scavenger_0,scavenger,1,healthy,False,True,False,OBSERVE,0.13333333333333333,0,0.0,False,0,0,0,0,0,0,0,0,3,77,0.0,0.0,0.4219393003476,2.260120067188681,False,,,active,,,,-5.664389383358268,0.14955034399228925,-2.4920690105870484,0.4116208197421888,-0.005124559145439754,0.09260904326718247,0.8687032577822658,,,,0,0,,0.36
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,0.1333,0.1333,8,scavenger,scavenger_1,scavenger,1,healthy,False,True,False,OBSERVE,0.13333333333333333,0,0.0,False,0,0,0,0,0,0,0,0,3,77,0.0,0.0,0.4219393003476,2.260120067188681,False,,,active,,,,5.56611786360787,0.45079229120632164,2.2135123325122,-0.3922795047871751,0.009157697898470653,0.15513173445629996,0.888948779169418,,,,0,0,,0.36
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,0.1333,0.1333,8,scavenger,scavenger_2,scavenger,1,healthy,False,True,False,OBSERVE,0.13333333333333333,0,0.0,False,0,0,0,0,0,0,0,0,3,77,0.0,0.0,0.4219393003476,2.260120067188681,False,,,active,,,,0.5855259705676762,0.24987738164436554,5.866508420779937,-0.1659855431710912,-0.0015250127494019787,-0.38791425566369947,0.8825789264923424,,,,0,0,,0.36
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,0.25,0.25,15,summary,apoptosis_scene,summary,1,healthy,False,True,False,OBSERVE,0.24999999999999997,0,0.0,False,0,0,0,0,0,0,0,0,3,77,0.0,0.0,0.598575657334068,2.268294053012573,False,,,,,,,,,,,,,,,,,,,,
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,0.25,0.25,15,main_cell,main_cell,cell,1,healthy,False,True,False,OBSERVE,0.24999999999999997,0,0.0,False,0,0,0,0,0,0,0,0,3,77,0.0,0.0,0.598575657334068,2.268294053012573,False,,,healthy,,,False,0.0,0.0,0.0,,,,2.268294053012573,,,,,,,0.32
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,0.25,0.25,15,scavenger,scavenger_0,scavenger,1,healthy,False,True,False,OBSERVE,0.24999999999999997,0,0.0,False,0,0,0,0,0,0,0,0,3,77,0.0,0.0,0.598575657334068,2.268294053012573,False,,,active,,,,-5.60162600295537,0.14878967110701233,-2.4776817061774943,0.583026886307596,-0.006929505016009905,0.13540799630471723,0.8757328855908127,,,,0,0,,0.36
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,0.25,0.25,15,scavenger,scavenger_1,scavenger,1,healthy,False,True,False,OBSERVE,0.24999999999999997,0,0.0,False,0,0,0,0,0,0,0,0,3,77,0.0,0.0,0.598575657334068,2.268294053012573,False,,,active,,,,5.50612266614907,0.4521883263000866,2.2368650818128204,-0.5585054148651093,0.012965330135074952,0.2149358555708544,0.8900934913020996,,,,0,0,,0.36
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,0.25,0.25,15,scavenger,scavenger_2,scavenger,1,healthy,False,True,False,OBSERVE,0.24999999999999997,0,0.0,False,0,0,0,0,0,0,0,0,3,77,0.0,0.0,0.598575657334068,2.268294053012573,False,,,active,,,,0.5605931678815566,0.24961419305286975,5.807137637934405,-0.22911797025956535,-0.0026473522478560533,-0.552972771645178,0.8767862798934816,,,,0,0,,0.36
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,0.3667,0.3667,22,summary,apoptosis_scene,summary,1,healthy,False,True,False,OBSERVE,0.36666666666666664,0,0.0,False,0,0,0,0,0,0,0,0,3,77,0.0,0.0,0.687820948629669,2.2752694689345896,False,,,,,,,,,,,,,,,,,,,,
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,0.3667,0.3667,22,main_cell,main_cell,cell,1,healthy,False,True,False,OBSERVE,0.36666666666666664,0,0.0,False,0,0,0,0,0,0,0,0,3,77,0.0,0.0,0.687820948629669,2.2752694689345896,False,,,healthy,,,False,0.0,0.0,0.0,,,,2.2752694689345896,,,,,,,0.32
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,0.3667,0.3667,22,scavenger,scavenger_0,scavenger,1,healthy,False,True,False,OBSERVE,0.36666666666666664,0,0.0,False,0,0,0,0,0,0,0,0,3,77,0.0,0.0,0.687820948629669,2.2752694689345896,False,,,active,,,,-5.5246335441552965,0.14790294556924558,-2.4594333512831197,0.6687205714334006,-0.007517902535437518,0.16087865116556074,0.8817317432837468,,,,0,0,,0.36
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,0.3667,0.3667,22,scavenger,scavenger_1,scavenger,1,healthy,False,True,False,OBSERVE,0.36666666666666664,0,0.0,False,0,0,0,0,0,0,0,0,3,77,0.0,0.0,0.687820948629669,2.2752694689345896,False,,,active,,,,5.432120954874267,0.45389957656206914,2.264832100577431,-0.6443472495506035,0.01485621271395909,0.24019998357676092,0.8892665707467017,,,,0,0,,0.36
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,0.3667,0.3667,22,scavenger,scavenger_2,scavenger,1,healthy,False,True,False,OBSERVE,0.36666666666666664,0,0.0,False,0,0,0,0,0,0,0,0,3,77,0.0,0.0,0.687820948629669,2.2752694689345896,False,,,active,,,,0.5308566981733874,0.2492224009266764,5.733812694891823,-0.2548969700129651,-0.0036768299841881415,-0.6388123429783193,0.869893848034845,,,,0,0,,0.36
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,0.4833,0.4833,29,summary,apoptosis_scene,summary,1,healthy,False,True,False,OBSERVE,0.4833333333333333,0,0.0,False,0,0,0,0,0,0,0,0,3,77,0.0,0.0,0.7329050394569614,2.280589307228151,False,,,,,,,,,,,,,,,,,,,,
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,0.4833,0.4833,29,main_cell,main_cell,cell,1,healthy,False,True,False,OBSERVE,0.4833333333333333,0,0.0,False,0,0,0,0,0,0,0,0,3,77,0.0,0.0,0.7329050394569614,2.280589307228151,False,,,healthy,,,False,0.0,0.0,0.0,,,,2.280589307228151,,,,,,,0.32
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,0.4833,0.4833,29,scavenger,scavenger_0,scavenger,1,healthy,False,True,False,OBSERVE,0.4833333333333333,0,0.0,False,0,0,0,0,0,0,0,0,3,77,0.0,0.0,0.7329050394569614,2.280589307228151,False,,,active,,,,-5.4405657219504375,0.14699173044309322,-2.4387675407576372,0.7110514202981465,-0.007490447756986769,0.1776179842391368,0.88630680421621,,,,0,0,,0.36
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,0.4833,0.4833,29,scavenger,scavenger_1,scavenger,1,healthy,False,True,False,OBSERVE,0.4833333333333333,0,0.0,False,0,0,0,0,0,0,0,0,3,77,0.0,0.0,0.7329050394569614,2.280589307228151,False,,,active,,,,5.350821932992086,0.455765546755421,2.2945259662999695,-0.6895190987259935,0.015770544383664382,0.24792848951623472,0.886522194786315,,,,0,0,,0.36
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,0.4833,0.4833,29,scavenger,scavenger_2,scavenger,1,healthy,False,True,False,OBSERVE,0.4833333333333333,0,0.0,False,0,0,0,0,0,0,0,0,3,77,0.0,0.0,0.7329050394569614,2.280589307228151,False,,,active,,,,0.49943968979862596,0.2487094665141051,5.653148431075332,-0.26170519431608763,-0.004663190682638712,-0.6845332920805725,0.8623532017832498,,,,0,0,,0.36
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,0.6,0.6,36,summary,apoptosis_scene,summary,1,healthy,False,True,False,OBSERVE,0.6000000000000002,0,0.0,False,0,0,0,0,0,0,0,0,3,77,0.0,0.0,0.7556755926484154,2.2839050285041393,False,,,,,,,,,,,,,,,,,,,,
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,0.6,0.6,36,main_cell,main_cell,cell,1,healthy,False,True,False,OBSERVE,0.6000000000000002,0,0.0,False,0,0,0,0,0,0,0,0,3,77,0.0,0.0,0.7556755926484154,2.2839050285041393,False,,,healthy,,,False,0.0,0.0,0.0,,,,2.2839050285041393,,,,,,,0.32
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,0.6,0.6,36,scavenger,scavenger_0,scavenger,1,healthy,False,True,False,OBSERVE,0.6000000000000002,0,0.0,False,0,0,0,0,0,0,0,0,3,77,0.0,0.0,0.7556755926484154,2.2839050285041393,False,,,active,,,,-5.353043580935181,0.14610748494441572,-2.4164107204163736,0.731419392154414,-0.0071506502403134,0.18997007155411574,0.8891583245135598,,,,0,0,,0.36
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,0.6,0.6,36,scavenger,scavenger_1,scavenger,1,healthy,False,True,False,OBSERVE,0.6000000000000002,0,0.0,False,0,0,0,0,0,0,0,0,3,77,0.0,0.0,0.7556755926484154,2.2839050285041393,False,,,active,,,,5.265622100717841,0.45770417592506546,2.3244777708855873,-0.714087264011908,0.016183500283476444,0.2467152915910781,0.8820401664653106,,,,0,0,,0.36
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,0.6,0.6,36,scavenger,scavenger_2,scavenger,1,healthy,False,True,False,OBSERVE,0.6000000000000002,0,0.0,False,0,0,0,0,0,0,0,0,3,77,0.0,0.0,0.7556755926484154,2.2839050285041393,False,,,active,,,,0.4679318084594723,0.24807868906967165,5.56849821529265,-0.25883268669461473,-0.005631698044263521,-0.7098913185743975,0.8546583810122901,,,,0,0,,0.36
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,0.7167,0.7167,43,summary,apoptosis_scene,summary,1,healthy,False,True,False,OBSERVE,0.7166666666666672,0,0.0,False,0,0,0,0,0,0,0,0,3,77,0.0,0.0,0.7671733231818375,2.2849993969361533,False,,,,,,,,,,,,,,,,,,,,
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,0.7167,0.7167,43,main_cell,main_cell,cell,1,healthy,False,True,False,OBSERVE,0.7166666666666672,0,0.0,False,0,0,0,0,0,0,0,0,3,77,0.0,0.0,0.7671733231818375,2.2849993969361533,False,,,healthy,,,False,0.0,0.0,0.0,,,,2.2849993969361533,,,,,,,0.32
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,0.7167,0.7167,43,scavenger,scavenger_0,scavenger,1,healthy,False,True,False,OBSERVE,0.7166666666666672,0,0.0,False,0,0,0,0,0,0,0,0,3,77,0.0,0.0,0.7671733231818375,2.2849993969361533,False,,,active,,,,-5.263903068605243,0.14527634830184857,-2.3927270450387765,0.740637940268091,-0.006651910779671451,0.2001289507312588,0.8900994813650918,,,,0,0,,0.36
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,0.7167,0.7167,43,scavenger,scavenger_1,scavenger,1,healthy,False,True,False,OBSERVE,0.7166666666666672,0,0.0,False,0,0,0,0,0,0,0,0,3,77,0.0,0.0,0.7671733231818375,2.2849993969361533,False,,,active,,,,5.178244301582388,0.45967304622590216,2.353935674427914,-0.7281887343746892,0.01633526634615799,0.2409056297644756,0.8761141344487067,,,,0,0,,0.36
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,0.7167,0.7167,43,scavenger,scavenger_2,scavenger,1,healthy,False,True,False,OBSERVE,0.7166666666666672,0,0.0,False,0,0,0,0,0,0,0,0,3,77,0.0,0.0,0.7671733231818375,2.2849993969361533,False,,,active,,,,0.4371476145861686,0.2473312580611583,5.481567706125711,-0.25097603403329716,-0.006595143503590082,-0.7248659633869127,0.8473135266343191,,,,0,0,,0.36
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,0.8333,0.8333,50,summary,apoptosis_scene,summary,1,healthy,False,True,False,OBSERVE,0.8333333333333343,0,0.0,False,0,0,0,0,0,0,0,0,3,77,0.0,0.0,0.7729770189479962,2.2838007128815123,False,,,,,,,,,,,,,,,,,,,,
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,0.8333,0.8333,50,main_cell,main_cell,cell,1,healthy,False,True,False,OBSERVE,0.8333333333333343,0,0.0,False,0,0,0,0,0,0,0,0,3,77,0.0,0.0,0.7729770189479962,2.2838007128815123,False,,,healthy,,,False,0.0,0.0,0.0,,,,2.2838007128815123,,,,,,,0.32
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,0.8333,0.8333,50,scavenger,scavenger_0,scavenger,1,healthy,False,True,False,OBSERVE,0.8333333333333343,0,0.0,False,0,0,0,0,0,0,0,0,3,77,0.0,0.0,0.7729770189479962,2.2838007128815123,False,,,active,,,,-5.174078148173826,0.14451166112029606,-2.3678977402516486,0.7441707243167235,-0.006071774401021753,0.20920213052320585,0.8890686130781008,,,,0,0,,0.36
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,0.8333,0.8333,50,scavenger,scavenger_1,scavenger,1,healthy,False,True,False,OBSERVE,0.8333333333333343,0,0.0,False,0,0,0,0,0,0,0,0,3,77,0.0,0.0,0.7729770189479962,2.2838007128815123,False,,,active,,,,5.089566011852781,0.46164978047646643,2.382510499258465,-0.7369428936870608,0.016347279080476507,0.2326977618587347,0.8691323540677725,,,,0,0,,0.36
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,0.8333,0.8333,50,scavenger,scavenger_2,scavenger,1,healthy,False,True,False,OBSERVE,0.8333333333333343,0,0.0,False,0,0,0,0,0,0,0,0,3,77,0.0,0.0,0.7729770189479962,2.2838007128815123,False,,,active,,,,0.40750972873764313,0.24646729425397063,5.393230368732582,-0.2405106377630338,-0.007560016686073457,-0.7344965134621823,0.8407998508435427,,,,0,0,,0.36
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,0.95,0.95,57,summary,apoptosis_scene,summary,1,healthy,False,True,False,OBSERVE,0.9500000000000013,0,0.0,False,0,0,0,0,0,0,0,0,3,77,0.0,0.0,0.775905160662783,2.280387510420596,False,,,,,,,,,,,,,,,,,,,,
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,0.95,0.95,57,main_cell,main_cell,cell,1,healthy,False,True,False,OBSERVE,0.9500000000000013,0,0.0,False,0,0,0,0,0,0,0,0,3,77,0.0,0.0,0.775905160662783,2.280387510420596,False,,,healthy,,,False,0.0,0.0,0.0,,,,2.280387510420596,,,,,,,0.32
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,0.95,0.95,57,scavenger,scavenger_0,scavenger,1,healthy,False,True,False,OBSERVE,0.9500000000000013,0,0.0,False,0,0,0,0,0,0,0,0,3,77,0.0,0.0,0.775905160662783,2.280387510420596,False,,,active,,,,-5.0840470760809024,0.14382029449567016,-2.3420117255069455,0.7447778791914998,-0.005449434554922103,0.21774825222891311,0.8861332589617129,,,,0,0,,0.36
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,0.95,0.95,57,scavenger,scavenger_1,scavenger,1,healthy,False,True,False,OBSERVE,0.9500000000000013,0,0.0,False,0,0,0,0,0,0,0,0,3,77,0.0,0.0,0.775905160662783,2.280387510420596,False,,,active,,,,5.000037888298804,0.46362213598949925,2.409996608010331,-0.7429337290602197,0.016280962560626493,0.22320465753999513,0.8615522500287958,,,,0,0,,0.36
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,0.95,0.95,57,scavenger,scavenger_2,scavenger,1,healthy,False,True,False,OBSERVE,0.9500000000000013,0,0.0,False,0,0,0,0,0,0,0,0,3,77,0.0,0.0,0.775905160662783,2.280387510420596,False,,,active,,,,0.3792424823338499,0.24548637341767707,5.303939573576706,-0.22863861892772727,-0.008529650589111239,-0.7413259006284965,0.8355441095779716,,,,0,0,,0.36
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,1.0667,1.0667,64,summary,apoptosis_scene,summary,1,healthy,False,True,False,OBSERVE,1.0666666666666678,0,0.0,False,0,0,0,0,0,0,0,0,3,77,0.0,0.0,0.7773814188954214,2.2749834120462364,False,,,,,,,,,,,,,,,,,,,,
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,1.0667,1.0667,64,main_cell,main_cell,cell,1,healthy,False,True,False,OBSERVE,1.0666666666666678,0,0.0,False,0,0,0,0,0,0,0,0,3,77,0.0,0.0,0.7773814188954214,2.2749834120462364,False,,,healthy,,,False,0.0,0.0,0.0,,,,2.2749834120462364,,,,,,,0.32
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,1.0667,1.0667,64,scavenger,scavenger_0,scavenger,1,healthy,False,True,False,OBSERVE,1.0666666666666678,0,0.0,False,0,0,0,0,0,0,0,0,3,77,0.0,0.0,0.7773814188954214,2.2749834120462364,False,,,active,,,,-4.9940579318899125,0.14320585075880576,-2.3151113835765718,0.7438532730072347,-0.004804684802297973,0.22604880262963542,0.8814857343597633,,,,0,0,,0.36
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,1.0667,1.0667,64,scavenger,scavenger_1,scavenger,1,healthy,False,True,False,OBSERVE,1.0666666666666678,0,0.0,False,0,0,0,0,0,0,0,0,3,77,0.0,0.0,0.7773814188954214,2.2749834120462364,False,,,active,,,,4.90989525341892,0.46558299801588604,2.436281343074624,-0.7474641740668252,0.016167408804112514,0.2129904990895065,0.8538704473578419,,,,0,0,,0.36
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,1.0667,1.0667,64,scavenger,scavenger_2,scavenger,1,healthy,False,True,False,OBSERVE,1.0666666666666678,0,0.0,False,0,0,0,0,0,0,0,0,3,77,0.0,0.0,0.7773814188954214,2.2749834120462364,False,,,active,,,,0.35246981585534587,0.24438778739182063,5.213936828695734,-0.2159688768499949,-0.009505812105410936,-0.7466356808380455,0.8318906427872403,,,,0,0,,0.36
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,1.1833,1.1833,71,summary,apoptosis_scene,summary,1,healthy,False,True,False,OBSERVE,1.183333333333334,0,0.0,False,0,0,0,0,0,0,0,0,3,77,0.0,0.0,0.7781247690299785,2.267942477608037,False,,,,,,,,,,,,,,,,,,,,
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,1.1833,1.1833,71,main_cell,main_cell,cell,1,healthy,False,True,False,OBSERVE,1.183333333333334,0,0.0,False,0,0,0,0,0,0,0,0,3,77,0.0,0.0,0.7781247690299785,2.267942477608037,False,,,healthy,,,False,0.0,0.0,0.0,,,,2.267942477608037,,,,,,,0.32
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,1.1833,1.1833,71,scavenger,scavenger_0,scavenger,1,healthy,False,True,False,OBSERVE,1.183333333333334,0,0.0,False,0,0,0,0,0,0,0,0,3,77,0.0,0.0,0.7781247690299785,2.267942477608037,False,,,active,,,,-4.904242595340046,0.1426702829986262,-2.287215667430434,0.7421002836335763,-0.004147500070581202,0.23424537313638868,0.8754305307429114,,,,0,0,,0.36
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,1.1833,1.1833,71,scavenger,scavenger_1,scavenger,1,healthy,False,True,False,OBSERVE,1.183333333333334,0,0.0,False,0,0,0,0,0,0,0,0,3,77,0.0,0.0,0.7781247690299785,2.267942477608037,False,,,active,,,,4.819264948355609,0.4675278490300606,2.4612992261062994,-0.751189931408469,0.016022375818348367,0.20234188019320068,0.8465902340615226,,,,0,0,,0.36
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,1.1833,1.1833,71,scavenger,scavenger_2,scavenger,1,healthy,False,True,False,OBSERVE,1.183333333333334,0,0.0,False,0,0,0,0,0,0,0,0,3,77,0.0,0.0,0.7781247690299785,2.267942477608037,False,,,active,,,,0.32726478430023603,0.24317067287811864,5.123356995324465,-0.20281028827864783,-0.010489499955499932,-0.7510700669598478,0.8300788143416657,,,,0,0,,0.36
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,1.3,1.3,78,summary,apoptosis_scene,summary,1,healthy,False,True,False,OBSERVE,1.3000000000000003,0,0.0,False,0,0,0,0,0,0,0,0,3,77,0.0,0.0,0.7784982241515518,2.2597260074035805,False,,,,,,,,,,,,,,,,,,,,
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,1.3,1.3,78,main_cell,main_cell,cell,1,healthy,False,True,False,OBSERVE,1.3000000000000003,0,0.0,False,0,0,0,0,0,0,0,0,3,77,0.0,0.0,0.7784982241515518,2.2597260074035805,False,,,healthy,,,False,0.0,0.0,0.0,,,,2.2597260074035805,,,,,,,0.32
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,1.3,1.3,78,scavenger,scavenger_0,scavenger,1,healthy,False,True,False,OBSERVE,1.3000000000000003,0,0.0,False,0,0,0,0,0,0,0,0,3,77,0.0,0.0,0.7784982241515518,2.2597260074035805,False,,,active,,,,-4.81467435026493,0.1422147149802205,-2.2583317611926392,0.7398733044917726,-0.0034828829251735646,0.24240896987394744,0.8683643663670793,,,,0,0,,0.36
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,1.3,1.3,78,scavenger,scavenger_1,scavenger,1,healthy,False,True,False,OBSERVE,1.3000000000000003,0,0.0,False,0,0,0,0,0,0,0,0,3,77,0.0,0.0,0.7784982241515518,2.2597260074035805,False,,,active,,,,4.728219316502759,0.4694534891249167,2.4850087875983164,-0.7544397257046312,0.0158538666614983,0.19140494369590663,0.8401885872498424,,,,0,0,,0.36
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,1.3,1.3,78,scavenger,scavenger_2,scavenger,1,healthy,False,True,False,OBSERVE,1.3000000000000003,0,0.0,False,0,0,0,0,0,0,0,0,3,77,0.0,0.0,0.7784982241515518,2.2597260074035805,False,,,active,,,,0.3036745980695538,0.24183407415220587,5.032281451185566,-0.18931995351280503,-0.011481341722006738,-0.7549512302281611,0.8302273296500894,,,,0,0,,0.36
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,1.4167,1.4167,85,summary,apoptosis_scene,summary,1,healthy,False,True,False,OBSERVE,1.4166666666666665,0,0.0,False,0,0,0,0,0,0,0,0,3,77,0.0,0.0,0.7786850279865121,2.2508723192064064,False,,,,,,,,,,,,,,,,,,,,
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,1.4167,1.4167,85,main_cell,main_cell,cell,1,healthy,False,True,False,OBSERVE,1.4166666666666665,0,0.0,False,0,0,0,0,0,0,0,0,3,77,0.0,0.0,0.7786850279865121,2.2508723192064064,False,,,healthy,,,False,0.0,0.0,0.0,,,,2.2508723192064064,,,,,,,0.32
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,1.4167,1.4167,85,scavenger,scavenger_0,scavenger,1,healthy,False,True,False,OBSERVE,1.4166666666666665,0,0.0,False,0,0,0,0,0,0,0,0,3,77,0.0,0.0,0.7786850279865121,2.2508723192064064,False,,,active,,,,-4.72539699993078,0.14183985651408276,-2.2284609626341445,0.7373503283730048,-0.002813316056342852,0.2505749976518205,0.8607501945175093,,,,0,0,,0.36
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,1.4167,1.4167,85,scavenger,scavenger_1,scavenger,1,healthy,False,True,False,OBSERVE,1.4166666666666665,0,0.0,False,0,0,0,0,0,0,0,0,3,77,0.0,0.0,0.7786850279865121,2.2508723192064064,False,,,active,,,,4.636803474564967,0.47135738865576293,2.5073808419938466,-0.7573771084981349,0.015665959643369202,0.1802547536426344,0.8350849230677988,,,,0,0,,0.36
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,1.4167,1.4167,85,scavenger,scavenger_2,scavenger,1,healthy,False,True,False,OBSERVE,1.4166666666666665,0,0.0,False,0,0,0,0,0,0,0,0,3,77,0.0,0.0,0.7786850279865121,2.2508723192064064,False,,,active,,,,0.2817332922039161,0.24037697303781555,4.940764954569222,-0.17557817532657272,-0.012481789733278325,-0.7584385991541421,0.8323264584477899,,,,0,0,,0.36
20260526-214337-sentence-script-a-healthy-cell-sphere-gr-f0760a,1.5333,1.5333,92,summary,apoptosis_scene,summary,1,healthy,False,True,False,OBSERVE,1.5333333333333328,0,0.0,False,0,0,0,0,0,0,0,0,3,77,0.0,0.0,0.7787776564895106,2.2419614793466174,False,,,,,,,,,,,,,,,,,,,,
