run_id,time_seconds,frame,row_type,object_id,object_kind,round_number,ai_enabled,ai_mode,ai_mode_time,ai_stagnant,ai_completed,boundary_mode,paused,predator_speed_multiplier,active_prey_count,caught_this_round,total_caught,marks_count,particles_count,x,y,z,vx,vy,vz,speed,forward_x,forward_y,forward_z,caught,captor,caught_timer,fear,orbit_radius,max_speed,nearest_predator_distance,nearest_prey_distance,coral_radius,coral_height,mark_intensity,mark_life,particle_life,extra
20260525-200332-sentence-script-a-school-of-small-fish-s-ad3159,0.0167,1,prey,13,prey,1,True,HUNT,0.0167,False,False,bounce,False,1.0,46,0,0,1,28,5.66456,4.90106,-4.17233,1.28508,0.69442,-1.25995,1.92902,,,,False,,0.0,0.09969,1.869,3.64363,6.95871,,,,,,,
20260525-200332-sentence-script-a-school-of-small-fish-s-ad3159,0.0167,1,prey,14,prey,1,True,HUNT,0.0167,False,False,bounce,False,1.0,46,0,0,1,28,5.19155,-6.1449,-2.47152,-1.65297,0.00046,0.64003,1.77255,,,,False,,0.0,0.24361,1.44504,3.8553,5.81233,,,,,,,
20260525-200332-sentence-script-a-school-of-small-fish-s-ad3159,0.0167,1,prey,15,prey,1,True,HUNT,0.0167,False,False,bounce,False,1.0,46,0,0,1,28,-9.69553,3.1954,7.56604,0.36796,-1.30322,0.91294,1.63316,,,,False,,0.0,0,2.08259,3.29538,11.99001,,,,,,,
20260525-200332-sentence-script-a-school-of-small-fish-s-ad3159,0.0167,1,prey,16,prey,1,True,HUNT,0.0167,False,False,bounce,False,1.0,46,0,0,1,28,-2.77379,-0.34911,-3.47411,-2.06704,0.48085,0.72817,2.24368,,,,False,,0.0,0.5983,1.202,3.48847,3.09434,,,,,,,
20260525-200332-sentence-script-a-school-of-small-fish-s-ad3159,0.0167,1,prey,17,prey,1,True,HUNT,0.0167,False,False,bounce,False,1.0,46,0,0,1,28,-10.93037,-5.76288,8.93683,0.13833,0.19176,1.56315,1.58094,,,,False,,0.0,0,1.57408,3.72969,14.57655,,,,,,,
20260525-200332-sentence-script-a-school-of-small-fish-s-ad3159,0.0167,1,prey,18,prey,1,True,HUNT,0.0167,False,False,bounce,False,1.0,46,0,0,1,28,-13.33997,0.50584,-3.13441,1.31779,0.07818,1.62647,2.09478,,,,False,,0.0,0,1.18499,3.69645,12.04347,,,,,,,
20260525-200332-sentence-script-a-school-of-small-fish-s-ad3159,0.0167,1,prey,19,prey,1,True,HUNT,0.0167,False,False,bounce,False,1.0,46,0,0,1,28,-5.27511,1.31243,9.0163,1.97132,-1.27239,0.19286,2.3542,,,,False,,0.0,0,1.09526,3.23439,10.43174,,,,,,,
20260525-200332-sentence-script-a-school-of-small-fish-s-ad3159,0.0167,1,prey,20,prey,1,True,HUNT,0.0167,False,False,bounce,False,1.0,46,0,0,1,28,-2.84501,2.85096,4.73065,1.46847,0.61969,-1.19336,1.99111,,,,False,,0.0,0.18951,1.3776,3.30465,6.22326,,,,,,,
20260525-200332-sentence-script-a-school-of-small-fish-s-ad3159,0.0167,1,prey,21,prey,1,True,HUNT,0.0167,False,False,bounce,False,1.0,46,0,0,1,28,-9.4374,-5.48967,-3.32746,-1.32811,0.99474,-0.44489,1.71794,,,,False,,0.0,0,2.17575,3.20178,9.9547,,,,,,,
20260525-200332-sentence-script-a-school-of-small-fish-s-ad3159,0.0167,1,prey,22,prey,1,True,HUNT,0.0167,False,False,bounce,False,1.0,46,0,0,1,28,8.99037,0.87272,-6.19025,1.28351,0.63541,-1.00872,1.75176,,,,False,,0.0,0,1.29565,3.67568,7.87709,,,,,,,
