run_id,wall_elapsed_s,sim_time_s,frame,round_number,paused,ai_enabled,ai_mode,ai_quiet_timer,ai_stable_timer,ai_mode_timer,ai_mode_duration,ai_completion_delay,ai_attractor_strength,ai_cursor_x,ai_cursor_y,ai_cursor_z,cell_count,stem_count,neural_blue_count,muscle_rose_count,epithelial_green_count,blood_amber_count,differentiated_count,completion_fraction,frontier_count,signal_count,free_signal_count,attached_signal_count,branch_count,decoration_count,avg_exposure,max_exposure,avg_neighbors,avg_signal_speed,avg_signal_age,type_balance_score,dominant_type,resetting,csv_path
20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c,33.1936,32.5667,1954,1,0,1,CURATE,-0.0167,1.3,0.0333,7.7708,0.0,0.24,1.8788,0.38594,0.05988,105,8,21,23,31,22,97,0.92381,1,183,182,1,84,8,0.28759,1.55186,2.30476,0.50061,7.18807,0.86082,epithelial_green,0,/Users/b/phoenix/code/simulation_shared_data/csv_runs/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c_stem_cell_differentiation.csv
20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c,33.3949,32.75,1965,1,0,1,CURATE,-0.0167,1.4833,0.2167,7.7708,0.0,0.24,1.20196,-0.24302,0.63669,105,8,21,23,31,22,97,0.92381,1,183,180,3,84,8,0.28962,1.55186,2.30476,0.49783,7.3714,0.86082,epithelial_green,0,/Users/b/phoenix/code/simulation_shared_data/csv_runs/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c_stem_cell_differentiation.csv
20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c,33.5958,32.95,1977,1,0,1,CURATE,-0.0167,0.1667,0.4167,7.7708,0.0,0.24,0.6249,-0.54085,1.00489,105,7,21,24,31,22,98,0.93333,2,188,184,4,85,8,0.29021,1.55186,2.30476,0.49509,7.3742,0.86735,epithelial_green,0,/Users/b/phoenix/code/simulation_shared_data/csv_runs/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c_stem_cell_differentiation.csv
20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c,33.8073,33.15,1989,1,0,1,CURATE,-0.0167,0.0,0.6167,7.7708,0.0,0.24,0.04026,-0.14021,1.01379,105,6,22,24,31,22,99,0.94286,1,187,182,5,86,9,0.29162,1.55186,2.30476,0.49442,7.06194,0.87374,epithelial_green,0,/Users/b/phoenix/code/simulation_shared_data/csv_runs/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c_stem_cell_differentiation.csv
20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c,34.0249,33.35,2001,1,0,1,CURATE,-0.0167,0.2,0.8167,7.7708,0.0,0.24,-0.47367,0.49466,0.87506,105,6,22,24,31,22,99,0.94286,1,189,183,6,86,8,0.292,1.55186,2.30476,0.49269,7.18536,0.87374,epithelial_green,0,/Users/b/phoenix/code/simulation_shared_data/csv_runs/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c_stem_cell_differentiation.csv
20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c,34.2271,33.5333,2012,1,0,1,CURATE,-0.0167,0.3833,1.0,7.7708,0.0,0.24,-0.80526,0.90429,0.78556,105,6,22,24,31,22,99,0.94286,1,189,184,5,86,7,0.29303,1.55186,2.30476,0.49495,7.36869,0.87374,epithelial_green,0,/Users/b/phoenix/code/simulation_shared_data/csv_runs/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c_stem_cell_differentiation.csv
20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c,34.4396,33.75,2025,1,0,1,CURATE,-0.0167,0.6,1.2167,7.7708,0.0,0.24,-1.07767,1.24081,0.71203,105,6,22,24,31,22,99,0.94286,1,184,180,4,86,7,0.29462,1.55186,2.30476,0.49168,7.16486,0.87374,epithelial_green,0,/Users/b/phoenix/code/simulation_shared_data/csv_runs/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c_stem_cell_differentiation.csv
20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c,34.647,33.9667,2038,1,0,1,CURATE,-0.0167,0.8167,1.4333,7.7708,0.0,0.24,-1.26101,1.46729,0.66254,105,6,22,24,31,22,99,0.94286,1,184,180,4,86,5,0.29606,1.55186,2.30476,0.49698,7.38152,0.87374,epithelial_green,0,/Users/b/phoenix/code/simulation_shared_data/csv_runs/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c_stem_cell_differentiation.csv
20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c,34.8574,34.1833,2051,1,0,1,CURATE,-0.0167,1.0333,1.65,7.7708,0.0,0.24,-1.3844,1.61972,0.62923,105,6,22,24,31,22,99,0.94286,1,181,176,5,86,6,0.29753,1.55186,2.30476,0.49587,7.43941,0.87374,epithelial_green,0,/Users/b/phoenix/code/simulation_shared_data/csv_runs/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c_stem_cell_differentiation.csv
20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c,35.08,34.4,2064,1,0,1,CURATE,-0.0167,0.1833,1.8667,7.7708,0.0,0.24,-1.30305,1.75158,0.60952,105,5,23,24,31,22,100,0.95238,2,187,182,5,87,5,0.29784,1.55186,2.30476,0.49682,7.41684,0.88,epithelial_green,0,/Users/b/phoenix/code/simulation_shared_data/csv_runs/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c_stem_cell_differentiation.csv
20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c,35.2953,34.6167,2077,1,0,1,CURATE,-0.0167,0.1667,2.0833,7.7708,0.0,0.24,-1.07384,1.87139,0.59912,105,4,24,24,31,22,101,0.9619,1,190,186,4,88,5,0.29778,1.55186,2.30476,0.49004,7.24605,0.88614,epithelial_green,0,/Users/b/phoenix/code/simulation_shared_data/csv_runs/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c_stem_cell_differentiation.csv
20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c,35.5079,34.8167,2089,1,0,1,CURATE,-0.0167,0.3667,2.2833,7.7708,0.0,0.24,-0.9294,1.94689,0.59257,105,4,24,24,31,22,101,0.9619,1,190,186,4,88,5,0.29771,1.55186,2.30476,0.49618,7.44605,0.88614,epithelial_green,0,/Users/b/phoenix/code/simulation_shared_data/csv_runs/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c_stem_cell_differentiation.csv
20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c,35.7253,35.0167,2101,1,0,1,CURATE,-0.0167,0.5667,2.4833,7.7708,0.0,0.24,-0.82918,1.99927,0.58802,105,4,24,24,31,22,101,0.9619,1,184,183,1,88,6,0.29838,1.55186,2.30476,0.50254,7.34275,0.88614,epithelial_green,0,/Users/b/phoenix/code/simulation_shared_data/csv_runs/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c_stem_cell_differentiation.csv
20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c,35.93,35.2,2112,1,0,1,CURATE,-0.0167,0.75,2.6667,7.7708,0.0,0.24,-0.76451,2.03307,0.58509,105,4,24,24,31,22,101,0.9619,1,184,183,1,88,5,0.29867,1.55186,2.30476,0.50911,7.52609,0.88614,epithelial_green,0,/Users/b/phoenix/code/simulation_shared_data/csv_runs/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c_stem_cell_differentiation.csv
20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c,36.144,35.4,2124,1,0,1,CURATE,-0.0167,0.95,2.8667,7.7708,0.0,0.24,-0.71477,2.05907,0.58283,105,4,24,24,31,22,101,0.9619,1,184,183,1,88,4,0.29898,1.55186,2.30476,0.51464,7.72609,0.88614,epithelial_green,0,/Users/b/phoenix/code/simulation_shared_data/csv_runs/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c_stem_cell_differentiation.csv
20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c,36.3461,35.5833,2135,1,0,1,CURATE,-0.0167,1.1333,3.05,7.7708,0.0,0.24,-0.68268,2.07585,0.58137,105,4,24,24,31,22,101,0.9619,1,181,179,2,88,5,0.29929,1.55186,2.30476,0.51332,7.61041,0.88614,epithelial_green,0,/Users/b/phoenix/code/simulation_shared_data/csv_runs/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c_stem_cell_differentiation.csv
20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c,36.5559,35.8167,2149,1,0,1,CURATE,-0.0167,1.3667,3.2833,7.7708,0.0,0.24,-0.65469,2.09048,0.5801,105,4,24,24,31,22,101,0.9619,1,181,179,2,88,4,0.30009,1.55186,2.30476,0.51624,7.84374,0.88614,epithelial_green,0,/Users/b/phoenix/code/simulation_shared_data/csv_runs/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c_stem_cell_differentiation.csv
20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c,36.7605,36.0667,2164,1,0,1,CURATE,-0.0167,1.6167,3.5333,7.7708,0.0,0.24,-0.63538,2.10057,0.57923,105,4,24,24,31,22,101,0.9619,1,178,178,0,88,4,0.30027,1.55186,2.30476,0.52251,7.92996,0.88614,epithelial_green,0,/Users/b/phoenix/code/simulation_shared_data/csv_runs/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c_stem_cell_differentiation.csv
20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c,36.9611,36.3167,2179,1,0,1,CURATE,-0.0167,1.8667,3.7833,7.7708,0.0,0.24,-0.62316,2.10696,0.57867,105,4,24,24,31,22,101,0.9619,1,178,178,0,88,4,0.30059,1.55186,2.30476,0.52644,8.17996,0.88614,epithelial_green,0,/Users/b/phoenix/code/simulation_shared_data/csv_runs/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c_stem_cell_differentiation.csv
20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c,37.1775,36.55,2193,1,0,1,CURATE,-0.0167,2.1,4.0167,7.7708,0.0,0.24,-0.61583,2.11079,0.57834,105,4,24,24,31,22,101,0.9619,1,178,177,1,88,3,0.30186,1.55186,2.30476,0.5269,8.4133,0.88614,epithelial_green,0,/Users/b/phoenix/code/simulation_shared_data/csv_runs/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c_stem_cell_differentiation.csv
20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c,37.3898,36.75,2205,1,0,1,CURATE,-0.0167,2.3,4.2167,7.7708,0.0,0.24,-0.61161,2.113,0.57815,105,4,24,24,31,22,101,0.9619,1,179,178,1,88,3,0.30209,1.55186,2.30476,0.52932,8.56611,0.88614,epithelial_green,0,/Users/b/phoenix/code/simulation_shared_data/csv_runs/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c_stem_cell_differentiation.csv
20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c,37.6367,36.9167,2215,1,0,1,CURATE,-0.0167,2.4667,4.3833,7.7708,0.0,0.24,-0.6091,2.11431,0.57804,105,4,24,24,31,22,101,0.9619,1,176,176,0,88,3,0.30195,1.55186,2.30476,0.53763,8.40303,0.88614,epithelial_green,0,/Users/b/phoenix/code/simulation_shared_data/csv_runs/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c_stem_cell_differentiation.csv
20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c,37.8454,37.1,2226,1,0,1,CURATE,-0.0167,2.65,4.5667,7.7708,0.0,0.24,-0.60709,2.11536,0.57794,105,4,24,24,31,22,101,0.9619,1,176,176,0,88,3,0.3018,1.55186,2.30476,0.53507,8.58636,0.88614,epithelial_green,0,/Users/b/phoenix/code/simulation_shared_data/csv_runs/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c_stem_cell_differentiation.csv
20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c,38.0559,37.2833,2237,1,0,1,CURATE,-0.0167,2.8333,4.75,7.7708,0.0,0.24,-0.60566,2.11611,0.57788,105,4,24,24,31,22,101,0.9619,1,176,176,0,88,3,0.30165,1.55186,2.30476,0.53728,8.7697,0.88614,epithelial_green,0,/Users/b/phoenix/code/simulation_shared_data/csv_runs/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c_stem_cell_differentiation.csv
20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c,38.2612,37.4667,2248,1,0,1,CURATE,-0.0167,3.0167,4.9333,7.7708,0.0,0.24,-0.60463,2.11664,0.57783,105,4,24,24,31,22,101,0.9619,1,172,171,1,88,4,0.30164,1.55186,2.30476,0.52805,8.65359,0.88614,epithelial_green,0,/Users/b/phoenix/code/simulation_shared_data/csv_runs/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c_stem_cell_differentiation.csv
20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c,38.4699,37.6667,2260,1,0,1,CURATE,-0.0167,3.2167,5.1333,7.7708,0.0,0.24,-0.60384,2.11706,0.5778,105,4,24,24,31,22,101,0.9619,1,173,170,3,88,4,0.30224,1.55186,2.30476,0.52603,8.80328,0.88614,epithelial_green,0,/Users/b/phoenix/code/simulation_shared_data/csv_runs/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c_stem_cell_differentiation.csv
20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c,38.682,37.8833,2273,1,0,1,CURATE,-0.0167,3.4333,5.35,7.7708,0.0,0.24,-0.60325,2.11736,0.57777,105,4,24,24,31,22,101,0.9619,1,173,169,4,88,3,0.30364,1.55186,2.30476,0.53385,9.01994,0.88614,epithelial_green,0,/Users/b/phoenix/code/simulation_shared_data/csv_runs/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c_stem_cell_differentiation.csv
20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c,38.8997,38.1,2286,1,0,1,CURATE,-0.0167,0.1,5.5667,7.7708,0.0,0.24,-0.1404,2.01695,0.44693,105,3,24,24,31,23,102,0.97143,0,178,174,4,89,4,0.30433,1.55186,2.30476,0.5301,8.98024,0.89216,epithelial_green,0,/Users/b/phoenix/code/simulation_shared_data/csv_runs/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c_stem_cell_differentiation.csv
20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c,39.1066,38.3,2298,1,0,1,CURATE,-0.0167,0.3,5.7667,7.7708,0.0,0.24,0.32623,1.93462,0.05364,105,3,24,24,31,23,102,0.97143,0,177,177,0,89,5,0.30479,1.55186,2.30476,0.53721,8.88804,0.89216,epithelial_green,0,/Users/b/phoenix/code/simulation_shared_data/csv_runs/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c_stem_cell_differentiation.csv
20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c,39.3186,38.5167,2311,1,0,1,CURATE,-0.0167,0.5167,5.9833,7.7708,0.0,0.24,0.79378,1.7672,-0.09694,105,3,24,24,31,23,102,0.97143,0,178,178,0,89,4,0.30477,1.55186,2.30476,0.54276,9.05375,0.89216,epithelial_green,0,/Users/b/phoenix/code/simulation_shared_data/csv_runs/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c_stem_cell_differentiation.csv
20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c,39.5261,38.7167,2323,1,0,1,CURATE,-0.0167,0.7167,6.1833,7.7708,0.0,0.24,1.21658,1.5056,-0.09386,105,3,24,24,31,23,102,0.97143,0,178,178,0,89,4,0.30522,1.55186,2.30476,0.54373,9.25375,0.89216,epithelial_green,0,/Users/b/phoenix/code/simulation_shared_data/csv_runs/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c_stem_cell_differentiation.csv
20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c,39.7356,38.9167,2335,1,0,1,CURATE,-0.0167,0.9167,6.3833,7.7708,0.0,0.24,1.33586,1.42456,-0.35189,105,3,24,24,31,23,102,0.97143,0,178,177,1,89,4,0.30526,1.55186,2.30476,0.5474,9.45375,0.89216,epithelial_green,0,/Users/b/phoenix/code/simulation_shared_data/csv_runs/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c_stem_cell_differentiation.csv
20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c,39.9535,39.1167,2347,1,0,1,CURATE,-0.0167,1.1167,6.5833,7.7708,0.0,0.24,1.32389,1.49043,-0.5957,105,3,24,24,31,23,102,0.97143,0,174,172,2,89,5,0.30573,1.55186,2.30476,0.55324,9.3228,0.89216,epithelial_green,0,/Users/b/phoenix/code/simulation_shared_data/csv_runs/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c_stem_cell_differentiation.csv
20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c,40.1794,39.3167,2359,1,0,1,CURATE,-0.0167,1.3167,6.7833,7.7708,0.0,0.24,1.34989,1.57384,-0.64808,105,3,24,24,31,23,102,0.97143,0,174,171,3,89,3,0.30658,1.55186,2.30476,0.55931,9.5228,0.89216,epithelial_green,0,/Users/b/phoenix/code/simulation_shared_data/csv_runs/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c_stem_cell_differentiation.csv
20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c,40.3925,39.5167,2371,1,0,1,CURATE,-0.0167,1.5167,6.9833,7.7708,0.0,0.24,1.30569,1.64415,-0.80419,105,3,24,24,31,23,102,0.97143,0,174,170,4,89,3,0.30774,1.55186,2.30476,0.56175,9.7228,0.89216,epithelial_green,0,/Users/b/phoenix/code/simulation_shared_data/csv_runs/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c_stem_cell_differentiation.csv
20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c,40.6028,39.7333,2384,1,0,1,CURATE,-0.0167,1.7333,7.2,7.7708,0.0,0.24,1.69511,1.36665,-0.38683,105,3,24,24,31,23,102,0.97143,0,168,164,4,89,4,0.30983,1.55186,2.30476,0.55494,9.52183,0.89216,epithelial_green,0,/Users/b/phoenix/code/simulation_shared_data/csv_runs/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c_stem_cell_differentiation.csv
20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c,40.8124,39.9667,2398,1,0,1,CURATE,-0.0167,0.2,7.4333,7.7708,0.0,0.24,1.51714,1.60469,-0.57335,105,2,24,24,31,24,103,0.98095,0,172,168,4,90,4,0.3107,1.55186,2.30476,0.56009,9.53333,0.89806,epithelial_green,0,/Users/b/phoenix/code/simulation_shared_data/csv_runs/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c_stem_cell_differentiation.csv
20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c,41.0297,40.2,2412,1,0,1,CURATE,-0.0167,0.4333,7.6667,7.7708,0.0,0.24,1.40474,1.76348,-0.68312,105,2,24,24,31,24,103,0.98095,0,173,171,2,90,4,0.31152,1.55186,2.30476,0.56549,9.7105,0.89806,epithelial_green,0,/Users/b/phoenix/code/simulation_shared_data/csv_runs/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c_stem_cell_differentiation.csv
20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c,41.2398,40.4333,2426,1,0,1,WEAVE,-0.0167,0.6667,0.1167,9.4849,0.0,0.22,-0.74147,-0.35051,-0.78106,105,2,24,24,31,24,103,0.98095,0,174,173,1,90,4,0.31225,1.55186,2.30476,0.56774,9.88755,0.89806,epithelial_green,0,/Users/b/phoenix/code/simulation_shared_data/csv_runs/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c_stem_cell_differentiation.csv
20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c,41.4579,40.65,2439,1,0,1,WEAVE,-0.0167,0.8833,0.3333,9.4849,0.0,0.22,-0.53839,-0.68338,-1.0846,105,2,24,24,31,24,103,0.98095,0,174,172,2,90,3,0.31311,1.55186,2.30476,0.56878,10.10421,0.89806,epithelial_green,0,/Users/b/phoenix/code/simulation_shared_data/csv_runs/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c_stem_cell_differentiation.csv
20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c,41.6679,40.85,2451,1,0,1,WEAVE,-0.0167,1.0833,0.5333,9.4849,0.0,0.22,-0.32807,-0.91011,-1.30309,105,1,24,24,31,25,104,0.99048,0,178,176,2,91,4,0.31375,1.55186,2.30476,0.56642,10.07266,0.90385,epithelial_green,0,/Users/b/phoenix/code/simulation_shared_data/csv_runs/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c_stem_cell_differentiation.csv
20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c,41.8804,41.05,2463,1,0,1,RESETTING,-0.0167,0.1833,0.1833,2.8,0.2,0.0,0.0,0.0,0.0,105,1,24,24,31,25,104,0.99048,0,179,177,2,91,3,0.31412,1.55186,2.30476,0.55872,10.21611,0.90385,epithelial_green,1,/Users/b/phoenix/code/simulation_shared_data/csv_runs/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c_stem_cell_differentiation.csv
20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c,42.0859,41.2333,2474,1,0,1,RESETTING,-0.0167,0.3667,0.3667,2.8,0.3833,0.0,0.0,0.0,0.0,105,1,24,24,31,25,104,0.99048,0,179,178,1,91,3,0.31445,1.55186,2.30476,0.56007,10.39944,0.90385,epithelial_green,1,/Users/b/phoenix/code/simulation_shared_data/csv_runs/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c_stem_cell_differentiation.csv
20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c,42.3043,41.4333,2486,1,0,1,RESETTING,-0.0167,0.5667,0.5667,2.8,0.5833,0.0,0.0,0.0,0.0,105,1,24,24,31,25,104,0.99048,0,179,178,1,91,3,0.3148,1.55186,2.30476,0.56372,10.59944,0.90385,epithelial_green,1,/Users/b/phoenix/code/simulation_shared_data/csv_runs/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c_stem_cell_differentiation.csv
20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c,42.5186,41.6333,2498,1,0,1,RESETTING,-0.0167,0.7667,0.7667,2.8,0.7833,0.0,0.0,0.0,0.0,105,1,24,24,31,25,104,0.99048,0,179,179,0,91,3,0.31505,1.55186,2.30476,0.56526,10.79944,0.90385,epithelial_green,1,/Users/b/phoenix/code/simulation_shared_data/csv_runs/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c_stem_cell_differentiation.csv
20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c,42.7324,41.85,2511,1,0,1,RESETTING,-0.0167,0.9833,0.9833,2.8,1.0,0.0,0.0,0.0,0.0,105,1,24,24,31,25,104,0.99048,0,179,179,0,91,3,0.31499,1.55186,2.30476,0.56308,11.01611,0.90385,epithelial_green,1,/Users/b/phoenix/code/simulation_shared_data/csv_runs/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c_stem_cell_differentiation.csv
20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c,42.9438,42.0667,2524,1,0,1,RESETTING,-0.0167,1.2,1.2,2.8,1.2167,0.0,0.0,0.0,0.0,105,1,24,24,31,25,104,0.99048,0,182,182,0,91,2,0.31493,1.55186,2.30476,0.5633,11.04991,0.90385,epithelial_green,1,/Users/b/phoenix/code/simulation_shared_data/csv_runs/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c_stem_cell_differentiation.csv
20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c,43.1616,42.2833,2537,1,0,1,RESETTING,-0.0167,1.4167,1.4167,2.8,1.4333,0.0,0.0,0.0,0.0,105,1,24,24,31,25,104,0.99048,0,182,182,0,91,2,0.31487,1.55186,2.30476,0.5604,11.26658,0.90385,epithelial_green,1,/Users/b/phoenix/code/simulation_shared_data/csv_runs/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c_stem_cell_differentiation.csv
20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c,43.3719,42.5,2550,1,0,1,RESETTING,-0.0167,1.6333,1.6333,2.8,1.65,0.0,0.0,0.0,0.0,105,1,24,24,31,25,104,0.99048,0,182,182,0,91,2,0.31481,1.55186,2.30476,0.56934,11.48324,0.90385,epithelial_green,1,/Users/b/phoenix/code/simulation_shared_data/csv_runs/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c_stem_cell_differentiation.csv
20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c,43.5791,42.7,2562,1,0,1,RESETTING,-0.0167,1.8333,1.8333,2.8,1.85,0.0,0.0,0.0,0.0,105,1,24,24,31,25,104,0.99048,0,182,182,0,91,2,0.31476,1.55186,2.30476,0.57143,11.68324,0.90385,epithelial_green,1,/Users/b/phoenix/code/simulation_shared_data/csv_runs/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c/20260526-202226-sentence-script-a-cluster-of-identical-p-380e8c_stem_cell_differentiation.csv
