run_id,sample_index,recording_time_seconds,frame,round_index,simulation_time_seconds,progress,stage,paused,ai_enabled,ai_mode,ai_override,ai_mode_timer,ai_stagnation_time,speed_modifier,human_speed_bias,ai_noise,pull_bias,constriction_bias,drift_bias,complete_timer,chromosome_separation,attachment_ratio,particle_count,marker_count,wrapper_count,daughter_distance,entity_type,entity_id,entity_part,x,y,z,vx,vy,vz,radius,visible,left_attached,right_attached,connector_visible,notes
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,94,9.400000,564,1,9.400000,0.427648,Anaphase: chromosomes are pulled apart,0,1,CHAOTIC,0,0.000000,5.616667,1.161809,1.000000,0.084322,1.118705,1.000000,1.000000,0.000000,1.242328,1.000000,0,150,0,1.440000,marker,83,glyph,0.000000,-1.699900,0.000000,,,,0.075000,1,,,,AI mode: chaotic
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,94,9.400000,564,1,9.400000,0.427648,Anaphase: chromosomes are pulled apart,0,1,CHAOTIC,0,0.000000,5.616667,1.161809,1.000000,0.084322,1.118705,1.000000,1.000000,0.000000,1.242328,1.000000,0,150,0,1.440000,marker,84,glyph,0.000000,-1.700200,0.000000,,,,0.075000,1,,,,AI mode: curious
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,94,9.400000,564,1,9.400000,0.427648,Anaphase: chromosomes are pulled apart,0,1,CHAOTIC,0,0.000000,5.616667,1.161809,1.000000,0.084322,1.118705,1.000000,1.000000,0.000000,1.242328,1.000000,0,150,0,1.440000,marker,85,glyph,0.000000,-1.700500,0.000000,,,,0.075000,1,,,,AI mode: artistic
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,94,9.400000,564,1,9.400000,0.427648,Anaphase: chromosomes are pulled apart,0,1,CHAOTIC,0,0.000000,5.616667,1.161809,1.000000,0.084322,1.118705,1.000000,1.000000,0.000000,1.242328,1.000000,0,150,0,1.440000,marker,86,glyph,0.000000,-1.700800,0.000000,,,,0.075000,1,,,,AI mode: pull
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,94,9.400000,564,1,9.400000,0.427648,Anaphase: chromosomes are pulled apart,0,1,CHAOTIC,0,0.000000,5.616667,1.161809,1.000000,0.084322,1.118705,1.000000,1.000000,0.000000,1.242328,1.000000,0,150,0,1.440000,marker,87,glyph,0.000000,-1.701100,0.000000,,,,0.075000,1,,,,AI mode: artistic
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,94,9.400000,564,1,9.400000,0.427648,Anaphase: chromosomes are pulled apart,0,1,CHAOTIC,0,0.000000,5.616667,1.161809,1.000000,0.084322,1.118705,1.000000,1.000000,0.000000,1.242328,1.000000,0,150,0,1.440000,marker,88,glyph,0.000000,-1.701400,0.000000,,,,0.075000,1,,,,AI mode: pull
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,94,9.400000,564,1,9.400000,0.427648,Anaphase: chromosomes are pulled apart,0,1,CHAOTIC,0,0.000000,5.616667,1.161809,1.000000,0.084322,1.118705,1.000000,1.000000,0.000000,1.242328,1.000000,0,150,0,1.440000,marker,89,glyph,0.000000,-1.701700,0.000000,,,,0.075000,1,,,,AI mode: curious
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,94,9.400000,564,1,9.400000,0.427648,Anaphase: chromosomes are pulled apart,0,1,CHAOTIC,0,0.000000,5.616667,1.161809,1.000000,0.084322,1.118705,1.000000,1.000000,0.000000,1.242328,1.000000,0,150,0,1.440000,marker,90,glyph,0.000000,-1.702000,0.000000,,,,0.075000,1,,,,AI mode: pull
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,94,9.400000,564,1,9.400000,0.427648,Anaphase: chromosomes are pulled apart,0,1,CHAOTIC,0,0.000000,5.616667,1.161809,1.000000,0.084322,1.118705,1.000000,1.000000,0.000000,1.242328,1.000000,0,150,0,1.440000,marker,91,glyph,0.000000,-1.702300,0.000000,,,,0.075000,1,,,,AI mode: pull
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,94,9.400000,564,1,9.400000,0.427648,Anaphase: chromosomes are pulled apart,0,1,CHAOTIC,0,0.000000,5.616667,1.161809,1.000000,0.084322,1.118705,1.000000,1.000000,0.000000,1.242328,1.000000,0,150,0,1.440000,marker,92,glyph,0.000000,-1.702600,0.000000,,,,0.075000,1,,,,AI mode: chaotic
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,94,9.400000,564,1,9.400000,0.427648,Anaphase: chromosomes are pulled apart,0,1,CHAOTIC,0,0.000000,5.616667,1.161809,1.000000,0.084322,1.118705,1.000000,1.000000,0.000000,1.242328,1.000000,0,150,0,1.440000,marker,93,glyph,0.000000,-1.702900,0.000000,,,,0.075000,1,,,,AI mode: pull
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,94,9.400000,564,1,9.400000,0.427648,Anaphase: chromosomes are pulled apart,0,1,CHAOTIC,0,0.000000,5.616667,1.161809,1.000000,0.084322,1.118705,1.000000,1.000000,0.000000,1.242328,1.000000,0,150,0,1.440000,marker,94,glyph,0.000000,-1.703200,0.000000,,,,0.075000,1,,,,AI mode: chaotic
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,94,9.400000,564,1,9.400000,0.427648,Anaphase: chromosomes are pulled apart,0,1,CHAOTIC,0,0.000000,5.616667,1.161809,1.000000,0.084322,1.118705,1.000000,1.000000,0.000000,1.242328,1.000000,0,150,0,1.440000,marker,95,glyph,0.000000,-1.703500,0.000000,,,,0.075000,1,,,,AI mode: pull
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,94,9.400000,564,1,9.400000,0.427648,Anaphase: chromosomes are pulled apart,0,1,CHAOTIC,0,0.000000,5.616667,1.161809,1.000000,0.084322,1.118705,1.000000,1.000000,0.000000,1.242328,1.000000,0,150,0,1.440000,marker,96,glyph,0.000000,-1.703800,0.000000,,,,0.075000,1,,,,AI mode: artistic
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,94,9.400000,564,1,9.400000,0.427648,Anaphase: chromosomes are pulled apart,0,1,CHAOTIC,0,0.000000,5.616667,1.161809,1.000000,0.084322,1.118705,1.000000,1.000000,0.000000,1.242328,1.000000,0,150,0,1.440000,marker,97,glyph,0.000000,-1.704100,0.000000,,,,0.075000,1,,,,AI mode: curious
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,94,9.400000,564,1,9.400000,0.427648,Anaphase: chromosomes are pulled apart,0,1,CHAOTIC,0,0.000000,5.616667,1.161809,1.000000,0.084322,1.118705,1.000000,1.000000,0.000000,1.242328,1.000000,0,150,0,1.440000,marker,98,glyph,0.000000,-1.704400,0.000000,,,,0.075000,1,,,,AI mode: curious
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,94,9.400000,564,1,9.400000,0.427648,Anaphase: chromosomes are pulled apart,0,1,CHAOTIC,0,0.000000,5.616667,1.161809,1.000000,0.084322,1.118705,1.000000,1.000000,0.000000,1.242328,1.000000,0,150,0,1.440000,marker,99,glyph,0.000000,-1.704700,0.000000,,,,0.075000,1,,,,AI mode: pull
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,94,9.400000,564,1,9.400000,0.427648,Anaphase: chromosomes are pulled apart,0,1,CHAOTIC,0,0.000000,5.616667,1.161809,1.000000,0.084322,1.118705,1.000000,1.000000,0.000000,1.242328,1.000000,0,150,0,1.440000,marker,100,glyph,0.000000,-1.705000,0.000000,,,,0.075000,1,,,,AI mode: artistic
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,94,9.400000,564,1,9.400000,0.427648,Anaphase: chromosomes are pulled apart,0,1,CHAOTIC,0,0.000000,5.616667,1.161809,1.000000,0.084322,1.118705,1.000000,1.000000,0.000000,1.242328,1.000000,0,150,0,1.440000,marker,101,glyph,0.000000,-1.705300,0.000000,,,,0.075000,1,,,,AI mode: chaotic
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,94,9.400000,564,1,9.400000,0.427648,Anaphase: chromosomes are pulled apart,0,1,CHAOTIC,0,0.000000,5.616667,1.161809,1.000000,0.084322,1.118705,1.000000,1.000000,0.000000,1.242328,1.000000,0,150,0,1.440000,marker,102,glyph,0.000000,-1.705600,0.000000,,,,0.075000,1,,,,AI mode: artistic
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,94,9.400000,564,1,9.400000,0.427648,Anaphase: chromosomes are pulled apart,0,1,CHAOTIC,0,0.000000,5.616667,1.161809,1.000000,0.084322,1.118705,1.000000,1.000000,0.000000,1.242328,1.000000,0,150,0,1.440000,marker,103,glyph,0.000000,-1.705900,0.000000,,,,0.075000,1,,,,AI mode: curious
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,94,9.400000,564,1,9.400000,0.427648,Anaphase: chromosomes are pulled apart,0,1,CHAOTIC,0,0.000000,5.616667,1.161809,1.000000,0.084322,1.118705,1.000000,1.000000,0.000000,1.242328,1.000000,0,150,0,1.440000,marker,104,glyph,0.000000,-1.706200,0.000000,,,,0.075000,1,,,,AI mode: chaotic
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,94,9.400000,564,1,9.400000,0.427648,Anaphase: chromosomes are pulled apart,0,1,CHAOTIC,0,0.000000,5.616667,1.161809,1.000000,0.084322,1.118705,1.000000,1.000000,0.000000,1.242328,1.000000,0,150,0,1.440000,marker,105,glyph,0.000000,-1.706500,0.000000,,,,0.075000,1,,,,AI mode: chaotic
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,94,9.400000,564,1,9.400000,0.427648,Anaphase: chromosomes are pulled apart,0,1,CHAOTIC,0,0.000000,5.616667,1.161809,1.000000,0.084322,1.118705,1.000000,1.000000,0.000000,1.242328,1.000000,0,150,0,1.440000,marker,106,glyph,0.000000,-1.706800,0.000000,,,,0.075000,1,,,,AI mode: pull
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,94,9.400000,564,1,9.400000,0.427648,Anaphase: chromosomes are pulled apart,0,1,CHAOTIC,0,0.000000,5.616667,1.161809,1.000000,0.084322,1.118705,1.000000,1.000000,0.000000,1.242328,1.000000,0,150,0,1.440000,marker,107,glyph,0.000000,-1.707100,0.000000,,,,0.075000,1,,,,AI mode: artistic
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,94,9.400000,564,1,9.400000,0.427648,Anaphase: chromosomes are pulled apart,0,1,CHAOTIC,0,0.000000,5.616667,1.161809,1.000000,0.084322,1.118705,1.000000,1.000000,0.000000,1.242328,1.000000,0,150,0,1.440000,marker,108,glyph,0.000000,-1.707400,0.000000,,,,0.075000,1,,,,AI mode: curious
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,94,9.400000,564,1,9.400000,0.427648,Anaphase: chromosomes are pulled apart,0,1,CHAOTIC,0,0.000000,5.616667,1.161809,1.000000,0.084322,1.118705,1.000000,1.000000,0.000000,1.242328,1.000000,0,150,0,1.440000,marker,109,glyph,0.000000,-1.707700,0.000000,,,,0.075000,1,,,,AI mode: pull
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,94,9.400000,564,1,9.400000,0.427648,Anaphase: chromosomes are pulled apart,0,1,CHAOTIC,0,0.000000,5.616667,1.161809,1.000000,0.084322,1.118705,1.000000,1.000000,0.000000,1.242328,1.000000,0,150,0,1.440000,marker,110,glyph,0.000000,-1.708000,0.000000,,,,0.075000,1,,,,AI mode: pull
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,94,9.400000,564,1,9.400000,0.427648,Anaphase: chromosomes are pulled apart,0,1,CHAOTIC,0,0.000000,5.616667,1.161809,1.000000,0.084322,1.118705,1.000000,1.000000,0.000000,1.242328,1.000000,0,150,0,1.440000,marker,111,glyph,0.000000,-1.708300,0.000000,,,,0.075000,1,,,,AI mode: pull
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,94,9.400000,564,1,9.400000,0.427648,Anaphase: chromosomes are pulled apart,0,1,CHAOTIC,0,0.000000,5.616667,1.161809,1.000000,0.084322,1.118705,1.000000,1.000000,0.000000,1.242328,1.000000,0,150,0,1.440000,marker,112,glyph,0.000000,-1.708600,0.000000,,,,0.075000,1,,,,AI mode: curious
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,94,9.400000,564,1,9.400000,0.427648,Anaphase: chromosomes are pulled apart,0,1,CHAOTIC,0,0.000000,5.616667,1.161809,1.000000,0.084322,1.118705,1.000000,1.000000,0.000000,1.242328,1.000000,0,150,0,1.440000,marker,113,glyph,0.000000,-1.708900,0.000000,,,,0.075000,1,,,,AI mode: artistic
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,94,9.400000,564,1,9.400000,0.427648,Anaphase: chromosomes are pulled apart,0,1,CHAOTIC,0,0.000000,5.616667,1.161809,1.000000,0.084322,1.118705,1.000000,1.000000,0.000000,1.242328,1.000000,0,150,0,1.440000,marker,114,glyph,0.000000,-1.709200,0.000000,,,,0.075000,1,,,,AI mode: curious
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,94,9.400000,564,1,9.400000,0.427648,Anaphase: chromosomes are pulled apart,0,1,CHAOTIC,0,0.000000,5.616667,1.161809,1.000000,0.084322,1.118705,1.000000,1.000000,0.000000,1.242328,1.000000,0,150,0,1.440000,marker,115,glyph,0.000000,-1.709500,0.000000,,,,0.075000,1,,,,AI mode: pull
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,94,9.400000,564,1,9.400000,0.427648,Anaphase: chromosomes are pulled apart,0,1,CHAOTIC,0,0.000000,5.616667,1.161809,1.000000,0.084322,1.118705,1.000000,1.000000,0.000000,1.242328,1.000000,0,150,0,1.440000,marker,116,glyph,0.000000,-1.709800,0.000000,,,,0.075000,1,,,,AI mode: pull
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,94,9.400000,564,1,9.400000,0.427648,Anaphase: chromosomes are pulled apart,0,1,CHAOTIC,0,0.000000,5.616667,1.161809,1.000000,0.084322,1.118705,1.000000,1.000000,0.000000,1.242328,1.000000,0,150,0,1.440000,marker,117,glyph,0.000000,-1.710100,0.000000,,,,0.075000,1,,,,AI mode: curious
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,94,9.400000,564,1,9.400000,0.427648,Anaphase: chromosomes are pulled apart,0,1,CHAOTIC,0,0.000000,5.616667,1.161809,1.000000,0.084322,1.118705,1.000000,1.000000,0.000000,1.242328,1.000000,0,150,0,1.440000,marker,118,glyph,0.000000,-1.710400,0.000000,,,,0.075000,1,,,,AI mode: artistic
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,94,9.400000,564,1,9.400000,0.427648,Anaphase: chromosomes are pulled apart,0,1,CHAOTIC,0,0.000000,5.616667,1.161809,1.000000,0.084322,1.118705,1.000000,1.000000,0.000000,1.242328,1.000000,0,150,0,1.440000,marker,119,glyph,0.000000,-1.710700,0.000000,,,,0.075000,1,,,,AI mode: pull
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,94,9.400000,564,1,9.400000,0.427648,Anaphase: chromosomes are pulled apart,0,1,CHAOTIC,0,0.000000,5.616667,1.161809,1.000000,0.084322,1.118705,1.000000,1.000000,0.000000,1.242328,1.000000,0,150,0,1.440000,marker,120,glyph,0.000000,-1.711000,0.000000,,,,0.075000,1,,,,AI mode: chaotic
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,94,9.400000,564,1,9.400000,0.427648,Anaphase: chromosomes are pulled apart,0,1,CHAOTIC,0,0.000000,5.616667,1.161809,1.000000,0.084322,1.118705,1.000000,1.000000,0.000000,1.242328,1.000000,0,150,0,1.440000,marker,121,glyph,0.000000,-1.711300,0.000000,,,,0.075000,1,,,,AI mode: curious
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,94,9.400000,564,1,9.400000,0.427648,Anaphase: chromosomes are pulled apart,0,1,CHAOTIC,0,0.000000,5.616667,1.161809,1.000000,0.084322,1.118705,1.000000,1.000000,0.000000,1.242328,1.000000,0,150,0,1.440000,marker,122,glyph,0.000000,-1.711600,0.000000,,,,0.075000,1,,,,AI mode: curious
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,94,9.400000,564,1,9.400000,0.427648,Anaphase: chromosomes are pulled apart,0,1,CHAOTIC,0,0.000000,5.616667,1.161809,1.000000,0.084322,1.118705,1.000000,1.000000,0.000000,1.242328,1.000000,0,150,0,1.440000,marker,123,glyph,0.000000,-1.711900,0.000000,,,,0.075000,1,,,,AI mode: artistic
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,94,9.400000,564,1,9.400000,0.427648,Anaphase: chromosomes are pulled apart,0,1,CHAOTIC,0,0.000000,5.616667,1.161809,1.000000,0.084322,1.118705,1.000000,1.000000,0.000000,1.242328,1.000000,0,150,0,1.440000,marker,124,glyph,0.000000,-1.712200,0.000000,,,,0.075000,1,,,,AI mode: curious
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,94,9.400000,564,1,9.400000,0.427648,Anaphase: chromosomes are pulled apart,0,1,CHAOTIC,0,0.000000,5.616667,1.161809,1.000000,0.084322,1.118705,1.000000,1.000000,0.000000,1.242328,1.000000,0,150,0,1.440000,marker,125,glyph,0.000000,-1.712500,0.000000,,,,0.075000,1,,,,AI mode: curious
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,94,9.400000,564,1,9.400000,0.427648,Anaphase: chromosomes are pulled apart,0,1,CHAOTIC,0,0.000000,5.616667,1.161809,1.000000,0.084322,1.118705,1.000000,1.000000,0.000000,1.242328,1.000000,0,150,0,1.440000,marker,126,glyph,0.000000,-1.712800,0.000000,,,,0.075000,1,,,,AI mode: artistic
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,94,9.400000,564,1,9.400000,0.427648,Anaphase: chromosomes are pulled apart,0,1,CHAOTIC,0,0.000000,5.616667,1.161809,1.000000,0.084322,1.118705,1.000000,1.000000,0.000000,1.242328,1.000000,0,150,0,1.440000,marker,127,glyph,0.000000,-1.713100,0.000000,,,,0.075000,1,,,,AI mode: curious
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,94,9.400000,564,1,9.400000,0.427648,Anaphase: chromosomes are pulled apart,0,1,CHAOTIC,0,0.000000,5.616667,1.161809,1.000000,0.084322,1.118705,1.000000,1.000000,0.000000,1.242328,1.000000,0,150,0,1.440000,marker,128,glyph,0.000000,-1.713400,0.000000,,,,0.075000,1,,,,AI mode: pull
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,94,9.400000,564,1,9.400000,0.427648,Anaphase: chromosomes are pulled apart,0,1,CHAOTIC,0,0.000000,5.616667,1.161809,1.000000,0.084322,1.118705,1.000000,1.000000,0.000000,1.242328,1.000000,0,150,0,1.440000,marker,129,glyph,0.000000,-1.713700,0.000000,,,,0.075000,1,,,,AI mode: pull
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,94,9.400000,564,1,9.400000,0.427648,Anaphase: chromosomes are pulled apart,0,1,CHAOTIC,0,0.000000,5.616667,1.161809,1.000000,0.084322,1.118705,1.000000,1.000000,0.000000,1.242328,1.000000,0,150,0,1.440000,marker,130,glyph,0.000000,-1.714000,0.000000,,,,0.075000,1,,,,AI mode: curious
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,94,9.400000,564,1,9.400000,0.427648,Anaphase: chromosomes are pulled apart,0,1,CHAOTIC,0,0.000000,5.616667,1.161809,1.000000,0.084322,1.118705,1.000000,1.000000,0.000000,1.242328,1.000000,0,150,0,1.440000,marker,131,glyph,0.000000,-1.714300,0.000000,,,,0.075000,1,,,,AI mode: chaotic
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,94,9.400000,564,1,9.400000,0.427648,Anaphase: chromosomes are pulled apart,0,1,CHAOTIC,0,0.000000,5.616667,1.161809,1.000000,0.084322,1.118705,1.000000,1.000000,0.000000,1.242328,1.000000,0,150,0,1.440000,marker,132,glyph,0.000000,-1.714600,0.000000,,,,0.075000,1,,,,AI mode: pull
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,94,9.400000,564,1,9.400000,0.427648,Anaphase: chromosomes are pulled apart,0,1,CHAOTIC,0,0.000000,5.616667,1.161809,1.000000,0.084322,1.118705,1.000000,1.000000,0.000000,1.242328,1.000000,0,150,0,1.440000,marker,133,glyph,0.000000,-1.714900,0.000000,,,,0.075000,1,,,,AI mode: pull
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,94,9.400000,564,1,9.400000,0.427648,Anaphase: chromosomes are pulled apart,0,1,CHAOTIC,0,0.000000,5.616667,1.161809,1.000000,0.084322,1.118705,1.000000,1.000000,0.000000,1.242328,1.000000,0,150,0,1.440000,marker,134,glyph,0.000000,-1.715200,0.000000,,,,0.075000,1,,,,AI mode: curious
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,94,9.400000,564,1,9.400000,0.427648,Anaphase: chromosomes are pulled apart,0,1,CHAOTIC,0,0.000000,5.616667,1.161809,1.000000,0.084322,1.118705,1.000000,1.000000,0.000000,1.242328,1.000000,0,150,0,1.440000,marker,135,glyph,0.000000,-1.715500,0.000000,,,,0.075000,1,,,,AI mode: curious
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,94,9.400000,564,1,9.400000,0.427648,Anaphase: chromosomes are pulled apart,0,1,CHAOTIC,0,0.000000,5.616667,1.161809,1.000000,0.084322,1.118705,1.000000,1.000000,0.000000,1.242328,1.000000,0,150,0,1.440000,marker,136,glyph,0.000000,-1.715800,0.000000,,,,0.075000,1,,,,AI mode: artistic
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,94,9.400000,564,1,9.400000,0.427648,Anaphase: chromosomes are pulled apart,0,1,CHAOTIC,0,0.000000,5.616667,1.161809,1.000000,0.084322,1.118705,1.000000,1.000000,0.000000,1.242328,1.000000,0,150,0,1.440000,marker,137,glyph,0.000000,-1.716100,0.000000,,,,0.075000,1,,,,AI mode: chaotic
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,94,9.400000,564,1,9.400000,0.427648,Anaphase: chromosomes are pulled apart,0,1,CHAOTIC,0,0.000000,5.616667,1.161809,1.000000,0.084322,1.118705,1.000000,1.000000,0.000000,1.242328,1.000000,0,150,0,1.440000,marker,138,glyph,0.000000,-1.716400,0.000000,,,,0.075000,1,,,,AI mode: curious
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,94,9.400000,564,1,9.400000,0.427648,Anaphase: chromosomes are pulled apart,0,1,CHAOTIC,0,0.000000,5.616667,1.161809,1.000000,0.084322,1.118705,1.000000,1.000000,0.000000,1.242328,1.000000,0,150,0,1.440000,marker,139,glyph,0.000000,-1.716700,0.000000,,,,0.075000,1,,,,AI mode: artistic
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,94,9.400000,564,1,9.400000,0.427648,Anaphase: chromosomes are pulled apart,0,1,CHAOTIC,0,0.000000,5.616667,1.161809,1.000000,0.084322,1.118705,1.000000,1.000000,0.000000,1.242328,1.000000,0,150,0,1.440000,marker,140,glyph,0.000000,-1.717000,0.000000,,,,0.075000,1,,,,AI mode: artistic
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,94,9.400000,564,1,9.400000,0.427648,Anaphase: chromosomes are pulled apart,0,1,CHAOTIC,0,0.000000,5.616667,1.161809,1.000000,0.084322,1.118705,1.000000,1.000000,0.000000,1.242328,1.000000,0,150,0,1.440000,marker,141,glyph,0.000000,-1.717300,0.000000,,,,0.075000,1,,,,AI mode: pull
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,94,9.400000,564,1,9.400000,0.427648,Anaphase: chromosomes are pulled apart,0,1,CHAOTIC,0,0.000000,5.616667,1.161809,1.000000,0.084322,1.118705,1.000000,1.000000,0.000000,1.242328,1.000000,0,150,0,1.440000,marker,142,glyph,0.000000,-1.717600,0.000000,,,,0.075000,1,,,,AI mode: chaotic
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,94,9.400000,564,1,9.400000,0.427648,Anaphase: chromosomes are pulled apart,0,1,CHAOTIC,0,0.000000,5.616667,1.161809,1.000000,0.084322,1.118705,1.000000,1.000000,0.000000,1.242328,1.000000,0,150,0,1.440000,marker,143,glyph,0.000000,-1.717900,0.000000,,,,0.075000,1,,,,AI mode: pull
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,94,9.400000,564,1,9.400000,0.427648,Anaphase: chromosomes are pulled apart,0,1,CHAOTIC,0,0.000000,5.616667,1.161809,1.000000,0.084322,1.118705,1.000000,1.000000,0.000000,1.242328,1.000000,0,150,0,1.440000,marker,144,glyph,0.000000,-1.718200,0.000000,,,,0.075000,1,,,,AI mode: artistic
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,94,9.400000,564,1,9.400000,0.427648,Anaphase: chromosomes are pulled apart,0,1,CHAOTIC,0,0.000000,5.616667,1.161809,1.000000,0.084322,1.118705,1.000000,1.000000,0.000000,1.242328,1.000000,0,150,0,1.440000,marker,145,glyph,0.000000,-1.718500,0.000000,,,,0.075000,1,,,,AI mode: pull
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,94,9.400000,564,1,9.400000,0.427648,Anaphase: chromosomes are pulled apart,0,1,CHAOTIC,0,0.000000,5.616667,1.161809,1.000000,0.084322,1.118705,1.000000,1.000000,0.000000,1.242328,1.000000,0,150,0,1.440000,marker,146,glyph,0.000000,-1.718800,0.000000,,,,0.075000,1,,,,AI mode: chaotic
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,94,9.400000,564,1,9.400000,0.427648,Anaphase: chromosomes are pulled apart,0,1,CHAOTIC,0,0.000000,5.616667,1.161809,1.000000,0.084322,1.118705,1.000000,1.000000,0.000000,1.242328,1.000000,0,150,0,1.440000,marker,147,glyph,0.000000,-1.719100,0.000000,,,,0.075000,1,,,,AI mode: pull
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,94,9.400000,564,1,9.400000,0.427648,Anaphase: chromosomes are pulled apart,0,1,CHAOTIC,0,0.000000,5.616667,1.161809,1.000000,0.084322,1.118705,1.000000,1.000000,0.000000,1.242328,1.000000,0,150,0,1.440000,marker,148,glyph,0.000000,-1.719400,0.000000,,,,0.075000,1,,,,AI mode: pull
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,94,9.400000,564,1,9.400000,0.427648,Anaphase: chromosomes are pulled apart,0,1,CHAOTIC,0,0.000000,5.616667,1.161809,1.000000,0.084322,1.118705,1.000000,1.000000,0.000000,1.242328,1.000000,0,150,0,1.440000,marker,149,glyph,0.000000,-1.719700,0.000000,,,,0.075000,1,,,,AI mode: chaotic
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,95,9.500000,570,1,9.500000,0.432851,Anaphase: chromosomes are pulled apart,0,1,ARTISTIC,0,0.000000,5.508333,1.151802,1.000000,0.089204,1.081852,1.000000,1.000000,0.000000,1.308314,1.000000,0,150,0,1.440000,simulation,global,summary,,,,,,,,,,,,
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,95,9.500000,570,1,9.500000,0.432851,Anaphase: chromosomes are pulled apart,0,1,ARTISTIC,0,0.000000,5.508333,1.151802,1.000000,0.089204,1.081852,1.000000,1.000000,0.000000,1.308314,1.000000,0,150,0,1.440000,cell,single,cell_body,0.000000,0.000000,0.000000,,,,2.375000,1,,,,
20260526-035836-sentence-script-a-transparent-3d-cell-un-494f99,95,9.500000,570,1,9.500000,0.432851,Anaphase: chromosomes are pulled apart,0,1,ARTISTIC,0,0.000000,5.508333,1.151802,1.000000,0.089204,1.081852,1.000000,1.000000,0.000000,1.308314,1.000000,0,150,0,1.440000,cell,single,membrane,0.000000,0.000000,0.000000,,,,2.425000,1,,,,
