csv_run_id,csv_elapsed_seconds,simulation_time,frame,row_type,object_id,object_kind,round_number,paused,last_reset_reason,ai_enabled,ai_paused,ai_mode,ai_previous_mode,ai_mode_time,ai_stagnation_time,ai_completion_time,manual_override_remaining,selected_index,selected_cargo,lysosome_count,cargo_count,active_cargo_count,fused_cargo_count,spilled_cargo_count,particle_count,in_cargo_particle_count,free_particle_count,degrading_particle_count,dead_particle_count,effect_count,dynamic_visual_count,digest_total,avg_cargo_speed,nearest_fusion_gap,name,state,kind,target_name,lysosome_name,x,y,z,vx,vy,vz,radius,base_radius,age,life,ttl,opacity,cargo_active,cargo_fused,cargo_spilled,cargo_marked,cargo_ai_attached,cargo_particle_count,cargo_alive_particle_count,orbit_phase,spin,hue,lysosome_digest_count,lysosome_glow_timer,particle_state,particle_dead,particle_radius0
20260526-212739-sentence-script-fluorescent-cargo-vesicl-72734c,0.0167,0.0167,1,cargo,cargo_6,cargo_vesicle,1,False,initial setup,True,False,EXPLORE,,0.016666666666666666,0.016666666666666666,0.0,0.0,0,cargo 1,3,11,11,0,0,90,90,0,0,0,1,136,0,0.680979593581037,1.793739213405456,cargo 7,,,,,4.8961046653841676,-3.4156308838196088,-3.1607024038307143,0.45944109543057765,-0.10320092566434308,0.010405077035868023,0.4567659616052381,0.4567659616052381,0.016666666666666666,,,,True,False,False,False,False,6,6,5.6077440326253924,0.25549588494469866,0.5338195429701408,,,,,
20260526-212739-sentence-script-fluorescent-cargo-vesicl-72734c,0.0167,0.0167,1,cargo,cargo_7,cargo_vesicle,1,False,initial setup,True,False,EXPLORE,,0.016666666666666666,0.016666666666666666,0.0,0.0,0,cargo 1,3,11,11,0,0,90,90,0,0,0,1,136,0,0.680979593581037,1.793739213405456,cargo 8,,,,,3.847260981238438,-3.257347541501003,-1.7084946348240375,0.28285981578444025,0.3331252637573902,-0.8196633293294334,0.42017543909312716,0.42017543909312716,0.016666666666666666,,,,True,False,False,False,False,8,8,6.278180925587887,-0.5146939108236759,0.6697922073734291,,,,,
20260526-212739-sentence-script-fluorescent-cargo-vesicl-72734c,0.0167,0.0167,1,cargo,cargo_8,cargo_vesicle,1,False,initial setup,True,False,EXPLORE,,0.016666666666666666,0.016666666666666666,0.0,0.0,0,cargo 1,3,11,11,0,0,90,90,0,0,0,1,136,0,0.680979593581037,1.793739213405456,cargo 9,,,,,-3.6410293525455186,3.7132638767549513,4.921387963108144,0.20254531648070837,-0.3536596036205333,0.2965826210548498,0.4759443515773329,0.4759443515773329,0.016666666666666666,,,,True,False,False,False,False,8,8,5.4028845692919605,0.25987331813625847,0.7425210906262655,,,,,
20260526-212739-sentence-script-fluorescent-cargo-vesicl-72734c,0.0167,0.0167,1,cargo,cargo_9,cargo_vesicle,1,False,initial setup,True,False,EXPLORE,,0.016666666666666666,0.016666666666666666,0.0,0.0,0,cargo 1,3,11,11,0,0,90,90,0,0,0,1,136,0,0.680979593581037,1.793739213405456,cargo 10,,,,,-0.26375535983315324,-2.5635114690193457,-3.8179866697556797,0.15136828624486287,0.49475567496381895,0.618911703730797,0.46874587538589774,0.46874587538589774,0.016666666666666666,,,,True,False,False,False,False,8,8,3.249837523060903,0.012917712118101879,0.7934887783273072,,,,,
20260526-212739-sentence-script-fluorescent-cargo-vesicl-72734c,0.0167,0.0167,1,cargo,cargo_10,cargo_vesicle,1,False,initial setup,True,False,EXPLORE,,0.016666666666666666,0.016666666666666666,0.0,0.0,0,cargo 1,3,11,11,0,0,90,90,0,0,0,1,136,0,0.680979593581037,1.793739213405456,cargo 11,,,,,2.8156788555998804,-3.1198317835382072,4.793515118162444,0.3108841087551417,0.43196772219366564,0.5195842347306316,0.6149793061231343,0.6149793061231343,0.016666666666666666,,,,True,False,False,False,False,9,9,6.091922275341879,0.2091591554562177,0.8693346464627703,,,,,
20260526-212739-sentence-script-fluorescent-cargo-vesicl-72734c,0.0167,0.0167,1,particle,particle_0,cargo_particle,1,False,initial setup,True,False,EXPLORE,,0.016666666666666666,0.016666666666666666,0.0,0.0,0,cargo 1,3,11,11,0,0,90,90,0,0,0,1,136,0,0.680979593581037,1.793739213405456,,in_cargo,cargo_particle,cargo 1,,-3.5639502003588857,4.495559306403645,-4.661126284118874,0.0,0.0,0.0,0.09114035043026211,,0.016666666666666666,,,0.95,,,,,,,,,,,,,in_cargo,False,0.09114035043026211
20260526-212739-sentence-script-fluorescent-cargo-vesicl-72734c,0.0167,0.0167,1,particle,particle_1,cargo_particle,1,False,initial setup,True,False,EXPLORE,,0.016666666666666666,0.016666666666666666,0.0,0.0,0,cargo 1,3,11,11,0,0,90,90,0,0,0,1,136,0,0.680979593581037,1.793739213405456,,in_cargo,cargo_particle,cargo 1,,-3.49345889823341,4.4564708798016435,-4.250549190462372,0.0,0.0,0.0,0.08151845084792855,,0.016666666666666666,,,0.95,,,,,,,,,,,,,in_cargo,False,0.08151845084792855
20260526-212739-sentence-script-fluorescent-cargo-vesicl-72734c,0.0167,0.0167,1,particle,particle_2,cargo_particle,1,False,initial setup,True,False,EXPLORE,,0.016666666666666666,0.016666666666666666,0.0,0.0,0,cargo 1,3,11,11,0,0,90,90,0,0,0,1,136,0,0.680979593581037,1.793739213405456,,in_cargo,cargo_particle,cargo 1,,-3.7371758630128413,4.346736801559175,-4.447550631175762,0.0,0.0,0.0,0.05899047405370111,,0.016666666666666666,,,0.95,,,,,,,,,,,,,in_cargo,False,0.05899047405370111
20260526-212739-sentence-script-fluorescent-cargo-vesicl-72734c,0.0167,0.0167,1,particle,particle_3,cargo_particle,1,False,initial setup,True,False,EXPLORE,,0.016666666666666666,0.016666666666666666,0.0,0.0,0,cargo 1,3,11,11,0,0,90,90,0,0,0,1,136,0,0.680979593581037,1.793739213405456,,in_cargo,cargo_particle,cargo 1,,-3.5243560799773594,4.14969051982122,-4.4065763717387325,0.0,0.0,0.0,0.05947156024544448,,0.016666666666666666,,,0.95,,,,,,,,,,,,,in_cargo,False,0.05947156024544448
20260526-212739-sentence-script-fluorescent-cargo-vesicl-72734c,0.0167,0.0167,1,particle,particle_4,cargo_particle,1,False,initial setup,True,False,EXPLORE,,0.016666666666666666,0.016666666666666666,0.0,0.0,0,cargo 1,3,11,11,0,0,90,90,0,0,0,1,136,0,0.680979593581037,1.793739213405456,,in_cargo,cargo_particle,cargo 1,,-3.5901523948606355,4.169510062119204,-4.5773063991597205,0.0,0.0,0.0,0.05761319062509695,,0.016666666666666666,,,0.95,,,,,,,,,,,,,in_cargo,False,0.05761319062509695
20260526-212739-sentence-script-fluorescent-cargo-vesicl-72734c,0.0167,0.0167,1,particle,particle_5,cargo_particle,1,False,initial setup,True,False,EXPLORE,,0.016666666666666666,0.016666666666666666,0.0,0.0,0,cargo 1,3,11,11,0,0,90,90,0,0,0,1,136,0,0.680979593581037,1.793739213405456,,in_cargo,cargo_particle,cargo 1,,-3.5157199795152367,4.4614532036754175,-4.342824446610388,0.0,0.0,0.0,0.0745424812987544,,0.016666666666666666,,,0.95,,,,,,,,,,,,,in_cargo,False,0.0745424812987544
20260526-212739-sentence-script-fluorescent-cargo-vesicl-72734c,0.0167,0.0167,1,particle,particle_6,cargo_particle,1,False,initial setup,True,False,EXPLORE,,0.016666666666666666,0.016666666666666666,0.0,0.0,0,cargo 1,3,11,11,0,0,90,90,0,0,0,1,136,0,0.680979593581037,1.793739213405456,,in_cargo,cargo_particle,cargo 1,,-3.2525050558770983,4.37669243206681,-4.441366045055744,0.0,0.0,0.0,0.07494139139135507,,0.016666666666666666,,,0.95,,,,,,,,,,,,,in_cargo,False,0.07494139139135507
20260526-212739-sentence-script-fluorescent-cargo-vesicl-72734c,0.0167,0.0167,1,particle,particle_7,cargo_particle,1,False,initial setup,True,False,EXPLORE,,0.016666666666666666,0.016666666666666666,0.0,0.0,0,cargo 1,3,11,11,0,0,90,90,0,0,0,1,136,0,0.680979593581037,1.793739213405456,,in_cargo,cargo_particle,cargo 1,,-3.7119587349653,4.496297847055849,-4.334711831133915,0.0,0.0,0.0,0.07704899422943884,,0.016666666666666666,,,0.95,,,,,,,,,,,,,in_cargo,False,0.07704899422943884
20260526-212739-sentence-script-fluorescent-cargo-vesicl-72734c,0.0167,0.0167,1,particle,particle_8,cargo_particle,1,False,initial setup,True,False,EXPLORE,,0.016666666666666666,0.016666666666666666,0.0,0.0,0,cargo 1,3,11,11,0,0,90,90,0,0,0,1,136,0,0.680979593581037,1.793739213405456,,in_cargo,cargo_particle,cargo 1,,-3.6465155509901894,4.584323503398397,-4.347069042543695,0.0,0.0,0.0,0.09233826614450139,,0.016666666666666666,,,0.95,,,,,,,,,,,,,in_cargo,False,0.09233826614450139
20260526-212739-sentence-script-fluorescent-cargo-vesicl-72734c,0.0167,0.0167,1,particle,particle_9,cargo_particle,1,False,initial setup,True,False,EXPLORE,,0.016666666666666666,0.016666666666666666,0.0,0.0,0,cargo 1,3,11,11,0,0,90,90,0,0,0,1,136,0,0.680979593581037,1.793739213405456,,in_cargo,cargo_particle,cargo 1,,-3.711971771035439,4.278844302899166,-4.237618856006179,0.0,0.0,0.0,0.07611592596584948,,0.016666666666666666,,,0.95,,,,,,,,,,,,,in_cargo,False,0.07611592596584948
20260526-212739-sentence-script-fluorescent-cargo-vesicl-72734c,0.0167,0.0167,1,particle,particle_10,cargo_particle,1,False,initial setup,True,False,EXPLORE,,0.016666666666666666,0.016666666666666666,0.0,0.0,0,cargo 1,3,11,11,0,0,90,90,0,0,0,1,136,0,0.680979593581037,1.793739213405456,,in_cargo,cargo_particle,cargo 2,,3.481142052914538,-2.637312834615884,0.6998512396707285,0.0,0.0,0.0,0.08844285620112755,,0.016666666666666666,,,0.95,,,,,,,,,,,,,in_cargo,False,0.08844285620112755
20260526-212739-sentence-script-fluorescent-cargo-vesicl-72734c,0.0167,0.0167,1,particle,particle_11,cargo_particle,1,False,initial setup,True,False,EXPLORE,,0.016666666666666666,0.016666666666666666,0.0,0.0,0,cargo 1,3,11,11,0,0,90,90,0,0,0,1,136,0,0.680979593581037,1.793739213405456,,in_cargo,cargo_particle,cargo 2,,3.190918890412346,-2.772750565093107,0.6553734156492361,0.0,0.0,0.0,0.059528621027546295,,0.016666666666666666,,,0.95,,,,,,,,,,,,,in_cargo,False,0.059528621027546295
20260526-212739-sentence-script-fluorescent-cargo-vesicl-72734c,0.0167,0.0167,1,particle,particle_12,cargo_particle,1,False,initial setup,True,False,EXPLORE,,0.016666666666666666,0.016666666666666666,0.0,0.0,0,cargo 1,3,11,11,0,0,90,90,0,0,0,1,136,0,0.680979593581037,1.793739213405456,,in_cargo,cargo_particle,cargo 2,,3.2451659665771313,-2.891359547865277,0.4964163753523778,0.0,0.0,0.0,0.07281230913714323,,0.016666666666666666,,,0.95,,,,,,,,,,,,,in_cargo,False,0.07281230913714323
